question,answer,question_type,filename
"What is the scope of the exception for ""the use of biological material for the purpose of breeding, or discovering and developing other plant varieties""?","The exception for ""the use of biological material for the purpose of breeding, or discovering and developing other plant varieties"" in Article 27(c) applies to the use of biological materials for plant breeding and research purposes, but not for commercial production or exploitation.",simple,UPC_Agreement.pdf
What is the relationship between the Unified Patent Court and the Court of Justice of the European Union?,"The Unified Patent Court must respect and apply Union law and, in collaboration with the Court of Justice of the European Union, ensure its correct application and uniform interpretation. The Unified Patent Court must also cooperate with the Court of Justice of the European Union in properly interpreting Union law by relying on the latter's case law and by requesting preliminary rulings in accordance with Article 267 TFEU.",simple,UPC_Agreement.pdf
"What is the definition of ""European patent with unitary effect"" in the Agreement?","""European patent with unitary effect"" means a patent granted under the provisions of the EPC which benefits from unitary effect by virtue of Regulation (EU) No 1257/2012.",simple,UPC_Agreement.pdf
Is it mandatory to file a notice of opposition with the European Patent Office before bringing an action for revocation or limitation?,"No, actions referred to in Article 32(1)(d) and (e) can be brought without the applicant having to file notice of opposition with the European Patent Office. (Article 33(8))",simple,UPC_Agreement.pdf
What is the effect of exhaustion of the rights conferred by a European patent according to Article 29?,"According to Article 29, the rights conferred by a European patent shall not extend to acts concerning a product covered by that patent after that product has been placed on the market in the European Union by, or with the consent of, the patent proprietor, unless there are legitimate grounds for the patent proprietor to oppose further commercialization of the product.",simple,UPC_Agreement.pdf
What is the role of the Unified Patent Court in relation to the interpretation of Union law?,"The Unified Patent Court must respect and apply Union law and, in collaboration with the Court of Justice of the European Union, ensure its correct application and uniform interpretation. The Unified Patent Court must also cooperate with the Court of Justice of the European Union in properly interpreting Union law by relying on the latter's case law and by requesting preliminary rulings in accordance with Article 267 TFEU.",simple,UPC_Agreement.pdf
Can parties agree to bring actions referred to in Article 32(1)(a) to (h) before the division of their choice?,"Yes, parties may agree to bring actions referred to in Article 32(1)(a) to (h) before the division of their choice, including the central division. (Article 33(7))",simple,UPC_Agreement.pdf
Can actions for revocation and infringement be brought before the central division while an action for declaration of non-infringement is pending before the central division?,"Yes, an action for revocation as referred to in Article 32(1)(d) is pending before the central division, an action for infringement as referred to in Article 32(1)(a) between the same parties relating to the same patent may be brought before any division in accordance with paragraph 1 of this Article or before the central division. (Article 33(5))",simple,UPC_Agreement.pdf
How many technically qualified judges may be allocated to a panel of the central division under Article 33(3)(a)?,No further technically qualified judge may be allocated to a panel of the central division under Article 33(3)(a) if a technically qualified judge has already been allocated to the panel under Article 18(3).,simple,UPC_Agreement.pdf
Can an action for declaration of non-infringement be stayed if an infringement action is brought before a local or regional division?,"Yes, an action for declaration of non-infringement as referred to in Article 32(1)(b) pending before the central division shall be stayed once an infringement action as referred to in Article 32(1)(a) between the same parties or between the holder of an exclusive licence and the party requesting a declaration of non-infringement relating to the same patent is brought before a local or regional division within three months of the date on which the action was initiated before the central division. (Article 33(6))",simple,UPC_Agreement.pdf
"What is the scope of the exception for ""the use by a farmer of the product of his harvest for propagation or multiplication by him on his own holding""?","The exception for ""the use by a farmer of the product of his harvest for propagation or multiplication by him on his own holding"" in Article 27(i) applies to farmers who use the product of their harvest for propagation or multiplication on their own land, for their own agricultural use, and not for commercial sale or exploitation.",simple,UPC_Agreement.pdf
Can the parties agree on the use of a different language as the language of proceedings?,"Yes, the parties may agree on the use of the language in which the patent was granted as the language of proceedings, subject to approval by the competent panel.",simple,UPC_Agreement.pdf
Can the President of the Court of First Instance decide on the use of a different language as the language of proceedings?,"Yes, at the request of one of the parties and after having heard the other parties and the competent panel, the President of the Court of First Instance may, on grounds of fairness and taking into account all relevant circumstances, including the position of parties, in particular the position of the defendant, decide on the use of the language in which the patent was granted as language of proceedings.",simple,UPC_Agreement.pdf
Can the competent panel decide on the use of a different language as the language of proceedings?,"Yes, the competent panel may, on grounds of convenience and fairness, decide on the use of the language in which the patent was granted as the language of proceedings.",simple,UPC_Agreement.pdf
What is the scope of the exclusive competence of the Court according to Article 32(1)(a)?,"The Court shall have exclusive competence in respect of actions for actual or threatened infringements of patents and supplementary protection certificates and related defenses, including counterclaims concerning licenses.",simple,UPC_Agreement.pdf
"What is the scope of the exception for ""acts done privately and for non-commercial purposes""?","The exception for ""acts done privately and for non-commercial purposes"" in Article 27(a) applies to acts that are done by individuals for personal, non-business purposes, and not for commercial gain or profit.",simple,UPC_Agreement.pdf
What is the significance of the European Patent Convention (EPC) in relation to the Unified Patent Court?,"The European Patent Convention (EPC) provides for a single procedure for granting European patents by the European Patent Office, and patent proprietors can request unitary effect of their European patents so as to obtain unitary patent protection in the Member States of the European Union participating in the enhanced cooperation.",simple,UPC_Agreement.pdf
"What is the purpose of the exception for ""experimental purposes relating to the subject-matter of the patented invention""?","The exception for ""experimental purposes relating to the subject-matter of the patented invention"" in Article 27(b) allows for the use of the patented invention for scientific research and experimentation, without the need for permission from the patent holder.",simple,UPC_Agreement.pdf
What is the language of proceedings before any local or regional division of the Court of First Instance?,"The language of proceedings before any local or regional division shall be an official European Union language which is the official language or one of the official languages of the Contracting Member State hosting the relevant division, or the official language(s) designated by Contracting Member States sharing a regional division.",simple,UPC_Agreement.pdf
"What is the purpose of the exception for ""the use by a farmer of protected livestock for an agricultural purpose""?","The exception for ""the use by a farmer of protected livestock for an agricultural purpose"" in Article 27(j) allows farmers to use protected livestock for their agricultural activities, such as breeding, without infringing on the patent.",simple,UPC_Agreement.pdf
What is the relationship between the Unified Patent Court and the Court of Justice of the European Union?,"The Court of Justice of the European Union is to ensure the uniformity of the Union legal order and the primacy of European Union law, while the Unified Patent Court is a court common to the Contracting Member States and part of their judicial system.",simple,UPC_Agreement.pdf
What are the conditions under which Regulation (EU) No 1257/2012 applies to patent infringement cases?,"Regulation (EU) No 1257/2012 applies to actions for actual or threatened infringements of patents and supplementary protection certificates, as well as related defenses, counterclaims, and declarations of non-infringement, invalidity, and revocation, in addition to actions for provisional and protective measures, damages, and compensation, all of which fall under the exclusive competence of the Court of First Instance.",conditional,UPC_Agreement.pdf
"What are the prerequisites for the Rules of Procedure's conformity with Union law, besides the prior opinion of the European Commission?","Besides the prior opinion of the European Commission, the Rules of Procedure must ensure a fair balance between the legitimate interests of all parties, provide for the required level of discretion of judges without impairing the predictability of proceedings for the parties, and guarantee that the decisions of the Court are of the highest quality and that proceedings are organized in the most efficient and cost-effective manner.",conditional,UPC_Agreement.pdf
What role does the Unified Patent Court play in the judicial system of the Contracting Member States in relation to European patents?,"The Unified Patent Court is a court common to the Contracting Member States and has exclusive competence in respect of European patents with unitary effect and European patents granted under the provisions of the EPC, ensuring expeditious and high-quality decisions while striking a fair balance between the interests of right holders and other parties.",conditional,UPC_Agreement.pdf
What are the criteria used by the Court to determine the applicable law in cases where it bases its decisions on national law?,"The Court determines the applicable law by directly applicable provisions of Union law containing private international law rules, or in the absence of directly applicable provisions of Union law or where the latter do not apply, by international instruments containing private international law rules, or in the absence of provisions referred to in points (a) and (b), by national provisions on private international law as determined by the Court.",conditional,UPC_Agreement.pdf
What are the different capacities in which individuals or bodies can bring actions before the Court in relation to a patent?,"The patent proprietor, the holder of an exclusive licence, and any other natural or legal person, or any body entitled to bring actions in accordance with its national law, who is concerned by a patent, may bring actions in accordance with the Rules of Procedure.",conditional,UPC_Agreement.pdf
What role does the European Patent Office play in the context of the Unified Patent Court?,"The European Patent Office grants European patents, and patent proprietors can request unitary effect for their patents to obtain unitary patent protection in participating Member States.",conditional,UPC_Agreement.pdf
What is the dual purpose of plant roots regarding soil nutrients and stability?,"Plant roots serve a dual purpose by absorbing water and nutrients from the soil, which is vital for the plant's growth, and providing stability by anchoring the plant in the ground.",conditional,UPC_Agreement.pdf
What are the competences of the national courts of the Contracting Member States concerning patents and supplementary protection certificates according to Article 32(2) of the European Patent Convention?,"The national courts of the Contracting Member States shall remain competent for actions relating to patents and supplementary protection certificates which do not come within the exclusive competence of the Court, according to Article 32(2) of the European Patent Convention.",conditional,UPC_Agreement.pdf
"What is the definition of 'European patent' in the Agreement, and how does it differ from a 'European patent with unitary effect'?","A 'European patent' is a patent granted under the provisions of the EPC that does not benefit from unitary effect, whereas a 'European patent with unitary effect' is a patent granted under the provisions of the EPC which benefits from unitary effect by virtue of Regulation (EU) No 1257/2012.",conditional,UPC_Agreement.pdf
"What is the composition of a panel of the Court of Appeal for actions under Article 32(1)(i) in terms of number of judges, nationality, and qualifications?",A panel of the Court of Appeal dealing with actions under Article 32(1)(i) shall sit in a composition of three legally qualified judges who are nationals of different Contracting Member States and two technically qualified judges with qualifications and experience in the field of technology concerned.,conditional,UPC_Agreement.pdf
What are the conditions that must be met for the Administrative Committee to adopt the Rules of Procedure for the Unified Patent Court?,"The Administrative Committee must adopt the Rules of Procedure for the Unified Patent Court on the basis of broad consultations with stakeholders, and the prior opinion of the European Commission on the compatibility of the Rules of Procedure with Union law shall be requested. The Rules of Procedure may be amended by a decision of the Administrative Committee, on the basis of a proposal from the Court and after consultation with the European Commission, but such amendments shall not contradict or alter this Agreement or the Statute.",conditional,UPC_Agreement.pdf
What are the conditions that allow a person to have the capacity to be a party to the proceedings before the Court?,"Any natural or legal person, or any body equivalent to a legal person entitled to initiate proceedings in accordance with its national law, shall have the capacity to be a party to the proceedings before the Court.",conditional,UPC_Agreement.pdf
What are the conditions for a member state to participate in the enhanced cooperation in the area of unitary patent protection?,"A member state participates in the enhanced cooperation in the area of unitary patent protection by ratifying the Agreement on a Unified Patent Court and implementing Regulation (EU) No 1257/2012, which provides for the creation of unitary patent protection and the Unified Patent Court.",conditional,UPC_Agreement.pdf
"What is the minimum number of representatives of Contracting Member States required for the adoption of decisions by the Budget Committee, and how does it relate to the adoption of the budget?","The minimum number of representatives of Contracting Member States required for the adoption of decisions by the Budget Committee is a simple majority, but a majority of three-quarters of the representatives of Contracting Member States is required for the adoption of the budget.",conditional,UPC_Agreement.pdf
What is the composition of a panel of the central division when dealing with actions under Article 32(1)(i) in relation to technically qualified judges?,A panel of the central division dealing with actions under Article 32(1)(i) shall sit in a composition of three legally qualified judges who are nationals of different Contracting Member States.,conditional,UPC_Agreement.pdf
"What are the exclusive competencies of the Court concerning patents and supplementary protection certificates, and how do they relate to the rights conferred by these legal instruments?","The Court has exclusive competence in respect of actions for actual or threatened infringements of patents and supplementary protection certificates, actions for declarations of non-infringement, actions for provisional and protective measures and injunctions, actions for revocation and declaration of invalidity, counterclaims, actions for damages or compensation, actions relating to prior use, actions for licenses, and actions concerning decisions of the European Patent Office. The national courts of the Contracting Member States remain competent for actions that do not come within the exclusive competence of the Court.",conditional,UPC_Agreement.pdf
"What is the entitlement of the Contracting Member State that has paid damages, considering the contribution from other Contracting Member States?","The Contracting Member State that has paid damages is entitled to obtain proportional contribution, established in accordance with the method laid down in Article 37(3) and (4), from the other Contracting Member States.",conditional,UPC_Agreement.pdf
What are the locations of the patent mediation and arbitration center's seats as established by Article 35?,The patent mediation and arbitration center established by Article 35 has its seats in Ljubljana and Lisbon.,conditional,UPC_Agreement.pdf
Under what circumstances can the Court of First Instance and the Court of Appeal provide interpretation facilities to parties at oral proceedings?,"The Court of First Instance and the Court of Appeal can provide interpretation facilities to parties at oral proceedings upon request of one of the parties, to the extent deemed appropriate, and subject to agreement by the parties. This is in accordance with Article 51(2) of the relevant legislation.",conditional,UPC_Agreement.pdf
What committee is responsible for adopting the rules of procedure for the Administrative Committee?,The Administrative Committee shall adopt its rules of procedure.,conditional,UPC_Agreement.pdf
"What are the two privileges that representatives of parties have in proceedings before the Court, and under what conditions can they be waived?","Representatives of parties have the privilege of not disclosing communications between themselves, the party, or any other person, and the privilege of not misrepresenting cases or facts before the Court. These privileges can be waived by the party concerned.",conditional,UPC_Agreement.pdf
"What are the requirements for qualifications established by the Administrative Committee for European Patent Attorneys to represent parties before the Court, and how do they enjoy rights and immunities necessary for the independent exercise of their duties?","The requirements for qualifications for European Patent Attorneys to represent parties before the Court are established by the Administrative Committee. They include entitlement to act as professional representatives before the European Patent Office pursuant to Article 134 of the EPC and appropriate qualifications such as a European Patent Litigation Certificate. They enjoy rights and immunities necessary for the independent exercise of their duties, including the privilege from disclosure in proceedings before the Court in respect of communications between a representative and the party or any other person, under the conditions laid down in the Rules of Procedure, unless such privilege is expressly waived by the party concerned.",conditional,UPC_Agreement.pdf
What are the dual purposes of the Rules of Procedure for the Unified Patent Court in relation to ensuring the quality and efficiency of proceedings and balancing the interests of parties?,"The Rules of Procedure serve a dual purpose by guaranteeing the quality and efficiency of proceedings, ensuring a fair balance between the legitimate interests of all parties, and providing for the required level of discretion of judges without impairing the predictability of proceedings for the parties.",conditional,UPC_Agreement.pdf
Under what circumstances can the panel of the Court of First Instance and the Court of Appeal dispense with translation requirements?,"The panel of the Court of First Instance and the Court of Appeal can dispense with translation requirements to the extent deemed appropriate, according to Article 51(1).",conditional,UPC_Agreement.pdf
What is the restriction on the revocation or limitation of a patent in mediation or arbitration proceedings?,"A patent may not be revoked or limited in mediation or arbitration proceedings, according to Article 35(2) of the Agreement.",conditional,UPC_Agreement.pdf
What are the effects of supplementary protection certificates according to Article 30 in relation to patent rights?,Supplementary protection certificates confer the same rights as patents and are subject to the same limitations and obligations.,conditional,UPC_Agreement.pdf
"What are the conditions for establishing a local or regional division of the Court of First Instance under Regulation (EC) No 593/2008 of the European Parliament and the Council, and how are the panels of the Court of First Instance composed?","Under Regulation (EC) No 593/2008, a local division can be set up in a Contracting Member State upon request, with the possibility of an additional local division for every 100 patent cases per year. A regional division can be established for two or more Contracting Member States upon request. The panels of the Court of First Instance have a multinational composition and sit in a composition of three judges, with exceptions for less busy local divisions. The composition includes legally qualified judges who are nationals of the hosting Contracting Member State and allocated from the Pool of Judges.",conditional,UPC_Agreement.pdf
What are the conditions for a judge to take part in the proceedings of the Court of First Instance?,A judge shall not take part in the proceedings in case of a conflict of interest. The rules governing conflicts of interest are set out in the Statute. The exercise of the office of technically qualified judges who are part-time judges of the Court shall not exclude the exercise of other functions provided there is no conflict of interest.,conditional,UPC_Agreement.pdf
"What are the conditions for establishing local and regional divisions in the Agreement on the Unified Patent Court, and how are the panels of the Court of First Instance composed?","The Agreement on the Unified Patent Court establishes local and regional divisions, with specific conditions for their establishment and composition of panels of the Court of First Instance. Local divisions are set up in a Contracting Member State upon its request and can have up to four local divisions. Regional divisions are set up for two or more Contracting Member States upon their request. The panels of the Court of First Instance have a multinational composition and sit in a composition of three judges, with exceptions for less than fifty patent cases per calendar year on average in a Contracting Member State, where a panel sits in a composition of one legally qualified judge who is a national of the Contracting Member State hosting the local division and two legally qualified judges who are not nationals of the Contracting Member State concerned and are allocated from the Pool of Judges. Additionally, any panel can request the President of the Court of First Instance to allocate an additional technically qualified judge with qualifications and experience in the field of technology concerned.",conditional,UPC_Agreement.pdf
What are the conditions for bringing actions referred to in Article 32(1)(b) and (d) concerning patents and supplementary protection certificates?,"Actions referred to in Article 32(1)(b) and (d) shall be brought before the central division, unless an action for infringement between the same parties relating to the same patent has been brought before a local or regional division, in which case the actions may only be brought before the same local or regional division.",conditional,UPC_Agreement.pdf
"What are the conditions for qualifications for European Patent Attorneys to represent parties before the Court, and how do they enjoy rights and immunities necessary for the independent exercise of their duties?","European Patent Attorneys must have appropriate qualifications, such as a European Patent Litigation Certificate, and be entitled to act as professional representatives before the European Patent Office pursuant to Article 134 of the EPC. They enjoy rights and immunities necessary for the independent exercise of their duties, including the privilege from disclosure in proceedings before the Court, unless expressly waived by the party concerned.",conditional,UPC_Agreement.pdf
What is the purpose of the Agreement established by the European Union regarding the creation of unitary patent protection?,"The purpose of the Agreement is to establish a Unified Patent Court for the settlement of disputes relating to European patents and European patents with unitary effect, while ensuring the full application of and respect for Union law in the Contracting Member States and judicial protection of an individual's rights under that law.",conditional,UPC_Agreement.pdf
What is the dual role of the competent authority in relation to the lex fori and the Contracting Member States?,"The competent authority has a dual role of applying the lex fori, with the exception of its private international law, to all questions not regulated by Union law or by this Agreement, and providing a basis for the Contracting Member States' contribution under Article 37(3) and (4) of the Agreement.",conditional,UPC_Agreement.pdf
What are the conditions for the Court to stay its proceedings in relation to a European patent?,"The Court may stay its proceedings when a rapid decision may be expected from the European Patent Office, and parties may agree to bring actions referred to in Article 32(1)(a) to (h) before the division of their choice, including the central division. Additionally, actions referred to in Article 32(1)(d) and (e) can be brought without the applicant having to file notice of opposition with the European Patent Office.",conditional,UPC_Agreement.pdf
"What are the two ways in which parties can be represented in proceedings before the Court, and what are the requirements for each way?",Parties can be represented in proceedings before the Court by lawyers authorized to practice before a court of a Contracting Member State or by European Patent Attorneys who are entitled to act as professional representatives before the European Patent Office and have appropriate qualifications such as a European Patent Litigation Certificate.,conditional,UPC_Agreement.pdf
"What are the conditions for the establishment of a local division in a Contracting Member State, and how many judges will sit on a panel of the Court of First Instance?","A local division can be established in a Contracting Member State upon request, with a seat designated by the state. The number of local divisions in one state cannot exceed four. Any panel of the Court of First Instance has a multinational composition and sits in a composition of three judges, with exceptions for less than fifty patent cases per calendar year on average, where it sits in a composition of one legally qualified judge who is a national of the hosting state and two legally qualified judges who are not nationals of the hosting state. A regional division may hear cases in multiple locations.",conditional,UPC_Agreement.pdf
What are the conditions that determine the international jurisdiction of the Court regarding patent-related matters?,"The international jurisdiction of the Court shall be established in accordance with Regulation (EU) No 1215/2012 or, where applicable, on the basis of the Convention on jurisdiction and the recognition and enforcement of judgments in civil and commercial matters (Lugano Convention).",conditional,UPC_Agreement.pdf
"What is the dual role of a Contracting Member State in the Agreement, considering its implications on the scope of application and legal status?","A Contracting Member State plays a dual role in the Agreement as it is a Member State party to this Agreement, and thus, has legal personality in each Contracting Member State and enjoys the most extensive legal capacity accorded to legal persons under the national law of that State. Additionally, it is responsible for the scope of application of the Agreement, which includes any European patent with unitary effect, supplementary protection certificate issued for a product protected by a patent, European patent which has not yet lapsed at the date of entry into force of this Agreement or was granted after that date, and European patent application which is pending at the date of entry into force of this Agreement or which is filed after that date.",conditional,UPC_Agreement.pdf
"What are the two alternatives for representing parties before the Court of First Instance, and what are the requirements for qualifications?","Parties may be represented by lawyers authorized to practice before a court of a Contracting Member State or by European Patent Attorneys who are entitled to act as professional representatives before the European Patent Office and have appropriate qualifications, such as a European Patent Litigation Certificate. The requirements for qualifications shall be established by the Administrative Committee, and a list of European Patent Attorneys entitled to represent parties before the Court shall be kept by the Registrar.",conditional,UPC_Agreement.pdf
What are the obligations of the Contracting Member States regarding Union law and the Unified Patent Court?,"The Contracting Member States must ensure through the Unified Patent Court the full application of, and respect for, Union law in their respective territories and the judicial protection of an individual's rights under that law. They must also cooperate with the Court of Justice of the European Union in properly interpreting Union law.",conditional,UPC_Agreement.pdf
"What is the aim of the Unified Patent Court in terms of decision-making, considering the need for proportionality and flexibility?","The Unified Patent Court aims to ensure expeditious and high-quality decisions, striking a fair balance between the interests of right holders and other parties, and taking into account the need for proportionality and flexibility.",conditional,UPC_Agreement.pdf
"What is the duration of the term of office for part-time technically qualified judges of the Court, and how many times is it renewable?","The term of office for part-time technically qualified judges of the Court shall be six years, renewable.",conditional,UPC_Agreement.pdf
"What role does the Advisory Committee play in the appointment of judges for the Court, and how does it assist the Administrative Committee?",The Advisory Committee helps the Administrative Committee in preparing the appointment of judges for the Court by establishing a list of suitable candidates based on the required qualifications and expertise. The Advisory Committee also makes proposals for training frameworks and delivers opinions on qualification requirements.,conditional,UPC_Agreement.pdf
"What is the definition of 'EPC' in the Agreement, and how does it relate to patent law?","EPC stands for the Convention on the Grant of European Patents of 5 October 1973, including any subsequent amendments. It is a treaty that established the European Patent Organization and sets out the rules for obtaining a European patent. The EPC is relevant to patent law because it provides a unified procedure for granting patents in the contracting states, and it has been amended over the years to adapt to changes in patent law and practice.",conditional,UPC_Agreement.pdf
What does the Court rely on for legal decisions?,"The Court shall base its decisions on Union law, including Regulation (EU) No 1257/2012 and Regulation (EU) No 1260/2012, this Agreement, the EPC, other international agreements applicable to patents and binding on all the Contracting Member States, and national law.",compress,UPC_Agreement.pdf
Where can Union law infringement damages be sought?,"An action for damages resulting from an infringement of Union law by the Court of Appeal can be brought against the Contracting Member State where the claimant has its residence or principal place of business or, in the absence of residence or principal place of business, place of business, before the competent authority of that Contracting Member State.",compress,UPC_Agreement.pdf
"What's the meaning of ""Contracting Member State"" in the Agreement?","In the Agreement, ""Contracting Member State"" means a Member State party to this Agreement.",compress,UPC_Agreement.pdf
What's the extent of proprietor rights under Art. 25?,"A patent shall confer on its proprietor the right to prevent any third party not having the proprietor's consent from making, offering, placing on the market or using a product which is the subject-matter of the patent, or importing or storing the product for those purposes.",compress,UPC_Agreement.pdf
What's the extent of proprietor rights under Art. 26?,"A patent shall confer on its proprietor the right to prevent any third party not having the proprietor's consent from supplying or offering to supply, within the territory of the Contracting Member States in which that patent has effect, any person other than a party entitled to exploit the patented invention, with means, relating to an essential element of that invention, for putting it into effect therein, when the third party knows, or should have known, that those means are suitable and intended for putting that invention into effect.",compress,UPC_Agreement.pdf
What's the point of Article 27 in patent law?,"Article 27 of the patent law lists exceptions to the exclusive rights of a patent holder, specifying situations in which the patented invention can be used without infringing on the patent.",compress,UPC_Agreement.pdf
"What's the meaning of ""Member State"" in the Agreement?","""Member State"" means a Member State of the European Union.",compress,UPC_Agreement.pdf
How long does the Budget Committee chair serve?,"The chairperson of the Budget Committee shall be elected for a term of three years, renewable.",compress,UPC_Agreement.pdf
What can the claimant get from the authority?,The claimant shall be entitled to obtain the entire amount of damages awarded by the competent authority from the Contracting Member State against which the action was brought.,compress,UPC_Agreement.pdf
Is regional division possible for multiple CMS?,"Yes, a regional division can be set up for two or more Contracting Member States upon their request in accordance with the Statute.",compress,UPC_Agreement.pdf
What's the role of tech-savvy judges in the Court of First Instance?,Technically qualified judges in the Court of First Instance shall be part-time judges and shall not exclude the exercise of other functions provided there is no conflict of interest.,compress,UPC_Agreement.pdf
Can a counterclaim be brought in an infringement case?,"Yes, a counterclaim for revocation as referred to in Article 32(1)(e) may be brought in the case of an action for infringement as referred to in Article 32(1)(a).",compress,UPC_Agreement.pdf
What are the three must-haves for tech judges?,"Technically qualified judges shall have a university degree and proven expertise in a field of technology, proven knowledge of civil law and procedure relevant in patent litigation, and shall not be bound by any instructions.",compress,UPC_Agreement.pdf
How will contributions be calculated during the initial transition?,"During the initial transitional period, the contributions by Contracting Member States shall be calculated on the basis of the number of European patents having effect in the territory of that State and the number of European patents with respect to which actions for infringement or for revocation have been brought before the national courts of that State.",compress,UPC_Agreement.pdf
Is a local or regional division suitable for revocation proceedings?,"No, an action for revocation as referred to in Article 32(1)(d) shall be brought before the central division.",compress,UPC_Agreement.pdf
"What's the meaning of ""Member State"" in the Agreement?","In the Agreement, ""Member State"" means a Member State of the European Union.",compress,UPC_Agreement.pdf
What's the extent of the Unified Patent Court's authority?,The Unified Patent Court has exclusive competence in respect of European patents with unitary effect and European patents granted under the provisions of the EPC.,compress,UPC_Agreement.pdf
Can a tech-savvy judge be assigned to a local panel?,"Yes, upon request by one of the parties or on its own initiative, any panel of a local or regional division may request the President of the Court of First Instance to allocate from the Pool of Judges in accordance with Article 18(3) an additional technically qualified judge with qualifications and experience in the field of technology concerned.",compress,UPC_Agreement.pdf
What's the point of stakeholder consultation in procedure rule-making?,The purpose of the consultation with stakeholders in adopting the Rules of Procedure is to ensure that the Rules of Procedure comply with this Agreement and the Statute and to guarantee that the functioning of the Court is organized in the most efficient and cost-effective manner and shall ensure equitable access to justice.,compress,UPC_Agreement.pdf
What's the point of Article 44?,"Article 44 provides for the use of electronic procedures, such as the electronic filing of submissions of the parties and stating of evidence in electronic form, as well as video conferencing, in accordance with the Rules of Procedure.",compress,UPC_Agreement.pdf
What's the minimum number of judges required for a local or regional panel?,Two legally qualified judges who are nationals of different Contracting Member States and one technically qualified judge allocated from the Pool of Judges in accordance with Article 18(3) with qualifications and experience in the field of technology concerned.,compress,UPC_Agreement.pdf
What's the Court's job in case management?,"The Court shall actively manage the cases before it in accordance with the Rules of Procedure without impairing the freedom of the parties to determine the subject-matter of, and the supporting evidence for, their case.",compress,UPC_Agreement.pdf
"What's the meaning of ""Court"" in the Agreement?","""Court"" means the Unified Patent Court created by this Agreement.",compress,UPC_Agreement.pdf
Can parties have a legally qualified judge hear their case?,"Yes, parties may agree to have their case heard by a single legally qualified judge in accordance with the Rules of Procedure.",compress,UPC_Agreement.pdf
