question,answer,tokens_present,document
"What is the definition of ""Contracting Member State"" in the Agreement?","In the Agreement, ""Contracting Member State"" means a Member State party to this Agreement.","['Contracting', 'Member', 'State', 'party', 'Agreement']",UPC_Agreement.pdf
What is the role of the Unified Patent Court in relation to the interpretation of Union law?,"The Unified Patent Court must respect and apply Union law and, in collaboration with the Court of Justice of the European Union, ensure its correct application and uniform interpretation. The Unified Patent Court must also cooperate with the Court of Justice of the European Union in properly interpreting Union law by relying on the latter's case law and by requesting preliminary rulings in accordance with Article 267 TFEU.","['Unified Patent Court', 'Union law', 'Court of Justice of the European Union', 'Article 267 TFEU']",UPC_Agreement.pdf
Can the Unified Patent Court request preliminary rulings from the Court of Justice of the European Union?,"Yes, the Unified Patent Court must cooperate with the Court of Justice of the European Union in properly interpreting Union law by relying on the latter's case law and by requesting preliminary rulings in accordance with Article 267 TFEU.",['Yes'],UPC_Agreement.pdf
What is the purpose of the Agreement?,The purpose of the Agreement is to establish a Unified Patent Court (UPC) and to provide a framework for the recognition and enforcement of patents in civil and commercial matters.,"['The purpose of the Agreement is', 'Unified Patent Court', 'recognition and enforcement', 'patents', 'civil and commercial matters']",UPC_Agreement.pdf
"What is the definition of ""Court"" in the Agreement?","""Court"" means the Unified Patent Court created by this Agreement.","['Court', 'means', 'Unified', 'Patent', 'Court', 'created', 'by', 'this', 'Agreement']",UPC_Agreement.pdf
"What is the definition of ""Member State"" in the Agreement?","""Member State"" means a Member State of the European Union.","['Member', 'State', 'European', 'Union']",UPC_Agreement.pdf
"What is the definition of ""Contracting Member State"" in the Agreement?","""Contracting Member State"" means a Member State party to this Agreement.","['Contracting', 'Member', 'State', 'party', 'Agreement']",UPC_Agreement.pdf
"What is the definition of ""EPC"" in the Agreement?","""EPC"" means the Convention on the Grant of European Patents of 5 October 1973, including any subsequent amendments.","['EPC', 'means', 'the Convention', 'on', 'the', 'Grant', 'of', 'European', 'Patents', 'of', '5', 'October', '1973', 'including', 'any', 'subsequent', 'amendments']",UPC_Agreement.pdf
"What is the definition of ""European patent"" in the Agreement?","""European patent"" means a patent granted under the provisions of the EPC, which does not benefit from unitary effect by virtue of Regulation (EU) No 1257/2012.","['patent', 'granted', 'EPC', 'unitary effect', 'Regulation (EU) No 1257/2012']",UPC_Agreement.pdf
"What is the definition of ""European patent with unitary effect"" in the Agreement?","""European patent with unitary effect"" means a patent granted under the provisions of the EPC which benefits from unitary effect by virtue of Regulation (EU) No 1257/2012.","['patent', 'granted', 'EPC', 'unitary', 'effect', 'Regulation', 'EU', 'No', '1257', '2012']",UPC_Agreement.pdf
What is the scope of application of the Agreement?,"The Agreement shall apply to any European patent with unitary effect, supplementary protection certificate issued for a product protected by a patent, European patent which has not yet lapsed at the date of entry into force of this Agreement or was granted after that date, and European patent application which is pending at the date of entry into force of this Agreement or which is filed after that date.","['The Agreement', 'European patent', 'supplementary protection certificate', 'product', 'patent', 'granted', 'lapsed', 'pending', 'filed']",UPC_Agreement.pdf
What is the legal status of the Court?,The Court shall have legal personality in each Contracting Member State and shall enjoy the most extensive legal capacity accorded to legal persons under the national law of that State.,"['The Court', 'legal', 'personality', 'Contracting', 'Member', 'State', 'legal', 'capacity', 'legal', 'persons', 'under', 'national', 'law', 'that', 'State']",UPC_Agreement.pdf
What is the liability of the Court in respect of any damage caused by it or its staff in the performance of their duties?,"The non-contractual liability of the Court in respect of any damage caused by it or its staff in the performance of their duties, to the extent that it is not a civil and commercial matter within the meaning of Regulation (EC) No 864/2007 (Rome II), shall be governed by the law of the Contracting Member State in which the damage occurred.","['it', 'staff', 'performance', 'damage', 'law', 'Contracting Member State']",UPC_Agreement.pdf
What is the purpose of Regulation (EC) No 1610/96 of the European Parliament and of the Council?,Regulation (EC) No 1610/96 of the European Parliament and of the Council created a supplementary certificate for plant protection products.,"['Regulation', 'EC', 'No', '1610/96', 'European', 'Parliament', 'Council', 'created', 'supplementary', 'certificate', 'plant', 'protection', 'products']",UPC_Agreement.pdf
What is the purpose of Regulation (EC) No 593/2008 of the European Parliament and of the Council?,Regulation (EC) No 593/2008 of the European Parliament and of the Council established the law applicable to contractual obligations (Rome I).,"['Regulation', 'EC', 'No', '593', '2008', 'European', 'Parliament', 'Council', 'law', 'applicable', 'contractual', 'obligations', 'Rome', 'I']",UPC_Agreement.pdf
What is the purpose of Regulation (EC) No 864/2007 of the European Parliament and of the Council?,Regulation (EC) No 864/2007 of the European Parliament and of the Council established the law applicable to non-contractual obligations (Rome II).,"['Regulation', 'EC', 'No', '864', '2007', 'European', 'Parliament', 'Council', 'law', 'applicable', 'non-contractual', 'obligations', 'Rome', 'II']",UPC_Agreement.pdf
Where will the central division of the Court of First Instance have its seat?,"The central division of the Court of First Instance will have its seat in Paris, with sections in London and Munich.","['Paris', 'London', 'Munich']",UPC_Agreement.pdf
How will cases be distributed among the different divisions of the Court of First Instance?,"Cases before the central division shall be distributed in accordance with Annex II, which shall form an integral part of this Agreement.","['Annex II', 'Agreement']",UPC_Agreement.pdf
Can a local division be set up in a Contracting Member State?,"Yes, a local division can be set up in a Contracting Member State upon its request in accordance with the Statute.",['Yes'],UPC_Agreement.pdf
How many local divisions can be set up in one Contracting Member State?,The number of local divisions in one Contracting Member State shall not exceed four.,['four'],UPC_Agreement.pdf
Can a regional division be set up for two or more Contracting Member States?,"Yes, a regional division can be set up for two or more Contracting Member States upon their request in accordance with the Statute.",['Yes'],UPC_Agreement.pdf
How will the panels of the Court of First Instance be composed?,"Any panel of the Court of First Instance shall have a multinational composition and shall sit in a composition of three judges, unless otherwise specified in the Agreement.",['three judges'],UPC_Agreement.pdf
Can a technically qualified judge be allocated to a panel of a local or regional division?,"Yes, upon request by one of the parties or on its own initiative, any panel of a local or regional division may request the President of the Court of First Instance to allocate from the Pool of Judges in accordance with Article 18(3) an additional technically qualified judge with qualifications and experience in the field of technology concerned.",['Yes'],UPC_Agreement.pdf
What is the minimum number of judges that a panel of a local or regional division must have?,Two legally qualified judges who are nationals of different Contracting Member States and one technically qualified judge allocated from the Pool of Judges in accordance with Article 18(3) with qualifications and experience in the field of technology concerned.,"['Two', 'legally', 'qualified', 'judges', 'nationals', 'different', 'Contracting', 'Member', 'States', 'one', 'technically', 'qualified', 'judge', 'allocated', 'Pool', 'Judges', 'Article', '18(3)', 'qualifications', 'experience', 'field', 'technology', 'concerned']",UPC_Agreement.pdf
Can a panel of a local or regional division allocate an additional technically qualified judge on its own initiative?,"Yes, after having heard the parties, a panel of a local or regional division may submit a request to the President of the Court of First Instance to allocate an additional technically qualified judge from the Pool of Judges in accordance with Article 18(3) where it deems this appropriate.",['Yes'],UPC_Agreement.pdf
How many technically qualified judges may be allocated to a panel of the central division under Article 33(3)(a)?,No further technically qualified judge may be allocated to a panel of the central division under Article 33(3)(a) if a technically qualified judge has already been allocated to the panel under Article 18(3).,['No'],UPC_Agreement.pdf
What is the composition of a panel of the central division dealing with actions under Article 32(1)(i)?,A panel of the central division dealing with actions under Article 32(1)(i) shall sit in a composition of three legally qualified judges who are nationals of different Contracting Member States.,"['three legally qualified judges', 'nationals of different Contracting Member States']",UPC_Agreement.pdf
Can parties agree to have their case heard by a single legally qualified judge?,"Yes, parties may agree to have their case heard by a single legally qualified judge in accordance with the Rules of Procedure.",['Yes'],UPC_Agreement.pdf
Who chairs a panel of the Court of First Instance?,A legally qualified judge chairs a panel of the Court of First Instance.,['A legally qualified judge'],UPC_Agreement.pdf
How many judges sit on a panel of the Court of Appeal?,A panel of the Court of Appeal shall sit in a multi-national composition of five judges.,['five'],UPC_Agreement.pdf
What is the composition of a panel of the Court of Appeal dealing with actions under Article 32(1)(i)?,A panel of the Court of Appeal dealing with actions under Article 32(1)(i) shall sit in a composition of three legally qualified judges who are nationals of different Contracting Member States and two technically qualified judges with qualifications and experience in the field of technology concerned.,"['three legally qualified judges', 'two technically qualified judges']",UPC_Agreement.pdf
Where is the seat of the Court of Appeal?,The seat of the Court of Appeal is in Luxembourg.,['Luxembourg'],UPC_Agreement.pdf
What is the role of the Registrar?,The Registrar manages the Registry and performs the functions assigned to it in accordance with the Statute.,"['The Registrar', 'Registry', 'Statute']",UPC_Agreement.pdf
What committee is responsible for adopting the rules of procedure for the Administrative Committee?,The Administrative Committee shall adopt its rules of procedure.,"['The', 'Administrative', 'Committee', 'shall', 'adopt', 'its', 'rules', 'of', 'procedure']",UPC_Agreement.pdf
How many years is the term of office for the chairperson of the Budget Committee?,"The chairperson of the Budget Committee shall be elected for a term of three years, renewable.",['three years'],UPC_Agreement.pdf
What is the minimum number of votes required for the adoption of the budget by the Budget Committee?,"The Budget Committee shall take its decisions by a simple majority of the representatives of the Contracting Member States, but a majority of three-quarters of the representatives of Contracting Member States shall be required for the adoption of the budget.",['three-quarters'],UPC_Agreement.pdf
What is the role of the Advisory Committee in the appointment of judges of the Court?,The Advisory Committee shall assist the Administrative Committee in the preparation of the appointment of judges of the Court.,"['The', 'Advisory', 'Committee', 'shall', 'assist', 'the', 'Administrative', 'Committee', 'in', 'the', 'preparation', 'of', 'the', 'appointment', 'of', 'judges', 'of', 'the', 'Court']",UPC_Agreement.pdf
What are the three criteria for the eligibility of technically qualified judges?,"Technically qualified judges shall have a university degree and proven expertise in a field of technology, proven knowledge of civil law and procedure relevant in patent litigation, and shall not be bound by any instructions.","['university degree', 'proven expertise', 'field of technology', 'proven knowledge', 'civil law', 'patent litigation', 'not be bound by any instructions']",UPC_Agreement.pdf
Who appoints the judges of the Court?,"The Administrative Committee shall appoint the judges of the Court acting by common accord, on the basis of a list established by the Advisory Committee.","['The', 'Administrative', 'Committee', 'shall', 'appoint', 'judges', 'Court']",UPC_Agreement.pdf
What is the term of office for part-time technically qualified judges of the Court?,"The term of office for part-time technically qualified judges of the Court shall be six years, renewable.","['six years', 'renewable']",UPC_Agreement.pdf
What is the role of the Pool of Judges?,A Pool of Judges shall be established to provide a list of judges who may be called upon to sit in the Court.,"['A', 'Pool', 'of', 'Judges', 'shall', 'be', 'established', 'to', 'provide', 'a', 'list', 'of', 'judges', 'who', 'may', 'be', 'called', 'upon', 'to', 'sit', 'in', 'the', 'Court']",UPC_Agreement.pdf
Can judges of the Court engage in any other occupation?,"Legally qualified judges, as well as technically qualified judges who are full-time judges of the Court, may not engage in any other occupation, whether gainful or not, unless an exception is granted by the Administrative Committee.","['may not', 'unless']",UPC_Agreement.pdf
What is the minimum number of representatives of Contracting Member States required for the adoption of decisions by the Budget Committee?,The Budget Committee shall take its decisions by a simple majority of the representatives of the Contracting Member States.,['simple majority'],UPC_Agreement.pdf
What is the role of technically qualified judges in the Court of First Instance?,Technically qualified judges in the Court of First Instance shall be part-time judges and shall not exclude the exercise of other functions provided there is no conflict of interest.,"['part-time', 'judges', 'no', 'conflict', 'of', 'interest']",UPC_Agreement.pdf
What happens in case of a conflict of interest for a judge?,"In case of a conflict of interest, the judge concerned shall not take part in proceedings.","['shall', 'not', 'take', 'part', 'in', 'proceedings']",UPC_Agreement.pdf
What is the Pool of Judges and what is its purpose?,The Pool of Judges shall be established in accordance with the Statute and shall be composed of all legally qualified judges and technically qualified judges from the Court of First Instance who are full-time or part-time judges of the Court. The Pool of Judges shall include at least one technically qualified judge per field of technology with the relevant qualifications and experience. The Pool of Judges shall be available to the Court of Appeal.,"['Pool', 'Judges', 'Court', 'First', 'Instance', 'technically', 'qualified', 'judge', 'field', 'technology', 'qualification', 'experience', 'Court', 'Appeal']",UPC_Agreement.pdf
How are judges allocated to the division concerned?,"Judges from the Pool of Judges shall be allocated to the division concerned by the President of the Court of First Instance based on their legal or technical expertise, linguistic skills, and relevant experience.","['President', 'Court', 'First Instance']",UPC_Agreement.pdf
What is the purpose of the training framework for judges?,The training framework for judges shall be set up in order to improve and increase available patent litigation expertise and to ensure a broad geographic distribution of such specific knowledge and experience.,"['improve', 'increase', 'patent', 'litigation', 'expertise', 'broad', 'geographic', 'distribution', 'specific', 'knowledge', 'experience']",UPC_Agreement.pdf
What does the training framework for judges focus on?,"The training framework for judges focuses on internships in national patent courts or divisions of the Court of First Instance hearing a substantial number of patent litigation cases, improvement of linguistic skills, technical aspects of patent law, the dissemination of knowledge and experience in civil procedure for technically qualified judges, and the preparation of candidate-judges.","['internships', 'patent', 'law', 'civil procedure', 'judges']",UPC_Agreement.pdf
How often does the training framework provide for continuous training?,"The training framework provides for continuous training, and regular meetings shall be organised between all judges of the Court in order to discuss developments in patent law and to ensure the consistency of the Court's case law.","['The', 'training', 'framework', 'provides', 'for', 'continuous', 'training']",UPC_Agreement.pdf
What is the relationship between the Court and the Court of Justice of the European Union?,"The Court shall apply Union law in its entirety and shall respect its primacy, and shall cooperate with the Court of Justice of the European Union to ensure the correct application and uniform interpretation of Union law, as any national court, in accordance with Article 267 TFEU in particular. Decisions of the Court of Justice of the European Union shall be binding on the Court.","['The', 'Court', 'Union', 'law', 'primacy', 'cooperate', 'Court', 'Justice', 'European', 'Union', 'Decisions', 'binding', 'Court']",UPC_Agreement.pdf
What happens if the Court of Appeal infringes Union law?,"The Contracting Member States are jointly and severally liable for damage resulting from an infringement of Union law by the Court of Appeal, in accordance with Union law concerning non-contractual liability of Member States for damage caused by their national courts breaching Union law.","['infringement', 'Union law', 'Court of Appeal']",UPC_Agreement.pdf
Where can an action for damages resulting from an infringement of Union law by the Court of Appeal be brought?,"An action for damages resulting from an infringement of Union law by the Court of Appeal can be brought against the Contracting Member State where the claimant has its residence or principal place of business or, in the absence of residence or principal place of business, place of business, before the competent authority of that Contracting Member State.","['Contracting Member State', 'residence', 'principal place of business', 'place of business', 'competent authority']",UPC_Agreement.pdf
What is the role of the competent authority in relation to the lex fori?,"The competent authority shall apply the lex fori, with the exception of its private international law, to all questions not regulated by Union law or by this Agreement.","['The', 'competent', 'authority', 'shall', 'apply', 'lex', 'fori', 'exception', 'private', 'international', 'law', 'questions', 'not', 'regulated', 'Union', 'law', 'Agreement']",UPC_Agreement.pdf
What is the claimant entitled to obtain from the competent authority?,The claimant shall be entitled to obtain the entire amount of damages awarded by the competent authority from the Contracting Member State against which the action was brought.,"['entitled', 'damages', 'awarded', 'Contracting', 'Member', 'State']",UPC_Agreement.pdf
What is the entitlement of the Contracting Member State that has paid damages?,"The Contracting Member State that has paid damages is entitled to obtain proportional contribution, established in accordance with the method laid down in Article 37(3) and (4), from the other Contracting Member States.","['proportional', 'contribution', 'Article', '37(3)', '37(4)']",UPC_Agreement.pdf
How will the Contracting Member States' contribution be determined?,The detailed rules governing the Contracting Member States' contribution under this paragraph shall be determined by the Administrative Committee.,"['The', 'detailed', 'rules', 'governing', 'Contracting', 'Member', 'States', 'contribution', 'under', 'this', 'paragraph', 'shall', 'be', 'determined', 'by', 'the', 'Administrative', 'Committee']",UPC_Agreement.pdf
What is the responsibility of the Contracting Member States?,"Actions of the Court are directly attributable to each Contracting Member State individually, including for the purposes of Articles 258, 259, and 260 TFEU, and to all Contracting Member States collectively.","['Contracting Member States', 'Actions', 'Court', 'attributable', 'individually', 'collectively', 'Articles', '258', '259', '260', 'TFEU']",UPC_Agreement.pdf
What are the sources of law that the Court shall base its decisions on?,"The Court shall base its decisions on Union law, including Regulation (EU) No 1257/2012 and Regulation (EU) No 1260/2012, this Agreement, the EPC, other international agreements applicable to patents and binding on all the Contracting Member States, and national law.","['Union law', 'Regulation (EU) No 1257/2012', 'Regulation (EU) No 1260/2012', 'this Agreement', 'EPC', 'international agreements', 'patents', 'binding', 'Contracting Member States', 'national law']",UPC_Agreement.pdf
What is the applicable law in cases where the Court bases its decisions on national law?,"The applicable law shall be determined by directly applicable provisions of Union law containing private international law rules, or in the absence of directly applicable provisions of Union law or where the latter do not apply, by international instruments containing private international law rules, or in the absence of provisions referred to in points (a) and (b), by national provisions on private international law as determined by the Court.","['shall', 'be', 'determined', 'by', 'directly', 'applicable', 'provisions', 'of', 'Union', 'law', 'containing', 'private', 'international', 'law', 'rules', 'or', 'in', 'the', 'absence', 'of', 'directly', 'applicable', 'provisions', 'of', 'Union', 'law', 'or', 'where', 'the', 'latter', 'do', 'not', 'apply', 'by', 'international', 'instruments', 'containing', 'private', 'international', 'law', 'rules', 'or', 'in', 'the', 'absence', 'of', 'provisions', 'referred', 'to', 'in', 'points', '(a)', 'and', '(b)', 'by', 'national', 'provisions', 'on', 'private', 'international', 'law', 'as', 'determined', 'by', 'the', 'Court']",UPC_Agreement.pdf
What is the right of the patent proprietor under Article 25?,"A patent shall confer on its proprietor the right to prevent any third party not having the proprietor's consent from making, offering, placing on the market or using a product which is the subject-matter of the patent, or importing or storing the product for those purposes.","['prevent', 'making', 'offering', 'placing', 'using', 'importing', 'storing']",UPC_Agreement.pdf
What is the right of the patent proprietor under Article 26?,"A patent shall confer on its proprietor the right to prevent any third party not having the proprietor's consent from supplying or offering to supply, within the territory of the Contracting Member States in which that patent has effect, any person other than a party entitled to exploit the patented invention, with means, relating to an essential element of that invention, for putting it into effect therein, when the third party knows, or should have known, that those means are suitable and intended for putting that invention into effect.","['A patent', 'shall', 'confer', 'right', 'proprietor', 'prevent', 'third', 'party', 'not', 'consent', 'supplying', 'offering', 'supply', 'territory', 'Contracting', 'Member', 'States', 'effect', 'person', 'party', 'entitled', 'exploit', 'patented', 'invention', 'means', 'essential', 'element', 'invention', 'putting', 'effect', 'third', 'party', 'knows', 'should', 'known', 'means', 'suitable', 'intended', 'putting', 'invention', 'into', 'effect']",UPC_Agreement.pdf
What is the purpose of Article 27 of the patent law?,"Article 27 of the patent law lists exceptions to the exclusive rights of a patent holder, specifying situations in which the patented invention can be used without infringing on the patent.","['Article', '27', 'patent', 'law', 'exceptions', 'exclusive', 'rights', 'patent', 'holder', 'situations', 'infringing']",UPC_Agreement.pdf
"What is the scope of the exception for ""acts done privately and for non-commercial purposes""?","The exception for ""acts done privately and for non-commercial purposes"" in Article 27(a) applies to acts that are done by individuals for personal, non-business purposes, and not for commercial gain or profit.","['personal', 'non-business', 'non-commercial', 'not', 'for', 'commercial', 'gain', 'profit']",UPC_Agreement.pdf
"What is the purpose of the exception for ""experimental purposes relating to the subject-matter of the patented invention""?","The exception for ""experimental purposes relating to the subject-matter of the patented invention"" in Article 27(b) allows for the use of the patented invention for scientific research and experimentation, without the need for permission from the patent holder.","['scientific research', 'experimentation', 'patented invention']",UPC_Agreement.pdf
"What is the scope of the exception for ""the use of biological material for the purpose of breeding, or discovering and developing other plant varieties""?","The exception for ""the use of biological material for the purpose of breeding, or discovering and developing other plant varieties"" in Article 27(c) applies to the use of biological materials for plant breeding and research purposes, but not for commercial production or exploitation.","['breeding', 'research', 'plant', 'biological materials', 'commercial', 'production', 'exploitation']",UPC_Agreement.pdf
"What is the purpose of the exception for ""the acts allowed pursuant to Article 13(6) of Directive 2001/82/EC or Article 10(6) of Directive 2001/83/EC""?","The exception for ""the acts allowed pursuant to Article 13(6) of Directive 2001/82/EC or Article 10(6) of Directive 2001/83/EC"" in Article 27(d) refers to the use of patented inventions for regulatory testing and approval purposes, as allowed by the relevant EU directives.","['the acts allowed pursuant to Article 13(6) of Directive 2001/82/EC or Article 10(6) of Directive 2001/83/EC', 'regulatory testing and approval purposes', 'EU directives']",UPC_Agreement.pdf
"What is the scope of the exception for ""the extemporaneous preparation by a pharmacy, for individual cases, of a medicine in accordance with a medical prescription""?","The exception for ""the extemporaneous preparation by a pharmacy, for individual cases, of a medicine in accordance with a medical prescription"" in Article 27(e) applies to the preparation of medicines by pharmacists for individual patients, based on a prescription from a doctor, and not for mass production or commercial sale.",,UPC_Agreement.pdf
"What is the purpose of the exception for ""the use of the patented invention on board vessels of countries of the International Union for the Protection of Industrial Property (Paris Union) or members of the World Trade Organisation""?","The exception for ""the use of the patented invention on board vessels of countries of the International Union for the Protection of Industrial Property (Paris Union) or members of the World Trade Organisation"" in Article 27(f) allows for the use of patented inventions on board ships and other vessels that are registered in countries that are members of the Paris Union or the World Trade Organisation, without infringing on the patent.",,UPC_Agreement.pdf
"What is the scope of the exception for ""the use by a farmer of the product of his harvest for propagation or multiplication by him on his own holding""?","The exception for ""the use by a farmer of the product of his harvest for propagation or multiplication by him on his own holding"" in Article 27(i) applies to farmers who use the product of their harvest for propagation or multiplication on their own land, for their own agricultural use, and not for commercial sale or exploitation.",,UPC_Agreement.pdf
"What is the purpose of the exception for ""the use by a farmer of protected livestock for an agricultural purpose""?","The exception for ""the use by a farmer of protected livestock for an agricultural purpose"" in Article 27(j) allows farmers to use protected livestock for their agricultural activities, such as breeding, without infringing on the patent.","['The', 'exception', 'for', 'use', 'by', 'a', 'farmer', 'of', 'protected', 'livestock', 'for', 'an', 'agricultural', 'purpose', 'allows', 'farmers', 'to', 'use', 'protected', 'livestock', 'for', 'their', 'agricultural', 'activities', 'such', 'as', 'breeding', 'without', 'infringing', 'on', 'the', 'patent']",UPC_Agreement.pdf
What is the purpose of Article 28 of the text?,Article 28 provides that any person who has a right based on prior use of an invention or a right of personal possession of that invention in a Contracting Member State shall enjoy the same rights in respect of a patent for the same invention.,"['Article 28', 'invention', 'patent']",UPC_Agreement.pdf
What is the effect of exhaustion of the rights conferred by a European patent according to Article 29?,"According to Article 29, the rights conferred by a European patent shall not extend to acts concerning a product covered by that patent after that product has been placed on the market in the European Union by, or with the consent of, the patent proprietor, unless there are legitimate grounds for the patent proprietor to oppose further commercialization of the product.","['According', 'Article', 'patent', 'product', 'market', 'European', 'Union', 'proprietor', 'commercialization']",UPC_Agreement.pdf
What is the purpose of a supplementary protection certificate according to Article 30?,A supplementary protection certificate shall confer the same rights as conferred by the patent and shall be subject to the same limitations and the same obligations.,"['same', 'rights', 'patent', 'limitations', 'obligations']",UPC_Agreement.pdf
What is the international jurisdiction of the Court established in accordance with?,"The international jurisdiction of the Court shall be established in accordance with Regulation (EU) No 1215/2012 or, where applicable, on the basis of the Convention on jurisdiction and the recognition and enforcement of judgments in civil and commercial matters (Lugano Convention).","['Regulation (EU) No 1215/2012', 'Lugano Convention']",UPC_Agreement.pdf
