context,question,choices,answer,filename
"Accruals accounting recognises transactions when they occur, irrespective of when  cash is paid or received.  Transactions are recorded in the accounting record and reported in the financial statements of the period in which the service was received (expenditure) or rendered (revenue).  Financial statements prepared on an accrual basis indicate past transactions involving  payment and receipt of cash, as well as future obligations to pay and payments to be received in the future.  This method facilitates economic decision making, by making it easier to account for the use of resources, focus on performance and measure outputs.  FINANCIAL MANAGEMENT AND RECORDS   Financial management systems provide decision makers and public sector managers with the means to  • control spending  • prioritise expenditures in order to allocate resources efficiently and equitably  • make better use of budgeted resources to achieve outcomes and produce outputs at  the lowest possible cost.  All financial management systems create records, and all financial systems depend  upon records.     Activity 1  Before reading further, write a brief description of how you think records contribute  to financial management.  Write down as many ideas as you can think of.   MANAGING FINANCIAL RECORDS   10 The ways in which these  records  contribute to financial management are described  below.  Accountability and Control  Records management reinforces financial management controls and supports accountability.  The ability to establish who did what, when, why and how is a powerful means of deterring individuals from engaging in fraud or corruption, thus enforcing accountability.  Well-managed records provide an unbiased account of responsibility and liability.  Authentic, reliable records provide an unambiguous link between the authorisation to carry out a transaction, the particular individual concerned and the date.  Thus records can identify abuse, misuse and non-compliance with financial instructions.   Financial management also depends upon a system of internal controls that make it  possible to carry out business in an orderly and efficient manner, ensure adherence to management policies and safeguard assets.  The management of financial records is a critical component of this control system.  Where financial records are not controlled, their completeness and accuracy cannot be guaranteed. Records needed for reference, decision making and risk assessment can become difficult to access.  The senior official responsible for accounting, such as the Accountant General,  normally issues detailed regulations for the control of financial management systems.  In other countries such as Zimbabwe, these regulations are issued by the Public Service Commission.  Complete and accurate records must be available to prove that these controls are functioning properly and consistently.   In turn, these controls help to ensure that the records themselves retain their context,  structure and content.  In countries operating the Exchequer system of financial management, there is no Accountant General. Instead, each ministry maintains their own bank accounts and is responsible for their own accounting systems.  The Exchequer system allows for a greater range of diversity of practice than the more centralised approach represented by the Accountant General system.  In the Exchequer system, the Permanent Secretary to the Treasury is usually responsible for issuing general regulations where needed.   The aim of a records management programme should be to ensure that those records  that provide evidence of financial management activity are systematically controlled throughout the organisation.   Accounting and Auditing  Records management also supports the accounting function and enables the audit function.  Financial record keeping provides the basis or foundation for accounting and introduces controls that protect essential audit trails.  At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud",What is the importance of internal controls in financial management?,"['Internal controls help to ensure that financial records are accurate and complete, supporting accountability and control.', 'Internal controls are not necessary in financial management as they do not provide any significant benefits.', 'Internal controls are only important in countries operating the Exchequer system of financial management.', 'Internal controls are only needed for large businesses and not for small organizations or government agencies.']",0,Financial_Records_Management.pdf
"Accruals accounting recognises transactions when they occur, irrespective of when  cash is paid or received.  Transactions are recorded in the accounting record and reported in the financial statements of the period in which the service was received (expenditure) or rendered (revenue).  Financial statements prepared on an accrual basis indicate past transactions involving  payment and receipt of cash, as well as future obligations to pay and payments to be received in the future.  This method facilitates economic decision making, by making it easier to account for the use of resources, focus on performance and measure outputs.  FINANCIAL MANAGEMENT AND RECORDS   Financial management systems provide decision makers and public sector managers with the means to  • control spending  • prioritise expenditures in order to allocate resources efficiently and equitably  • make better use of budgeted resources to achieve outcomes and produce outputs at  the lowest possible cost.  All financial management systems create records, and all financial systems depend  upon records.     Activity 1  Before reading further, write a brief description of how you think records contribute  to financial management.  Write down as many ideas as you can think of.   MANAGING FINANCIAL RECORDS   10 The ways in which these  records  contribute to financial management are described  below.  Accountability and Control  Records management reinforces financial management controls and supports accountability.  The ability to establish who did what, when, why and how is a powerful means of deterring individuals from engaging in fraud or corruption, thus enforcing accountability.  Well-managed records provide an unbiased account of responsibility and liability.  Authentic, reliable records provide an unambiguous link between the authorisation to carry out a transaction, the particular individual concerned and the date.  Thus records can identify abuse, misuse and non-compliance with financial instructions.   Financial management also depends upon a system of internal controls that make it  possible to carry out business in an orderly and efficient manner, ensure adherence to management policies and safeguard assets.  The management of financial records is a critical component of this control system.  Where financial records are not controlled, their completeness and accuracy cannot be guaranteed. Records needed for reference, decision making and risk assessment can become difficult to access.  The senior official responsible for accounting, such as the Accountant General,  normally issues detailed regulations for the control of financial management systems.  In other countries such as Zimbabwe, these regulations are issued by the Public Service Commission.  Complete and accurate records must be available to prove that these controls are functioning properly and consistently.   In turn, these controls help to ensure that the records themselves retain their context,  structure and content.  In countries operating the Exchequer system of financial management, there is no Accountant General. Instead, each ministry maintains their own bank accounts and is responsible for their own accounting systems.  The Exchequer system allows for a greater range of diversity of practice than the more centralised approach represented by the Accountant General system.  In the Exchequer system, the Permanent Secretary to the Treasury is usually responsible for issuing general regulations where needed.   The aim of a records management programme should be to ensure that those records  that provide evidence of financial management activity are systematically controlled throughout the organisation.   Accounting and Auditing  Records management also supports the accounting function and enables the audit function.  Financial record keeping provides the basis or foundation for accounting and introduces controls that protect essential audit trails.  At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud",Who is responsible for issuing regulations for the control of financial management systems?,"['The Accountant General', 'The Public Service Commission', 'The Permanent Secretary to the Treasury', 'The Exchequer system']",0,Financial_Records_Management.pdf
"Accruals accounting recognises transactions when they occur, irrespective of when  cash is paid or received.  Transactions are recorded in the accounting record and reported in the financial statements of the period in which the service was received (expenditure) or rendered (revenue).  Financial statements prepared on an accrual basis indicate past transactions involving  payment and receipt of cash, as well as future obligations to pay and payments to be received in the future.  This method facilitates economic decision making, by making it easier to account for the use of resources, focus on performance and measure outputs.  FINANCIAL MANAGEMENT AND RECORDS   Financial management systems provide decision makers and public sector managers with the means to  • control spending  • prioritise expenditures in order to allocate resources efficiently and equitably  • make better use of budgeted resources to achieve outcomes and produce outputs at  the lowest possible cost.  All financial management systems create records, and all financial systems depend  upon records.     Activity 1  Before reading further, write a brief description of how you think records contribute  to financial management.  Write down as many ideas as you can think of.   MANAGING FINANCIAL RECORDS   10 The ways in which these  records  contribute to financial management are described  below.  Accountability and Control  Records management reinforces financial management controls and supports accountability.  The ability to establish who did what, when, why and how is a powerful means of deterring individuals from engaging in fraud or corruption, thus enforcing accountability.  Well-managed records provide an unbiased account of responsibility and liability.  Authentic, reliable records provide an unambiguous link between the authorisation to carry out a transaction, the particular individual concerned and the date.  Thus records can identify abuse, misuse and non-compliance with financial instructions.   Financial management also depends upon a system of internal controls that make it  possible to carry out business in an orderly and efficient manner, ensure adherence to management policies and safeguard assets.  The management of financial records is a critical component of this control system.  Where financial records are not controlled, their completeness and accuracy cannot be guaranteed. Records needed for reference, decision making and risk assessment can become difficult to access.  The senior official responsible for accounting, such as the Accountant General,  normally issues detailed regulations for the control of financial management systems.  In other countries such as Zimbabwe, these regulations are issued by the Public Service Commission.  Complete and accurate records must be available to prove that these controls are functioning properly and consistently.   In turn, these controls help to ensure that the records themselves retain their context,  structure and content.  In countries operating the Exchequer system of financial management, there is no Accountant General. Instead, each ministry maintains their own bank accounts and is responsible for their own accounting systems.  The Exchequer system allows for a greater range of diversity of practice than the more centralised approach represented by the Accountant General system.  In the Exchequer system, the Permanent Secretary to the Treasury is usually responsible for issuing general regulations where needed.   The aim of a records management programme should be to ensure that those records  that provide evidence of financial management activity are systematically controlled throughout the organisation.   Accounting and Auditing  Records management also supports the accounting function and enables the audit function.  Financial record keeping provides the basis or foundation for accounting and introduces controls that protect essential audit trails.  At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud",How do records support the accounting function?,"['Records provide the basis for accounting by introducing controls that protect essential audit trails.', 'Records are used to prepare financial statements, which are then audited by external auditors.', 'Records are not essential for the accounting function as they can be recreated from memory.', 'Records are used to support the budgeting process by forecasting future expenditures and revenues.']",0,Financial_Records_Management.pdf
"Accruals accounting recognises transactions when they occur, irrespective of when  cash is paid or received.  Transactions are recorded in the accounting record and reported in the financial statements of the period in which the service was received (expenditure) or rendered (revenue).  Financial statements prepared on an accrual basis indicate past transactions involving  payment and receipt of cash, as well as future obligations to pay and payments to be received in the future.  This method facilitates economic decision making, by making it easier to account for the use of resources, focus on performance and measure outputs.  FINANCIAL MANAGEMENT AND RECORDS   Financial management systems provide decision makers and public sector managers with the means to  • control spending  • prioritise expenditures in order to allocate resources efficiently and equitably  • make better use of budgeted resources to achieve outcomes and produce outputs at  the lowest possible cost.  All financial management systems create records, and all financial systems depend  upon records.     Activity 1  Before reading further, write a brief description of how you think records contribute  to financial management.  Write down as many ideas as you can think of.   MANAGING FINANCIAL RECORDS   10 The ways in which these  records  contribute to financial management are described  below.  Accountability and Control  Records management reinforces financial management controls and supports accountability.  The ability to establish who did what, when, why and how is a powerful means of deterring individuals from engaging in fraud or corruption, thus enforcing accountability.  Well-managed records provide an unbiased account of responsibility and liability.  Authentic, reliable records provide an unambiguous link between the authorisation to carry out a transaction, the particular individual concerned and the date.  Thus records can identify abuse, misuse and non-compliance with financial instructions.   Financial management also depends upon a system of internal controls that make it  possible to carry out business in an orderly and efficient manner, ensure adherence to management policies and safeguard assets.  The management of financial records is a critical component of this control system.  Where financial records are not controlled, their completeness and accuracy cannot be guaranteed. Records needed for reference, decision making and risk assessment can become difficult to access.  The senior official responsible for accounting, such as the Accountant General,  normally issues detailed regulations for the control of financial management systems.  In other countries such as Zimbabwe, these regulations are issued by the Public Service Commission.  Complete and accurate records must be available to prove that these controls are functioning properly and consistently.   In turn, these controls help to ensure that the records themselves retain their context,  structure and content.  In countries operating the Exchequer system of financial management, there is no Accountant General. Instead, each ministry maintains their own bank accounts and is responsible for their own accounting systems.  The Exchequer system allows for a greater range of diversity of practice than the more centralised approach represented by the Accountant General system.  In the Exchequer system, the Permanent Secretary to the Treasury is usually responsible for issuing general regulations where needed.   The aim of a records management programme should be to ensure that those records  that provide evidence of financial management activity are systematically controlled throughout the organisation.   Accounting and Auditing  Records management also supports the accounting function and enables the audit function.  Financial record keeping provides the basis or foundation for accounting and introduces controls that protect essential audit trails.  At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud",What can be done to ensure that financial records are properly controlled?,"['The Accountant General should issue detailed regulations for the control of financial management systems.', 'The Public Service Commission should issue detailed regulations for the control of financial management systems.', 'Each ministry should maintain their own bank accounts and be responsible for their own accounting systems.', 'The Permanent Secretary to the Treasury should issue general regulations where needed.']",0,Financial_Records_Management.pdf
"At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud.  Conversely, in some cases government officers have been inappropriately accused of embezzling funds simply because the documents authorising the expenditure could not be located.  Well-organised and well-managed records are essential to combat economic crime and protect the innocent.  A financial records management programme should enable the physical and logical  control of records and prevent unauthorised access, tampering, loss or destruction, whether intentional or accidental.  Records management should contribute a layer of security and reassurance that operations are functioning at the level required.  Taken together, records management, accounting and auditing provide the layers of  control that are essential to ensuring transparency, probity and integrity in financial management systems.  Although in reality records management is integrally connected to accounting and auditing, their interface is illustrated below in a simple fashion.  Internal Control/Internal Audit Procedures Level Transaction LevelCom pliance Level Finance/ AccountingFinancial Audit Operations = Transactions = RecordsRecords Management Audit Records ManagementExternal Audit THE SYSTEM   Figure 1: The Financial Accountability Cycle   MANAGING FINANCIAL RECORDS   12 MANAGEMENT ISSUES   In many respects, financial records are similar to other kinds of administrative  records, and thus many of the professional principles and practices described in other modules in this study programme are applicable.  However, financial records also have unique features that require attention.   Financial record-keeping systems in government are so large and pervasive that  changes to the system will need support at a senior level.  Moreover, because financial management systems are subject to accounting and auditing standards and are under the close control and scrutiny of government financial officers, it is essential that records managers gain the support of senior managers and other stakeholders in order to provide an effective financial records management service.  It is the record managers’ job to understand how records management can contribute  to the organisation’s financial management objectives and to articulate the case for efficient records management in terms that senior management can understand.  Therefore, records managers must understand the unique qualities of financial records and the effect of good or poor financial records management on the government or organisation.    Activity 2  Before reading further, write a brief description of as many special features of  financial records that you can think of that will affect their management.  How you  could present these issues to senior managers in order to gain their support for  improved financial records management?    Consider the following management issues related to financial records care.  The Volume, Scope and Complexity of Financial  Records  Financial records are voluminous.  The records of financial transactions are one of the  largest categories of records found in government.  The benefit of managing these records translates into large savings in office space.  Most of these records need to be kept for relatively short periods of time (often only 6 or 7 years, depending upon the relevant legislation), but during that time they are vital for controlling fraud and corruption.  Records related to financial policy are smaller in volume compared to records of transactions, but policy records are very important for the process of developing and then executing policies.  These records can be of considerable historical significance and need to be identified by as having archival value. MANAGING FINANCIAL RECORDS   13 Further, financial records are found everywhere.  Every aspect of government  involves expenditure and thus requires financial management, which in turn generates records.  These records need managing across the entire spectrum of government.  Moreover, financial management systems are complex",What is the significance of well-organized and well-managed financial records?,"['To protect the innocent and combat economic crime', 'To deliberately allow financial records to become disorganized or to be stored in unsuitable conditions', 'To inappropriately accuse government officers of embezzling funds', 'To identify fraud']",0,Financial_Records_Management.pdf
"At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud.  Conversely, in some cases government officers have been inappropriately accused of embezzling funds simply because the documents authorising the expenditure could not be located.  Well-organised and well-managed records are essential to combat economic crime and protect the innocent.  A financial records management programme should enable the physical and logical  control of records and prevent unauthorised access, tampering, loss or destruction, whether intentional or accidental.  Records management should contribute a layer of security and reassurance that operations are functioning at the level required.  Taken together, records management, accounting and auditing provide the layers of  control that are essential to ensuring transparency, probity and integrity in financial management systems.  Although in reality records management is integrally connected to accounting and auditing, their interface is illustrated below in a simple fashion.  Internal Control/Internal Audit Procedures Level Transaction LevelCom pliance Level Finance/ AccountingFinancial Audit Operations = Transactions = RecordsRecords Management Audit Records ManagementExternal Audit THE SYSTEM   Figure 1: The Financial Accountability Cycle   MANAGING FINANCIAL RECORDS   12 MANAGEMENT ISSUES   In many respects, financial records are similar to other kinds of administrative  records, and thus many of the professional principles and practices described in other modules in this study programme are applicable.  However, financial records also have unique features that require attention.   Financial record-keeping systems in government are so large and pervasive that  changes to the system will need support at a senior level.  Moreover, because financial management systems are subject to accounting and auditing standards and are under the close control and scrutiny of government financial officers, it is essential that records managers gain the support of senior managers and other stakeholders in order to provide an effective financial records management service.  It is the record managers’ job to understand how records management can contribute  to the organisation’s financial management objectives and to articulate the case for efficient records management in terms that senior management can understand.  Therefore, records managers must understand the unique qualities of financial records and the effect of good or poor financial records management on the government or organisation.    Activity 2  Before reading further, write a brief description of as many special features of  financial records that you can think of that will affect their management.  How you  could present these issues to senior managers in order to gain their support for  improved financial records management?    Consider the following management issues related to financial records care.  The Volume, Scope and Complexity of Financial  Records  Financial records are voluminous.  The records of financial transactions are one of the  largest categories of records found in government.  The benefit of managing these records translates into large savings in office space.  Most of these records need to be kept for relatively short periods of time (often only 6 or 7 years, depending upon the relevant legislation), but during that time they are vital for controlling fraud and corruption.  Records related to financial policy are smaller in volume compared to records of transactions, but policy records are very important for the process of developing and then executing policies.  These records can be of considerable historical significance and need to be identified by as having archival value. MANAGING FINANCIAL RECORDS   13 Further, financial records are found everywhere.  Every aspect of government  involves expenditure and thus requires financial management, which in turn generates records.  These records need managing across the entire spectrum of government.  Moreover, financial management systems are complex",What is the role of internal control and internal audit procedures in financial management systems?,"['To provide a layer of security and reassurance that operations are functioning at the required level.', 'To ensure transparency, probity, and integrity in financial management systems.', 'To deliberately allow financial records to become disorganized or to be stored in unsuitable conditions.', 'To identify fraud and prevent unauthorized access, tampering, loss, or destruction of records.']",1,Financial_Records_Management.pdf
"At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud.  Conversely, in some cases government officers have been inappropriately accused of embezzling funds simply because the documents authorising the expenditure could not be located.  Well-organised and well-managed records are essential to combat economic crime and protect the innocent.  A financial records management programme should enable the physical and logical  control of records and prevent unauthorised access, tampering, loss or destruction, whether intentional or accidental.  Records management should contribute a layer of security and reassurance that operations are functioning at the level required.  Taken together, records management, accounting and auditing provide the layers of  control that are essential to ensuring transparency, probity and integrity in financial management systems.  Although in reality records management is integrally connected to accounting and auditing, their interface is illustrated below in a simple fashion.  Internal Control/Internal Audit Procedures Level Transaction LevelCom pliance Level Finance/ AccountingFinancial Audit Operations = Transactions = RecordsRecords Management Audit Records ManagementExternal Audit THE SYSTEM   Figure 1: The Financial Accountability Cycle   MANAGING FINANCIAL RECORDS   12 MANAGEMENT ISSUES   In many respects, financial records are similar to other kinds of administrative  records, and thus many of the professional principles and practices described in other modules in this study programme are applicable.  However, financial records also have unique features that require attention.   Financial record-keeping systems in government are so large and pervasive that  changes to the system will need support at a senior level.  Moreover, because financial management systems are subject to accounting and auditing standards and are under the close control and scrutiny of government financial officers, it is essential that records managers gain the support of senior managers and other stakeholders in order to provide an effective financial records management service.  It is the record managers’ job to understand how records management can contribute  to the organisation’s financial management objectives and to articulate the case for efficient records management in terms that senior management can understand.  Therefore, records managers must understand the unique qualities of financial records and the effect of good or poor financial records management on the government or organisation.    Activity 2  Before reading further, write a brief description of as many special features of  financial records that you can think of that will affect their management.  How you  could present these issues to senior managers in order to gain their support for  improved financial records management?    Consider the following management issues related to financial records care.  The Volume, Scope and Complexity of Financial  Records  Financial records are voluminous.  The records of financial transactions are one of the  largest categories of records found in government.  The benefit of managing these records translates into large savings in office space.  Most of these records need to be kept for relatively short periods of time (often only 6 or 7 years, depending upon the relevant legislation), but during that time they are vital for controlling fraud and corruption.  Records related to financial policy are smaller in volume compared to records of transactions, but policy records are very important for the process of developing and then executing policies.  These records can be of considerable historical significance and need to be identified by as having archival value. MANAGING FINANCIAL RECORDS   13 Further, financial records are found everywhere.  Every aspect of government  involves expenditure and thus requires financial management, which in turn generates records.  These records need managing across the entire spectrum of government.  Moreover, financial management systems are complex",How do financial records management systems contribute to the prevention of fraud and corruption?,"['By allowing unauthorized access to records, increasing the risk of tampering and fraud.', 'By preventing the physical and logical control of records, making it difficult to locate and manage records.', 'By enabling the physical and logical control of records, preventing unauthorized access, tampering, loss, or destruction, and ensuring transparency and accountability in financial management systems.', 'By deliberately disorganizing financial records, making it harder for auditors to identify fraud.']",2,Financial_Records_Management.pdf
"At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud.  Conversely, in some cases government officers have been inappropriately accused of embezzling funds simply because the documents authorising the expenditure could not be located.  Well-organised and well-managed records are essential to combat economic crime and protect the innocent.  A financial records management programme should enable the physical and logical  control of records and prevent unauthorised access, tampering, loss or destruction, whether intentional or accidental.  Records management should contribute a layer of security and reassurance that operations are functioning at the level required.  Taken together, records management, accounting and auditing provide the layers of  control that are essential to ensuring transparency, probity and integrity in financial management systems.  Although in reality records management is integrally connected to accounting and auditing, their interface is illustrated below in a simple fashion.  Internal Control/Internal Audit Procedures Level Transaction LevelCom pliance Level Finance/ AccountingFinancial Audit Operations = Transactions = RecordsRecords Management Audit Records ManagementExternal Audit THE SYSTEM   Figure 1: The Financial Accountability Cycle   MANAGING FINANCIAL RECORDS   12 MANAGEMENT ISSUES   In many respects, financial records are similar to other kinds of administrative  records, and thus many of the professional principles and practices described in other modules in this study programme are applicable.  However, financial records also have unique features that require attention.   Financial record-keeping systems in government are so large and pervasive that  changes to the system will need support at a senior level.  Moreover, because financial management systems are subject to accounting and auditing standards and are under the close control and scrutiny of government financial officers, it is essential that records managers gain the support of senior managers and other stakeholders in order to provide an effective financial records management service.  It is the record managers’ job to understand how records management can contribute  to the organisation’s financial management objectives and to articulate the case for efficient records management in terms that senior management can understand.  Therefore, records managers must understand the unique qualities of financial records and the effect of good or poor financial records management on the government or organisation.    Activity 2  Before reading further, write a brief description of as many special features of  financial records that you can think of that will affect their management.  How you  could present these issues to senior managers in order to gain their support for  improved financial records management?    Consider the following management issues related to financial records care.  The Volume, Scope and Complexity of Financial  Records  Financial records are voluminous.  The records of financial transactions are one of the  largest categories of records found in government.  The benefit of managing these records translates into large savings in office space.  Most of these records need to be kept for relatively short periods of time (often only 6 or 7 years, depending upon the relevant legislation), but during that time they are vital for controlling fraud and corruption.  Records related to financial policy are smaller in volume compared to records of transactions, but policy records are very important for the process of developing and then executing policies.  These records can be of considerable historical significance and need to be identified by as having archival value. MANAGING FINANCIAL RECORDS   13 Further, financial records are found everywhere.  Every aspect of government  involves expenditure and thus requires financial management, which in turn generates records.  These records need managing across the entire spectrum of government.  Moreover, financial management systems are complex",What are some of the special features of financial records that affect their management?,"['They are found everywhere in government, have a large volume, and are complex.', 'They are voluminous, have a short retention period, and are vital for controlling fraud and corruption.', 'They are small in volume, have a long retention period, and are not vital for controlling fraud and corruption.', 'They are not found everywhere in government, have a small volume, and are simple.']",1,Financial_Records_Management.pdf
"At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud.  Conversely, in some cases government officers have been inappropriately accused of embezzling funds simply because the documents authorising the expenditure could not be located.  Well-organised and well-managed records are essential to combat economic crime and protect the innocent.  A financial records management programme should enable the physical and logical  control of records and prevent unauthorised access, tampering, loss or destruction, whether intentional or accidental.  Records management should contribute a layer of security and reassurance that operations are functioning at the level required.  Taken together, records management, accounting and auditing provide the layers of  control that are essential to ensuring transparency, probity and integrity in financial management systems.  Although in reality records management is integrally connected to accounting and auditing, their interface is illustrated below in a simple fashion.  Internal Control/Internal Audit Procedures Level Transaction LevelCom pliance Level Finance/ AccountingFinancial Audit Operations = Transactions = RecordsRecords Management Audit Records ManagementExternal Audit THE SYSTEM   Figure 1: The Financial Accountability Cycle   MANAGING FINANCIAL RECORDS   12 MANAGEMENT ISSUES   In many respects, financial records are similar to other kinds of administrative  records, and thus many of the professional principles and practices described in other modules in this study programme are applicable.  However, financial records also have unique features that require attention.   Financial record-keeping systems in government are so large and pervasive that  changes to the system will need support at a senior level.  Moreover, because financial management systems are subject to accounting and auditing standards and are under the close control and scrutiny of government financial officers, it is essential that records managers gain the support of senior managers and other stakeholders in order to provide an effective financial records management service.  It is the record managers’ job to understand how records management can contribute  to the organisation’s financial management objectives and to articulate the case for efficient records management in terms that senior management can understand.  Therefore, records managers must understand the unique qualities of financial records and the effect of good or poor financial records management on the government or organisation.    Activity 2  Before reading further, write a brief description of as many special features of  financial records that you can think of that will affect their management.  How you  could present these issues to senior managers in order to gain their support for  improved financial records management?    Consider the following management issues related to financial records care.  The Volume, Scope and Complexity of Financial  Records  Financial records are voluminous.  The records of financial transactions are one of the  largest categories of records found in government.  The benefit of managing these records translates into large savings in office space.  Most of these records need to be kept for relatively short periods of time (often only 6 or 7 years, depending upon the relevant legislation), but during that time they are vital for controlling fraud and corruption.  Records related to financial policy are smaller in volume compared to records of transactions, but policy records are very important for the process of developing and then executing policies.  These records can be of considerable historical significance and need to be identified by as having archival value. MANAGING FINANCIAL RECORDS   13 Further, financial records are found everywhere.  Every aspect of government  involves expenditure and thus requires financial management, which in turn generates records.  These records need managing across the entire spectrum of government.  Moreover, financial management systems are complex",How can records managers gain the support of senior managers and other stakeholders for improved financial records management?,"['By explaining the importance of financial records management in preventing fraud and corruption.', 'By highlighting the potential legal consequences of poor financial records management.', 'By emphasizing the benefits of efficient records management in reducing office space and costs.', ""By demonstrating how good financial records management can improve the organization's financial performance and decision-making.""]",1,Financial_Records_Management.pdf
"At the most practical level, if records are disorganised, it will take auditors an excessive amount of time to locate needed documents, if they can find them at all. Individuals guilty of embezzlement MANAGING FINANCIAL RECORDS   11 may deliberately allow financial records to become disorganised or to be stored in  unsuitable conditions because this makes it harder for auditors to identify fraud.  Conversely, in some cases government officers have been inappropriately accused of embezzling funds simply because the documents authorising the expenditure could not be located.  Well-organised and well-managed records are essential to combat economic crime and protect the innocent.  A financial records management programme should enable the physical and logical  control of records and prevent unauthorised access, tampering, loss or destruction, whether intentional or accidental.  Records management should contribute a layer of security and reassurance that operations are functioning at the level required.  Taken together, records management, accounting and auditing provide the layers of  control that are essential to ensuring transparency, probity and integrity in financial management systems.  Although in reality records management is integrally connected to accounting and auditing, their interface is illustrated below in a simple fashion.  Internal Control/Internal Audit Procedures Level Transaction LevelCom pliance Level Finance/ AccountingFinancial Audit Operations = Transactions = RecordsRecords Management Audit Records ManagementExternal Audit THE SYSTEM   Figure 1: The Financial Accountability Cycle   MANAGING FINANCIAL RECORDS   12 MANAGEMENT ISSUES   In many respects, financial records are similar to other kinds of administrative  records, and thus many of the professional principles and practices described in other modules in this study programme are applicable.  However, financial records also have unique features that require attention.   Financial record-keeping systems in government are so large and pervasive that  changes to the system will need support at a senior level.  Moreover, because financial management systems are subject to accounting and auditing standards and are under the close control and scrutiny of government financial officers, it is essential that records managers gain the support of senior managers and other stakeholders in order to provide an effective financial records management service.  It is the record managers’ job to understand how records management can contribute  to the organisation’s financial management objectives and to articulate the case for efficient records management in terms that senior management can understand.  Therefore, records managers must understand the unique qualities of financial records and the effect of good or poor financial records management on the government or organisation.    Activity 2  Before reading further, write a brief description of as many special features of  financial records that you can think of that will affect their management.  How you  could present these issues to senior managers in order to gain their support for  improved financial records management?    Consider the following management issues related to financial records care.  The Volume, Scope and Complexity of Financial  Records  Financial records are voluminous.  The records of financial transactions are one of the  largest categories of records found in government.  The benefit of managing these records translates into large savings in office space.  Most of these records need to be kept for relatively short periods of time (often only 6 or 7 years, depending upon the relevant legislation), but during that time they are vital for controlling fraud and corruption.  Records related to financial policy are smaller in volume compared to records of transactions, but policy records are very important for the process of developing and then executing policies.  These records can be of considerable historical significance and need to be identified by as having archival value. MANAGING FINANCIAL RECORDS   13 Further, financial records are found everywhere.  Every aspect of government  involves expenditure and thus requires financial management, which in turn generates records.  These records need managing across the entire spectrum of government.  Moreover, financial management systems are complex","How long do financial records need to be kept, and what is the significance of identifying records with archival value?","['Financial records need to be kept for 6 or 7 years, and identifying records with archival value is important for preserving historical information.', 'Financial records need to be kept for 10 years, and identifying records with archival value is not necessary.', 'Financial records need to be kept indefinitely, and identifying records with archival value is important for legal purposes.', 'Financial records need to be kept for 5 years, and identifying records with archival value is not important.']",0,Financial_Records_Management.pdf
