question,answer,tokens_present,document
What is the role of the Cyber Security Agency of Singapore (CSA) in combating cybercrimes?,"The CSA plays a crucial role in supporting collective endeavors to combat cybercrimes, such as investigating thousands of suspicious phishing URLs, contributing to the detection and prevention of scams, and educating the public about the latest scam campaigns and techniques.","['CSA', 'combat', 'cybercrimes', 'phishing', 'scams', 'public', 'campaigns', 'techniques']",Singapore_Cyber_Landscape.pdf
What is the impact of cybercrimes such as scams on individuals?,"The impact of cybercrimes such as scams on individuals is not just financial loss, but also emotional toll, including anguish, confusion, and distress.","['anguish', 'confusion', 'distress']",Singapore_Cyber_Landscape.pdf
What is the purpose of the Internet Hygiene Portal (IHP) launched by the CSA?,"The purpose of the IHP is to provide a one-stop platform for websites and email domains to assess their security and hygiene levels, and to encourage organizations to follow best practices to improve their Internet hygiene.","['one-stop', 'platform', 'security', 'hygiene', 'best', 'practices']",Singapore_Cyber_Landscape.pdf
How much money did Singaporeans and organizations lose to scams in 2022?,"Singaporeans and organizations lost a total of around S$661 million to scams in 2022, a 4.5% increase over 2021.",['S$661 million'],Singapore_Cyber_Landscape.pdf
What is the role of the Anti-Scam Command (ASCom) in combating scams?,"The ASCom, led by the SPF, has been instrumental in freezing bank accounts implicated in scams, resulting in the recovery of approximately S$146 million for victims, and in coordinating investigations with six leading banks.","['ASCom', 'SPF', 'S$146 million', 'six leading banks']",Singapore_Cyber_Landscape.pdf
What measures have been taken by the Monetary Authority of Singapore (MAS) and the Association of Banks in Singapore to counter scams?,"The MAS and the Association of Banks in Singapore have introduced measures such as the removal of clickable links in emails or SMS messages, and the implementation of an emergency self-service “kill-switch” for digital banking to counter scams.","['MAS', 'Association of Banks in Singapore', 'remove', 'clickable', 'links', 'emails', 'SMS', 'messages', 'emergency', 'self-service', 'kill-switch', 'digital', 'banking']",Singapore_Cyber_Landscape.pdf
How many bank accounts implicated in scams were frozen by the ASCom in 2022?,"The ASCom froze over 16,700 bank accounts implicated in scams in 2022.","['16,700']",Singapore_Cyber_Landscape.pdf
What is the name of the new AI chatbot that has been showcasing increasingly astounding capabilities?,The new AI chatbot that has been showcasing increasingly astounding capabilities is ChatGPT.,['ChatGPT'],Singapore_Cyber_Landscape.pdf
What is the concern of cybersecurity experts regarding emerging technologies like AI chatbots?,Cybersecurity experts warn that emerging technologies like AI chatbots could be used to enable malicious cyber activities.,"['cybersecurity', 'AI chatbots', 'malicious', 'cyber activities']",Singapore_Cyber_Landscape.pdf
What is the main concern of cybersecurity experts regarding the use of Artificial Intelligence (AI) chatbots?,Cybersecurity experts warn that AI chatbots could be used to enable malicious cyber activities.,"['cybersecurity', 'AI', 'chatbots', 'malicious', 'cyber']",Singapore_Cyber_Landscape.pdf
"What is the name of the malware that was discovered in April 2022, specifically developed to disrupt industrial processes?",The malware is called Incontroller.,['Incontroller'],Singapore_Cyber_Landscape.pdf
What is the significance of the Stuxnet computer worm in the context of cybersecurity?,"Stuxnet is considered a game-changer in the field of cybersecurity as it disabled Iran’s Internet-disconnected Natanz nuclear facility in 2010, and its impact has been felt since then.","['Stuxnet', 'Iran', 'Natanz', 'cybersecurity']",Singapore_Cyber_Landscape.pdf
What are Operational Technology (OT) systems?,"OT systems are designed to interact with machines and are found in a diverse array of automated and industrial applications, from factories to power plants.","['OT', 'systems', 'machines', 'factories', 'power plants']",Singapore_Cyber_Landscape.pdf
How do cyber threats targeting OT systems evolve?,"Cyber threats targeting OT systems have evolved significantly, with malware such as Incontroller being developed to disrupt industrial processes, and the threat actors are becoming more sophisticated in their methods.","['evolved', 'significantly', 'malware', 'Incontroller', 'disrupt', 'industrial', 'processes', 'threat', 'actors', 'sophisticated', 'methods']",Singapore_Cyber_Landscape.pdf
What is the purpose of Incontroller malware?,"Incontroller malware is designed to disrupt or prevent operators from accessing devices, permanently disable them, or leverage them to access other parts of the network.","['disrupt', 'prevent', 'permanently', 'leverage']",Singapore_Cyber_Landscape.pdf
How does Incontroller malware differ from other OT systems malware?,"Incontroller malware is unique in its adaptability and multi-functionality, posing a threat to almost all types of industrial systems around the world.","['unique', 'adaptability', 'multi-functionality', 'threat', 'industrial systems', 'world']",Singapore_Cyber_Landscape.pdf
What is the significance of the Russia-Ukraine conflict in the context of cybersecurity?,"The Russia-Ukraine conflict has significant implications for cybersecurity, as it has led to an increase in cyber attacks and threats to critical infrastructure.","['significance', 'cybersecurity', 'conflict', 'Russia', 'Ukraine', 'increase', 'cyber', 'attacks', 'threats', 'critical', 'infrastructure']",Singapore_Cyber_Landscape.pdf
What is the role of digitalisation in cybersecurity?,"Digitalisation has brought about both opportunities and risks, and it is important to carefully manage its accompanying risks to fully reap the benefits of our digital future.","['digitalisation', 'risks', 'benefits', 'digital future']",Singapore_Cyber_Landscape.pdf
Who is the Commissioner of Cybersecurity and Chief Executive of Cyber Security Agency of Singapore?,The Commissioner of Cybersecurity and Chief Executive of Cyber Security Agency of Singapore is Mr David Koh.,"['Mr', 'David', 'Koh']",Singapore_Cyber_Landscape.pdf
What is the primary reason for isolating OT systems from IT networks?,OT systems are isolated from IT networks to protect them from cyber-attacks and ensure the safety of the infrastructure they control.,"['cyber-attacks', 'safety', 'infrastructure']",Singapore_Cyber_Landscape.pdf
What is the term used to describe the isolation of OT systems from IT networks?,"The term used to describe the isolation of OT systems from IT networks is ""air-gapping.""",['air-gapping'],Singapore_Cyber_Landscape.pdf
What is the name of the malware that targeted Iran's Natanz nuclear-enrichment facility in 2010?,The name of the malware that targeted Iran's Natanz nuclear-enrichment facility in 2010 is Stuxnet.,['Stuxnet'],Singapore_Cyber_Landscape.pdf
What is the name of the malware that targeted a Saudi Arabian petrochemical facility in 2017?,The name of the malware that targeted a Saudi Arabian petrochemical facility in 2017 is Triton.,['Triton'],Singapore_Cyber_Landscape.pdf
What is the name of the malware that targeted Ukraine's electrical grid in 2016?,The name of the malware that targeted Ukraine's electrical grid in 2016 is Industroyer.,['Industroyer'],Singapore_Cyber_Landscape.pdf
What is the purpose of the safety instrumented systems (SIS) targeted by the Triton malware?,The purpose of the safety instrumented systems (SIS) targeted by the Triton malware is to ensure the operational safety of equipment and prevent dangerous industrial accidents.,"['operational safety', 'equipment', 'dangerous industrial accidents']",Singapore_Cyber_Landscape.pdf
What is the name of the stage in a cyber-attack where the attacker surveys the targeted network environment?,The name of the stage in a cyber-attack where the attacker surveys the targeted network environment is the reconnaissance stage.,['reconnaissance'],Singapore_Cyber_Landscape.pdf
What is the name of the stage in a cyber-attack where the attacker gains control of a management workstation?,The name of the stage in a cyber-attack where the attacker gains control of a management workstation is the engagement stage.,['engagement stage'],Singapore_Cyber_Landscape.pdf
What is the name of the stage in a cyber-attack where the attacker employs different tactics to accomplish their objectives?,The name of the stage in a cyber-attack where the attacker employs different tactics to accomplish their objectives is the exploitation stage.,['exploitation stage'],Singapore_Cyber_Landscape.pdf
What is the purpose of the IIoT interface in OT systems?,The purpose of the IIoT interface in OT systems is to allow their infrastructure to be controlled and monitored remotely.,['remotely'],Singapore_Cyber_Landscape.pdf
What type of malware targets individual components in OT systems to cause malfunction?,Malware that targets individual components in OT systems to cause malfunction includes Programmable Logic Controllers (PLCs) and ransomware.,"['Programmable Logic Controllers (PLCs)', 'ransomware']",Singapore_Cyber_Landscape.pdf
What is the purpose of Pipedream malware?,"Pipedream malware is designed to target and manipulate industrial systems and processes, and its functionality has expanded beyond that of other OT-targeting malware.","['Pipedream', 'malware', 'industrial', 'systems', 'processes', 'OT-targeting']",Singapore_Cyber_Landscape.pdf
What is the attack surface of OT systems?,"The attack surface of OT systems includes IT systems that are connected to OT systems, allowing their infrastructure to be controlled and monitored remotely.","['IT systems', 'OT systems', 'remotely']",Singapore_Cyber_Landscape.pdf
What was the impact of the ransomware attack on the Costa Rican government?,"The ransomware attack on the Costa Rican government brought the country to a virtual standstill, with the public cut off from online services and a state of emergency declared.","['virtual standstill', 'public cut off', 'state of emergency declared']",Singapore_Cyber_Landscape.pdf
Which sectors were most targeted by ransomware attacks in 2022?,"According to cybersecurity organizations, the top three sectors targeted by ransomware attacks in 2022 were government, healthcare, and education.","['government', 'healthcare', 'education']",Singapore_Cyber_Landscape.pdf
How can organizations protect themselves from ransomware attacks?,"Organizations can protect themselves from ransomware attacks by practicing good cyber hygiene, conducting secure offline backups of OT critical systems and device configurations, testing critical system resilience, and practicing recovery on a routine basis.","['practicing', 'conducting', 'testing', 'practicing', 'good', 'cyber', 'hygiene', 'offline', 'secure', 'critical', 'resilience', 'recovery', 'routine']",Singapore_Cyber_Landscape.pdf
How many ransomware incidents were reported to SingCERT in 2022?,"According to the Singapore Cyber Landscape 2022, 132 ransomware incidents were reported to SingCERT in 2022, a slight 4% dip from the 137 cases reported in 2021.",['132'],Singapore_Cyber_Landscape.pdf
What is the name of the cybersecurity report that discusses the state of ransomware in 2022?,"The cybersecurity report that discusses the state of ransomware in 2022 is titled ""The State of Ransomware in 2022"" by BlackFog.","['The State of Ransomware in 2022', 'BlackFog']",Singapore_Cyber_Landscape.pdf
Which cybersecurity organization published the report on the state of ransomware in 2022?,The report on the state of ransomware in 2022 was published by BlackFog.,['BlackFog'],Singapore_Cyber_Landscape.pdf
What is the name of the malware that targeted around 30 Costa Rican government institutions?,The malware that targeted around 30 Costa Rican government institutions is called Conti ransomware.,['Conti ransomware'],Singapore_Cyber_Landscape.pdf
What was the estimated revenue of ransomware groups in 2022?,Ransomware revenue fell to US$456.8 million in 2022 from US$765.6 million the year before.,['US$456.8 million'],Singapore_Cyber_Landscape.pdf
What is the reason behind ransomware groups' increasing audaciousness?,"Ransomware groups have become more commercial and professional-like in 2022, diversifying their portfolios to target Cloud environments and Linux systems, and adopting malware-free attacks.","['Ransomware', 'groups', 'commercial', 'professional-like', '2022', 'diversifying', 'portfolios', 'target', 'Cloud', 'environments', 'Linux', 'systems', 'adopting', 'malware-free', 'attacks']",Singapore_Cyber_Landscape.pdf
How have ransomware groups evolved in terms of their branding and customer support?,"Ransomware groups have started branding their ransomware and ransom notes with a distinctive logo and style, and providing ""customer support"" functions to help victims through the ransom payment and file decryption processes.",,Singapore_Cyber_Landscape.pdf
What is the significance of the Conti ransomware group's rebranding?,The Conti ransomware group rebranded itself as several smaller ransomware groups in mid-2022 following negative reactions arising from its conspicuous affiliation with Russia amidst the ongoing Russia-Ukraine conflict.,"['rebranded', 'Russia', 'Ukraine', 'conflict']",Singapore_Cyber_Landscape.pdf
What is the trend in terms of ransomware attacks on cloud services?,"Increasingly, ransomware groups are turning their attention to cloud services and infrastructure as more organisations move their assets and data to the cloud, with a significant 48% growth in cloud-based network attacks in 2022.","['increasingly', 'cloud', 'services', 'infrastructure', 'organisations', 'assets', 'data', 'cloud-based', 'network', 'attacks', '2022']",Singapore_Cyber_Landscape.pdf
How do ransomware groups exploit cloud services?,"Cloud services are interconnected, which means compromising one system could enable the ransomware to spread rapidly to the many connected systems and organisations.","['compromising', 'system', 'spread', 'connected', 'systems', 'organisations']",Singapore_Cyber_Landscape.pdf
What is the impact of managed service providers for cloud security?,Managed service providers for the cloud are prime targets for ransomware attacks because a single breach can impact many downstream customers.,"['managed service providers', 'cloud', 'ransomware', 'attacks', 'breach', 'customers']",Singapore_Cyber_Landscape.pdf
What was the vulnerability exploited in the VMWare ESXi ransomware attacks in February 2023?,The VMWare ESXi ransomware attacks in February 2023 exploited a two-year-old vulnerability.,['two-year-old'],Singapore_Cyber_Landscape.pdf
What is the lesson learned from the VMWare ESXi ransomware attacks?,The VMWare ESXi ransomware attacks highlight the importance of keeping software up-to-date and patched to prevent ransomware attacks.,"['keeping software up-to-date', 'patched', 'ransomware attacks']",Singapore_Cyber_Landscape.pdf
What is the future outlook for ransomware groups?,"Ransomware groups will continue to evolve in tandem with myriad geopolitical and economic developments, seeking out ""new markets"" like legitimate businesses.",,Singapore_Cyber_Landscape.pdf
"What was the percentage increase in Linux OS being targeted by ransomware groups from 2021 to 2022, according to Trend Micro's findings?","According to Trend Micro's findings, there was a significant increase in Linux OS being targeted, from 3,790 instances in 2021 to 27,602 instances in 2022, which represents a 631% increase.",['631%'],Singapore_Cyber_Landscape.pdf
"What is the name of the ransomware group that claimed multiple high-profile attacks against tech companies such as Nvidia and Samsung, and targets healthcare institutions in the US?","The ransomware group that claimed multiple high-profile attacks against tech companies such as Nvidia and Samsung, and targets healthcare institutions in the US is called Lapsus$.",['Lapsus$'],Singapore_Cyber_Landscape.pdf
"What is the name of the ransomware group that targeted Methodist McKinney Hospital and other healthcare institutions in the US, and uses extortion-only tactics?","The ransomware group that targeted Methodist McKinney Hospital and other healthcare institutions in the US, and uses extortion-only tactics is called Karakurt.",['Karakurt'],Singapore_Cyber_Landscape.pdf
"What is the name of the international effort to crackdown on the global ransomware scourge, which was attended by officials from 36 countries and the European Union in October 2022?","The international effort to crackdown on the global ransomware scourge, which was attended by officials from 36 countries and the European Union in October 2022, is called the Counter-Ransomware Initiative (CRI) Summit.",['Counter-Ransomware Initiative (CRI) Summit'],Singapore_Cyber_Landscape.pdf
"What is the name of the malware-free ransomware attack that does not involve infecting the victim’s system with malware to encrypt their data, but instead focuses on directly exfiltrating their data to coerce victims into paying?","The malware-free ransomware attack that does not involve infecting the victim’s system with malware to encrypt their data, but instead focuses on directly exfiltrating their data to coerce victims into paying is called ""data-kidnapping"".",['data-kidnapping'],Singapore_Cyber_Landscape.pdf
"What is the reason behind the increase in malware-free ransomware attacks, according to the article?","The reasons behind the increase in malware-free ransomware attacks, according to the article, include the absence of a malware payload and a protracted encryption process, which makes such ransomware attacks harder to detect and stealthier, and the ability to focus on expanding their attacks towards maximizing profits, without worrying about upkeeping their encryption malware.","['absence', 'protracted', 'stealthier', 'maximizing', 'upkeeping']",Singapore_Cyber_Landscape.pdf
"What is the name of the ransomware group that leaked personally intrusive photos of cancer patients receiving radiation treatment at the Leigh Valley Health Network, when the latter refused to pay its US$1.5 million ransom?","The ransomware group that leaked personally intrusive photos of cancer patients receiving radiation treatment at the Leigh Valley Health Network, when the latter refused to pay its US$1.5 million ransom is called BlackCat.",['BlackCat'],Singapore_Cyber_Landscape.pdf
"What is the name of the cross-platform language that ransomware groups such as BlackCat, Hive, and RansomExx have developed versions of their malware in, to customize their malware for both the Windows and Linux operating systems?","The cross-platform language that ransomware groups such as BlackCat, Hive, and RansomExx have developed versions of their malware in, to customize their malware for both the Windows and Linux operating systems, is called Rust.",['Rust'],Singapore_Cyber_Landscape.pdf
"What is the reason why ransomware groups are resorting to increasingly aggressive tactics to coerce victims to pay up in ""data-kidnapping"" incidents, according to the article?","The reason why ransomware groups are resorting to increasingly aggressive tactics to coerce victims to pay up in ""data-kidnapping"" incidents, according to the article, is to coerce victims into paying for fear of it being leaked publicly, which creates a vicious cycle that emboldens ransomware groups, making them more likely to increase the scale and extent of ransoms demanded in future attacks on others.",,Singapore_Cyber_Landscape.pdf
What was the reason behind the ransomware attack on the Leigh Valley Health Network?,"The ransomware attack on the Leigh Valley Health Network was due to the organization's refusal to pay a ransom of US$1.5 million. The attackers, known as the BlackCat ransomware group, leaked sensitive data, including personally intrusive photos of cancer patients receiving radiation treatment.","['refusal', 'ransom', 'attackers', 'leaked', 'sensitive', 'data', 'patients', 'radiation', 'treatment']",Singapore_Cyber_Landscape.pdf
What was the outcome of the ransomware attack on the Minneapolis Public Schools?,"The Minneapolis Public Schools refused to pay the ransom of US$1 million demanded by the Medusa ransomware group. As a result, the attackers released a 51-minute-long video showcasing sensitive data stolen from the school district, including student sexual violence allegations, student discipline records, civil rights investigations, student maltreatment cases, and sex offender notifications.","['attackers', 'released', 'video', 'sensitive', 'data', 'stolen', 'school', 'district', 'student', 'sexual', 'violence', 'allegations', 'discipline', 'records', 'civil', 'rights', 'investigations', 'maltreatment', 'cases', 'sex', 'offender', 'notifications']",Singapore_Cyber_Landscape.pdf
"What percentage of organizations impacted by ransomware paid the ransom, according to research by cybersecurity vendor Proofpoint?","According to Proofpoint's research, up to 64% of organizations impacted by ransomware ended up paying the ransom.",['64%'],Singapore_Cyber_Landscape.pdf
What was the outcome for organizations that paid the ransom in the Cybereason's research?,Cybereason's research found that only 42% of organizations that paid the ransom managed to restore all their systems and data. 54% still encountered system errors and corrupted data after decryption using keys provided by the attackers.,"['42%', '54%']",Singapore_Cyber_Landscape.pdf
"What was the percentage of organizations that were hit by a second ransomware attack after paying the ransom, according to Cybereason's research?","Nearly 80% of organizations that paid the ransom were hit by a second ransomware attack, with 48% of which was perpetrated by the same attackers, and 68% demanding a higher ransom.","['80%', '48%', '68%']",Singapore_Cyber_Landscape.pdf
What is the significance of the CRI (Cybersecurity Resilience Index) in the context of ransomware attacks?,"The CRI is a tool that measures an organization's cybersecurity resilience and ability to respond to cyber attacks, including ransomware attacks. The CRI will further its work in 2023 through three pillars: the Policy Pillar, the Diplomacy and Capacity Building Pillar, and the International Counter-Ransomware Task Force.","['The CRI', 'cybersecurity', 'resilience', 'ability', 'cyber', 'attacks', 'ransomware', 'pillars', 'Policy', 'Diplomacy', 'Capacity', 'Building', 'International', 'Counter-Ransomware', 'Task', 'Force']",Singapore_Cyber_Landscape.pdf
What was the outcome of the FBI's months-long international campaign to disrupt the Hive ransomware group?,The FBI's campaign resulted in the disruption of the Hive ransomware group responsible for targeting various organizations globally.,"['disruption', 'Hive', 'FBI']",Singapore_Cyber_Landscape.pdf
"How many publicly disclosed ransomware attacks have occurred globally by end-February 2023, according to BlackFog's tracking?","There have been 73 publicly disclosed ransomware attacks globally by end-February 2023, with potentially up to 543% more attacks (i.e. 396) going unreported.",['73'],Singapore_Cyber_Landscape.pdf
What was the impact of the ransomware attack on the Royal Mail in the UK?,The ransomware attack on the Royal Mail in the UK disrupted the overseas delivery of parcels and letters for two weeks.,"['disrupted', 'two weeks']",Singapore_Cyber_Landscape.pdf
What was the impact of the ransomware attack on the Hospital Clinic de Barcelona in Spain?,"The ransomware attack on the Hospital Clinic de Barcelona in Spain shut down the facility's emergency rooms, laboratories, and pharmacy at three centers and several external clinics, resulting in the cancellation of up to 3,000 patient check-ups and 150 non-urgent operations.","['emergency', 'laboratories', 'pharmacy', 'cancellation', 'patient', 'check-ups', 'non-urgent', 'operations']",Singapore_Cyber_Landscape.pdf
"What was the reason for the formation of the ""IT Army of Ukraine""?","The ""IT Army of Ukraine"" was formed in response to Russia's invasion of Ukraine, to provide cyber defense for Ukraine's critical infrastructure and to carry out offensive cyber operations against Russia-linked entities.","['invasion', 'Ukraine', 'cyber', 'defense', 'offensive', 'Russia']",Singapore_Cyber_Landscape.pdf
Who is Mykhailo Fedorov?,"Mykhailo Fedorov is Ukraine's Vice Prime Minister and Minister for Digital Transformation. He announced the creation of the ""IT Army of Ukraine"" and called for volunteers in Ukraine's hacker underground to join the effort.",,Singapore_Cyber_Landscape.pdf
What is the name of the pro-Ukraine hacktivist group that has been involved in the conflict?,The name of the pro-Ukraine hacktivist group that has been involved in the conflict is NB65.,['NB65'],Singapore_Cyber_Landscape.pdf
What is the name of the ransomware that has been used by pro-Ukraine hacktivists?,The name of the ransomware that has been used by pro-Ukraine hacktivists is Conti.,['Conti'],Singapore_Cyber_Landscape.pdf
What is the name of the group that has been accused of launching DDoS attacks and hack-and-leak campaigns against Russia-linked entities?,The name of the group that has been accused of launching DDoS attacks and hack-and-leak campaigns against Russia-linked entities is Killnet.,['Killnet'],Singapore_Cyber_Landscape.pdf
What is the name of the Singapore-based precision engineering company that managed to regain access to its systems and data without paying the ransom?,The name of the Singapore-based precision engineering company that managed to regain access to its systems and data without paying the ransom is not specified in the text.,[],Singapore_Cyber_Landscape.pdf
What is the name of the government-sanctioned volunteer army that has been formed in Ukraine?,"The name of the government-sanctioned volunteer army that has been formed in Ukraine is the ""IT Army of Ukraine"".",['IT Army of Ukraine'],Singapore_Cyber_Landscape.pdf
What is the purpose of the Cybersecurity and Ransomware Task Force (CRTF) established in Singapore?,The purpose of the Cybersecurity and Ransomware Task Force (CRTF) established in Singapore is to bring together government agencies across relevant domains to strengthen national counter-ransomware efforts.,"['Singapore', 'strengthen', 'counter-ransomware', 'efforts']",Singapore_Cyber_Landscape.pdf
What is the name of the collective that has been involved in the conflict and has been accused of leaking data obtained from the Chinese Communist Party?,The name of the collective that has been involved in the conflict and has been accused of leaking data obtained from the Chinese Communist Party is Anonymous.,['Anonymous'],Singapore_Cyber_Landscape.pdf
What is the name of the malware that has been used by hacktivists to disrupt essential services?,The name of the malware that has been used by hacktivists to disrupt essential services is Conti's leaked ransomware.,"[""Conti's"", 'leaked', 'ransomware']",Singapore_Cyber_Landscape.pdf
What has been the impact of hacktivist activities in the Russia-Ukraine conflict?,"Hacktivist activities have increased the level of unpredictability and instability in the cyber landscape, and any serious cyber incident triggered by hacktivists may inadvertently escalate the conflict or be used as a pretext for escalation.","['hacktivist', 'activities', 'conflict', 'escalation']",Singapore_Cyber_Landscape.pdf
How have Big Tech companies been involved in the Russia-Ukraine conflict?,"Big Tech companies have publicly and actively taken sides in the conflict, demonstrating their support for Ukraine in various ways, such as suspending business activities in Russia, blocking access to Russian state media, and providing tactical support to Ukraine on the physical and cyber battlefields.","['Big Tech', 'Russia', 'Ukraine', 'conflict']",Singapore_Cyber_Landscape.pdf
What has been the impact of Big Tech companies' involvement in the Russia-Ukraine conflict?,"Big Tech companies' involvement has not been insignificant, with Meta's move to restrict access to Russian media on their platforms resulting in a ban on Facebook and Instagram in Russia, costing the company close to US$2 billion in revenue.","['US$2 billion', 'Russia', 'Facebook', 'Instagram', 'Meta']",Singapore_Cyber_Landscape.pdf
