question,answer,tokens_present,document
"What is the composition of the SDR valuation basket as of April 30, 2022?","The SDR valuation basket consists of five currencies, with the following weights: Chinese renminbi (10.92%), Euro (30.93%), Japanese yen (8.33%), Pound sterling (8.09%), and US dollar (41.73%).","['Chinese renminbi', 'Euro', 'Japanese yen', 'Pound sterling', 'US dollar']",IMF_Financial_Statements.pdf
"What was the value of SDR 1 in US dollars as of April 30, 2022?","SDR 1 was equal to US$1.34430 as of April 30, 2022.",['1.34430'],IMF_Financial_Statements.pdf
"What was the reason for the extension of the current SDR valuation basket beyond its original expiration date of September 30, 2021?","The Executive Board decided to extend the current SDR valuation basket to July 31, 2022, to allow for the completion of the quinquennial review of the method of valuation of the SDR.","['The', 'Executive', 'Board', 'decided', 'to', 'extend', 'the', 'current', 'SDR', 'valuation', 'basket', 'to', 'July', '31', '2022', 'to', 'allow', 'for', 'the', 'completion', 'of', 'the', 'quinquennial', 'review', 'of', 'the', 'method', 'of', 'valuation', 'of', 'the', 'SDR']",IMF_Financial_Statements.pdf
"What changes were made to the SDR basket valuation basket as a result of the quinquennial review concluded on May 11, 2022?","The Executive Board agreed to maintain the current composition of the SDR currency and interest rate baskets and approved their updated weights, which imply slightly higher weights for the US dollar and the Chinese renminbi and somewhat lower weights for the British pound, the euro, and the Japanese yen.","['US dollar', 'Chinese renminbi', 'British pound', 'euro', 'Japanese yen']",IMF_Financial_Statements.pdf
"What are the new weights for the SDR basket currencies effective August 1, 2022?","The new weights for the SDR basket currencies effective August 1, 2022, are as follows: Chinese renminbi (12.28%), Euro (29.31%), Japanese yen (7.59%), Pound sterling (7.44%), and US dollar (43%).","['Chinese renminbi', 'Euro', 'Japanese yen', 'Pound sterling', 'US dollar']",IMF_Financial_Statements.pdf
How has the war in Ukraine affected the investment portfolios of the General Department?,"The war in Ukraine has had a significant negative effect on global growth through commodity markets, trade, and, to a lesser extent, financial interlinkages, which has impacted the investment portfolios of the General Department.","['significant', 'negative', 'impacted']",IMF_Financial_Statements.pdf
How has the General Department managed its risks in response to the pandemic and the war in Ukraine?,"The General Department continues to manage its risks in accordance with its existing risk management framework, which has been effective in mitigating the risk exposure of the effects of the global developments on the investment portfolios.","['mitigating', 'risk', 'management', 'framework']",IMF_Financial_Statements.pdf
What is the basis for the valuation of investments held at amortized cost in the financial statements of the General Department?,The valuation of investments held at amortized cost in the financial statements of the General Department is not impacted by the global developments.,"['not', 'impacted']",IMF_Financial_Statements.pdf
What is the purpose of the SDR basket valuation?,"The SDR basket valuation is used to determine the weights of the five currencies (Chinese renminbi, euro, Japanese yen, British pound, and US dollar) in the SDR basket, which is used as the basis for calculating the interest rate on SDR holdings, remuneration paid on members’ reserve tranche positions, and interest on borrowings.","['SDR basket valuation', 'interest rate', 'remuneration', 'borrowings']",IMF_Financial_Statements.pdf
What are the five currencies included in the SDR basket?,"The five currencies included in the SDR basket are the Chinese renminbi, euro, Japanese yen, British pound, and US dollar.","['Chinese renminbi', 'euro', 'Japanese yen', 'British pound', 'US dollar']",IMF_Financial_Statements.pdf
How are the weights of the currencies in the SDR basket determined?,"The weights of the currencies in the SDR basket are determined based on a review conducted every five years, or sooner if developments in the interim justify an earlier review. The review takes into account the economic positions of the currencies and the interests of the IMF's member countries.","['based', 'every', 'five', 'years']",IMF_Financial_Statements.pdf
What is the SDR interest rate?,"The SDR interest rate is the interest rate paid on SDR holdings, remuneration paid on members’ reserve tranche positions, and interest on borrowings. It is determined weekly by reference to a weighted average of yields or rates on short-term instruments in the money markets of the members whose currencies are included in the SDR valuation basket.","['SDR interest rate', 'interest rate', 'yields', 'rates', 'short-term instruments', 'money markets', 'members', 'currencies', 'SDR valuation basket']",IMF_Financial_Statements.pdf
What is the floor for the SDR interest rate?,The SDR interest rate is subject to a floor of 0.050 percent.,['0.050 percent'],IMF_Financial_Statements.pdf
"What is the average SDR interest rate for the financial years ended April 30, 2022, and 2021?","The average SDR interest rate was 0.107 percent per annum for the financial year ended April 30, 2022, and 0.077 percent per annum for the financial year ended April 30, 2021.","['0.107', '0.077']",IMF_Financial_Statements.pdf
"What is the significance of the transition date of July 29, 2022, in relation to the SDR basket valuation?","The transition date of July 29, 2022, is significant because it is the date on which the new weights for the SDR basket currencies will be assigned and used to calculate the SDR interest rate.","['July 29, 2022', 'SDR basket', 'SDR interest rate']",IMF_Financial_Statements.pdf
What is the basis for accounting for financial instruments in the financial statements of the General Department?,"Financial instruments in the financial statements of the General Department are accounted for using settlement date accounting, except for investments, which are accounted for using trade date accounting. At initial recognition, a financial instrument is measured at its fair value, which is best evidenced by the transaction amount.","['fair value', 'transaction amount']",IMF_Financial_Statements.pdf
When are financial assets derecognized in the financial statements of the General Department?,"Financial assets are derecognized in the financial statements of the General Department when the contractual rights to receive the cash flows from the assets have expired, or when they have been transferred and either: (i) the General Department transfers substantially all the risks and rewards of ownership; or (ii) the General Department neither transfers nor retains substantially all the risks and rewards of ownership but the General Department has not retained control.","['derecognized', 'financial', 'assets', 'General', 'Department']",IMF_Financial_Statements.pdf
How are financial liabilities derecognized in the financial statements of the General Department?,"Financial liabilities are derecognized in the financial statements of the General Department when they are extinguished (i.e., when the obligation is discharged, canceled, or expires).","['derecognized', 'financial', 'liabilities', 'General', 'Department', 'extinguished', 'obligation', 'discharged', 'canceled', 'expires']",IMF_Financial_Statements.pdf
How are financial liabilities derecognized?,"Financial liabilities are derecognized when they are extinguished, such as when the obligation is discharged, canceled, or expires.","['discharged', 'canceled', 'expires']",IMF_Financial_Statements.pdf
How are financial assets classified on initial recognition?,Financial assets are classified on initial recognition based on two factors: the business model for managing the financial asset and its contractual cash flow characteristics.,"['based', 'two', 'factors']",IMF_Financial_Statements.pdf
What is the measurement basis for financial assets held for collection of contractual cash flows where those cash flows represent solely payments of principal and interest?,Financial assets that are held for collection of contractual cash flows where those cash flows represent solely payments of principal and interest are measured at amortized cost (AC).,"['amortized cost', 'AC']",IMF_Financial_Statements.pdf
"What is the measurement basis for financial assets held for collection of contractual cash flows and for selling, where the assets’ cash flows represent solely payments of principal and interest?","Financial assets that are held for collection of contractual cash flows and for selling, where the assets’ cash flows represent solely payments of principal and interest, would be measured at fair value through other comprehensive income (FVOCI).",['FVOCI'],IMF_Financial_Statements.pdf
How are financial assets measured at fair value?,"Financial assets that do not meet the criteria to be measured at AC or FVOCI are measured at fair value, with changes in fair value recognized in profit or loss (FVPL).","['fair value', 'profit or loss', 'FVPL']",IMF_Financial_Statements.pdf
What is the purpose of evaluating expected credit losses (ECL) associated with financial assets at AC and with undrawn balances under lending commitments?,"The purpose of evaluating ECL is to assess the expected credit losses associated with financial assets at AC and with undrawn balances under lending commitments, and to record impairment allowances for assets at AC and liability provisions for undrawn commitments as needed.","['ECL', 'assess', 'credit', 'losses', 'associated', 'financial', 'assets', 'AC', 'undrawn', 'balances', 'lending', 'commitments', 'record', 'impairment', 'allowances', 'liability', 'provisions']",IMF_Financial_Statements.pdf
How are impairment allowances for financial assets at AC calculated?,"Impairment allowances for financial assets at AC are calculated by applying the effective interest rate to its amortized cost (i.e., net of the impairment allowance).","['applying', 'effective', 'interest', 'rate', 'amortized', 'cost', 'net', 'impairment', 'allowance']",IMF_Financial_Statements.pdf
How are derivative financial liabilities measured?,Derivative financial liabilities are measured at fair value with changes in fair value recognized in profit or loss.,"['fair value', 'profit or loss']",IMF_Financial_Statements.pdf
How are other financial liabilities measured?,All other financial liabilities are measured at amortized cost. Interest expense from these financial liabilities is included in the statements of income using the effective interest method.,"['amortized', 'cost', 'interest', 'income', 'effective', 'method']",IMF_Financial_Statements.pdf
What is the purpose of the currency revaluation receivables and payables included in the statements of financial position?,The currency revaluation receivables and payables are included in the statements of financial position to reflect the impact of currency fluctuations on the value of the GRA's assets and liabilities denominated in foreign currencies.,"['currency', 'revaluation', 'receivables', 'payables', 'statements', 'financial', 'position', 'impact', 'currency', 'fluctuations', 'value', ""GRA's"", 'assets', 'liabilities', 'foreign', 'currencies']",IMF_Financial_Statements.pdf
How do members receive financing from the GRA?,Members receive financing from the GRA by purchasing SDRs or usable currencies in exchange for their own currencies.,"['SDRs', 'usable currencies', 'exchange', 'currencies']",IMF_Financial_Statements.pdf
How is the GRA credit repaid by members?,GRA credit is repaid by members by repurchasing holdings of their currencies in exchange for SDRs or usable currencies.,"['GRA', 'credit', 'repurchasing', 'holdings', 'currencies', 'SDRs', 'usable currencies']",IMF_Financial_Statements.pdf
