question,answer,tokens_present,document
What should a Primary Line officer (PLO) do if they cannot confirm that a traveller holds a visa through PACE?,"If a Primary Line officer (PLO) cannot confirm that a traveller holds a visa through PACE, they should process the traveller by the passport/travel document presented, which will generate a referral in PACE and then refer the traveller to a BCO for secondary clearance.","['process', 'referral', 'PACE', 'BCO', 'secondary clearance']",Home_Affairs.pdf
How should a PLO process a traveller who presents two passports/travel documents with the same bio-data but one is valid and the other has expired?,"A PLO should scan the valid passport/travel document first to confirm its genuineness and if a visa is attached. If a visa record against the valid passport/travel document is not located, the traveller should be processed on their expired passport/travel document and if it holds a valid visa, the PLO should manually refer the traveller to a BCO for secondary clearance.","['should', 'scan', 'valid', 'visa', 'attached', 'not', 'located', 'expired', 'holds', 'manual', 'refer']",Home_Affairs.pdf
What should a BCO do when a traveller presents two valid passports/travel documents with different bio-data?,"When a traveller presents two valid passports/travel documents with different bio-data, the BCO must process the traveller with the more recently issued passport/travel document and then refer them to a BCO for secondary clearance.","['BCO', 'traveller', 'passport', 'travel document', 'bio-data', 'secondary clearance']",Home_Affairs.pdf
What is the purpose of the Immigration Clearance of Australian Citizens – PI (BC-2536) and Immigration Clearance of Australian Citizens without an Australian Passport – PI (BC-2458)?,The purpose of the Immigration Clearance of Australian Citizens – PI (BC-2536) and Immigration Clearance of Australian Citizens without an Australian Passport – PI (BC-2458) is to provide guidance on the clearance of Australian citizens who do not hold an Australian passport.,"['guidance', 'Australian', 'citizens', 'passport']",Home_Affairs.pdf
What should a BCO do when a traveller arrives without a visa?,"When a traveller arrives without a visa, the BCO should determine why the traveller has arrived without a visa and confirm the traveller’s visa status by interrogating departmental systems and looking for evidence of a visa grant.","['BCO', 'traveller', 'visa', 'departmental systems', 'evidence', 'visa grant']",Home_Affairs.pdf
What are the three things that a BCO must be satisfied with regarding a visa holder’s identity?,"A BCO must be satisfied with the visa holder’s identity, visa status, and visa conditions.","['identity', 'visa status', 'visa conditions']",Home_Affairs.pdf
What is the role of the Passenger Card Coding – PI (BC-667) in the immigration clearance process?,The Passenger Card Coding – PI (BC-667) provides guidance on the coding of incoming passenger cards (IPCs) with the appropriate referral reason codes.,"['guidance', 'coding', 'incoming', 'passenger', 'cards', 'referral', 'reason', 'codes']",Home_Affairs.pdf
What is the purpose of the Arrivals without a visa – PI (BC-639) procedure?,The purpose of the Arrivals without a visa – PI (BC-639) procedure is to provide guidance on the processing of travellers who arrive without a visa.,"['provide', 'guidance', 'processing', 'travellers', 'arrive', 'without', 'visa']",Home_Affairs.pdf
What does a BCO need to do if they are unable to locate a visa record for a traveller in departmental systems?,"If a BCO is unable to locate a visa record for a traveller in departmental systems, they must check the traveller's visa history and status to determine if the traveller was granted a visa that is in effect.","['BCO', 'visa', 'traveller', 'departmental', 'systems']",Home_Affairs.pdf
What is the purpose of the Utilities (UT) system in Mainframe?,The Utilities (UT) system in Mainframe is used to amend data related to a traveller's visa status.,"['Utilities', 'Mainframe', 'amend', 'data', ""traveller's"", 'visa', 'status']",Home_Affairs.pdf
Can a BCO grant a visa to a traveller at the primary line?,"No, a BCO cannot grant a visa to a traveller at the primary line. If a traveller requires a visa, they must apply for one in advance of arriving in Australia.",['No'],Home_Affairs.pdf
What is the Transit Without Visa (TWOV) arrangement?,"The Transit Without Visa (TWOV) arrangement allows certain nationals of specified countries to transit through Australia without a visa, provided they meet certain conditions.","['Transit Without Visa', 'TWOV', 'arrangement', 'allows', 'certain', 'nationals', 'specified', 'countries', 'transit', 'Australia', 'without', 'visa', 'provided', 'conditions']",Home_Affairs.pdf
What happens if a TWOV eligible traveller needs to clear immigration?,"If a TWOV eligible traveller needs to clear immigration, for example, to collect baggage or board an onwards flight, they will need to have an Australian visa and be immigration cleared.","['Australian visa', 'immigration cleared']",Home_Affairs.pdf
How can a BCO ensure that a TWOV eligible traveller is not immigration cleared?,"To ensure that a TWOV eligible traveller is not immigration cleared, the BCO must redirect the traveller to the Transit Area instead of allowing them to proceed past the primary line.","['BCO', 'TWOV', 'Transit Area', 'primary line']",Home_Affairs.pdf
What is the role of the Automated Telephone Interpreters Service (ATIS) in the immigration clearance process?,The Automated Telephone Interpreters Service (ATIS) can be used by a BCO to assist in translating preliminary questions for a traveller who may not speak English fluently.,"['The', 'Automated', 'Telephone', 'Interpreters', 'Service', 'can', 'be', 'used', 'by', 'a', 'BCO', 'to', 'assist', 'in', 'translating', 'preliminary', 'questions', 'for', 'a', 'traveller', 'who', 'may', 'not', 'speak', 'English', 'fluently']",Home_Affairs.pdf
What is the purpose of the Movement Alerts Listing (MAL) narratives?,"The Movement Alerts Listing (MAL) narratives provide information on a traveller's previous immigration history, including any previous refusals of entry or removals.","['previous', 'immigration', 'history', 'refusals', 'entry', 'removals']",Home_Affairs.pdf
What is the purpose of the Procedural Instruction (PI) document?,The purpose of the PI document is to provide guidance to Department of Home Affairs staff on how to process passengers who arrive at an airport without a visa and are claiming to be eligible for a Temporary Work (Skilled) visa (subclass 457) or a Temporary Work (Short Stay Specialist) visa (subclass 400).,"['guidance', 'staff', 'process', 'passengers', 'airport', 'visa', 'eligible', 'Temporary Work', 'Skilled', 'subclass 457', 'Short Stay Specialist', 'subclass 400']",Home_Affairs.pdf
What is the definition of a Temporary Work (Skilled) visa (subclass 457)?,A Temporary Work (Skilled) visa (subclass 457) is a type of visa that allows skilled workers to come to Australia temporarily to work in a skilled position.,"['Temporary Work (Skilled) visa', 'subclass 457', 'skilled workers', 'Australia', 'skilled position']",Home_Affairs.pdf
What is the definition of a Temporary Work (Short Stay Specialist) visa (subclass 400)?,A Temporary Work (Short Stay Specialist) visa (subclass 400) is a type of visa that allows specialists to come to Australia temporarily to work in a specialized field.,"['Temporary Work', 'Short Stay Specialist', 'visa', 'subclass 400', 'Australia', 'specialized field']",Home_Affairs.pdf
Who is eligible for a Temporary Work (Skilled) visa (subclass 457) or a Temporary Work (Short Stay Specialist) visa (subclass 400)?,"To be eligible for a Temporary Work (Skilled) visa (subclass 457) or a Temporary Work (Short Stay Specialist) visa (subclass 400), a person must meet certain requirements, including having the necessary skills and qualifications for the job, having a genuine intention to stay in Australia temporarily, and meeting health and character requirements.","['eligible', 'Temporary Work', 'visa', 'subclass', '457', '400', 'skills', 'qualifications', 'job', 'Australia', 'health', 'character']",Home_Affairs.pdf
What is the process for assessing a passenger's bona fides?,"The process for assessing a passenger's bona fides includes assessing their reasons for traveling to Australia, their ability to fund their intended activities, and their proposed period of stay.","['assessing', 'reasons', 'fund', 'proposed']",Home_Affairs.pdf
What is the role of the Border Force Supervisor in the immigration clearance process?,The Border Force Supervisor is responsible for discussing with the airline carrier whether or not to infringe the carrier for a passenger who does not hold a valid visa and is not eligible for the grant of a visa.,"['The', 'Border', 'Force', 'Supervisor', 'is', 'responsible', 'for', 'discussing', 'with', 'the', 'airline', 'carrier', 'whether', 'or', 'not', 'to', 'infringe', 'the', 'carrier', 'for', 'a', 'passenger', 'who', 'does', 'not', 'hold', 'a', 'valid', 'visa', 'and', 'is', 'not', 'eligible', 'for', 'the', 'grant', 'of', 'a', 'visa']",Home_Affairs.pdf
What is the consequence of a breach of the APS Code of Conduct?,"Failure by an APS employee to comply with any direction contained in the PI document may be determined to be a breach of the APS Code of Conduct, which could result in sanctions under subsection 15(1) of the Public Service Act.","['failure', 'breach', 'APS', 'Code', 'of', 'Conduct', 'sanctions', 'Public', 'Service', 'Act']",Home_Affairs.pdf
What is the purpose of the Statement of Expectation in the PI document?,The purpose of the Statement of Expectation is to inform APS employees of their obligations under the APS Code of Conduct and the potential consequences of breaching those obligations.,"['inform', 'APS', 'obligations', 'consequences']",Home_Affairs.pdf
What is the difference between an eligible and an ineligible person for the grant of a Border visa?,"An eligible person for the grant of a Border visa is someone who meets the criteria for the grant of a visa, including having a genuine intention to stay in Australia temporarily and meeting health and character requirements. An ineligible person is someone who does not meet these criteria or who is not eligible for the grant of a visa under the Migration Act.","['eligible', 'person', 'criteria', 'visa', 'Australia', 'temporarily', 'health', 'character', 'requirements', 'Migration Act']",Home_Affairs.pdf
What is the requirement for photocopying documents in the immigration clearance process?,"The requirement for photocopying documents in the immigration clearance process is to photocopy the bio-data page of the passport, boarding pass, airline ticket/baggage tags, as these documents will assist with making a decision about whether to infringe the carrier.","['photocopy', 'passport', 'boarding', 'airline', 'ticket', 'baggage']",Home_Affairs.pdf
What is the purpose of the Border (Temporary) (Class TA) (Subclass 773) visa?,The purpose of the Border (Temporary) (Class TA) (Subclass 773) visa is to provide a pathway for non-citizen travellers who arrive in Australia without holding a visa or whose visa has been cancelled in immigration clearance to enter Australia.,"['provide', 'pathway', 'non-citizen', 'travellers', 'arrive', 'Australia', 'visa', 'cancelled', 'immigration', 'clearance']",Home_Affairs.pdf
Who is eligible for a Border visa?,"A traveller who arrives in Australia without holding a visa or whose visa has been cancelled in immigration clearance and has compelling reasons for granting a Border visa, and whose presence in Australia would not be contrary to Australia’s interests.","['A traveller', 'visa', 'Australia', ' Border visa', 'compelling reasons', 'granting', 'presence', ""Australia's interests""]",Home_Affairs.pdf
What are the reasons for considering a Border visa?,"The reasons for considering a Border visa include the traveller’s eligibility for a Border visa, compelling reasons for granting a Border visa, and the traveller’s presence in Australia not being contrary to Australia’s interests.","['eligibility', 'compelling', 'presence', 'Australia', 'interests']",Home_Affairs.pdf
What is the scope of the Procedural Instruction (PI)?,"The Procedural Instruction (PI) applies to Australian Border Force (ABF) Border Clearance Officers (BCO) in the airports and, in limited circumstances, seaports providing immigration clearance under the Migration Act 1958.","['Australian', 'Border', 'Force', 'Officers', 'airports', 'seaports', 'immigration', 'clearance', 'Migration', 'Act']",Home_Affairs.pdf
What is out of scope of the Procedural Instruction (PI)?,"The Procedural Instruction (PI) does not cover consideration and grant of a border visa after immigration clearance, clearance of travellers and/or goods under the Customs Act 1901.","['The', 'Procedural', 'Instruction', 'does', 'not', 'cover', 'consideration', 'and', 'grant', 'of', 'a', 'border', 'visa', 'after', 'immigration', 'clearance', 'clearance', 'of', 'travellers', 'and', '/', 'or', 'goods', 'under', 'the', 'Customs', 'Act', '1901']",Home_Affairs.pdf
Who is not eligible for a Border visa?,A person who is not eligible for a Border visa includes a person to whom sub-clause 773.213(1)(c) of the Migration Regulations 1994 applies.,"['not eligible', 'person', 'sub-clause', '773.213(1)(c)', 'Migration Regulations 1994']",Home_Affairs.pdf
What are the requirements for granting a Border visa?,"The requirements for granting a Border visa include the traveller’s eligibility for a Border visa, compelling reasons for granting a Border visa, and the traveller’s presence in Australia not being contrary to Australia’s interests.","['eligibility', 'compelling', 'presence', 'Australia', 'interests']",Home_Affairs.pdf
Can a Border visa be granted to a person who has not obtained a visa prior to travelling to Australia?,"A Border visa may be granted to a person who has not obtained a visa prior to travelling to Australia, but there should always be some mitigating factor justifying granting a Border visa.","['A', 'Border', 'visa', 'may', 'be', 'granted', 'to', 'a', 'person', 'who', 'has', 'not', 'obtained', 'a', 'visa', 'prior', 'to', 'travelling', 'to', 'Australia', 'but', 'there', 'should', 'always', 'be', 'some', 'mitigating', 'factor', 'justifying', 'granting', 'a', 'Border', 'visa']",Home_Affairs.pdf
What is the role of the Australian Border Force (ABF) Border Clearance Officers (BCO) in the process of granting a Border visa?,The Australian Border Force (ABF) Border Clearance Officers (BCO) are responsible for considering and granting Border visas to eligible travellers in immigration clearance.,"['ABF', 'BCO', 'Border visa', 'immigration clearance']",Home_Affairs.pdf
How is the decision to grant a Border visa determined?,"The decision to grant a Border visa is determined on a case-by-case basis, having considered all of the traveller’s circumstances.","['case-by-case', 'traveller’s', 'circumstances']",Home_Affairs.pdf
What is the purpose of the Migration Regulations 1994 (the Regulations)?,"The purpose of the Migration Regulations 1994 is to provide a framework for the granting of visas to individuals seeking to enter Australia, and to establish the criteria and processes for the granting of Border visas.","['Migration Regulations 1994', 'visas', 'Australia', 'Border visas']",Home_Affairs.pdf
What is a Border visa?,"A Border visa is a type of visa that may be granted to an individual who has entered Australia without a visa or whose visa has been cancelled, and who is seeking to remain in Australia on a temporary basis.","['Border', 'visa', 'Australia']",Home_Affairs.pdf
Who is eligible for a Border visa?,"Under clause 773.213 of the Regulations, certain categories of travellers may be eligible for a Border visa, including spouses/de facto partners of Australian citizens or permanent residents, accompanying dependent children, certain returning former holders of visas, and travellers who seek to remain in Australia on a temporary basis and appear to be eligible for a Visitor visa, Transit visa, or Temporary Work (Short Stay Specialist) visa.","['eligible', 'Border visa', 'Australian citizens', 'permanent residents', 'dependent children', 'returning former holders', 'Visitor visa', 'Transit visa', 'Temporary Work (Short Stay Specialist) visa']",Home_Affairs.pdf
What is the criteria for assessing a Border visa application?,"The criteria for assessing a Border visa application include compelling reasons for granting the visa, the traveller's presence in Australia not being contrary to Australia's interests, and the traveller having a good reason for not holding a visa on arrival. The decision to consider a Border visa must be determined on a case-by-case basis, considering all of the traveller's circumstances.","['compelling', 'reasons', 'granting', ""traveller's"", ""Australia's"", 'good', 'reason', 'visa', 'circumstances']",Home_Affairs.pdf
Who is ineligible for a Border visa?,"Certain classes of travellers are ineligible for a Border visa, including protection claimants, travellers subject to a 5-year exclusion period, and travellers who have been advised not to travel to Australia pending their section 501 assessment.","['protection claimants', '5-year exclusion period', 'section 501 assessment']",Home_Affairs.pdf
What is the process for applying for a Border visa?,"The process for applying for a Border visa involves submitting an application and supporting documentation to the Department of Home Affairs, and attending an interview with a border officer if required. The application will be assessed against the relevant criteria, and the applicant will be notified of the decision.","['submitting', 'application', 'supporting', 'documentation', 'attending', 'interview', 'border', 'officer', 'assessed', 'criteria', 'notified', 'decision']",Home_Affairs.pdf
Can a Border visa be granted for compelling reasons?,"Yes, a Border visa may be granted for compelling reasons, such as urgent business or personal reasons, death or illness of a close family member, or medevac emergencies. The decision to grant a Border visa for compelling reasons will be made on a case-by-case basis.",['Yes'],Home_Affairs.pdf
How long is a Border visa valid for?,"A Border visa is typically valid for a short period, usually up to 72 hours, and is intended to allow the holder to remain in Australia while their immigration status is resolved.",['up to 72 hours'],Home_Affairs.pdf
Can a Border visa be extended?,"No, a Border visa cannot be extended. If the holder of a Border visa wishes to remain in Australia for a longer period, they must apply for a different type of visa.",['No'],Home_Affairs.pdf
What are the consequences of breaching the conditions of a Border visa?,"Breaching the conditions of a Border visa can result in the visa being cancelled, and the holder may be subject to deportation. It is important to comply with the conditions of the visa to avoid any negative consequences.","['cancelled', 'deportation', 'negative consequences']",Home_Affairs.pdf
What is the purpose of a Border visa?,"A Border visa is granted to a traveller who does not hold a valid visa for re-entry to Australia, but has a good reason for not holding one, and their presence in Australia would not be contrary to Australia's interests.","['A Border visa', 'Australia']",Home_Affairs.pdf
What is considered a good reason for not holding a visa on arrival?,"A good reason for not holding a visa on arrival may include personal circumstances of the traveller or their Australian contacts, which may cause unnecessary inconvenience or distress if a visa were not granted.","['personal circumstances', 'Australian contacts', 'unnecessary inconvenience', 'distress', 'visa']",Home_Affairs.pdf
Who assess whether a traveller can be considered for a Border visa?,Border Control Officers (BCOs) assess whether a traveller can be considered for a Border visa.,['BCOs'],Home_Affairs.pdf
What considerations do BCOs give regard to when assessing a traveller's eligibility for a Border visa?,"BCOs consider community protection issues, such as health, safety, good order, and character, and whether the traveller's presence in Australia would be contrary to Australia's interests.","['community', 'protection', 'health', 'safety', 'good', 'order', 'character', 'Australia', 'interests']",Home_Affairs.pdf
What is a Behaviour Concern Non-Citizen (BCNC)?,A Behaviour Concern Non-Citizen (BCNC) is a traveller who has a substantial criminal history that falls within the scope of section 501 of the Migration Act (refusal or cancellation of visa on character grounds).,"['Behaviour', 'Concern', 'Non-Citizen', 'BCNC', 'criminal', 'history', 'Migration', 'Act', 'refusal', 'cancellation', 'visa', 'character', 'grounds']",Home_Affairs.pdf
Can a BCO finalise the immigration clearance of a traveller who has been referred for a Border visa?,"No, a BCO must not finalise the immigration clearance of a traveller who has been referred for a Border visa until the visa matter has been resolved.",['No'],Home_Affairs.pdf
What is the role of the Automated Telephone Interpreters Service (ATIS) in the process of assessing a traveller's eligibility for a Border visa?,The Automated Telephone Interpreters Service (ATIS) can be contacted by a BCO to assist in translating preliminary questions for a traveller who may not speak English fluently.,"['The', 'Automated', 'Telephone', 'Interpreters', 'Service', 'can', 'be', 'contacted', 'by', 'a', 'BCO', 'to', 'assist', 'in', 'translating', 'preliminary', 'questions', 'for', 'a', 'traveller', 'who', 'may', 'not', 'speak', 'English', 'fluently']",Home_Affairs.pdf
What is the purpose of examining a traveller's passport/travel document during the assessment process?,The purpose of examining a traveller's passport/travel document is to check its authenticity and look for indications of tampering and alteration.,"['authenticity', 'tampering', 'alteration']",Home_Affairs.pdf
What information can a BCO access through the Integrated Client Services Environment (ICSE) or Client Search Portal (CSP)?,A BCO can access information on a traveller's immigration status and history through the Integrated Client Services Environment (ICSE) or Client Search Portal (CSP).,"['BCO', 'immigration', 'status', 'history']",Home_Affairs.pdf
What is the significance of establishing a traveller's correct identity and immigration status in the process of assessing their eligibility for a Border visa?,"Establishing a traveller's correct identity and immigration status is critical in the process of assessing their eligibility for a Border visa, as it helps to ensure that the traveller does not pose a risk to Australia's interests.","['critical', 'identity', 'immigration', 'status', 'risk', 'Australia', 'interests']",Home_Affairs.pdf
What is the purpose of establishing a traveller's correct identity and immigration status?,"The purpose of establishing a traveller's correct identity and immigration status is to ensure that the traveller is not an Australian citizen or permanent resident travelling on another travel document/passport, and to confirm that no other visa is held, and to check for previous M304 reports about the person and consider the information where previous reports exist, and to check Central Movement Alert List (CMAL) for a possible listings, and to check whether the traveller has ever been removed from Australia or has ever been subject to section 501 cancellation or refusal consideration, and to review and confirm the person’s identity and immigration history before proceeding, and to check if an uplift approval (if any) has been given by the Border Operations Centre (BOC).","['ensure', 'confirm', 'check', 'consider', 'listings', 'remove', 'subject', 'review', 'confirm', 'uplift']",Home_Affairs.pdf
What is the requirement for a Border visa application?,"A Border visa application must be made on Form 871 - Application for a Border visa (subclass 773) which is available in Legend, and parts A and B must be completed by the traveller. Members of a family unit may combine their applications and be included on the one form.","['Application', 'Form', '871', 'Application', 'Border', 'visa']",Home_Affairs.pdf
What is the process for an uplift approval?,"The process for an uplift approval involves the Border Operations Centre (BOC) giving permission for the traveller to uplift and carry a passenger, in consideration with section 42 requirements, in limited circumstances. The reasons for an uplift approval can be viewed by selecting ‘List Authorised ‘G’ Overrides’ within the Referrals mainframe system (RF).","['uplift approval', 'BOC', 'permission', 'traveller', 'passenger', 'section 42', 'circumstances', 'Referrals mainframe system', 'RF']",Home_Affairs.pdf
What is the purpose of Schedule 1 requirement for Border visa application?,"The purpose of Schedule 1 requirement for Border visa application is to ensure that the applicant is in immigration clearance when applying for the visa, with the exception of a dependent child.","['ensure', 'immigration', 'clearance', 'applying', 'visa']",Home_Affairs.pdf
Can a dependent child apply for a Border visa?,"Yes, a dependent child can apply for a Border visa, and their application must be included on the same form as the primary applicant.",['Yes'],Home_Affairs.pdf
What is the requirement for a traveller whose visa is cancelled for breaching visa condition following entry into Australia?,"The traveller whose visa is cancelled for breaching visa condition following entry into Australia must provide a written statement that demonstrates the following criteria in sub-clauses 773.215(a) -(c), which includes having reasonable grounds for having failed to comply with that condition, providing compelling reasons for being allowed to leave the place of immigration clearance with the permission of the clearance officer, and stating that the specified person referred to in their visa (usually the primary visa holder or sponsor) will arrive in Australia within 30 days of the traveller being allowed to leave the place of immigration clearance with the permission of the BCO.","['reasonable grounds', 'compelling reasons', 'specified person', 'arrive in Australia', 'within 30 days']",Home_Affairs.pdf
What is the role of the Border Operations Centre (BOC) in the Border visa application process?,"The Border Operations Centre (BOC) plays a critical role in the Border visa application process as it is responsible for granting uplift approvals, reviewing and confirming the person’s identity and immigration history, and deciding whether to serve an airline infringement notice.","['uplift approvals', 'identity', 'immigration history', 'airline infringement notice']",Home_Affairs.pdf
How does the BCO complete the results of their actions and decisions on Form 871?,"The BCO must complete the results of their actions and decisions on Form 871, including the outcome of the decision, period of stay granted, and whether or not to serve an airline infringement notice.","['The', 'BCO', 'must', 'complete', 'Form', '871', 'outcome', 'decision', 'period', 'stay', 'granted', 'whether', 'serve', 'airline', 'infringement', 'notice']",Home_Affairs.pdf
What is the purpose of Clause 773.215 in the Border visa application process?,"The purpose of Clause 773.215 in the Border visa application process is to provide a special requirement for a traveller whose visa is cancelled for breaching visa condition following entry into Australia, which includes providing a written statement that demonstrates the criteria in sub-clauses 773.215(a) -(c).","['The purpose of', 'Border visa application process', 'visa', 'cancelled', 'breaching visa condition', 'Australia', 'written statement', 'criteria', 'sub-clauses']",Home_Affairs.pdf
What is the significance of Section 47E(d) in the Border visa application process?,Section 47E(d) is significant in the Border visa application process as it releases information under the Freedom of Information Act 1,"['Section', '47E(d)', 'Freedom of Information Act 1']",Home_Affairs.pdf
What are the eligibility criteria for a Border visa application?,"The eligibility criteria for a Border visa application include meeting the requirements of Schedule 2 Part 773 of the Migration Regulations, adverse declaration(s) or response(s) on the Border visa application form, and Schedule 4 - Public Interest Criteria considerations, including health, character or security concerns, debts to the Commonwealth, exclusions such as cancellations or overstay, and consideration of minors.","['Schedule 2 Part 773', 'Schedule 4', 'health', 'character', 'security', 'debts', 'Commonwealth', 'exclusions', 'cancellations', 'overstay', 'minors']",Home_Affairs.pdf
What is the purpose of Schedule 4 - Public Interest Criteria considerations?,"Schedule 4 - Public Interest Criteria considerations are used to assess whether a traveller meets the requirements for a Border visa, including health, character or security concerns, debts to the Commonwealth, exclusions such as cancellations or overstay, and consideration of minors.","['Schedule 4', 'Public Interest Criteria', 'visa', 'health', 'character', 'security', 'Commonwealth', 'exclusions', 'cancellations', 'overstay', 'minors']",Home_Affairs.pdf
What is PIC 4001 and what does it relate to?,PIC 4001 relates to the Minister being satisfied that the traveller passes the character test. It is one of the Public Interest Criteria (PICs) that must be considered when assessing a traveller’s eligibility for a Border visa.,"['PIC 4001', 'character test', 'Public Interest Criteria', 'Border visa']",Home_Affairs.pdf
How is the character test assessed for PIC 4001?,"The character test is assessed by considering the nature/seriousness of the crime or conduct, the frequency and ‘age’ of the crime or conduct, whether there is an escalation in offending conduct, and whether there is information to suggest that the person may have been rehabilitated.","['nature', 'seriousness', 'crime', 'conduct', 'frequency', 'age', 'escalation', 'offending', 'rehabilitated']",Home_Affairs.pdf
What is the five-year exclusion period for Border visa holders?,"A five-year exclusion period applies to previous Border visa holders who are prescribed under sub-clauses 773.213(1)(e), (f) or (g) of the Migration Regulations. If a traveller had been granted a Border visa in the last five years, they will be ineligible for a further Border visa unless they meet the criteria specified under 773.216(2)(b).","['five-year', 'exclusion', 'period', 'Border', 'visa', 'holders']",Home_Affairs.pdf
Can the five-year exclusion period be waived?,The five-year exclusion period can be waived if the traveller is a passenger on a vessel (which includes an aircraft or an installation) that has entered Australia because of matters beyond the control of the person in charge of the vessel.,"['can', 'waived', 'passenger', 'vessel', 'Australia', 'matters', 'control']",Home_Affairs.pdf
What is an example of a situation where the five-year exclusion period may be waived?,An example of a situation where the five-year exclusion period may be waived is if a vessel not destined for Australia is diverted from the original port of destination to Australia due to mechanical difficulties or inclement weather.,"['mechanical difficulties', 'inclement weather']",Home_Affairs.pdf
How does the BCO assess a traveller’s eligibility for a Border visa?,"The BCO assesses a traveller’s eligibility for a Border visa by considering the eligibility criteria, including Schedule 2 Part 773 of the Migration Regulations, adverse declaration(s) or response(s) on the Border visa application form, and Schedule 4 - Public Interest Criteria considerations.","['Schedule 2 Part 773', 'Migration Regulations', 'Schedule 4', 'Public Interest Criteria']",Home_Affairs.pdf
What is the role of the BCO in assessing a traveller’s character?,The BCO must consider the character test provisions under section 501 of the Migration Act when assessing a traveller’s character. They must also consider whether the traveller would likely fail the character test.,"['BCO', 'Migration Act', 'character test', 'traveller']",Home_Affairs.pdf
Can a traveller who has deliberately not declared their criminal history on the application form or on their completed IPC be granted a Border visa?,"A traveller who has deliberately not declared their criminal history on the application form or on their completed IPC may be viewed as deceptive, and this behaviour may work against them in terms of being invited to apply for a Border visa.","['may', 'deceptive', 'behaviour', 'invited']",Home_Affairs.pdf
What is the maximum period of validity for a Border visa?,The maximum period of validity for a Border visa is 30 days.,['30 days'],Home_Affairs.pdf
What is the purpose of a Border visa?,"A Border visa is granted to a traveller who is not eligible for a visa, but has compelling reasons for entering Australia.","['Border', 'visa', 'Australia']",Home_Affairs.pdf
