question,answer,question_type,filename
"What are the guidelines for staff when interacting with the public, union officials, and members during their duties?","Staff should treat all members of the public, union officials, and members with courtesy and conduct themselves in a manner that keeps up with the dignity, prestige, and status of NTUC-ARU.",conditional,HR_Policy.pdf
"What is the maximum interest-free loan amount for a computer set that a confirmed staff can obtain, and how is it determined?","The maximum interest-free loan amount for a computer set that a confirmed staff can obtain is 80% of the cost of the computer set or $2,400, whichever is lower. This amount is determined by the organization's policy, which aims to support staff in purchasing necessary equipment for their work while ensuring that the loan repayment is manageable and does not exceed 2 years.",conditional,HR_Policy.pdf
"What is the annual premium for the Incomeshield Assist Rider (IAR) plan, considering the 5% cumulative increase in healthcare expenditure and insurance premiums, and how does NTUC-ARU contribute to the staff's Medisave and salary accounts?","$100, and NTUC-ARU contributes $8.34 per month to the staff's salary and an amount equal to 1/12 of the annual premium into his monthly salary, subject to CPF contributions and income tax, with an increase of up to 5% per year cumulatively, and any increases beyond that are co-paid equally between NTUC-ARU and the staff.",conditional,HR_Policy.pdf
What are the conditions that affect a staff member's eligibility for IR allowance?,"A staff member who is on probation is not eligible for IR allowance. Additionally, the staff member's salary grade, confirmation status, and exit process also affect their eligibility for IR allowance.",conditional,HR_Policy.pdf
What long-term illness leave benefits are available to confirmed staff members?,"A confirmed staff member who is certified by a registered medical doctor to be suffering from long-term illnesses such as cancer, stroke, tuberculosis, and hepatitis, shall be entitled to long-term sick leave as follows: the first 6 months on full pay, the second 6 months on half pay, and the third 6 months on no pay.",conditional,HR_Policy.pdf
"What is the procedure for addressing staff grievances, and how does it involve the Human Resource Department and Employee Disciplinary Committee?","The procedure for addressing staff grievances involves the staff submitting a complaint to their Reporting Officer, who reports it to the Head of Department/Executive Secretary of Industrial Union. The Head of Department/Executive Secretary shall give his decision on the matter within 3 working days. If the staff feels aggrieved, they may inform SUN, who will present the grievances to the Human Resource Department. The Human Resource Department and SUN will discuss and resolve the matter as soon as possible. In cases of alleged violation of the agreement, a meeting may be requested to resolve the issue. If the matter involves dismissal, the Human Resource Department may appoint an Employee Disciplinary Committee to inquire into the matter and submit a report.",conditional,HR_Policy.pdf
What is the formula for computing annual leave taken in excess by a resigning staff member?,The formula for computing annual leave taken in excess by a resigning staff member is: Monthly Salary X 12 months / 52 weeks / No. of working days per week / No. of annual leave taken in excess.,conditional,HR_Policy.pdf
"What are the effects of taking a no-pay leave on an employee's benefits, such as annual wage supplement, variable bonuses, performance bonus, and variable increment?","Taking a no-pay leave can exclude the employee from the computation for the award of annual wage supplement, variable bonuses, performance bonus, and variable increment.",conditional,HR_Policy.pdf
What is the dual purpose of plant roots concerning soil nutrients and stability?,"Plant roots serve a dual purpose by absorbing water and nutrients from the soil, which is vital for the plant's growth, and providing stability by anchoring the plant in the ground.",conditional,HR_Policy.pdf
"What are the conditions that must be met before a staff member who has been dismissed for misconduct, neglect of duty, or other disciplinary grounds can receive their salary and monies they are eligible for?","A staff member who is dismissed for misconduct, neglect of duty, or on other disciplinary grounds may be paid salary and monies for which they are eligible up to the day immediately before the effective date of their dismissal after settling any debts/loans due to NTUC-ARU, leave pay which they have to refund to NTUC-ARU, Income Tax liability (for foreigners only), pro-rated flexible benefits claim, and all items belonging to NTUC-ARU have been returned and/or restituted.",conditional,HR_Policy.pdf
"What is the procedure for seeking permission to engage in activities described in paragraph 10.1, and how does it involve the Human Resource Department and staff?","The procedure for seeking permission to engage in activities described in paragraph 10.1 involves submitting an application in writing to the Human Resource Department. The Human Resource Department then reviews the application and decides on the matter. If the staff feels aggrieved, they can inform SUN, who will present the grievances to the Human Resource Department for resolution. The Human Resource Department may also appoint an Employee Disciplinary Committee to inquire into the matter and submit a report. The final decision will be made based on the facts available, and the staff may be paid salary and monies for which they are eligible up to the day immediately before the effective date of their dismissal, after settling any debts or loans due to NTUC-ARU, leave pay, income tax liability, pro-rated flexible benefits claim, and return or restitution of all items belonging to NTUC-ARU.",conditional,HR_Policy.pdf
"What are the restrictions on a staff member's engagement in private trade or business, and what are the consequences of violating these restrictions?","A staff member is not allowed to engage in any trade or business privately without the approval of the NTUC-ARU management. If a staff member violates this restriction, it may lead to disciplinary proceedings, which may result in dismissal from service. Additionally, the staff member must report any gifts received from external sources to their Head of Department/Executive Secretary of Industrial Union, and the circumstances of their receipt must be reported in writing.",conditional,HR_Policy.pdf
"What is the maximum amount of compensation a staff member can receive if they are medically boarded out of service, and how is it calculated?","The maximum amount of compensation a staff member can receive if they are medically boarded out of service is 12 months' gross salary. It is calculated by paying 1 month's gross salary for every year of service, subject to a maximum of 12 months' gross salary.",conditional,HR_Policy.pdf
"What options are available for staff members regarding leave during their notice period, and what are the requirements for approval?","Staff members can apply for annual leave or encash their leave balance during the notice period, subject to the approval of the Reporting Officer. The notice period varies based on the staff member's salary grade and confirmation status, and can be substituted with a payment in-lieu of notice. Staff members are also entitled to take a day off for public holidays that fall on their rest days, and May Day is celebrated without financial compensation or time-off.",conditional,HR_Policy.pdf
What is the policy regarding alcohol consumption during work hours for staff members at NTUC-ARU?,"According to the NTUC-ARU's code of conduct, staff members are not allowed to consume liquor or alcoholic drinks during official working hours.",conditional,HR_Policy.pdf
What is the consequence for a staff member who is not likely to recover from their illness after a medical review?,NTUC-ARU will medically board them out of service,conditional,HR_Policy.pdf
What are the consequences of misconducting oneself while on long-term illness leave as a staff member?,A staff member who misconducts himself while on long-term illness leave will forfeit the stated benefits.,conditional,HR_Policy.pdf
"What is the formula for leave encashment when a staff member resigns from NTUC-ARU, and how is the amount calculated?","The formula for leave encashment when a staff member resigns from NTUC-ARU is Monthly Salary X 12 months X 52 weeks X No. of working days per week X No. of annual leave balance. The amount is calculated by multiplying the staff member's monthly salary by 12 months, 52 weeks, and the number of working days per week, and then multiplying that result by the number of annual leave balance. This formula is provided in the text.",conditional,HR_Policy.pdf
What restrictions does a staff member have concerning providing expert reports or consultations?,A staff member cannot provide expert reports or consultations without the approval of the NTUC-ARU management.,conditional,HR_Policy.pdf
What is the policy regarding annual leave for a staff member who has resigned?,A staff member who has given written notice of resignation is eligible for annual leave calculated up to the last day of service.,conditional,HR_Policy.pdf
"What is the amount of medical coverage provided by the travel insurance for staff, and how does it relate to the maternity benefit?","$5,000 is the medical coverage included in the travel insurance for staff, and it is separate from the maternity benefit, which ranges from $800 to $1,200 for childbirth-related costs.",conditional,HR_Policy.pdf
What are the dual purposes of plant roots regarding soil nutrients and stability?,"Plant roots serve a dual purpose by absorbing water and nutrients from the soil, which is vital for the plant's growth, and providing stability by anchoring the plant in the ground.",conditional,HR_Policy.pdf
What is the maximum amount that NTUC-ARU will contribute to a staff member's Medisave and salary accounts if the premium for the EIS or IAR plan increases beyond 5% per year cumulatively?,"$173, with the balance being co-paid equally between NTUC-ARU and the staff member.",conditional,HR_Policy.pdf
What is the procedure for staff members when a public holiday coincides with their rest day?,"When a public holiday falls on a staff member's rest day, the following Monday will be considered a paid holiday.",conditional,HR_Policy.pdf
What is the policy regarding encashing annual leave for staff members who resign due to exigencies of service?,A staff member who resigns due to exigencies of service can encash their unused annual leave balance.,conditional,HR_Policy.pdf
What are the benefits of Work Injury Compensation Act (WICA) for eligible staff?,"All eligible staff will be covered under the Work Injury Compensation Act (WICA), and the benefits payable to staff will be in accordance with the WICA.",conditional,HR_Policy.pdf
What is the maximum period for repaying a loan taken from NTUC-ARU?,The maximum period for repaying a loan taken from NTUC-ARU is 2 years.,conditional,HR_Policy.pdf
"What is the formula for computing annual leave taken in excess by a staff member who resigns, considering their monthly salary, number of working days per week, and number of annual leave days taken in excess?",The formula for computing annual leave taken in excess is: Monthly Salary X 12 months / 52 weeks / No. of working days per week X No. of annual leave taken in excess.,conditional,HR_Policy.pdf
"What is the maximum outpatient treatment limit under the Flexible Benefit per calendar year, and how does it vary based on years of service?",The maximum limit for outpatient treatment under the Flexible Benefit per calendar year is $850 for staff with less than 10 years of service and $950 for staff with 10 years of service or more.,conditional,HR_Policy.pdf
What are the two main responsibilities given to staff members regarding their duties and behavior?,"The two main responsibilities given to staff members are to faithfully and diligently carry out their duties to the best of their ability and to treat all members of the public, union officials, and members with whom they come into contact with courtesy, keeping up the dignity, prestige, and status of NTUC-ARU.",conditional,HR_Policy.pdf
"What are the conditions under which a staff member can downgrade from the EIS or IAR plan to a lower plan, and how does NTUC-ARU's contribution to their Medisave and salary accounts change?","A staff member can downgrade from the EIS or IAR plan to a lower plan, such as the Basic or Enhanced C plan. NTUC-ARU will contribute to the staff member's Medisave and salary accounts based on the plan that commensurates with their salary grade.",conditional,HR_Policy.pdf
Is half-day annual leave an option for staff?,"Yes, annual leave may be taken in half days, subject to the approval of the Reporting Officer.",compress,HR_Policy.pdf
What's the point of NTUC-ARU's mobile broadband allowance?,The mobile broadband access allowance is provided to enable staff to access the internet and email while they are off-site.,compress,HR_Policy.pdf
"Must staff exercise caution with their phone use, especially for international calls?","Yes, staff members are required to exercise due care and discretion in their handphone usage, especially for overseas calls. Only overseas calls made for official reasons will be reimbursed on actual usage where these costs exceed the monthly allowance.",compress,HR_Policy.pdf
Is smart casual okay for external meetings on a Friday?,"No, if a staff has to attend meetings with external parties on a Friday, they have to revert to normal office attire (same as worn for Monday to Thursday).",compress,HR_Policy.pdf
Can a staff member upgrade their plan?,"Yes, a staff member can upgrade from the EIS or IAR plan to a higher plan, such as the Preferred plan. NTUC-ARU will contribute to the staff member's Medisave and salary accounts based on the plan that commensurates with their salary grade.",compress,HR_Policy.pdf
What's the outcome if a staffer stays with their current medical insurer?,"If a staff member chooses to continue with their existing medical insurance plan with another insurer, NTUC-ARU will make a monthly contribution to the staff member's Medisave and/or salary account based on what would otherwise be paid for them under the respective EIS and Assist Rider plans.",compress,HR_Policy.pdf
Does rehiring affect long-term awards?,"Yes, re-employed staff are eligible for long service awards, and their past service will be recognized for the purpose of long service award.",compress,HR_Policy.pdf
What's the formula for the mid-year bonus?,The mid-year bonus is calculated based on the staff member's salary as at 30 June and is pro-rated for staff members with less than 6 months' continuous service from January to June of the year.,compress,HR_Policy.pdf
What's the plan when staff can't come to work because of illness?,A staff member who is unable to report for work due to illness must inform their Reporting Officer immediately and submit a Medical Leave application via the e-Leave System immediately upon their return to work. The Medical Leave application must be supported by a Medical Certificate issued by a registered medical/TCM practitioner.,compress,HR_Policy.pdf
What's the impact of incomplete service on staff member's monthly salary?,"If a staff member does not serve a full month due to resignation, they will receive a pro-rated salary for the last month of service.",compress,HR_Policy.pdf
Can a staff member serve as a director or member of a board or company?,"No, a staff member cannot be represented on the Boards/Companies as its Director/Member without the approval of the NTUC-ARU management.",compress,HR_Policy.pdf
What's covered in NTUC-ARU's MediCare Plan?,"The NTUC-ARU's MediCare Plan provides three components of benefits: Inpatient (Hospitalisation) Care, Outpatient Specialist Care, and Outpatient Primary Care.",compress,HR_Policy.pdf
What's the deal with property damage?,"All staff shall take all possible care to prevent loss of or damage to any property of NTUC-ARU while such property is under their charge or control. If such property is lost or damaged, the staff is required to restitute 60% of the net book value of the said property, unless the insurance policy taken covers such loss or damage.",compress,HR_Policy.pdf
What's the max flex benefit per year?,$950 (for staff members who have completed 10 years of service or more).,compress,HR_Policy.pdf
How long must probationary staff give notice?,The notice period for staff who are on probation is 48 hours before the expiry of the probation period.,compress,HR_Policy.pdf
Is handphone allowance for NTUC-ARU staff applicable to overseas calls?,"Yes, staff can use their handphone allowance for overseas calls, but only for official reasons. The costs exceeding the monthly allowance will be reimbursed.",compress,HR_Policy.pdf
Are the Orchid and Aranda Country Club memberships interchangeable for staff?,"Yes, staff can use the Orchid Country Club Union Corporate Golfing & Social Membership Card and Aranda Country Club Union Corporate Membership Card, subject to availability and on a first-come, first-served basis.",compress,HR_Policy.pdf
What's the mobile broadband allowance for NTUC-ARU?,The mobile broadband access allowance is $30 per month.,compress,HR_Policy.pdf
What's the fate of unused flexible benefits by year's end?,Any unused flexible benefit amount will be transferred to the staff member's Medisave account.,compress,HR_Policy.pdf
What's the next step when a staff is unsatisfied with the grievance decision?,"If the staff feels aggrieved, they may inform SUN who shall present the grievances to the Human Resource Department. SUN and Human Resource Department shall discuss and resolve the matter as soon as possible.",compress,HR_Policy.pdf
How long till the comp loan's paid off?,"The repayment period for the computer loan is a maximum of 2 years, and repayment will be made through monthly deduction from the staff's salary.",compress,HR_Policy.pdf
What roles can a staff member fulfill?,"No, a staff member cannot act as an executor, administrator, or receiver without the approval of the NTUC-ARU management.",compress,HR_Policy.pdf
What's the next step when a declined gift is still given to staff?,"If a staff member receives a gift or present despite declining it, they should immediately hand it over to their Head of Department or Executive Secretary of Industrial Union.",compress,HR_Policy.pdf
Is it acceptable for staff to receive gifts from the public or companies?,"No, a staff member should firmly decline all offers of gifts or presents from the public or companies.",compress,HR_Policy.pdf
Is moonlighting allowed for staff?,"No, a staff member cannot undertake work for payment for any other employer without the approval of the NTUC-ARU management.",compress,HR_Policy.pdf
What's the Monday-Thursday dress code for staff?,"The dress code for staff on Mondays to Thursdays is office attire, which includes skirt suits, pant suits, blouse and skirt, or dress for female staff, and long/short sleeved shirts with tailored pants for male staff.",compress,HR_Policy.pdf
What's the handphone allowance for NTUC-ARU staff for?,The handphone allowance is provided to ensure that staff are contactable at all times and can be reached by all persons for official purposes.,compress,HR_Policy.pdf
How many no-pay leave days are allowed?,A staff member can take up to 30 calendar days of no pay leave.,compress,HR_Policy.pdf
What's the point of NTUC-ARU's counter service incentive?,The counter service incentive is provided to staff who provide counter services and meet certain eligibility criteria.,compress,HR_Policy.pdf
Is there a relaxed dress code on Fridays?,"Yes, staff are allowed to ""dress down"" on Fridays, but the attire must be smart casual.",compress,HR_Policy.pdf
What's the cost of Group Hospital & Surgical Plan?,The premium for the Group Hospital & Surgical Plan is fully paid by NTUC-ARU.,compress,HR_Policy.pdf
Is EIS plan a must for CPF account holders?,"No, the Enhanced Incomeshield (EIS) plan is not mandatory for all CPF account holders.",compress,HR_Policy.pdf
How do NTUC-ARU staff get their counter service incentives?,"The counter service incentive is paid monthly or quarterly, subject to meeting the eligibility criteria.",compress,HR_Policy.pdf
What's the process for letting go of an employee?,"When NTUC-ARU receives a report from the Investigation Officer or Head of Department/Executive Secretary of Industrial Union that a staff has committed an offence or misconduct which is serious enough to warrant termination of service or dismissal, the Human Resource Department shall inform the staff in writing of the offence or misconduct alleged against them and give them not less than 7 working days to exculpate themselves in writing. If the staff denies the charge(s) or submits an exculpatory statement which is not satisfactory, an Employee Disciplinary Committee shall be appointed to inquire into the matter and submit a report.",compress,HR_Policy.pdf
What's the handphone allowance for NTUC-ARU employees?,The handphone allowance is $30 per month.,compress,HR_Policy.pdf
Can a payment replace the notice?,"Yes, staff can substitute the notice requirement by paying in-lieu of notice, a sum of money equal to the salary for the period not served.",compress,HR_Policy.pdf
What's the NTUC-ARU staff counter service incentive?,The counter service incentive is $100 per month for staff who perform full-time counter duty of at least 75% of the time.,compress,HR_Policy.pdf
"If a female staff member takes 16 weeks of maternity leave and then applies for no pay leave for 2 months immediately after, will she still receive the maternity leave benefits if she is terminated without sufficient cause within the last 6 months of pregnancy or retrenched within the last 3 months of pregnancy?","Yes, the female staff member will still receive the maternity leave benefits if she is terminated without sufficient cause within the last 6 months of pregnancy or retrenched within the last 3 months of pregnancy, even if she has taken 16 weeks of maternity leave and 2 months of no pay leave immediately after. However, the no pay leave application must be supported by the Head of Department / Executive Secretary of Industrial Union and approved by Director (Human Resource) before the staff member goes on no pay leave.",multi-hop reasoning,HR_Policy.pdf
"What is the maximum amount of variable increment that a staff member with a salary grade of N6 and a performance rating of 'C' can receive in a year, assuming they have completed less than 1 year of service and have spent 50% of their time in union-based IR work, and how is this amount calculated?","The maximum amount of variable increment that a staff member with a salary grade of N6 and a performance rating of 'C' can receive in a year is $370, which is calculated by multiplying their salary grade's monthly IR allowance of $330 by 12 months and then subtracting the pro-rated amount for their tenure during the qualifying period, which is calculated by dividing the number of days they spent in union-based IR work by 365 days and multiplying the result by the monthly IR allowance for their salary grade.",multi-hop reasoning,HR_Policy.pdf
"What is the formula for computing notice pay for a staff member who resigns from their position at NTUC-ARU, and how does it relate to their salary grade and confirmation status?","The formula for computing notice pay is equal to the salary for the period not served, and it depends on the staff member's salary grade and confirmation status. Before confirmation, staff members in Grade N1 to N3 are required to give 48 hours' notice, while those in Grade N4 and above are required to give 2 weeks' notice. After confirmation, staff members in Grade N1 to N10 are required to give 1 month's notice, while those in Grade N11 and above are required to give 3 months' notice. The notice period can be substituted with a payment in lieu of notice, which is calculated using the formula: No. of Working Days NOT served in Month of Resignation / Total No. of Working Days in Month of Resignation X Monthly Salary.",multi-hop reasoning,HR_Policy.pdf
"What is the total amount of variable bonus, performance bonus, and variable increment that a staff member who joins NTUC-ARU on September 1, 2009, and remains in service until January 31, 2011, with a gross monthly salary of $3,000 and a performance rating of 'C', would receive in March 2011, assuming the staff member spends 50% of their time in union-based IR work and is eligible for a full monthly IR allowance of $280?","{'variable_bonus': '122/365 X 1.5 X $3,000 = $1,500', 'performance_bonus': '122/365 X 1.5 X $3,000 = $1,500', 'variable_increment': '212/365 X $100 = $59', 'ir_allowance': '280', 'total': '$1,500 + $1,500 + $59 + $280 = $3,339'}",multi-hop reasoning,HR_Policy.pdf
"If a staff member is financially embarrassed and has exceeded three months' emoluments in unsecured debts and liabilities, can they deliver lectures in external organizations or commercial institutions to offset their debts?","No, a staff member who is financially embarrassed and has exceeded three months' emoluments in unsecured debts and liabilities cannot deliver lectures in external organizations or commercial institutions without prior approval from the NTUC-ARU management. According to the context, staff members who are financially embarrassed are subject to disciplinary proceedings that may lead to their dismissal from service. Additionally, staff members are not allowed to engage in any trade or business privately without the approval of the NTUC-ARU management. Therefore, delivering lectures in external organizations or commercial institutions to offset debts without approval would be a violation of the rules and may result in disciplinary action.",multi-hop reasoning,HR_Policy.pdf
"How much of the health screening cost for staff aged 40 and above will NTUC-ARU reimburse, and how can the balance be claimed?","NTUC-ARU will reimburse up to $400 of the health screening cost for staff aged 40 and above. Any amount exceeding the cap can be claimed from the staff's Flexible Benefit. The balance can be claimed by submitting a claim form found in the HR webpage in Infoshare, attaching the receipts and referral letter from the polyclinic or registered GP, and submitting it to NTUC Income.",multi-hop reasoning,HR_Policy.pdf
"How does NTUC-ARU's employee benefit plan support staff's health and wellness, and what are the conditions and limitations of such support?","NTUC-ARU's employee benefit plan supports staff's health and wellness through various features. The Group Hospital & Surgical Plan provides coverage for staff who are hospitalized or undergo surgery. Staff can also claim for outpatient specialist treatment under NTUC Income's i-Medicare plan, and outpatient primary care expenses from any polyclinic, registered general practitioner, or registered TCM practitioner. Additionally, staff can claim for health screening expenses under the Flexible Benefit, subject to a cap. The plan also includes co-payment by NTUC-ARU for health screening packages at MHC Healthcare or any clinic/hospital. However, there are conditions and limitations to the coverage, such as co-payments, caps, and limits on the amount that can be claimed from the Flexible Benefit. Staff must also bear the costs of any extra/optional tests and follow-up consultations.",multi-hop reasoning,HR_Policy.pdf
"If a confirmed staff member has exhausted all his annual leave and is eligible for no pay leave, and his spouse is expecting a child, can he take marriage leave and if so, how many days of marriage leave can he take?","Yes, a staff member in this scenario can take marriage leave. They are eligible for up to a maximum of 7 working days of marriage leave as per the policy. However, they will need to ensure that their application for no pay leave is approved before taking the marriage leave. Additionally, if the staff member's spouse gives birth during the marriage leave, they may be eligible for paternity leave and/or family care leave (childcare and/or eldercare) subject to the conditions outlined in the policy.",multi-hop reasoning,HR_Policy.pdf
"What is the maximum amount that NTUC -ARU will co -pay for health screening for staff who are 40 years old & above, and how can staff claim the balance from their Flexible Benefit?","{'answer': 'The maximum amount that NTUC -ARU will co -pay for health screening for staff who are 40 years old & above is $400. Staff can claim the balance from their Flexible Benefit by submitting a claim form found in the HR webpage in Infoshare, attaching the receipts and referral letter from the polyclinic or registered GP, and submitting it to NTUC Income. The claim will be reimbursed subject to the maximum limit per calendar year, which is $850 for staff with less than 10 years of service and $950 for staff with 10 years of service or more.'}",multi-hop reasoning,HR_Policy.pdf
"What is the maximum number of days of annual leave that a staff member can take in a year, assuming they have been confirmed in service, have not resigned or been terminated, and have not taken any unrecorded leave, compassionate leave, family care leave, unpaid infant care leave, adoption leave, or medical boarding out, and have not been on probation or half-day annual leave, and have not exceeded the maximum number of days of annual leave that can be taken at any time during the year, and have not taken any leave that requires the approval of the Head of Department / Executive Secretary of Industrial Union, and have not been subject to any disciplinary action, and have not been absent without authority, and have not had any deductions made from their salary due to unauthorized absence, and have not been on flexible working hours, and have not been subject to any variation in their working hours, and have not been on telecommuting, and have not had any time off for public holidays, and have not had any time off for May Day, and have not had any time off for lunch breaks, and have not had any time off for attendance, and have not had any time off for medical leave, and have not had any time off for long-term illness leave, and have not had any time off for no-pay leave, and have not had any time off for marriage leave, and have not had any time off for maternity leave, and have not had any time off for paternity leave, and have not had any time off for family care leave, and have not had any time off for unpaid infant care leave, and have not had any time off for adoption leave, and have not had any time off for unrecorded leave, and have not had any time off for compassionate leave, and have not had any time off for medical boarding out, and have not had any time off for any other reason that may require approval from the Head of Department / Executive Secretary of Industrial Union?",14 days,multi-hop reasoning,HR_Policy.pdf
