question,answer,tokens_present,document
"What is the purpose of the Director of Bank Supervision taking charge of all books, records, and assets of a licensed commercial bank under liquidation?","The purpose of the Director of Bank Supervision taking charge of all books, records, and assets of a licensed commercial bank under liquidation is to have full management and control for the purpose of liquidation, as stated in Section 58 of the Act.","['purpose', 'Director', 'Bank', 'Supervision', 'books', 'records', 'assets', 'licensed', 'commercial', 'bank', 'liquidation', 'Section', 'Act']",Banking_Act.pdf
What is the procedure for the Director of Bank Supervision to terminate contracts during liquidation proceedings of a licensed commercial bank?,"The Director of Bank Supervision can terminate contracts during liquidation proceedings of a licensed commercial bank by issuing a notice to the affected parties, as stated in Section 61 of the Act.","['The Director of Bank Supervision', 'can terminate contracts', 'notice', 'affected parties', 'Section 61 of the Act']",Banking_Act.pdf
What happens to safe deposit boxes during liquidation proceedings of a licensed commercial bank?,"Safe deposit boxes are not affected during liquidation proceedings of a licensed commercial bank, and the Director of Bank Supervision is responsible for their safekeeping, as stated in Section 63 of the Act.","['safe deposit boxes', 'liquidation proceedings', 'licensed commercial bank', 'Director of Bank Supervision', 'Section 63 of the Act']",Banking_Act.pdf
What is the priority of claims during liquidation proceedings of a licensed commercial bank?,"The priority of claims during liquidation proceedings of a licensed commercial bank is as follows: firstly, to pay off the depositors and creditors, and secondly, to pay off the expenses of the liquidation, as stated in Section 66 of the Act.","['firstly', 'secondly', 'pay off', 'depositors', 'creditors', 'expenses', 'liquidation', 'Act']",Banking_Act.pdf
How are unclaimed funds handled during liquidation proceedings of a licensed commercial bank?,"Unclaimed funds during liquidation proceedings of a licensed commercial bank are transferred to a special account, and the Director of Bank Supervision is responsible for their safekeeping, as stated in Section 68 of the Act.","['unclaimed', 'funds', 'licensed', 'commercial', 'bank', 'transferred', 'special', 'account', 'Director', 'Bank', 'Supervision', 'safekeeping', 'Section', '68', 'Act']",Banking_Act.pdf
What is the purpose of the Monetary Board issuing directions to licensed specialised banks?,"The purpose of the Monetary Board issuing directions to licensed specialised banks is to ensure that they maintain sound practices and comply with the requirements of the Act, as stated in Section 76J of the Act.","['ensure', 'sound', 'practices', 'comply', 'requirements', 'Act']",Banking_Act.pdf
What happens if a licensed specialised bank fails to comply with the directions of the Monetary Board?,"If a licensed specialised bank fails to comply with the directions of the Monetary Board, the Director of Bank Supervision can examine its books and accounts and take appropriate action, as stated in Section 76K of the Act.","['If', 'licensed', 'specialised', 'bank', 'fails', 'comply', 'directions', 'Monetary', 'Board', 'Director', 'Bank', 'Supervision', 'examine', 'books', 'accounts', 'appropriate', 'action', 'Section', '76K', 'Act']",Banking_Act.pdf
"Can a licensed commercial bank engage in buying, selling, or otherwise dealing with immovable property?","No, a licensed commercial bank cannot engage in buying, selling, or otherwise dealing with immovable property, as stated in Section 45 of the Act.",['No'],Banking_Act.pdf
What is the purpose of the register of specialised banks maintained by the Central Bank?,"The purpose of the register of specialised banks maintained by the Central Bank is to keep a record of all licensed specialised banks and their compliance with the requirements of the Act, as stated in Section 76E of the Act.","['The purpose of the register of specialised banks maintained by the Central Bank is to keep a record of all licensed specialised banks and their compliance with the requirements of the Act, as stated in Section 76E of the Act.']",Banking_Act.pdf
What is the penalty for failure to deliver property presumed to be abandoned to the Director of Bank Supervision?,"Failure to deliver property presumed to be abandoned to the Director of Bank Supervision is an offence punishable with a fine, as stated in Section 76A of the Act.","['fine', 'Section 76A of the Act']",Banking_Act.pdf
What is the name of the act that regulates banking business in Sri Lanka?,"The Banking Act, No. 30 of 1988.","['The Banking Act', 'No. 30', '1988']",Banking_Act.pdf
When did the provisions of the Banking Act come into operation?,"The provisions of the Banking Act other than Part V came into operation on September 16th, 1988, while the provisions of Part V came into operation on a later date appointed by the Minister.","['September 16th, 1988']",Banking_Act.pdf
What is required for a company to carry on banking business in Sri Lanka?,A company must obtain a license issued by the Monetary Board with the approval of the Minister.,"['license', 'Monetary Board', 'Minister']",Banking_Act.pdf
Can a company incorporated outside Sri Lanka obtain a license to carry on banking business in Sri Lanka?,"Yes, a company incorporated outside Sri Lanka can obtain a license, but it must comply with the provisions of Part XIII of the Companies Act No. 17 of 1982.",['Yes'],Banking_Act.pdf
What is the penalty for carrying on banking business without a license?,Any company that carries on banking business without a license shall be guilty of an offense under the Banking Act.,"['guilty', 'offense', 'Banking Act']",Banking_Act.pdf
"What is the meaning of ""company"" in the context of the Banking Act?","""Company"" has the same meaning as in section 449 of the Companies Act No. 17 of 1982, and includes a company incorporated outside Sri Lanka, a body corporate formed in pursuance of any statute of any foreign country, Royal Charter or letters patent, and a body corporate established by or under any written law, but does not include the Central Bank or a private company incorporated outside Sri Lanka except the banks specified in Schedule I to the Act.",,Banking_Act.pdf
How is an application for a license made?,An application for a license shall be made in writing to the Monetary Board in such manner as may be determined by the Monetary Board.,"['shall', 'made', 'in', 'writing', 'to', 'the', 'Monetary', 'Board']",Banking_Act.pdf
What is the purpose of Schedule I to the Banking Act?,Schedule I to the Banking Act specifies the commercial banks that are exempt from the requirement of obtaining a license to carry on banking business.,"['Schedule', 'I', 'Banking', 'Act', 'exempt', 'license', 'banking', 'business']",Banking_Act.pdf
What is the effect of non-compliance with the provisions of the Banking Act?,Non-compliance with the provisions of the Banking Act may result in the company being guilty of an offense under the Act.,"['Non-compliance', 'offense', 'Act']",Banking_Act.pdf
What is the role of the Monetary Board in the licensing of banks?,The Monetary Board is responsible for issuing licenses to carry on banking business and for regulating and controlling matters relating to such business.,"['licenses', 'banking', 'business']",Banking_Act.pdf
What is the purpose of an application for a licence under the Banking Act?,The purpose of an application for a licence under the Banking Act is to obtain approval from the Monetary Board to carry on banking business in Sri Lanka.,"['approval', 'Monetary Board', 'Sri Lanka']",Banking_Act.pdf
Who should make an application for a licence?,An application for a licence should be made in writing to the Monetary Board by a company or body corporate that intends to carry on banking business in Sri Lanka.,"['company', 'body corporate', 'Monetary Board', 'Sri Lanka']",Banking_Act.pdf
What documents should accompany an application for a licence?,"An application for a licence should be accompanied by various documents, including a copy of the draft Articles of Association or Constitution, a statement containing the names, addresses, occupations, and qualifications of the proposed Directors and Chief Executive Officer, and a copy of the audited balance sheet and profit and loss account for the preceding three years.","['draft Articles of Association or Constitution', 'names', 'addresses', 'occupations', 'qualifications', 'proposed Directors', 'Chief Executive Officer', 'audited balance sheet', 'profit and loss account', 'preceding three years']",Banking_Act.pdf
Are there any additional requirements for companies incorporated outside Sri Lanka?,"Yes, companies incorporated outside Sri Lanka must submit a written undertaking supported by a resolution of the Board of Directors, stating that the company shall provide funds as may be necessary to meet all obligations incurred in or in connection with its business in Sri Lanka. They must also provide a report containing such information as may be determined by the Monetary Board from the regulatory authority of the country in which the company is incorporated.",['Yes'],Banking_Act.pdf
What happens after an application for a licence is received by the Monetary Board?,"The Director of Bank Supervision may require the applicant to furnish additional documents, information, or particulars to determine whether a licence shall be issued or not.","['The', 'Director', 'of', 'Bank', 'Supervision', 'may', 'require', 'the', 'applicant', 'to', 'furnish', 'additional', 'documents', 'information', 'particulars', 'to', 'determine', 'whether', 'a', 'licence', 'shall', 'be', 'issued', 'or', 'not']",Banking_Act.pdf
What is a Letter of Provisional Approval?,"A Letter of Provisional Approval is a letter issued by the Monetary Board to an applicant, indicating that the application may be approved in principle, subject to the applicant taking all preliminary measures required in terms of the Letter.","['Letter', 'Provisional', 'Approval']",Banking_Act.pdf
How long is a Letter of Provisional Approval valid for?,"A Letter of Provisional Approval is valid for the period stated in the Letter, which shall not exceed twelve months from the date of issue. The period of validity may only be extended by the Monetary Board in writing, in exceptional circumstances.",['twelve months'],Banking_Act.pdf
What happens after a Letter of Provisional Approval is issued?,The applicant must take all preliminary measures required in terms of the Letter of Provisional Approval prior to the issue of a licence under section 5.,"['The', 'licence', 'under', 'section 5']",Banking_Act.pdf
Who is responsible for sending a copy of the Letter of Provisional Approval to the Registrar of Companies?,"The Monetary Board is responsible for sending a copy of each Letter of Provisional Approval issued under subsection (4) and of any communication extending the period of validity of such Letter under subsection (5), or any withdrawal in terms of subsection (7), to the Registrar of Companies.",['The Monetary Board'],Banking_Act.pdf
What is the purpose of issuing a Letter of Provisional Approval under subsection (4)?,"The purpose of issuing a Letter of Provisional Approval is to enable the company or proposed company to proceed with the preparations for commencing banking business, including the raising of capital, pending the issue of a licence under section 5.","['The purpose of issuing a Letter of Provisional Approval is', 'to enable the company or proposed company to proceed with the preparations for commencing banking business', 'pending the issue of a licence under section 5']",Banking_Act.pdf
What are the grounds on which the Monetary Board may withdraw a Letter of Provisional Approval or refrain from issuing a licence under section 5?,"The Monetary Board may withdraw a Letter of Provisional Approval or refrain from issuing a licence under section 5 on any of the following grounds: (a) the Monetary Board is not satisfied with the suitability of the company or proposed company, (b) the company or proposed company has not complied with the conditions stipulated in the Letter of Provisional Approval, (c) the company or proposed company has not complied with the requirements under this Act for the issue of a licence, (d) any information contained in the application for a licence or any information submitted in connection therewith by the company or proposed company is found to be false or incorrect, or (e) there has been a sufficiently significant change in the economic and banking environment of the country that warrants the suspension of the issue of licence under section 5.","['(a)', '(b)', '(c)', '(d)', '(e)']",Banking_Act.pdf
What is the requirement for a company or proposed company in respect of which a Letter of Provisional Approval has been issued under subsection (4) to commence banking business?,A company or proposed company in respect of which a Letter of Provisional Approval has been issued under subsection (4) shall not commence banking business before the issue of a licence under section 5.,"['A', 'company', 'proposed', 'Letter', 'Provisional', 'Approval', 'subsection', '(4)', 'commence', 'banking', 'business', 'licence', 'section', '5']",Banking_Act.pdf
"What must every advertisement, prospectus, notice or other publication issued by the company or proposed company before the issue of the licence specify?","Every advertisement, prospectus, notice or other publication issued by the company or proposed company before the issue of the licence shall be required to specify that it has not been issued a licence to carry on banking business under this Act.","['not', 'issued', 'licence', 'carry', 'banking', 'business', 'Act']",Banking_Act.pdf
Can a licence be issued under section 5 to a company formed and incorporated under the Companies Act No. 17 of 1982 unless certain conditions are met?,"No, a licence shall not be issued under section 5 to a company formed and incorporated under the Companies Act No. 17 of 1982 unless (a) the company is a public company, (b) the Memorandum of Association of the company sets out as its primary object the carrying on of banking business as defined in this Act, and (c) the Memorandum of Association of the company restricts the other forms of business the company may carry on, if any, to any or all of the forms of business specified in Schedule II to this Act.",['No'],Banking_Act.pdf
What power does the Monetary Board have under subsection (10)?,"The Monetary Board may, at any time prior to the issue of a licence under section 5, conduct such investigations as it may deem necessary to satisfy itself as to the suitability of the company or proposed company to be issued with a licence, having regard to the interests of the national economy, including the banking needs of Sri Lanka.","['The', 'Monetary', 'Board', 'may', 'at', 'any', 'time', 'prior', 'to', 'the', 'issue', 'of', 'a', 'licence', 'under', 'section', '5', 'conduct', 'such', 'investigations', 'as', 'it', 'may', 'deem', 'necessary', 'to', 'satisfy', 'itself', 'as', 'to', 'the', 'suitability', 'of', 'the', 'company', 'or', 'proposed', 'company', 'to', 'be', 'issued', 'with', 'a', 'licence', 'having', 'regard', 'to', 'the', 'interests', 'of', 'the', 'national', 'economy', 'including', 'the', 'banking', 'needs', 'of', 'Sri', 'Lanka']",Banking_Act.pdf
What is the purpose of the proviso to subsection (7)?,"The purpose of the proviso to subsection (7) is to ensure that the Monetary Board gives sufficient notice in writing to the applicant stating the grounds for withdrawal of the Letter of Provisional Approval or the decision to refrain from issuing a licence, and affords the applicant an opportunity of being heard before taking such action.","['purpose', 'Monetary', 'Board', 'notice', 'applicant', 'opportunity', 'heard']",Banking_Act.pdf
What is the significance of Schedule II to this Act?,"Schedule II to this Act specifies the forms of business that a company may carry on, other than banking business, if it is to be issued a licence under section 5.","['Schedule II', 'licence', 'section 5']",Banking_Act.pdf
Can the Monetary Board issue a licence under section 5 to a company that has not complied with the conditions stipulated in the Letter of Provisional Approval?,"No, the Monetary Board may withdraw a Letter of Provisional Approval or refrain from issuing a licence under section 5 if the company or proposed company has not complied with the",['No'],Banking_Act.pdf
What is the purpose of the Monetary Board conducting investigations before issuing a licence to a company?,"The purpose of the Monetary Board conducting investigations before issuing a licence to a company is to satisfy itself as to the suitability of the company or proposed company to be issued with a licence, having regard to the interests of the national economy, including the banking needs of Sri Lanka.","['suitability', 'licence', 'company', 'national economy', 'banking needs', 'Sri Lanka']",Banking_Act.pdf
What are the matters that the Monetary Board may require an applicant to satisfy it on during an investigation?,"The Monetary Board may require an applicant to satisfy it on matters relevant to the suitability of the company or proposed company, including the validity and acceptability of documents and particulars submitted, financial status and history, financial standing, experience and suitability of Directors, Chief Executive Officer and other officers, adequacy of capital, ability to cover obligations and liabilities, and compliance with the Act.","['validity', 'acceptability', 'financial', 'status', 'history', 'financial', 'standing', 'experience', 'suitability', 'Directors', 'Chief', 'Executive', 'officers', 'adequacy', 'capital', 'ability', 'obligations', 'liabilities', 'compliance', 'Act']",Banking_Act.pdf
What is the offence committed by a person who submits false or misleading information in an application for a licence or in any other document submitted in connection therewith?,The offence committed by a person who submits false or misleading information in an application for a licence or in any other document submitted in connection therewith is an offence under this Act.,"['offence', 'committed', 'person', 'submits', 'false', 'misleading', 'information', 'application', 'licence', 'document', 'connection', 'Act']",Banking_Act.pdf
What is the purpose of requiring a company or body corporate incorporated outside Sri Lanka to remit a sum of money to Sri Lanka before commencing business in Sri Lanka?,The purpose of requiring a company or body corporate incorporated outside Sri Lanka to remit a sum of money to Sri Lanka before commencing business in Sri Lanka is to ensure that the company has sufficient funds to carry on its business in Sri Lanka and to comply with the provisions of the Act.,"['ensure', 'sufficient', 'funds', 'carry', 'business', 'comply', 'provisions', 'Act']",Banking_Act.pdf
How does the Monetary Board determine the amount of money to be remitted by a company or body corporate incorporated outside Sri Lanka?,"The Monetary Board determines the amount of money to be remitted by a company or body corporate incorporated outside Sri Lanka with the approval of the Minister, in United States Dollars or its equivalent in any designated foreign currency.","['The Monetary Board', 'United States Dollars', 'designated foreign currency']",Banking_Act.pdf
What is the duration for which a determination made by the Monetary Board under section 4(2) applies to companies and bodies corporate incorporated outside Sri Lanka?,A determination made by the Monetary Board under section 4(2) applies to companies and bodies corporate incorporated outside Sri Lanka for a period of six months from the date of the last of such determinations.,['six months'],Banking_Act.pdf
What is the purpose of issuing a licence to a company or proposed company to carry on banking business in Sri Lanka?,The purpose of issuing a licence to a company or proposed company to carry on banking business in Sri Lanka is to authorize the company to carry on banking business in Sri Lanka subject to such terms and conditions as may be imposed by the Monetary Board.,"['authorize', 'company', 'carry', 'banking', 'business', 'Sri Lanka', 'Monetary Board']",Banking_Act.pdf
What are the terms and conditions that the Monetary Board may impose on a licence issued to a company or proposed company to carry on banking business in Sri Lanka?,"The Monetary Board may impose terms and conditions on a licence issued to a company or proposed company to carry on banking business in Sri Lanka, including the type of banking business that may be carried on, the place or places or the area within which such banking business may be carried on, and any other terms and conditions that the Monetary Board may deem necessary.","['The', 'Monetary', 'Board', 'may', 'impose', 'terms', 'and', 'conditions', 'licence', 'issued', 'company', 'proposed', 'company', 'carry', 'banking', 'business', 'Sri', 'Lanka', 'type', 'banking', 'business', 'place', 'places', 'area', 'deem', 'necessary']",Banking_Act.pdf
What is the requirement regarding the display of a licence issued to a licensed commercial bank in Sri Lanka?,Every licensed commercial bank in Sri Lanka is required to display a copy of the licence issued to it under subsection (1) in a conspicuous place at its principal place of business in Sri Lanka and each of its branches.,"['licensed', 'commercial', 'bank', 'Sri Lanka', 'licence', 'display', 'principal', 'branches']",Banking_Act.pdf
What is the requirement for a licensed commercial bank to display its license?,Every licensed commercial bank shall display a copy of the license issued to it under subsection (1) in a conspicuous place at its principal place of business in Sri Lanka and each of its branches.,"['license', 'display', 'conspicuous', 'place', 'business', 'branches']",Banking_Act.pdf
What are the limits imposed on all licensed commercial banks?,"Licensed commercial banks are subject to the provisions of section 6, which prohibits them from carrying on any banking business other than the business specified in the license, or carrying on any other form of business other than those specified in Schedule II to this Act.","['section 6', 'license', 'Schedule II', 'Act']",Banking_Act.pdf
Is the Bank of Ceylon or the People’s Bank restricted by the preceding provisions in the exercise of their powers?,"No, the Bank of Ceylon and the People’s Bank are not restricted by the preceding provisions in the exercise of their powers conferred on each such bank by and under the aforesaid statutes applicable to each of such banks, respectively.",['No'],Banking_Act.pdf
How much is the annual license fee for a licensed commercial bank?,"The annual license fee for a licensed commercial bank is determined by the Monetary Board, having regard to the different classes of banking business carried on by such bank.","['determined', 'Monetary', 'Board', 'having', 'regard', 'different', 'classes', 'banking', 'business', 'carried', 'by', 'such', 'bank']",Banking_Act.pdf
Who informs a licensed commercial bank of the amount payable as license fee and the manner in which such fee shall be paid?,The Monetary Board informs each licensed commercial bank of the amount payable as license fee and the manner in which such fee shall be paid.,"['The Monetary Board', 'license fee', 'manner', 'paid']",Banking_Act.pdf
What happens if a licensed commercial bank fails to commence business within nine months of the issue of the license?,"If a licensed commercial bank fails to commence business within nine months of the issue of the license, the Monetary Board may give notice that it would cancel the license issued to such bank.","['If', 'licensed', 'commercial', 'bank', 'fails', 'within', 'notice', 'cancel', 'license']",Banking_Act.pdf
Can a licensed commercial bank tender objections in writing to the Monetary Board against the notice of intended cancellation?,"Yes, a licensed commercial bank may tender objections in writing to the Monetary Board against the notice of intended cancellation within fourteen days of the date of receipt of such notice, giving reasons why the license issued to it under section 5 shall not be so cancelled.",['Yes'],Banking_Act.pdf
Can a licensed commercial bank appeal against a decision of the Monetary Board to impose conditions on the withdrawal of the notice given under subsection (1) or to cancel its license?,"Yes, a licensed commercial bank aggrieved by a decision of the Monetary Board made under subsection (3) to impose conditions on the withdrawal of the notice given under subsection (1) or to cancel its license, may within fourteen days of the date of receipt of the notification given under that subsection, appeal against such decision to the Court of Appeal.",['Yes'],Banking_Act.pdf
What is the time frame for a licensed commercial bank to appeal against a decision of the Monetary Board?,A licensed commercial bank has fourteen days from the date of receipt of the notification given under subsection (3) to appeal against a decision of the Monetary Board to the Court of Appeal.,['fourteen days'],Banking_Act.pdf
Under what circumstances can the Monetary Board cancel a license of a licensed commercial bank?,The Monetary Board can cancel a license of a licensed commercial bank under subsection (3) of section 9 if it is satisfied that the bank has violated any provision of the Banking Act or any direction issued by the Monetary Board.,"['The', 'Monetary', 'Board', 'can', 'cancel', 'license', 'bank', 'subsection', 'section', 'Banking', 'Act', 'direction', 'Monetary', 'Board']",Banking_Act.pdf
How does the Monetary Board notify a licensed commercial bank of its decision to cancel its license?,The Monetary Board notifies a licensed commercial bank of its decision to cancel its license by issuing a notice in writing to the bank.,"['notifies', 'licensed', 'commercial', 'bank', 'notice', 'writing', 'bank']",Banking_Act.pdf
Can a licensed commercial bank appeal the Monetary Board's decision to cancel its license?,"Yes, a licensed commercial bank can appeal the Monetary Board's decision to cancel its license to the Court of Appeal within 14 days of receiving the notice of cancellation.",['Yes'],Banking_Act.pdf
What happens if a licensed commercial bank fails to comply with the Monetary Board's directions issued under subsection (1) of section 10?,"If a licensed commercial bank fails to comply with the Monetary Board's directions issued under subsection (1) of section 10, the Monetary Board may further direct the bank to suspend its business within Sri Lanka and take charge of its books, records, and assets.","['The Monetary Board', 'may', 'suspend', 'business', 'within', 'Sri Lanka', 'take', 'charge', 'books', 'records', 'assets']",Banking_Act.pdf
Can the Director of Bank Supervision take charge of a licensed commercial bank's business and assets if the bank fails to comply with the Monetary Board's directions?,"Yes, the Director of Bank Supervision can take charge of a licensed commercial bank's business and assets if the bank fails to comply with the Monetary Board's directions issued under subsection (2) of section 10.",['Yes'],Banking_Act.pdf
"What happens to a licensed commercial bank's assets, books, and records when the Monetary Board withdraws the cancellation of its license?","When the Monetary Board withdraws the cancellation of a licensed commercial bank's license, it directs the Director of Bank Supervision to deliver forthwith to the bank the books, records, and assets taken into his custody.","['withdraws', 'license', 'directs', 'deliver', 'forthwith', 'books', 'records', 'assets', 'taken', 'custody']",Banking_Act.pdf
Is a licensed commercial bank allowed to institute legal action against the Monetary Board's directions?,"No, a licensed commercial bank is not allowed to institute legal action against the Monetary Board's directions issued under section 10, and any loss or damage incurred or likely to be incurred by reason of any such direction shall not be recoverable in any court.",['No'],Banking_Act.pdf
What is the effect of a cancellation of a licensed commercial bank's license on its operations?,"The cancellation of a licensed commercial bank's license takes effect from the date of the receipt by the bank of the notification under subsection (8) of section 9, and the bank shall cease to carry on business in Sri Lanka.","['The', 'cancellation', 'of', 'a', 'licensed', 'commercial', ""bank's"", 'license', 'takes', 'effect', 'from', 'the', 'date', 'of', 'the', 'receipt', 'by', 'the', 'bank', 'of', 'the', 'notification', 'under', 'subsection', 'of', 'section', '9', 'and', 'the', 'bank', 'shall', 'cease', 'to', 'carry', 'on', 'business', 'in', 'Sri', 'Lanka']",Banking_Act.pdf
How does the Monetary Board notify the public of a licensed commercial bank's cancellation of license?,"The Monetary Board notifies the public of a licensed commercial bank's cancellation of license by publishing a notification in the Gazette in Sinhala, Tamil, and English languages and once in a Sinhala, Tamil, and English daily newspaper circulating in Sri Lanka.","['Gazette', 'Sinhala', 'Tamil', 'English', 'newspaper', 'Sri Lanka']",Banking_Act.pdf
Can a licensed commercial bank appeal the Monetary Board's decision to cancel its license to the Supreme Court?,"Yes, a licensed commercial bank can appeal the Monetary Board's decision to cancel its license to the Supreme Court, but only on a question of law.",['Yes'],Banking_Act.pdf
What is the purpose of the Monetary Board directing a licensed commercial bank to suspend its business in Sri Lanka?,"The purpose of the Monetary Board directing a licensed commercial bank to suspend its business in Sri Lanka is to prevent the continuance of the business of banking by such bank, as per the provisions of section 11(1) of the Act.","['The purpose', 'Monetary Board', 'licensed commercial bank', 'Sri Lanka', 'prevent', 'continuance', 'business', 'banking', 'section 11(1) of the Act']",Banking_Act.pdf
What happens when a licensed commercial bank's licence is cancelled?,"When a licensed commercial bank's licence is cancelled, the Monetary Board directs the bank to suspend its business in Sri Lanka and outside Sri Lanka, and the Director of Bank Supervision takes charge of its business, books, records, and assets, as per section 11(1) of the Act.","['suspend', 'business', 'books', 'records', 'assets']",Banking_Act.pdf
Is a licensed commercial bank allowed to continue its business outside Sri Lanka after its licence has been cancelled?,"No, a licensed commercial bank is not allowed to continue its business outside Sri Lanka after its licence has been cancelled, as per section 11(1) of the Act.",['No'],Banking_Act.pdf
What is the procedure for the compulsory winding-up of a licensed commercial bank?,"The procedure for the compulsory winding-up of a licensed commercial bank is as per the provisions of Part VIII of the Act, as mentioned in section 11(2) of the Act.","['Part VIII', 'section 11(2)']",Banking_Act.pdf
What happens to the business of a licensed commercial bank incorporated outside Sri Lanka when its licence is cancelled?,"When the licence of a licensed commercial bank incorporated outside Sri Lanka is cancelled, the Director of Bank Supervision informs the head office of the bank to honour the written undertaking submitted under paragraph (a) of subsection (2) of section 3 and takes steps to enforce such undertaking and close down the business of the bank in and with respect to Sri Lanka, as per section 11(3) of the Act.","['cancelled', 'licence', 'Sri Lanka', 'bank', 'Director', 'Bank', 'Supervision', 'head', 'office', 'undertaking', 'subsection', 'section', 'Act']",Banking_Act.pdf
Can the Monetary Board cancel a licensed commercial bank's licence without proceeding to suspend its business?,"Yes, the Monetary Board can cancel a licensed commercial bank's licence without proceeding to suspend its business, as per section 11(4) of the Act.",['Yes'],Banking_Act.pdf
What are the circumstances under which the Monetary Board may cancel a licensed commercial bank's licence?,"The Monetary Board may cancel a licensed commercial bank's licence in any of the circumstances referred to in paragraphs (a) to (g) of subsection (1) of section 9, as per section 11(4) of the Act.","['The', 'Monetary', 'Board', 'may', 'cancel', 'a', 'licensed', 'commercial', ""bank's"", 'licence', 'in', 'any', 'of', 'the', 'circumstances', 'referred', 'to', 'in', 'paragraphs', '(a)', '(g)', 'of', 'subsection', '(1)', 'of', 'section', '9', 'as', 'per', 'section', '11(4)', 'of', 'the', 'Act']",Banking_Act.pdf
Can a licensed commercial bank appeal against the Monetary Board's decision to cancel its licence?,"No, there is no provision in the Act for a licensed commercial bank to appeal against the Monetary Board's decision to cancel its licence.",['No'],Banking_Act.pdf
What is the role of the Director of Bank Supervision in the cancellation of a licensed commercial bank's licence?,"The Director of Bank Supervision takes charge of the business, books, records, and assets of a licensed commercial bank whose licence has been cancelled, as per section 11(1) of the Act.","['Director', 'Bank', 'Supervision', 'licence', 'cancelled', 'books', 'records', 'assets', 'Act']",Banking_Act.pdf
Is a licensed commercial bank required to inform its customers when its licence has been cancelled?,"No, there is no provision in the Act that requires a licensed commercial bank to inform its customers when its licence has been cancelled.",['No'],Banking_Act.pdf
What are the powers conferred on the Monetary Board by section 30 of the Monetary Law Act?,"The powers conferred on the Monetary Board by section 30 of the Monetary Law Act include the power to approve or reject applications for licenses to carry on banking business, the power to revoke licenses, and the power to give directions to licensed banks.","['approve', 'reject', 'revoke', 'direct']",Banking_Act.pdf
What are the measures that the Monetary Board may take under section 11 of the Banking Act?,"The measures that the Monetary Board may take under section 11 of the Banking Act include requiring a licensed commercial bank to suspend business, appointing a person to advise the bank on the proper conduct of its business, restraining a director, manager, or controller of the bank from carrying out any functions, and vesting the business of the bank in another licensed commercial bank.","['suspend', 'appointing', 'restraining', 'vesting']",Banking_Act.pdf
"What is the procedure for a licensed commercial bank to open or close a branch, agency, or office?","The procedure for a licensed commercial bank to open or close a branch, agency, or office is to obtain the written approval of the Monetary Board with the concurrence of the Minister.","['obtain', 'written', 'approval', 'Monetary', 'Board', 'concurrence', 'Minister']",Banking_Act.pdf
