question,answer,tokens_present,document
Why were the Refugee Reception Offices closed during the 2021/2022 financial year?,The Refugee Reception Offices were closed due to the impact of the COVID-19 pandemic and the resulting limited access to health facilities.,"['COVID-19', 'pandemic', 'health facilities']",SA_Home_Affairs.pdf
What was the impact of the COVID-19 pandemic on the civic services environment?,"The civic services environment was severely affected by the COVID-19 pandemic, with abrupt office closures and limited access to health facilities. This resulted in backlogs in certain areas, overcrowding in offices, and an inability to service all clients in a day.","['severely', 'affected', 'backlogs', 'overcrowding', 'inability']",SA_Home_Affairs.pdf
What was the largest threat facing the operational environment during the review period?,"The largest threat facing the operational environment during the review period was the reduction of human capital at local offices, with 155-line function posts being vacated and unable to be filled due to acute funding shortages.","['reduction', 'human', 'capital', 'local', 'offices', 'vacated', 'unable', 'filled', 'acute', 'funding', 'shortages']",SA_Home_Affairs.pdf
"What was the “War on Queues” programme, and what was its aim?","The “War on Queues” programme was a priority for the department during the period under review, aimed at reducing long queues and improving turnaround/response times.","['War on Queues', 'reducing', 'improving']",SA_Home_Affairs.pdf
What were some of the key interventions aimed at eradicating queues in the offices?,"Some of the key interventions aimed at eradicating queues in the offices included the piloting of Branch Appointment Booking Systems (BABS) in all offices that can process Smart ID Cards and passports, and the inclusion of seven offices in the Presidential Infrastructure Priorities.","['BABS', 'Smart ID Cards', 'passports', 'Presidential Infrastructure Priorities']",SA_Home_Affairs.pdf
What was the outcome of the pilot project of the online birth registration system?,"The pilot project of the online birth registration system was successful, with positive feedback from clients, and the department plans to roll out the system to more offices and increase awareness.","['successful', 'positive', 'plans']",SA_Home_Affairs.pdf
What was the ultimate goal of the Early Birth Registration Strategy?,The ultimate goal of the Early Birth Registration Strategy was to capacitate health facilities with maternity wards to ensure that births are registered where they occur and that all children born in these health facilities leave with a birth certificate.,"['ensure', 'birth', 'certificate']",SA_Home_Affairs.pdf
"How many health facilities were responsible for 85% of births delivered, and how many have been covered by the department so far?","Approximately 85% of births are delivered in 251 health facilities, and the department has managed to have a presence in 160 health facilities responsible for 63% of births delivered. However, the department has not been able to complete the remaining 91 facilities responsible for 22% of birth occurrence due to lack of resource.","['251', '160', '63%', '91', '22%']",SA_Home_Affairs.pdf
What is the department’s plan to address the remaining 91 facilities?,The department plans to submit a business case to National Treasury to request additional funding for the funding of the remaining health facilities and also look at self-financing.,"['submit', 'business', 'case', 'National', 'Treasury', 'request', 'additional', 'funding', 'remaining', 'health', 'facilities', 'self-financing']",SA_Home_Affairs.pdf
What was the purpose of the Green Paper on Marriages that was gazetted in April 2021?,The purpose of the Green Paper on Marriages was to gather public comments and input on the proposed policy framework for a new single legislation that will regulate all marriages in South Africa.,"['gather', 'public', 'comments', 'input', 'proposed', 'policy', 'framework', 'legislation', 'marriages', 'South Africa']",SA_Home_Affairs.pdf
What was the outcome of the consultation process on the Green Paper on Marriages?,"The consultation process resulted in the submission of over 1000 comments from the public and stakeholders, which were used to revise and improve the policy proposal. The revised policy was then submitted to Cabinet as a draft White Paper.","['over', '1000', 'comments', 'public', 'stakeholders', 'policy', 'proposal', 'revised', 'draft', 'White', 'Paper']",SA_Home_Affairs.pdf
What is the main objective of the new marriage legislation that is being developed?,"The main objective of the new marriage legislation is to ensure that all marriages in South Africa are conducted in accordance with the principles of equality, non-discrimination, and human dignity as encapsulated in the Constitution of RSA.","['equality', 'non-discrimination', 'human dignity', 'Constitution of RSA']",SA_Home_Affairs.pdf
What is the significance of the One-Stop Border Post (OSBP) Policy?,"The OSBP Policy aims to enable the establishment and management of OSBPs in South Africa, which will improve the efficiency and effectiveness of border law enforcement functions by SA officials and border officials of neighboring countries.","['OSBP', 'South Africa', 'border law enforcement']",SA_Home_Affairs.pdf
What is the purpose of the Official Identity Management (OIM) Policy?,The purpose of the OIM Policy is to guide the drafting of a new Identification legislation that will improve the management of official identities in South Africa.,"['OIM', 'Policy', 'legislation', 'identities', 'South Africa']",SA_Home_Affairs.pdf
What was the reason for the amendment of the Electoral Act 73 of 1998?,The Electoral Act 73 of 1998 was amended to address the defects in the electoral law that were declared unconstitutional by the Constitutional Court.,"['declared', 'unconstitutional', 'amended']",SA_Home_Affairs.pdf
What were the two options proposed by the Ministerial Advisory Committee (MAC) for the electoral system?,The MAC proposed two options: the minimalist model and the mixed-member model.,"['minimalist', 'mixed-member']",SA_Home_Affairs.pdf
What is the main difference between the minimalist model and the mixed-member model?,"The minimalist model modifies the existing multi-member electoral system to accommodate independent candidates without many changes in the legislation, while the mixed-member model combines the first-past-the-post and proportional representation systems.","['minimalist', 'model', 'mixed-member', 'system']",SA_Home_Affairs.pdf
What was the outcome of the public consultations on the Electoral Amendment Bill?,"The public consultations on the Electoral Amendment Bill resulted in the submission of numerous comments and suggestions from the public and stakeholders, which will be considered in the finalization of the Bill.","['numerous', 'comments', 'suggestions', 'public', 'stakeholders', 'finalization', 'Bill']",SA_Home_Affairs.pdf
What is the current status of the Electoral Amendment Bill?,"The Electoral Amendment Bill was tabled in Parliament on 1 December 2021, and it is currently undergoing public consultations before it can be passed into law.","['tabled', 'Parliament', 'undergoing', 'public', 'consultations', 'passed', 'law']",SA_Home_Affairs.pdf
What is the purpose of the Electoral Amendment Bill that was tabled in Parliament in 2021?,The purpose of the Electoral Amendment Bill is to enable public consultations on the minimalist model for electing MPs from 200 single-member constituencies and the remainder from a single national multi-member constituency.,"['public', 'consultations', 'minimalist', 'model', 'electing', 'MPs', 'single-member', 'constituencies', 'multi-member', 'constituency']",SA_Home_Affairs.pdf
"What is the BMA, and what progress has been made towards its establishment?","The BMA stands for Border Management Agency, and notable progress has been made towards its establishment, including the signing of a BMA Commencement proclamation by the President, the appointment of a Commissioner and Deputy Commissioner, and the recruitment of staff to fill strategic positions.","['BMA', 'Border Management Agency', 'President', 'Commissioner', 'Deputy Commissioner', 'staff']",SA_Home_Affairs.pdf
"What is the role of the BMA Border Guard, and where will they be deployed?",The BMA Border Guard will be capacitated and deployed at identified ports of entry and within the border law enforcement area.,"['BMA', 'Border', 'Guard', 'deployed', 'ports', 'entry', 'border', 'law', 'enforcement', 'area']",SA_Home_Affairs.pdf
"What is the purpose of the delegation of authority to the BMA Commissioner, and what functions will be transferred?",The purpose of the delegation of authority is to transfer frontline immigration functions and personnel at ports of entry to the BMA.,"['transfer', 'frontline', 'immigration', 'functions', 'personnel', 'ports', 'entry', 'BMA']",SA_Home_Affairs.pdf
"What is the status of the Section 97 proclamations, and what functions were not transferred?","The Section 97 proclamations were not finalized as concurrence on certain functions, such as health functions, was not received. As a result, the transfer of frontline functions into the BMA was not completed.","['not finalized', 'not received', 'not completed']",SA_Home_Affairs.pdf
"What is the purpose of the interim custodial powers, duties, and responsibilities assigned to the Minister of Home Affairs?","The purpose of the interim custodial powers, duties, and responsibilities assigned to the Minister of Home Affairs is to manage the Oshoek, Lebombo, Ficksburg, and Maseru ports of entry.","['Oshoek', 'Lebombo', 'Ficksburg', 'Maseru']",SA_Home_Affairs.pdf
What is the plan for rolling out the BMA in the 2022/23 financial year?,"The plan for rolling out the BMA in the 2022/23 financial year is to incorporate frontline Immigration, Port Health, Agriculture, and Access Control functions into the BMA at 46 ports of entry.","['incorporate', 'frontline', 'Immigration', 'Port', 'Health', 'Agriculture', 'Access', 'Control', 'functions', 'BMA', '46', 'ports', 'entry']",SA_Home_Affairs.pdf
"What is the current staff complement of the DHA, and what is the approved structure?","The current staff complement of the DHA is 8,277 employees, while the approved structure provides for 19,886 posts.","['8,277', '19,886']",SA_Home_Affairs.pdf
What is the purpose of the capacitation business case developed by the DHA?,"The purpose of the capacitation business case is to address the capacity challenges experienced by the department, with a focus on core business.","['capacitation', 'business', 'case', 'department', 'core', 'business']",SA_Home_Affairs.pdf
What is the outcome of the Task Team launched to review the issuance of permits?,"The Task Team found numerous areas where fraud was taking place, and the department is focused on implementing the recommendations of the Task Team in the 2022/23 financial year.","['fraud', 'financial year']",SA_Home_Affairs.pdf
"What was the purpose of the march by 20,000 women to the Union Buildings in 1956?",The women were protesting against the carrying of passes by women and the restrictive laws of the apartheid government.,"['protesting', 'apartheid']",SA_Home_Affairs.pdf
What is the fundamental right that every employee of the Department of Home Affairs is constitutionally mandated to defend for all persons?,"The fundamental right is the right to freedom, justice, and security.","['freedom', 'justice', 'security']",SA_Home_Affairs.pdf
What is the “scandal of invisibility” that the Department of Home Affairs is working to eliminate?,"The “scandal of invisibility” refers to the lack of legal record of existence for some individuals, which can lead to statelessness and other issues.","['lack', 'legal', 'record', 'existence', 'individuals', 'statelessness', 'issues']",SA_Home_Affairs.pdf
What are the services that the Department of Home Affairs provides to safeguard the sovereignty and national security of the State?,"The Department provides services such as registering births, affirming identities, issuing identity documents, passports, and marriage and death certificates, and granting citizenship and visas to qualifying non-citizens.","['registering', 'issuing', 'granting']",SA_Home_Affairs.pdf
How much was the allocation for the Department of Home Affairs in the 2021/22 financial year?,The allocation for the Department of Home Affairs in the 2021/22 financial year was R9.431 billion.,['R9.431 billion'],SA_Home_Affairs.pdf
What is the United Nations’ Sustainable Development Goal that the Department of Home Affairs is working towards in relation to birth registration?,"The Department is working towards Sustainable Development Goal 16, which aims to provide access to justice, end the scandal of invisibility, statelessness, trafficking of children, and provide legal identity for all, including birth registration by 2030.",['16'],SA_Home_Affairs.pdf
What was the target set by the Department of Home Affairs for registering births within 30 calendar days in the 2021/22 financial year?,"The target set by the Department was to register 750,000 births within 30 calendar days.","['750,000']",SA_Home_Affairs.pdf
How many births were registered by the Department of Home Affairs in the 2021/22 financial year?,"The Department registered 1,016,684 births in the 2021/22 financial year.","['1,016,684']",SA_Home_Affairs.pdf
"What is the current rate of birth registration in South Africa, according to the Department of Home Affairs?","The current rate of birth registration in South Africa is 85%, which has improved from 83% since the National Development Plan (NDP) was launched in 2012.","['85%', '83%', 'NDP']",SA_Home_Affairs.pdf
What is the main objective of the Department of Home Affairs’ Birth Optimisation Strategy?,The main objective of the Department’s Birth Optimisation Strategy is to ensure that all births are timeously registered and that no child’s birth is left unregistered in South Africa.,"['Ensure', 'all', 'births', 'timeously', 'registered', 'no', 'child', 'unregistered', 'South Africa']",SA_Home_Affairs.pdf
What was the improvement in the DHA's status between 2014 and 2022?,The DHA's status improved from 33.4% in 2014 to 85% in 2022.,"['33.4%', '85%']",SA_Home_Affairs.pdf
What was the target set by the department for registering births in 2021/22?,"The department set a target of registering 750,000 births within 30 calendar days in 2021/22.","['750,000', '30']",SA_Home_Affairs.pdf
How many births were registered by the department in 2021/22?,"The department registered 1,016,684 births in 2021/22, of which 751,025 were registered within 30 calendar days.","['1,016,684']",SA_Home_Affairs.pdf
What was the positive impact of health facilities on birth registrations in 2021/22?,"The positive impact of health facilities was demonstrated by the 42.3% of births registered in 2021/2022, which were done at health facilities, an increase from 33.4% in 2020/2021.","['42.3%', '33.4%']",SA_Home_Affairs.pdf
How many smart ID cards had been issued to South African citizens by the end of 2021/22?,"By the end of 2021/2022, more than 19 million South African citizens had been issued with smart ID cards.",['19 million'],SA_Home_Affairs.pdf
How many mobile units were procured by the department in 2021/22?,"The department procured 10 additional mobile units in 2021/22, in addition to the 100 mobile units already in operation.",['10'],SA_Home_Affairs.pdf
What was the impact of the mobile units on the department's school Smart ID Campaign?,"The mobile units enabled the department to reach out to areas with little or no Home Affairs footprint, especially in rural and remote areas, and benefited both urban and rural schools.","['enabled', 'reach', 'rural', 'remote', 'schools']",SA_Home_Affairs.pdf
How many learners were targeted by the department's school Smart ID Campaign in 2021?,"The department targeted learners doing grade 12, ensuring that South African learners sat for their examinations already in possession of a Smart ID Card, and reduced the number of learners starting their grade 12 without identity documents from 8,187 in 2020 to 2,560 in 2021 academic year.","['2,560']",SA_Home_Affairs.pdf
How many schools did the department visit in partnership with the Department of Basic Education in 2021/22?,The department visited 1011 schools in partnership with the Department of Basic Education in 2021/22.,['1011'],SA_Home_Affairs.pdf
What was the reason for the department's system downtime in 2021/22?,"The department's system downtime was due to the live capture system, which resulted in a production loss exceeding 682 business hours, or 28 business days.","['live capture system', 'production loss', 'business hours', 'business days']",SA_Home_Affairs.pdf
How many applications were missed due to downtimes in 2021/22?,"The potential number of applications missed due to downtimes was approximately 200,000.","['approximately', '200,000']",SA_Home_Affairs.pdf
What is the main objective of the Department of Home Affairs?,"The main objective of the Department of Home Affairs is to provide secure, efficient, and accessible services and enabling documents to citizens and residents, and to facilitate and regulate the secure movement of people through ports of entry into and out of South Africa.","['secure', 'efficient', 'accessible', 'services', 'enabling', 'documents', 'citizens', 'residents', 'ports', 'entry', 'South Africa']",SA_Home_Affairs.pdf
What are the four programmes that the Department of Home Affairs is organized into?,"The four programmes that the Department of Home Affairs is organized into are: Administration, Citizen Affairs, Immigration Affairs, and Institutional Support and Transfers.","['Administration', 'Citizen Affairs', 'Immigration Affairs', 'Institutional Support and Transfers']",SA_Home_Affairs.pdf
What is the purpose of Programme 2: Citizen Affairs?,"The purpose of Programme 2: Citizen Affairs is to provide secure, efficient, and accessible services and enabling documents to citizens and residents, and to ensure that registration at birth is the only entry point to the population register.","['secure', 'efficient', 'accessible', 'services', 'enabling', 'documents', 'citizens', 'residents', 'registration', 'birth', 'population', 'register']",SA_Home_Affairs.pdf
What is the purpose of Programme 3: Immigration Affairs?,"The purpose of Programme 3: Immigration Affairs is to facilitate and regulate the secure movement of people through ports of entry into and out of South Africa, to determine the status of asylum seekers, and to regulate refugee affairs.","['facilitate', 'regulate', 'secure', 'movement', 'people', 'ports', 'entry', 'South Africa', 'asylum', 'seekers', 'refugee', 'affairs']",SA_Home_Affairs.pdf
How much was the budget allocated to the provinces for service delivery coordination in the 2022/23 financial year?,The budget allocated to the provinces for service delivery coordination in the 2022/23 financial year exceeded R2 billion per annum.,['R2 billion'],SA_Home_Affairs.pdf
Who is the current Director-General of the Department of Home Affairs?,The current Director-General of the Department of Home Affairs is Mr. L. T. Makhode.,"['Mr.', 'L. T.', 'Makhode']",SA_Home_Affairs.pdf
What is the role of the Ministry in the Department of Home Affairs?,"The Ministry in the Department of Home Affairs provides strategic leadership, management, and support services to the department.","['The', 'Ministry', 'in', 'the', 'Department', 'of', 'Home', 'Affairs', 'provides', 'strategic', 'leadership', 'management', 'and', 'support', 'services', 'to', 'the', 'department']",SA_Home_Affairs.pdf
What is the purpose of transversal information technology in the Department of Home Affairs?,"Transversal information technology in the Department of Home Affairs is allocated an annual budget in excess of R1 billion and provides for strategic leadership, management, and support services to the department.","['R1 billion', 'strategic leadership', 'management', 'support services']",SA_Home_Affairs.pdf
How has the Covid-19 pandemic affected the operations of the Department of Home Affairs?,"The Covid-19 pandemic has highlighted the centrality of the department within a capable, ethical, and developmental state like never before, and has proven difficult to return to pre-Covid levels of production and to get 100% of staff back at the office.",['difficult'],SA_Home_Affairs.pdf
What is the critical role that the Department of Home Affairs plays in government and society?,"The Department of Home Affairs plays a critical role in government and society by providing essential services such as issuing birth and death certificates, identity documents, and visas throughout all lockdown levels.","['The', 'Department', 'of', 'Home', 'Affairs', 'plays', 'a', 'critical', 'role', 'in', 'government', 'and', 'society']",SA_Home_Affairs.pdf
What is the purpose of Programme 3: Immigration Affairs?,"The purpose of Programme 3: Immigration Affairs is to facilitate and regulate the secure movement of people through ports of entry into and out of South Africa, to determine the status of asylum seekers, and to regulate refugee affairs.","['facilitate', 'regulate', 'secure', 'movement', 'people', 'ports', 'entry', 'South Africa', 'asylum', 'seekers', 'refugee', 'affairs']",SA_Home_Affairs.pdf
What are the objectives of Programme 3: Immigration Affairs?,The objectives of Programme 3: Immigration Affairs are to ensure that the standard of service delivery for processing enabling documents are maintained by ensuring 85% of permanent residence applications (processed and collected within South Africa for selected categories) are adjudicated within 8 months; that 90% of business and general work visa applications (processed and collected within South Africa) are adjudicated within 8 weeks; and that 95% of critical skills visa applications (collected within South Africa) are adjudicated within 4 weeks.,"['ensure', 'standard', 'service', 'delivery', 'processing', 'enabling', 'documents', 'maintained', 'adjudicated', 'weeks', 'critical', 'skills']",SA_Home_Affairs.pdf
What is the role of the Border Management Authority (BMA)?,"The Border Management Authority (BMA) is responsible for the establishment of the BMA as a Schedule 3A public entity. The BMA will play a key role in integrated and coordinated border management and therefore deal effectively with the extent of illegal migration, potential terrorist threats, porous borders, etc.","['BMA', 'border', 'management', 'entity', 'illegal', 'migration', 'terrorist', 'threats', 'porous', 'borders']",SA_Home_Affairs.pdf
How does the department of Home Affairs collect revenue?,"The department of Home Affairs collects revenue through the services of a visa facilitation company (VFS) to collect visa and permit applications in some countries abroad, as well as within South Africa.","['The', 'department', 'of', 'Home', 'Affairs', 'collects', 'revenue', 'through', 'services', 'facilitation', 'company', 'VFS', 'collect', 'visa', 'permit', 'applications', 'countries', 'abroad', 'South', 'Africa']",SA_Home_Affairs.pdf
What is the purpose of the e-Visa system?,The purpose of the e-Visa system is to enable eligible travellers to complete the online application forms in the comfort of their homes and submit these to Home Affairs without visiting our missions abroad.,"['eligible travellers', 'online application forms', 'Home Affairs', 'missions abroad']",SA_Home_Affairs.pdf
What is the responsibility of the Minister of Home Affairs?,"The Minister of Home Affairs has oversight of three statutory bodies: the Immigration Advisory Board, the Refugee Appeals Board and the Standing Committee on Refugee Affairs. The main responsibility of these bodies is to assist the department in discharging its mandate in accordance with the Immigration Act, 2002, and the Refugees Act, 1998.","['minister', 'oversight', 'immigration', 'refugee', 'responsibility']",SA_Home_Affairs.pdf
What is the role of the Independent Electoral Commission (IEC)?,The Independent Electoral Commission (IEC) is a chapter 9 constitutional institution responsible for ensuring free and fair elections. The IEC is also responsible for the management of the Representative Political Parties Fund.,"['Independent Electoral Commission', 'free and fair elections', 'Representative Political Parties Fund']",SA_Home_Affairs.pdf
What is the role of the Government Printing Works (GPW)?,"The Government Printing Works (GPW) is a government component created in terms of the Public Service Act, 1999. The GPW provides security printing for the State, such as passports and identity documents.","['Government Printing Works', 'passports', 'identity documents']",SA_Home_Affairs.pdf
How many missions abroad does the department of Home Affairs have?,The department of Home Affairs is represented by its employees at 32 missions abroad.,['32'],SA_Home_Affairs.pdf
What is the purpose of the Presidential economic stimulus package?,The purpose of the Presidential economic stimulus package is to roll-out the E-visa to countries which require visa to visit SA.,"['E-visa', 'SA']",SA_Home_Affairs.pdf
What is the main reason for the non-achievement of the Electoral Act 73 of 1998?,The main reason for the non-achievement of the Electoral Act 73 of 1998 is the unconstitutionality of the requirement that adult citizens may be elected to the National Assembly (NA) and Provincial Legislatures (PLs) only through their membership of political parties.,"['unconstitutionality', 'requirement', 'adult citizens', 'National Assembly', 'Provincial Legislatures', 'political parties']",SA_Home_Affairs.pdf
What was the directive given by the Constitutional Court in the New Nation Movement NPC and Others v the President of South Africa matter?,"The Constitutional Court directed Parliament to rectify the defective sections of the Electoral law within a period of 24 months, from June 2020 to June 2022.","['The Constitutional Court', 'directed', 'Parliament', 'rectify', 'defective', 'sections', 'Electoral law', '24 months', 'June 2020', 'June 2022']",SA_Home_Affairs.pdf
What is the purpose of the Electoral Amendment Bill tabled in Parliament in 2021?,The purpose of the Electoral Amendment Bill is to enable public consultations and to amend the Electoral Act 73 of 1998 to rectify the defective sections declared unconstitutional by the Constitutional Court.,"['rectify', 'unconstitutional', 'Electoral Act', 'public consultations']",SA_Home_Affairs.pdf
What is the overall performance of the department in achieving its APP targets in the 2021/22 financial year?,"The department achieved 69% of its APP targets in the 2021/22 financial year, which is a slight improvement from the 68% performance of the previous year.","['69%', '68%', 'improvement']",SA_Home_Affairs.pdf
Which programmes did not achieve their targets and why?,"Programmes that did not achieve their targets include Administration, Immigration Affairs, and Institutional Support and Transfers. The reasons for non-achievement include procurement delays, protracted consultation processes, the impact of Covid-19, and delays in finalising the Section 97 proclamation pertaining to the transfer of functions in respect of the BMA.","['Administration', 'Immigration Affairs', 'Institutional Support and Transfers', 'procurement delays', 'protracted consultation processes', 'Covid-19', 'Section 97 proclamation', 'BMA']",SA_Home_Affairs.pdf
What is the reason for the delay in the implementation of the biometric movement control system (BMCS) at 23 selected ports of entry?,"The reason for the delay is the global shortage of computer chips, which has affected the procurement of IT equipment.","['global shortage of computer chips', 'procurement of IT equipment']",SA_Home_Affairs.pdf
What is the status of the development of the Asylum seeker and Refugee system onto a live capture prototype?,"A prototype was developed in the Quality Assurance environment, but it was not functional. Bid specifications to appoint a service provider to develop and implement a fully functional system are with SITA.","['prototype', 'not functional', 'SITA']",SA_Home_Affairs.pdf
What is the current status of the DHA Bill?,"The draft Bill was presented to MMM on 17 February 2022, and MMM directed that the draft Bill must be handed to an independent legal drafter to redraft the Bill. The procurement of a legal drafter is in progress.","['draft Bill', 'MMM', 'legal drafter', 'Bill', 'procurement']",SA_Home_Affairs.pdf
"What is the reason for the delay in the finalisation of the Green Paper on the management of citizenship, international migration and refugee protection?","The Green Paper was approved by the clusters for submission to Cabinet, but the Ministers referred it back for further consultation before final submission to Cabinet for approval to start the public consultation process.","['The', 'Green', 'Paper', 'was', 'approved', 'by', 'the', 'clusters', 'for', 'submission', 'to', 'Cabinet', 'but', 'the', 'Ministers', 'referred', 'it', 'back', 'for', 'further', 'consultation', 'before', 'final', 'submission', 'to', 'Cabinet', 'for', 'approval', 'to', 'start', 'the', 'public', 'consultation', 'process']",SA_Home_Affairs.pdf
