question,answer,tokens_present,document
"Must I file a tax return if I received health savings account, Archer MSA, or Medicare Advantage MSA distributions in 2023?","Yes, you must file a tax return if you received health savings account, Archer MSA, or Medicare Advantage MSA distributions in 2023.",['Yes'],IRS_Document_2
Must I file a tax return if I received wages from a church or qualified church-controlled organization that is exempt from employer social security and Medicare taxes?,"Yes, you must file a tax return if you received wages from a church or qualified church-controlled organization that is exempt from employer social security and Medicare taxes and the wages were $108.28 or more.",['Yes'],IRS_Document_2
How do I report estimated tax payments made in 2023 on Form 1040?,Estimated tax payments made in 2023 should be reported on Line 26 of Form 1040.,"['Estimated', 'tax', 'payments', 'made', 'in', '2023', 'should', 'be', 'reported', 'on', 'Line', '26', 'of', 'Form', '1040']",IRS_Document_2
How can I get a social security number (SSN)?,"You can get an SSN by applying for one at your local SSA office, by calling the SSA at 800-772-1213, or by downloading and mailing in Form SS-5. It usually takes 2 weeks to receive your SSN once the SSA has all the necessary information.","['SSN', 'apply', 'local SSA office', 'calling', 'SSA', 'downloading', 'mailing', 'Form SS-5', '2 weeks']",IRS_Document_2
Can I use an Individual Taxpayer Identification Number (ITIN) instead of an SSN?,"If you are a nonresident or resident alien and you don't have and aren't eligible to get an SSN, you must apply for an ITIN. You can use your ITIN wherever your SSN is requested on your tax return. Some ITINs must be renewed.","['If', 'you', 'are', 'a', 'nonresident', 'or', 'resident', 'alien', 'and', 'you', ""don't"", 'have', 'and', ""aren't"", 'eligible', 'to', 'get', 'an', 'SSN', 'you', 'must', 'apply', 'for', 'an', 'ITIN', '.', 'You', 'can', 'use', 'your', 'ITIN', 'wherever', 'your', 'SSN', 'is', 'requested', 'on', 'your', 'tax', 'return', '.', 'Some', 'ITINs', 'must', 'be', 'renewed']",IRS_Document_2
Can I use my ITIN to work in the United States?,"No, an ITIN does not entitle you to work in the United States or change your immigration status. It is only for tax purposes.",['No'],IRS_Document_2
What is the deadline for renewing my ITIN?,"The deadline for renewing your ITIN is January 31, 2024. If you haven't used your ITIN on a federal tax return at least once for tax years 2020, 2021, or 2022, it will expire on January 31, 2024, and must be renewed if you need to file a federal tax return.","['January 31, 2024']",IRS_Document_2
What are the different filing statuses available for taxpayers?,"The different filing statuses available for taxpayers are Single, Married Filing Jointly, Married Filing Separately, Head of Household, and Qualifying Surviving Spouse.","['Single', 'Married Filing Jointly', 'Married Filing Separately', 'Head of Household', 'Qualifying Surviving Spouse']",IRS_Document_2
Why might a couple want to file separately?,"A couple might want to file separately if they believe their spouse isn't reporting all of their income, or they don't want to be responsible for any taxes due if their spouse doesn't have enough tax withheld or doesn't pay enough estimated tax.","['they', 'their', 'spouse', 'income', 'tax', 'withheld', 'estimated']",IRS_Document_2
Can a nonresident alien or dual-status alien file a joint return with their spouse?,"Generally, a nonresident alien or dual-status alien can't file a joint return with their spouse. However, if you were a nonresident alien or a dual-status alien and were married to a U.S. citizen or resident alien at the end of 2023, you can elect to be treated as a resident alien and file a joint return.","['Generally', 'nonresident alien', 'dual-status alien', ""can't file"", 'joint return', 'U.S. citizen', 'resident alien', 'elect to be treated', 'file a joint return']",IRS_Document_2
Can I file a joint return if my spouse doesn't have an SSN or ITIN?,"If your spouse doesn't have an SSN or ITIN, you can still file a joint return. Enter ""NRA"" in the entry space below the filing status checkboxes for your spouse's SSN or ITIN.",['NRA'],IRS_Document_2
