question,answer,tokens_present,document
Are employees entitled to public holidays?,"Yes, employees are entitled to public holidays in accordance with the declared public holidays in the State or Territory in which they are employed.",['Yes'],Employment_Contract.pdf
Can an employer request an employee to work on a public holiday?,"Yes, an employer may request an employee to work on a public holiday, and the employee must work unless the refusal to work is on reasonable grounds under applicable laws.",['Yes'],Employment_Contract.pdf
Can an employer require an employee to take annual leave at certain times?,"Yes, to the extent permitted by law, an employer may require an employee to take annual leave at certain times if the requirement is reasonable and complies with the Fair Work Legislation and any applicable Industrial Instruments.",['Yes'],Employment_Contract.pdf
What is the process for requesting parental leave?,"Employees are entitled to unpaid parental leave in accordance with the Fair Work Legislation, and may also be entitled to paid parental leave in accordance with the Paid Parental Leave Act 2010 or any equivalent legislation, as replaced or amended.","['unpaid', 'paid', 'parental leave', 'Fair Work Legislation', 'Paid Parental Leave Act 2010']",Employment_Contract.pdf
What are the notice and evidence requirements for taking leave?,The leave entitlements in clause 20 are subject to the notice and evidence requirements of the Fair Work Legislation and any applicable Industrial Instruments.,"['Fair Work Legislation', 'Industrial Instruments']",Employment_Contract.pdf
Can an employer require an employee to undergo a medical assessment?,"Yes, an employer may require an employee to be examined or assessed by a medical practitioner who is nominated and paid for by the employer.",['Yes'],Employment_Contract.pdf
What are the limitations on an employee's ability to engage in other employment or activities?,"During their employment, employees must not engage in any other business or employment, or any activity that conflicts or is likely to conflict with the interests of their employer, the requirements of their position, or the ability to perform their duties.","['During', 'their', 'employment', 'must', 'not', 'engage', 'in', 'any', 'other', 'business', 'or', 'employment', 'or', 'any', 'activity', 'that', 'conflicts', 'or', 'is', 'likely', 'to', 'conflict', 'with', 'the', 'interests', 'of', 'their', 'employer', 'the', 'requirements', 'of', 'their', 'position', 'or', 'the', 'ability', 'to', 'perform', 'their', 'duties']",Employment_Contract.pdf
How does an employer preserve confidentiality?,"During their employment, employees will have access to and be trusted with information about their employer's organisation and about its dealings, transactions, finances, technology, products, and affairs. All of this information is considered Confidential Information, and employees must not reveal it to any person or entity external to their employer, seek to exploit or make use of it, or copy it without written approval.","['confidential', 'information', 'employer', 'employee', 'reveal', 'exploit', 'make use of', 'copy', 'written approval']",Employment_Contract.pdf
What is the minimum notice period required for terminating an employee's contract?,"The minimum notice period required for terminating an employee's contract is one week for employees who have been employed for less than a year, two weeks for employees who have been employed for more than one year but less than three years, three weeks for employees who have been employed for more than three years but less than five years, and four weeks for employees who have been employed for more than five years. (Clause 51)","['one week', 'two weeks', 'three weeks', 'four weeks', 'less than a year', 'more than one year', 'less than three years', 'more than three years', 'less than five years', 'more than five years', 'Clause 51']",Employment_Contract.pdf
Is an employee entitled to a payment in lieu of notice?,"Yes, an employee is entitled to a payment in lieu of notice if their employment is terminated. The sum paid will be calculated at the employee's full rate of pay for the hours they would have worked had their employment continued until the end of the notice period. (Clause 52)",['Yes'],Employment_Contract.pdf
Can an employer terminate an employee's contract immediately without notice or payment in lieu of notice?,"Yes, an employer can terminate an employee's contract immediately without notice or payment in lieu of notice if the employee is charged with or found guilty of a criminal offense that may bring the employer into disrepute or seriously impair their ability to carry out their duties, is negligent in carrying out their duties, commits an act of misconduct, or breaches a term of the contract. (Clause 54)",['Yes'],Employment_Contract.pdf
What is the purpose of clause 40 in the contract?,The purpose of clause 40 in the contract is to ensure that any intellectual property created by an employee during their employment belongs to the employer. (Clause 40),['Clause 40'],Employment_Contract.pdf
Does an employee have moral rights in their work?,"Yes, an employee has moral rights in their work, including the right to retain credit for creating the work, the right not to have the work credited by some other party, and the right to integrity of authorship. (Clause 44)",['Yes'],Employment_Contract.pdf
Can an employer monitor an employee's use of their communication systems?,"Yes, an employer can monitor an employee's use of their communication systems, including telephone, facsimile, email, and the internet, to the extent permitted by law. (Clause 38)",['Yes'],Employment_Contract.pdf
What is the purpose of clause 46 in the contract?,"The purpose of clause 46 in the contract is to obtain the employee's consent to the terms of clause 44 and 45, which relate to moral rights and the assignment of intellectual property. (Clause 46)","['The', 'purpose', 'of', 'clause', '46', 'in', 'the', 'contract', 'is', 'to', 'obtain', 'the', ""employee's"", 'consent', 'to', 'the', 'terms', 'of', 'clause', '44', 'and', '45', 'which', 'relate', 'to', 'moral', 'rights', 'and', 'the', 'assignment', 'of', 'intellectual', 'property']",Employment_Contract.pdf
What is the employer's responsibility regarding an employee's health and safety?,"The employer must take reasonable steps to ensure the health, safety, and welfare of their employees while they are at work. (Clause 47)","['The', 'employer', 'must', 'take', 'reasonable', 'steps', 'ensure', 'health', 'safety', 'welfare', 'employees', 'work']",Employment_Contract.pdf
How much notice must an employee give to resign from their employment?,An employee must give their employer 15 days' notice in writing if they want to resign from their employment. (Clause 49),"['15', 'days', 'notice', 'writing']",Employment_Contract.pdf
Can an employer pay an employee in lieu of notice for all or any part of the notice period?,"Yes, an employer can pay an employee in lieu of notice for all or any part of the notice period. (Clause 52)",['Yes'],Employment_Contract.pdf
What are the circumstances under which an employee's employment may be terminated?,"An employee's employment may be terminated if they are found guilty of a criminal offense that brings their employer into disrepute, are negligent in carrying out their duties, commit an act of misconduct, breach a term of the contract, fail or refuse to obey reasonable instructions, misuse their employer's property, commit an act of dishonesty or fraud, breach confidentiality or conflict of interest, or breach their employer's policies.","['negligent', 'misconduct', 'breach', 'fail', 'refuse', 'dishonesty', 'fraud', 'confidentiality', 'conflict of interest', 'policies']",Employment_Contract.pdf
Can an employee be directed not to perform any or all of their duties during the notice period?,"Yes, during the notice period, an employer may direct an employee not to perform any or all of their duties.",['Yes'],Employment_Contract.pdf
Is an employee entitled to redundancy pay?,"Yes, an employee is entitled to redundancy pay in accordance with applicable laws or as provided by any applicable Industrial Instrument, whichever is greater.",['Yes'],Employment_Contract.pdf
Can an employee be suspended with pay?,"Yes, an employer may suspend an employee with pay at any time during their employment if they consider that the employee may have committed an act or omission that may warrant investigation, disciplinary action, or termination of employment.",['Yes'],Employment_Contract.pdf
Does suspension break continuity of employment for statutory entitlements?,"No, suspension under clause 57 does not break continuity of employment for the purpose of statutory entitlements.",['No'],Employment_Contract.pdf
Can an employer set off amounts owed to an employee against amounts the employee owes to the employer?,"Yes, an employer may set off any amounts they owe to an employee against any amounts the employee owes to the employer, to the extent permitted by law.",['Yes'],Employment_Contract.pdf
Must an employee use their employer's property only for the purpose of carrying out their duties?,"Yes, an employee must use their employer's property only for the purpose of carrying out the duties that have been assigned to them by their employment agreement, and in accordance with their employer's policies in force at the time.",['Yes'],Employment_Contract.pdf
Is an employee responsible for maintaining their employer's property in good condition?,"Yes, an employee is responsible for taking all reasonable steps to maintain their employer's property in good condition and to prevent its loss or theft.",['Yes'],Employment_Contract.pdf
"Must an employee return all documents, records, and other property of their employer upon termination of employment?","Yes, upon termination of employment, an employee must return all documents, records, and other property of their employer, including duplicate copies of documents or information, and all other property of their employer in their possession.",['Yes'],Employment_Contract.pdf
Can an employer deduct sums from an employee's pay if they cause damage to their employer's property through negligence?,"Yes, an employer may, subject to law, deduct these sums from any amount they owe to an employee if the employee causes damage to their employer's property through negligence.",['Yes'],Employment_Contract.pdf
What happens if I fail to return property or equipment belonging to my employer after my employment ends?,"Your employer may deduct the equivalent value from any amount they owe you, subject to law.","['Your', 'employer', 'may', 'deduct', 'the', 'equivalent', 'value', 'from', 'any', 'amount', 'they', 'owe', 'you', 'subject', 'to', 'law']",Employment_Contract.pdf
What are my Employer's policies?,"Your Employer has various policies that apply to your employment, and you must familiarize yourself with them.","['Your Employer', 'policies', 'employment']",Employment_Contract.pdf
Do the policies form part of my employment contract?,"No, the policies and any obligations of your Employer set out in them do not form part of this Contract and are not binding on your Employer.",['No'],Employment_Contract.pdf
What is an Industrial Instrument?,"An Industrial Instrument is a document that applies to your employment and sets out entitlements such as overtime, loadings, allowances, or penalty rates.","['Industrial Instrument', 'document', 'employment', 'entitlements', 'overtime', 'loadings', 'allowances', 'penalty rates']",Employment_Contract.pdf
How does an Industrial Instrument affect my employment contract?,"If an Industrial Instrument applies to your employment, it applies as a matter of law and does not form part of this employment contract. Your Total Remuneration is in satisfaction of all entitlements under the Industrial Instrument.","['Industrial Instrument', 'employment contract', 'Total Remuneration', 'entitlements']",Employment_Contract.pdf
Can my employment contract be replaced or changed?,This Contract may only be replaced by a document signed and approved by you and your Employer. You and your Employer may only make changes to this Contract if you both agree in writing to do so.,"['may', 'only', 'signed', 'approved', 'you', 'Employer', 'writing']",Employment_Contract.pdf
What is the governing law of this employment contract?,This agreement is governed by the laws of Victoria and is subject to the jurisdiction of the courts in Victoria.,['Victoria'],Employment_Contract.pdf
What is Confidential Information?,"Confidential Information includes any confidential information relating to the business of your Employer or any related entity that comes to your knowledge, such as financial, budgetary, marketing, research, and business plan information, client, supplier, and distributor lists, and information, trade secrets, licenses, know-how, Intellectual Property, and related information, and any other information considered by your Employer to be confidential.","['Confidential Information', 'Employer', 'Intellectual Property']",Employment_Contract.pdf
What is the definition of Intellectual Property?,"Intellectual Property includes Confidential Information of your Employer, Works, Designs, Patents, Trademarks, processes, formulae, technology, systems, reports, drawings, specifications, software, blueprints, patents, patent applications, discoveries, inventions, improvements, trade secrets, technical data, research data, know-how, logos, registered and unregistered trademarks and service marks, registered and unregistered designs, design rights, copyright, and similar industrial or intellectual property rights.","['Intellectual Property', 'Confidential Information', 'Works', 'Designs', 'Patents', 'Trademarks', 'processes', 'formulae', 'technology', 'systems', 'reports', 'drawings', 'specifications', 'software', 'blueprints', 'patents', 'patent applications', 'discoveries', 'inventions', 'improvements', 'trade secrets', 'technical data', 'research data', 'know-how', 'logos', 'registered and unregistered trademarks and service marks', 'registered and unregistered designs', 'design rights', 'copyright', 'similar industrial or intellectual property rights']",Employment_Contract.pdf
What is the Commencement Date of this employment contract?,"The Commencement Date of this employment contract is May 27, 2022.","['May 27, 2022']",Employment_Contract.pdf
What is the meaning of Patents as referred to in the text?,"Patents refer to patents, patent applications, patented processes, and patented products as defined by the Patents Act 1990.","['Patents', 'patent', 'patented', 'patent applications', 'Patents Act 1990']",Employment_Contract.pdf
What is the Superannuation Guarantee Legislation?,"The Superannuation Guarantee Legislation refers to applicable Australian legislation governing the payment by employers of compulsory superannuation contributions on behalf of their employees, specifically the Superannuation Guarantee Charge Act 1992 and the Superannuation Guarantee (Administration) Act 1992.","['Superannuation', 'Guarantee', 'Legislation', 'Australian', 'employers', 'compulsory', 'superannuation', 'contributions', 'employees', 'Superannuation', 'Guarantee', 'Charge', 'Act', 'Superannuation', 'Guarantee', 'Administration', 'Act']",Employment_Contract.pdf
What is the meaning of Trademarks as referred to in the text?,"Trademarks refer to any trade name, brand name, common law trade mark, or trademark as defined by the Trade Marks Act 1995.","['Trademarks', 'trade name', 'brand name', 'common law trade mark', 'trademark', 'Trade Marks Act 1995']",Employment_Contract.pdf
What is the meaning of Works as referred to in the text?,Works refer to a work as defined in Part IX of the Copyright Act 1968.,"['Works', 'work', 'defined', 'Part', 'IX', 'Copyright', 'Act', '1968']",Employment_Contract.pdf
What is the purpose of the Schedule mentioned in the text?,"The purpose of the Schedule is to provide a job description for the position of manager, as well as to outline the main duties and responsibilities of the role.","['purpose', 'job', 'description', 'position', 'manager', 'main', 'duties', 'responsibilities', 'role']",Employment_Contract.pdf
Who is the sole director and sole company secretary of Purple Nike co Pty. Ltd.?,The sole director and sole company secretary of Purple Nike co Pty. Ltd. is James Parker.,['James Parker'],Employment_Contract.pdf
Who is the employee who signed the document?,The employee who signed the document is Marie Kyle.,['Marie Kyle'],Employment_Contract.pdf
What is the job title of Marie Kyle?,The job title of Marie Kyle is manager.,['manager'],Employment_Contract.pdf
Who does Marie Kyle report to?,Marie Kyle reports to the Director or any other person nominated by her Employer from time to time.,"['Director', 'Employer']",Employment_Contract.pdf
What are the main duties and responsibilities of Marie Kyle's role?,"The main duties and responsibilities of Marie Kyle's role include managing a team, as outlined in the Schedule.","['managing', 'a', 'team']",Employment_Contract.pdf
Is the Job Description provided in the Schedule exhaustive?,"No, the Job Description provided in the Schedule is not exhaustive.",['No'],Employment_Contract.pdf
