question,answer,tokens_present,document
What is the purpose of the Information Classification and Handling Policy in <Organization>?,"The purpose of the Information Classification and Handling Policy in <Organization> is to ensure that information is treated with privacy and confidentiality, and that access to information is restricted to authorized personnel only.","['privacy', 'confidentiality', 'authorized personnel']",Cyber_Security_Policy.pdf
"Who is responsible for ensuring the security, confidentiality, integrity, and availability of <Organization> information and information processing infrastructure?","The Security Officer of <Organization> is responsible for ensuring the security, confidentiality, integrity, and availability of <Organization> information and information processing infrastructure.",['The Security Officer of <Organization>'],Cyber_Security_Policy.pdf
What is the requirement for accessing administrative data in <Organization>?,"Access to administrative data in <Organization> is granted to <Organization> employees only, and individuals outside of <Organization> can be authorized access only if that authorization is granted by the Information Owner.","['<Organization> employees', '<Organization>']",Cyber_Security_Policy.pdf
What is the responsibility of employees in regard to information security in <Organization>?,"Employees in <Organization> are required to comply with management’s direction for the use and protection of information technology processing systems and information, and must act with urgency and diligence to fulfill these requirements.","['comply', 'urgency', 'diligence']",Cyber_Security_Policy.pdf
"What is the role of the Security Officer in evaluating security exposures, misuse, or non-compliance situations in <Organization>?","The Security Officer in <Organization> is responsible for evaluating security exposures, misuse, or non-compliance situations and ensuring implementation of security controls to address those incidences.","['The', 'Security', 'Officer', 'in', '<Organization>', 'is', 'responsible', 'for', 'evaluating', 'security', 'exposures', 'misuse', 'or', 'non-compliance', 'situations', 'and', 'ensuring', 'implementation', 'of', 'security', 'controls', 'to', 'address', 'those', 'incidences']",Cyber_Security_Policy.pdf
"How often should the documented security policies, standards, and procedures be reviewed and updated in <Organization>?","The documented security policies, standards, and procedures in <Organization> should be reviewed, updated, and maintained periodically by appropriate individuals.",['periodically'],Cyber_Security_Policy.pdf
What is the purpose of the Security Awareness Program in <Organization>?,The purpose of the Security Awareness Program in <Organization> is to educate employees on the importance of information security and to ensure that they understand their security responsibilities.,"['educate', 'importance', 'information', 'security', 'responsibilities']",Cyber_Security_Policy.pdf
What is the requirement for sharing User IDs in <Organization>?,"Sharing of User IDs is prohibited in <Organization>, except in specific, approved situations.","['prohibited', '<Organization>']",Cyber_Security_Policy.pdf
How should access to information be authorized in <Organization>?,"Access to information in <Organization> should be authorized by the information owner, with access granted or revoked based on business requirements only.","['information owner', 'business requirements']",Cyber_Security_Policy.pdf
What is the responsibility of management in developing secure processing systems and operating these systems in a controlled environment in <Organization>?,Management in <Organization> is responsible for developing secure processing systems and operating these systems in a controlled environment.,"['Management', 'developing', 'operating', 'controlled', 'environment']",Cyber_Security_Policy.pdf
What is the responsibility of employees regarding security in the organization?,"Employees are responsible for executing their security responsibilities in accordance with related policies, standards, and procedures.","['responsible', 'security', 'policies', 'standards', 'procedures']",Cyber_Security_Policy.pdf
What is the purpose of developing and implementing the Security Awareness Program?,"The purpose of developing and implementing the Security Awareness Program is to protect information resources, including computer software and support systems, and to maintain the sensitivity and critical nature of information that is processed, stored, or communicated.","['protect', 'information', 'resources', 'computer', 'software', 'support', 'systems', 'sensitive', 'critical', 'processed', 'stored', 'communicated']",Cyber_Security_Policy.pdf
How should information systems be protected to ensure unauthorized access is prevented?,Information systems should be protected in such a manner to ensure that unauthorized persons are not able to directly access the device and either cause physical damage or modify internal components that could affect the results of computing or other processes.,"['information', 'systems', 'protected', 'unauthorized', 'access', 'prevented']",Cyber_Security_Policy.pdf
Who is responsible for assessing the appropriateness of physical and environmental controls?,The Security Officer is responsible for assessing the appropriateness of physical and environmental controls.,"['The', 'Security', 'Officer']",Cyber_Security_Policy.pdf
"Who is responsible for identifying and managing risks relating to the security, integrity, and continuity of information?","Systems and information owners are responsible for identifying and managing risks relating to the security, integrity, and continuity of information, and for the business processes and system functions that create, modify, delete, or use this information.","['Systems', 'information', 'owners', 'responsible', 'risks', 'security', 'integrity', 'continuity', 'information']",Cyber_Security_Policy.pdf
"Who is responsible for determining the impact to the organization if information, business processes, or system functions were not available or if they are misused?","Systems and information owners are responsible for determining the impact to the organization if information, business processes, or system functions were not available or if they are misused.","['Systems', 'information', 'owners', 'responsible', 'impact', 'organization']",Cyber_Security_Policy.pdf
What is the principle of least privilege that <Organization> commits to?,"<Organization> commits to the principle of least privilege, which means that access to systems and information is provided based on business need and that information owners are required to authorize requests for access to information or systems and to verify that such access meets a legitimate business need.","['business need', 'information owners', 'access', 'systems', 'information']",Cyber_Security_Policy.pdf
Who must authorize requests for access to information or systems?,"Information owners must authorize requests for access to information or systems and verify that such access meets a legitimate business need, prior to access being implemented.","['information owners', 'authorize', 'access', 'systems']",Cyber_Security_Policy.pdf
What must be completed when approval for outside access to <Organization> information is granted?,"When approval for outside access to <Organization> information is granted, instructions must be provided to the recipient notifying them of any security requirements, including the need to maintain the confidentiality of the information, requirements for distribution of the information within their organization, and procedures for destruction or return of the information following the period of access.","['When', 'approval', 'access', 'information', 'granted', 'instructions', 'recipient', 'security', 'requirements', 'confidentiality', 'distribution', 'organization', 'procedures', 'destruction', 'return', 'period']",Cyber_Security_Policy.pdf
What must non-employees sign when granted access to <Organization> information?,Non-employees must sign a Non-disclosure Agreement when granted access to <Organization> information.,['Non-disclosure Agreement'],Cyber_Security_Policy.pdf
What is the purpose of providing instructions to recipients of outside access to <Organization> information?,"The purpose of providing instructions to recipients of outside access to <Organization> information is to notify them of any security requirements, including the need to maintain the confidentiality of the information, requirements for distribution of the information within their organization, and procedures for destruction or return of the information following the period of access.","['including', 'requirements', 'distribution', 'destruction', 'return']",Cyber_Security_Policy.pdf
What is the responsibility of the Security Officer in implementing monitoring capabilities?,The responsibility of the Security Officer in implementing monitoring capabilities is to implement appropriate measures to detect attempts to compromise the security or integrity of information or information technology systems.,"['implement', 'detect', 'compromise', 'security', 'integrity', 'information', 'technology', 'systems']",Cyber_Security_Policy.pdf
What should Head of Business Units do when they are notified of an employee termination/resignation?,"When a Head of Business Unit is notified of an employee termination/resignation, they should review the disposition of the User’s data and files with the User prior to separation from <Organization> .","['review', 'disposition', 'User', 'files', 'separation', '<Organization>']",Cyber_Security_Policy.pdf
What is the purpose of a Non-disclosure Agreement?,The purpose of a Non-disclosure Agreement is to ensure that all non-employees who have access to <Organization> information maintain the confidentiality of the information.,"['Non-disclosure Agreement', 'confidentiality', 'information']",Cyber_Security_Policy.pdf
What should management do to ensure that all Users of information understand how to protect company assets?,"Management should ensure that all Users of information understand how to protect company assets, including information and information resources and comply with security policies, standards, and procedures.","['Management', 'ensure', 'all', 'Users', 'information', 'understand', 'protect', 'company', 'assets', 'comply', 'security', 'policies', 'standards', 'procedures']",Cyber_Security_Policy.pdf
Who is responsible for developing and implementing an Information Security Awareness Program?,The Security Officer is responsible for developing and implementing an Information Security Awareness Program that supports employee awareness.,['The Security Officer'],Cyber_Security_Policy.pdf
What should be documented in the event of a suspected information security incident?,"The facts surrounding an intrusion, infection, or system compromise must be documented, reported to the Security Officer, and include the circumstances that led to the discovery of the incident, actions which were immediately taken, the names of persons involved in investigating the incident, and detailed observations about what transpired, what damage was caused, and what systems or files were compromised.","['intrusion', 'infection', 'system compromise', 'circumstances', 'actions', 'persons', 'investigating', 'transpired', 'damage', 'systems', 'files']",Cyber_Security_Policy.pdf
What is the purpose of a Business Continuity Plan (BCP)?,"The purpose of a Business Continuity Plan (BCP) is to minimize loss, reduce impact, and ensure continuity of the organization’s functions and revenue stream in the event of an incident that affects the confidentiality, integrity or availability of systems or information.","['minimize', 'reduce', 'ensure', 'continuity']",Cyber_Security_Policy.pdf
What should be addressed in a Business Continuity Plan (BCP)?,"A Business Continuity Plan (BCP) should address pre-planning risk control, crisis management, and business recovery.","['pre-planning', 'crisis', 'business', 'recovery']",Cyber_Security_Policy.pdf
What is the responsibility of management in ensuring the security of information?,"Management is responsible for ensuring the security of information, including the implementation of appropriate measures to detect and respond to security incidents, and the development and implementation of a Business Continuity Plan (BCP) to minimize loss and ensure continuity of the organization’s functions and revenue stream.","['Management', 'responsible', 'security', 'information', 'implementation', 'measures', 'detect', 'respond', 'security', 'incidents', 'development', 'implementation', 'Business', 'Continuity', 'Plan', 'minimize', 'loss', 'ensure', 'continuity', 'organization', 'functions', 'revenue', 'stream']",Cyber_Security_Policy.pdf
What is the purpose of the Business Continuity Plan (BCP)?,"The purpose of the Business Continuity Plan (BCP) is to ensure that the organization can continue to operate effectively in the event of a disaster or disruption, by addressing pre-planning risk control, crisis management, and business recovery.","['ensure', 'disaster', 'disruption', 'risk', 'crisis', 'business', 'recovery']",Cyber_Security_Policy.pdf
What is the scope of the Information Security Policy?,"The scope of the Information Security Policy is to protect the organization's information and information systems from unauthorized access, use, disclosure, disruption, modification, or destruction.","['The scope', 'information', 'systems', 'unauthorized', 'access', 'use', 'disclosure', 'disruption', 'modification', 'destruction']",Cyber_Security_Policy.pdf
What is the role of the Security Officer in the organization?,"The Security Officer is responsible for ensuring that the organization complies with all applicable federal, state, provincial, local, industry, and contractual regulations related to information security.","['The', 'Security', 'Officer', 'is', 'responsible', 'for', 'ensuring', 'that', 'the', 'organization', 'complies', 'with', 'all', 'applicable', 'federal', 'state', 'provincial', 'local', 'industry', 'and', 'contractual', 'regulations', 'related', 'to', 'information', 'security']",Cyber_Security_Policy.pdf
What is the process for addressing violations of the Information Security Policy?,"The process for addressing violations of the Information Security Policy includes reporting the violation to the Security Officer, who will work with company management and System Administrators to resolve the issue and take steps to prevent future violations.","['reporting', 'violation', 'Security Officer', 'company', 'management', 'System Administrators', 'resolve', 'issue', 'steps', 'future', 'violations']",Cyber_Security_Policy.pdf
What is the escalation process for addressing violations of the Information Security Policy?,"The escalation process for addressing violations of the Information Security Policy is defined in the policy and includes reporting the violation to the Security Officer, who will work with company management and System Administrators to resolve the issue and take steps to prevent future violations.","['reporting', 'violation', 'Security Officer', 'company management', 'System Administrators', 'resolve', 'issue', 'future violations']",Cyber_Security_Policy.pdf
How does the organization ensure secure practices in the delivery of its products and services?,"The organization promotes secure practices in the delivery of its products and services through awareness, training, and industry best practices.","['awareness', 'training', 'industry best practices']",Cyber_Security_Policy.pdf
What is the purpose of the Acceptable Use Policy?,The purpose of the Acceptable Use Policy is to define the acceptable use of the organization's computing resources and to ensure that employees and contractors are aware of their responsibilities when using these resources.,"['Acceptable', 'Use', 'Policy', 'organization', 'computing', 'resources', 'employees', 'contractors', 'responsibilities']",Cyber_Security_Policy.pdf
How often is the Information Security Policy reviewed and updated?,"The Information Security Policy is reviewed and updated annually, or as required.","['annually', 'or', 'as required']",Cyber_Security_Policy.pdf
What is the role of the Delivery Partner Management in ensuring data protection and system availability?,The Delivery Partner Management ensures processes exist to evaluate the service capability of potential business partners and monitors partners and suppliers to ensure defined service objectives are met.,"['Delivery Partner Management', 'service capability', 'partners', 'suppliers', 'defined service objectives']",Cyber_Security_Policy.pdf
What is the purpose of the Physical and Environmental Security policy?,"The purpose of the Physical and Environmental Security policy is to maintain controls to limit access to physical assets and mitigate risks associated with environmental issues (fires, floods, power loss) to help ensure data protection and system availability.","['physical', 'environmental', 'security', 'policy', 'risks', 'fires', 'floods', 'power', 'loss', 'data', 'protection', 'system', 'availability']",Cyber_Security_Policy.pdf
What is the purpose of the Incident Response Policy?,"The purpose of the Incident Response Policy is to outline the procedures for responding to and managing security incidents, including identifying, containing, and resolving security incidents, as well as restoring normal operations and recovering from the incident.","['outline', 'procedures', 'responding', 'managing', 'security', 'incidents', 'identifying', 'containing', 'resolving', 'restoring', 'recovering']",Cyber_Security_Policy.pdf
What is the purpose of the policy outlined in the text?,"The purpose of the policy is to outline the acceptable use of information systems and computing equipment at <Organization> to protect the employee and <Organization> from various risks, including malware attacks, compromise of network systems and services, loss of confidential information, and legal issues.","['policy', 'risks', 'malware', 'compromise', 'network', 'services', 'legal', 'issues']",Cyber_Security_Policy.pdf
What is the scope of the policy?,"The policy applies to all <Organization> devices, employees, and contractors. All employees and contractors with access to <Organization> computing devices or information systems shall comply with this policy as it applies to their job duties.","['all', 'devices', 'employees', 'contractors', '<Organization>']",Cyber_Security_Policy.pdf
What is defined as Protected Information in the policy?,"Protected Information is information that is highly sensitive and must be safeguarded in accordance with legislative or regulatory requirements. Examples include Protected Health Information, Payment Card Information, and most forms of Personally Identifiable Information (PII).","['Protected Information', 'Payment Card Information', 'Personally Identifiable Information']",Cyber_Security_Policy.pdf
What is the definition of PII (Personally Identifiable Information)?,"PII is defined in NIST Special Publication 800-122 as any information about an individual maintained by an agency, including any information that can be used to distinguish or trace an individual's identity, such as name, social security number, date and place of birth, mother's maiden name, or biometric records; and any other information that is linked or linkable to an individual, such as medical, educational, financial, and employment information.","['PII', 'NIST', 'Special', 'Publication', '800-122', 'information', 'individual', 'agency', 'identity', 'name', 'social', 'security', 'number', 'date', 'place', 'birth', ""mother's"", 'maiden', 'name', 'biometric', 'records', 'linked', 'linkable', 'medical', 'educational', 'financial', 'employment']",Cyber_Security_Policy.pdf
Who is responsible for ensuring implementation of the policy requirements?,The <Organization> Security Officer or other authorized representative shall be responsible for ensuring implementation of all items listed in the Policy Requirements section.,"['The', '<Organization>', 'Security', 'Officer', 'or', 'other', 'authorized', 'representative', 'shall', 'be', 'responsible', 'for', 'ensuring', 'implementation', 'of', 'all', 'items', 'listed', 'in', 'the', 'Policy', 'Requirements', 'section']",Cyber_Security_Policy.pdf
What are some of the prohibited activities for employees and contractors when using <Organization> computing devices or information systems?,"Employees and contractors shall not, under any circumstances, use <Organization> computing devices or information systems to engage in any activity that is illegal or violates the rights of any person, download or install software of any type without authorization, copy or distribute any copyrighted material without authorization, access the personal information of others without authorization, make any claims on behalf of <Organization> unless authorized to do so, or associate <Organization>’s name with any activity that would harm the reputation of the organization.","['illegal', 'violates', 'download', 'install', 'copy', 'distribute', 'access', 'authorization', 'claims', 'associate']",Cyber_Security_Policy.pdf
What is considered Confidential Information in the policy?,"Confidential Information is information owned by the organization or entrusted to the organization that is not intended for sharing with the public. Security protections must be applied to this information to safeguard its confidentiality, integrity, and availability.","['Confidential Information', 'information', 'organization', 'security', 'protections']",Cyber_Security_Policy.pdf
What is the purpose of the Policy Change Log?,"The purpose of the Policy Change Log is to document all changes made to the policy, including the date of the change, the person who made the change, and the reason for the change.","['policy', 'change', 'log', 'document', 'date', 'person', 'reason']",Cyber_Security_Policy.pdf
How should employees and contractors report security incidents?,Employees and contractors should report security incidents to the <Organization> Security Officer or other authorized representative.,"['report', 'security', 'incidents', '<Organization>']",Cyber_Security_Policy.pdf
What is the importance of protecting the organization from cyber threats?,"Protecting the organization from cyber threats is crucial to prevent unauthorized access, use, disclosure, disruption, modification, or destruction of information systems and data, which can result in financial loss, reputational damage, legal liability, and other negative consequences.","['crucial', 'financial loss', 'reputational damage', 'legal liability', 'negative consequences']",Cyber_Security_Policy.pdf
What types of software are prohibited from being downloaded or installed on <Organization> computing devices?,The policy prohibits the download or installation of any software without authorization.,['without authorization'],Cyber_Security_Policy.pdf
Can employees or contractors copy or distribute copyrighted material without permission?,"No, the policy prohibits the copying or distribution of copyrighted material without authorization.",['No'],Cyber_Security_Policy.pdf
Is it acceptable to access personal information without authorization?,"No, the policy prohibits accessing personal information without authorization, except as part of the employee's or associate's assigned duties.",['No'],Cyber_Security_Policy.pdf
Can employees or contractors make claims on behalf of <Organization> without authorization?,"No, the policy prohibits making claims on behalf of <Organization> without authorization.",['No'],Cyber_Security_Policy.pdf
Are employees or contractors allowed to visit websites that exhibit sexually explicit material or promote illegal activities?,"No, the policy prohibits visiting websites that exhibit sexually explicit material, gambling sites, or sites related to illegal activities.",['No'],Cyber_Security_Policy.pdf
Can employees or contractors visit websites that encourage discrimination or violate the rights of any group or individual?,"No, the policy prohibits visiting websites that encourage discrimination or violate the rights of any group or individual, except in the course of authorized research.",['No'],Cyber_Security_Policy.pdf
Is it acceptable to share music or other files on a peer-to-peer basis or otherwise share content in violation of copyright laws?,"No, the policy prohibits sharing music or other files on a peer-to-peer basis or otherwise sharing content in violation of copyright laws.",['No'],Cyber_Security_Policy.pdf
Can employees or contractors engage in activities that interfere with the ability of another organization or individual to conduct computing activities?,"No, the policy prohibits engaging in any activity that interferes with the ability of another organization or individual to conduct computing activities.",['No'],Cyber_Security_Policy.pdf
"Is it acceptable to provide information about <Organization> or its employees, clients, customers, patients, or associates to any outside party without authorization?","No, the policy prohibits providing information about <Organization> or its employees, clients, customers, patients, or associates to any outside party without explicit authorization.",['No'],Cyber_Security_Policy.pdf
Can employees or contractors post comments or information to social networking sites or blogs on behalf of or using the name of the organization?,"No, the policy prohibits posting comments or information to social networking sites or blogs on behalf of or using the name of the organization, unless explicitly authorized to do so.",['No'],Cyber_Security_Policy.pdf
What is considered email spam according to the organization's policy?,"Sending unsolicited email messages, including sending “junk mail” or other advertising material to individuals who did not specifically request such material.","['unsolicited', 'junk mail', 'advertising', 'material']",Cyber_Security_Policy.pdf
Is it acceptable to use email or IM for personal use at the organization?,"Yes, employees may use their organization email and IM for a reasonable degree of acceptable personal use, providing such use does not contravene any part of the policy.",['Yes'],Cyber_Security_Policy.pdf
What is the policy on posting non-business-related messages to internet posting sites?,Posting the same or similar non-business-related messages to large numbers of internet posting sites is not allowed.,"['not', 'allowed']",Cyber_Security_Policy.pdf
Can employees use IM to conduct business?,"No, IM must not be used to conduct business, other than to arrange meetings and calls.",['No'],Cyber_Security_Policy.pdf
What should employees be aware of when expressing personal opinions or views via email and IM?,Employees must exercise caution when expressing personal opinions or views via email and IM. Language used should always remain polite and respectful.,"['employees', 'caution', 'polite', 'respectful']",Cyber_Security_Policy.pdf
What is the policy on downloading or installing software without authorization?,Employees and contractors may not download or install any software application without the authorization of an authorized company representative.,"['may not', 'without authorization']",Cyber_Security_Policy.pdf
Can employees post to social media sites on behalf of the organization?,"No, employees or contractors shall post to any social media site on behalf of the organization or purport to represent the organization in any way, without authorization.",['No'],Cyber_Security_Policy.pdf
What are the standards for employees authorized to post to social media sites on behalf of the organization?,"Employees authorized to post to social media sites on behalf of the organization must adhere to the following standards: be respectful, use the first person, be accurate, cite source material, clearly state that their opinions are their own, and not use profanity, ethnic slurs or abusive language.","['be respectful', 'use the first person', 'be accurate', 'cite source material', 'clearly state that their opinions are their own', 'not use profanity', 'ethnic slurs', 'abusive language']",Cyber_Security_Policy.pdf
What should employees do if they make an error regarding facts in a social media post?,"If employees make an error regarding facts in a social media post, they should post a correction or retraction as soon as possible.","['post', 'correction', 'retraction', 'as soon as possible']",Cyber_Security_Policy.pdf
What should you do if you have obtained information from an online or other resource?,"You should cite the source, and if possible, cite the original source.","['cite', 'source', 'original']",Cyber_Security_Policy.pdf
How should you state your opinions if they are not facts?,You should clearly state that your opinions are your own and that they are not the official opinions of <Organization>.,"['You', 'should', 'clearly', 'state', 'that', 'your', 'opinions', 'are', 'your', 'own', 'and', 'that', 'they', 'are', 'not', 'the', 'official', 'opinions', 'of', '<Organization>']",Cyber_Security_Policy.pdf
What should you avoid using in your posts or communications?,"You should avoid using profanity, ethnic slurs, or abusive language.","['profanity', 'ethnic', 'slurs', 'abusive']",Cyber_Security_Policy.pdf
What should you do if you make an error regarding facts?,You should post a correction or retraction as soon as possible.,"['post', 'correction', 'retraction', 'as soon as possible']",Cyber_Security_Policy.pdf
What information should you protect and not disclose without permission?,"You should protect confidential or proprietary information and information that relates to a personal matter within the workplace, and not identify coworkers, clients, business partners, or suppliers without permission.","['confidential', 'proprietary', 'personal matter', 'coworkers', 'clients', 'business partners', 'suppliers']",Cyber_Security_Policy.pdf
"Can you use copyrights, trademarks, or logos without permission?","No, you should not use copyrights, trademarks, or logos without permission.",['No'],Cyber_Security_Policy.pdf
What should be the tone of your posts or communications?,Your posts or communications should be professional.,['professional'],Cyber_Security_Policy.pdf
What should you do if you are asked for information or data regarding <Organization> or its clients?,"You should direct any requests for information, data, or views on <Organization> or its clients to XXX for guidance.",['XXX'],Cyber_Security_Policy.pdf
Can you install any software or application that allows access to <Organization>’s systems from a remote location without authorization?,"No, you should not install any software or application that allows access to <Organization>’s systems from a remote location without appropriate authorization from <Organization>.",['No'],Cyber_Security_Policy.pdf
What should you do if you observe any unauthorized disclosure of Protected Information or Confidential Information?,You should report it to the Security Officer or another authorized <Organization> representative as a security incident.,"['report', 'Security Officer', 'incident']",Cyber_Security_Policy.pdf
How should you handle phishing or social engineering attacks?,"You should exercise caution with email attachments and links, be suspicious of requests for confidential information, never send Protected Information or Confidential Information over an insecure connection, and contact the sender using contact information you have previously recorded.","['caution', 'suspicious', 'Protected Information', 'Confidential Information', 'insecure connection', 'contact information']",Cyber_Security_Policy.pdf
What should you do if someone asks you for a password or account information?,You should be suspicious and not provide the information as it could be a phishing attempt.,"['be suspicious', 'not provide', 'phishing attempt']",Cyber_Security_Policy.pdf
What is the purpose of a secure connection?,A secure connection starts with https:// in the browser address bar and is used to protect sensitive information.,"['https', 'protect', 'sensitive', 'information']",Cyber_Security_Policy.pdf
What should you avoid clicking on when browsing the web?,"You should avoid clicking on banner ads or ads along the top, sides, or bottoms of web pages as they may link to malicious websites.","['banner ads', 'malicious websites']",Cyber_Security_Policy.pdf
"Who is responsible for protecting user credentials such as usernames, passwords, and PINs?",Employees are responsible for protecting user credentials and must follow certain guidelines to ensure their security.,['Employees'],Cyber_Security_Policy.pdf
How often should employees change their passwords?,Employees should change their passwords at least every 90 days.,"['at', 'least', 'every', '90', 'days']",Cyber_Security_Policy.pdf
What should employees do if they suspect that someone else may know their password or PIN?,Employees must change their passwords and PINs immediately if they suspect that someone else may know them.,"['change', 'password', 'PIN']",Cyber_Security_Policy.pdf
What is the minimum length for passwords recommended by the organization?,The organization recommends using passwords of at least 12 characters in length where systems allow it.,['12'],Cyber_Security_Policy.pdf
"Must employees use a combination of letters, numbers, and symbols when selecting a new password?","Yes, employees must use a combination of letters, numbers, and symbols when selecting a new password.",['Yes'],Cyber_Security_Policy.pdf
Can employees reuse a previous password?,"No, employees must not reuse a previous password.",['No'],Cyber_Security_Policy.pdf
What is the purpose of the organization's Clear Desk Policy?,The purpose of the organization's Clear Desk Policy is to minimize the risk of unauthorized information loss.,"['minimize', 'risk', 'unauthorized', 'information', 'loss']",Cyber_Security_Policy.pdf
What should employees do with sensitive information and items when they leave their desks unattended?,Employees must lock away sensitive information and items when they leave their desks unattended.,"['lock', 'away']",Cyber_Security_Policy.pdf
What is the purpose of the policy described in the text?,The purpose of the policy is to ensure the security of remote working and mobile device use by employees of <Organization>.,"['ensure', 'security', 'remote', 'working', 'mobile', 'device', 'use', 'employees', '<Organization>']",Cyber_Security_Policy.pdf
Who is responsible for ensuring compliance with the policy?,The <Organization> Security Officer or other authorized representative shall be responsible for ensuring implementation of all items listed in the Policy Requirements section.,"['The', '<Organization>', 'Security', 'Officer', 'or', 'other', 'authorized', 'representative', 'shall', 'be', 'responsible', 'for', 'ensuring', 'implementation', 'of', 'all', 'items', 'listed', 'in', 'the', 'Policy', 'Requirements', 'section']",Cyber_Security_Policy.pdf
What types of devices are considered mobile computing devices according to the policy?,"Mobile computing devices include any computing device or media that is easily transportable outside of <Organization> premises, such as laptop computers, USB mass storage devices, mobile phones, external hard drives, and optical media (CD/DVD/Blu-ray).","['laptop', 'USB', 'mobile', 'external', 'optical']",Cyber_Security_Policy.pdf
What is the definition of a mobile phone according to the policy?,"A mobile phone is any portable phone device (smart or otherwise) that, in addition to having the capability to make and receive phone calls, is also capable of receiving, transmitting, and/or storing confidential information.","['portable phone device', 'smart', 'confidential information']",Cyber_Security_Policy.pdf
What is considered confidential information according to the policy?,"Confidential information includes any individual’s Personally Identifiable Information (PII), financial, operating, or other proprietary <Organization> information, and other <Organization> information that is confidential in nature (e.g., employee information, customer information, or business strategies).","['Confidential', 'Personally', 'Identifiable', 'Information', 'financial', 'operating', 'proprietary', 'employee', 'customer', 'business', 'strategies']",Cyber_Security_Policy.pdf
What are some of the potential risks associated with mobile device use according to the policy?,"The policy highlights the potential risks associated with mobile device use, including theft, loss, unauthorized access, exposure of confidential information, and misuse of <Organization> resources.","['theft', 'loss', 'unauthorized access', 'exposure of confidential information', 'misuse of <Organization> resources']",Cyber_Security_Policy.pdf
What is the requirement for mobile device management according to the policy?,The policy requires that all mobile computing devices used for <Organization> business must be managed by the <Organization> Mobile Device Management (MDM) solution.,"['must', 'managed', 'MDM']",Cyber_Security_Policy.pdf
Are there any restrictions on data storage for mobile devices according to the policy?,"Yes, the policy requires that all data stored on mobile devices must be encrypted and that no sensitive or confidential information can be stored on mobile devices.",['Yes'],Cyber_Security_Policy.pdf
Can employees use their personally owned mobile devices for <Organization> business according to the policy?,"Yes, employees can use their personally owned mobile devices for <Organization> business, but they must comply with the policy requirements and implement company-approved measures to prevent theft and unauthorized access.",['Yes'],Cyber_Security_Policy.pdf
