question,answer,tokens_present,document
Who must be under the direct care or supervision of a member of the Medical Staff?,All patients.,['All'],Stanford_Healthcare_Regulations.pdf
Who may admit patients to the Hospital?,Only those practitioners authorized in accordance with the Bylaws of the Medical Staff.,"['Only', 'practitioners', 'authorized', 'Bylaws', 'Medical', 'Staff']",Stanford_Healthcare_Regulations.pdf
What are the three types of admission specified in the admit order?,"Observation, Outpatient Surgery, and Inpatient.","['Observation', 'Outpatient Surgery', 'Inpatient']",Stanford_Healthcare_Regulations.pdf
Can a patient's status change from Inpatient to Observation?,No.,['No'],Stanford_Healthcare_Regulations.pdf
What is required for a patient to be admitted to the Hospital without a recorded provisional diagnosis?,"A recorded provisional diagnosis is required, except in emergencies where a diagnosis must be recorded as soon as possible.","['A', 'recorded', 'provisional', 'diagnosis', 'except', 'emergencies', 'where']",Stanford_Healthcare_Regulations.pdf
What is the responsibility of the Medical Staff member regarding the confirmation of diagnoses?,"The Medical Staff member must confirm the diagnosis before initiation of therapy, except when urgent therapy is indicated.","['confirm', 'diagnosis', 'therapy', 'urgent']",Stanford_Healthcare_Regulations.pdf
"What must be reported to the Medical Staff member for patients treated at Stanford Health Care for diseases diagnosed on the basis of histological sections or the morphological assessment of fine needle aspirates, bone marrow aspirates, or peripheral blood?",The diagnosis must be confirmed by a Medical Staff member with Pathology privileges.,['Pathology'],Stanford_Healthcare_Regulations.pdf
What is the responsibility of the Medical Staff member regarding the reporting of reportable diseases?,"The Medical Staff member must report all cases of reportable diseases in accordance with Title 17 of the California Code of Regulations for the control of communicable diseases, and SHC Infection Control Procedures and Policies.","['report', 'diseases', 'must', 'report', 'Title 17', 'California', 'Code', 'Regulations', 'control', 'communicable', 'diseases', 'SHC', 'Infection', 'Control', 'Procedures', 'Policies']",Stanford_Healthcare_Regulations.pdf
What is the definition of a medical record?,"A medical record consists of medical information that is specific to the patient, that is pertinent to the patient's care and treatment, and that is in the custody of the Hospital's Health Information Management Services Department.","['medical record', 'patient', 'medical information', 'custody', ""Hospital's Health Information Management Services Department""]",Stanford_Healthcare_Regulations.pdf
Who has access to confidential materials in a patient's medical record?,"Members of the Medical and other staffs of the Hospital, Hospital employees, and others who are involved in the care of the patient or are engaged in peer review, risk management, Medical Staff credentialing, approved research, educational pursuit, or other specifically authorized activity.","['Medical', 'Hospital', 'staff', 'patient', 'peer', 'risk', 'management', 'research', 'educational', 'pursuit']",Stanford_Healthcare_Regulations.pdf
What are the required elements in a medical record?,"Identification data, comprehensive history and physical examination, reports and consultations, clinical laboratory, radiology and other special reports, provisional diagnosis, medical or surgical treatments, operative reports, anesthesiology records, pathological findings, progress notes, final diagnosis, discharge notes, clinical summary, autopsy report, and other pertinent information such as Patient Advance Directives and Consent Forms.","['identification data', 'comprehensive history', 'physical examination', 'reports', 'consultations', 'clinical laboratory', 'radiology', 'special reports', 'provisional diagnosis', 'medical treatments', 'surgical treatments', 'operative reports', 'anesthesiology records', 'pathological findings', 'progress notes', 'final diagnosis', 'discharge notes', 'clinical summary', 'autopsy report', 'Patient Advance Directives', 'Consent Forms']",Stanford_Healthcare_Regulations.pdf
What is the purpose of the Hospital's Policies and Procedures governing medical records?,"The purpose of the Hospital's Policies and Procedures governing medical records is to ensure that the content, form, nomenclature, permitted abbreviations, and timeliness requirements of all portions of and entries in the patient's medical record are followed as stated in the Hospital's Policies and Procedures.","['ensure', 'content', 'form', 'nomenclature', 'permitted', 'abbreviations', 'timeliness', 'requirements', 'portions', 'entries', 'patient', 'medical', 'record', 'stated', 'hospital', 'policies', 'procedures']",Stanford_Healthcare_Regulations.pdf
What is the requirement for authentication of entries in the patient's medical record?,"Entries in the patient's medical record must be authenticated by the individual making the entry, which is defined as a written or electronic signature, timed and dated.","['written', 'electronic', 'signature', 'timed', 'dated']",Stanford_Healthcare_Regulations.pdf
Who is responsible for the timely preparation and completion of the patient's Medical Record?,The attending physician is responsible for the timely preparation and completion of the patient's Medical Record.,"['The', 'attending', 'physician']",Stanford_Healthcare_Regulations.pdf
What is the timeframe for authentication of Medical Record entries?,Medical Record entries must be authenticated within two weeks following the patient's discharge.,['two weeks'],Stanford_Healthcare_Regulations.pdf
What is required for medical student entries in the patient's medical record?,Medical student entries must include identification of student status and be counter-signed by a supervising physician.,"['identification', 'student', 'status', 'supervising', 'physician']",Stanford_Healthcare_Regulations.pdf
How should time-sensitive entries in the patient's medical record be documented?,Time-sensitive entries in the patient's medical record should be timed using the 24-hour clock.,['24-hour clock'],Stanford_Healthcare_Regulations.pdf
What are the requirements for the use of symbols and abbreviations in the patient's medical record?,"Symbols and abbreviations may not be used on the face sheet or in the final diagnosis, but may be used within the medical record when approved by the Medical Staff. A list of approved and unapproved symbols and abbreviations has been approved by the Medical Staff, and use of unapproved symbols and abbreviations has the potential to negatively impact patient care.","['may', 'not', 'used', 'approved', 'unapproved']",Stanford_Healthcare_Regulations.pdf
What is the requirement for documentation of clinic visits in the patient's medical record?,A clinic note should be entered into the medical record or dictated for each visit or consult within 24 hours of the encounter.,"['A', 'clinic', 'note', 'should', 'be', 'entered', 'into', 'the', 'medical', 'record', 'or', 'dictated', 'for', 'each', 'visit', 'or', 'consult', 'within', '24', 'hours', 'of', 'the', 'encounter']",Stanford_Healthcare_Regulations.pdf
What are the requirements for documentation of invasive procedures or moderate sedation in the patient's medical record?,"A focused medical assessment must be documented prior to or at the time of an invasive procedure or moderate sedation, and should include presenting diagnosis/condition, description of symptoms, significant past medical history, current medications, any drug allergies, indications for the procedure, focused physical exam as indicated, and proposed treatment or procedures.","['focused medical assessment', 'presenting diagnosis/condition', 'description of symptoms', 'significant past medical history', 'current medications', 'drug allergies', 'indications for the procedure', 'focused physical exam', 'proposed treatment or procedures']",Stanford_Healthcare_Regulations.pdf
What information is required for orders for ancillary and diagnostic services in the patient's medical record?,"Orders for ancillary and diagnostic services must include the diagnosis (ICD code) and, as necessary, other appropriate information about the patient's diagnosis, or the sign(s) or symptom(s) providing the justification for the service / treatment.","['diagnosis', 'ICD', 'code', 'patient', 'sign', 'symptom', 'service', 'treatment']",Stanford_Healthcare_Regulations.pdf
How should phone consultations be documented in the patient's medical record?,Documentation of phone consultations must be included in the medical record.,"['Documentation', 'phone', 'consultations', 'medical', 'record']",Stanford_Healthcare_Regulations.pdf
What is the purpose of the informed consent process?,"The purpose of the informed consent process is to ensure that patients understand the specific procedure or treatment, the reasonably foreseeable risks and benefits, and the reasonable alternatives for care and treatment.","['understand', 'specific', 'procedure', 'treatment', 'risks', 'benefits', 'alternatives', 'care', 'treatment']",Stanford_Healthcare_Regulations.pdf
What are the requirements for obtaining informed consent?,"Informed consent must be obtained from the patient or their properly designated representative before any procedure or treatment that is considered complex based on medical judgment, including operative procedures, invasive procedures with potential risks and adverse reactions, blood transfusions or other use of blood products, planned use of moderate sedation, and electroconvulsive therapy.","['informed consent', 'patient', 'procedure', 'treatment', 'risks', 'adverse reactions', 'blood transfusions', 'moderate sedation', 'electroconvulsive therapy']",Stanford_Healthcare_Regulations.pdf
Who is responsible for obtaining informed consent?,The physician in whose name the permission for the operation is obtained must participate in person or as a member of the operating team and must be present during the critical portion(s) of the procedure.,"['physician', 'operation', 'permission', 'procedure']",Stanford_Healthcare_Regulations.pdf
What is an adverse event?,"An adverse event is a detrimental effect from a diagnostic test, defect, failure, and/or error within the healthcare system, medical treatment, or surgical intervention.","['detrimental', 'effect', 'diagnostic', 'test', 'defect', 'failure', 'error', 'healthcare', 'system', 'medical', 'treatment', 'surgical', 'intervention']",Stanford_Healthcare_Regulations.pdf
What is an unanticipated outcome?,An unanticipated outcome is a result that differs significantly from the anticipated result of a treatment or procedure.,"['unanticipated', 'outcome', 'result', 'treatment', 'procedure']",Stanford_Healthcare_Regulations.pdf
Who is responsible for disclosing unanticipated outcomes and adverse events to patients?,"The attending physician responsible for the patient’s care, or their designee as appointed by the Chief of Staff, will serve as the primary communicator of an unanticipated outcome or adverse event to the patient and/or family/legal guardian.","['The', 'attending', 'physician', 'responsible', 'for', 'the', 'patient’s', 'care', 'or', 'their', 'designee', 'as', 'appointed', 'by', 'the', 'Chief', 'of', 'Staff', 'will', 'serve', 'as', 'the', 'primary', 'communicator', 'of', 'an', 'unanticipated', 'outcome', 'or', 'adverse', 'event', 'to', 'the', 'patient', 'and/or', 'family/legal', 'guardian']",Stanford_Healthcare_Regulations.pdf
What is the requirement for sterilization procedures?,"Sterilization procedures must be performed only in accordance with applicable federal and State law, and must adhere to the procedures outlined in the SHC Informed Consent for Sterilization or Hysterectomy policy.","['sterilization', 'procedures', 'federal', 'state', 'law', 'policy']",Stanford_Healthcare_Regulations.pdf
Are there any specific requirements for research projects involving human subjects?,"Yes, any research project conducted in the Hospital or Clinics involving human subjects must be approved by the Administrative Panel on Human Subjects in Medical Research (the Investigational Review Board or “IRB”) of Stanford University School of Medicine.",['Yes'],Stanford_Healthcare_Regulations.pdf
Can a physician delegate their responsibility for obtaining informed consent?,"No, the physician in whose name the permission for the operation is obtained must participate in person or as a member of the operating team and must be present during the critical portion(s) of the procedure. They cannot delegate this responsibility.",['No'],Stanford_Healthcare_Regulations.pdf
What should be documented in the patient's medical record regarding informed consent?,The person designated as the primary communicator with the patient/family must document in the progress notes of the patient’s medical record what was communicated to the patient/family and any response or other discussion.,"['what', 'was', 'communicated', 'patient', 'family', 'response', 'discussion']",Stanford_Healthcare_Regulations.pdf
What is the purpose of the Administrative Panel on Human Subjects in Medical Research (IRB) at Stanford University School of Medicine?,The purpose of the IRB is to ensure that all research projects involving human subjects are reviewed and approved to ensure the safety and well-being of the subjects.,"['ensure', 'safety', 'well-being', 'human subjects', 'research', 'projects', 'reviewed', 'approved']",Stanford_Healthcare_Regulations.pdf
Who is responsible for submitting research protocols for approval to the IRB?,The Principal Investigator is responsible for submitting research protocols for approval to the IRB.,"['Principal Investigator', 'IRB']",Stanford_Healthcare_Regulations.pdf
What is the requirement for documenting a patient's history and physical examination (H&P) before surgery or a procedure requiring anesthesia services?,"A H&P must be completed no more than 30 days before or 24 hours after inpatient or outpatient admission, and an updated examination (H&P Interval) must be completed and documented within 24 hours after admission.","['no', '30', '24', 'inpatient', 'outpatient', 'admission', 'H&P Interval']",Stanford_Healthcare_Regulations.pdf
What are the components of a complete H&P?,"A complete H&P includes the patient's chief complaint, history of present illness, medications and medication allergies, review of systems, physical examination, assessment including provisional diagnosis, and treatment plan.","['chief complaint', 'history of present illness', 'medications', 'medication allergies', 'review of systems', 'physical examination', 'assessment', 'provisional diagnosis', 'treatment plan']",Stanford_Healthcare_Regulations.pdf
What is the purpose of the H&P Interval?,"The H&P Interval confirms that the H&P was reviewed, the patient was examined, and any changes that have occurred, or that “no changes” have occurred in the patient’s condition.","['The', 'H&P', 'Interval', 'confirms', 'that', 'the', 'H&P', 'was', 'reviewed', 'the', 'patient', 'was', 'examined', 'and', 'any', 'changes', 'have', 'occurred', 'or', 'that', '“no', 'changes”', 'have', 'occurred', 'in', 'the', 'patient’s', 'condition']",Stanford_Healthcare_Regulations.pdf
Are there any exceptions to the H&P requirements for emergency surgery?,"Yes, in the case of emergency surgery, an H&P is not required before the surgery, but it must be documented as soon as possible after surgery.",['Yes'],Stanford_Healthcare_Regulations.pdf
Who can enter orders for treatment in the electronic medical record?,"Orders for treatment must be entered into the electronic medical record by a medical staff member, housestaff member, or Advanced Practice Provider authorized to enter orders.","['medical staff member', 'housestaff member', 'Advanced Practice Provider']",Stanford_Healthcare_Regulations.pdf
What are verbal/telephone orders?,"Verbal/telephone orders are orders given by members of the medical staff, housestaff, or Advanced Practice Providers authorized to write orders to licensed nursing personnel (RN’s) and registered pharmacists.","['Verbal', 'telephone', 'orders']",Stanford_Healthcare_Regulations.pdf
When are verbal/telephone orders appropriate?,"Verbal/telephone orders are appropriate in emergency situations where an immediate order is required, and it would be impractical for the prescriber issuing the order to do so in writing or to directly enter the order into the electronic medical record.","['emergency', 'immediate', 'impractical']",Stanford_Healthcare_Regulations.pdf
Who can receive verbal/telephone orders?,"Verbal/telephone orders may be given to any licensed physical therapist, occupational therapist, speech-language pathologist, registered laboratory technologist, registered MRI technologist, registered nuclear medicine technologist, registered sonographer, registered x-ray technologist, or dietician.","['physical therapist', 'occupational therapist', 'speech-language pathologist', 'registered laboratory technologist', 'registered MRI technologist', 'registered nuclear medicine technologist', 'registered sonographer', 'registered x-ray technologist', 'dietician']",Stanford_Healthcare_Regulations.pdf
What are the circumstances under which verbal/telephone orders may be issued?,"Verbal/telephone orders may be issued if the circumstances are such that an immediate order is required, and it would be impractical for the prescriber issuing the order to do so in writing or to directly enter the order into the electronic medical record.","['circumstances', 'immediate', 'order', 'prescriber', 'issuing', 'impractical', 'writing', 'electronic', 'medical', 'record']",Stanford_Healthcare_Regulations.pdf
What are the appropriate situations for verbal/telephone orders?,"Verbal/telephone orders are appropriate in emergency situations, if the person placing the order is physically unavailable and does not have access to the Electronic Medical Record system, or if the physician/clinician is performing a procedure.","['emergency', 'physically unavailable', 'Electronic Medical Record', 'procedure']",Stanford_Healthcare_Regulations.pdf
What is the process for verbal/telephone orders?,"The ordering provider must identify him/herself, and the person receiving the verbal order will read back the identifier as a part of the order transcription process.","['The', 'ordering', 'provider', 'must', 'identify', 'him/herself', 'and', 'the', 'person', 'receiving', 'the', 'verbal', 'order', 'will', 'read', 'back', 'the', 'identifier', 'as', 'a', 'part', 'of', 'the', 'order', 'transcription', 'process']",Stanford_Healthcare_Regulations.pdf
What is the requirement for signing verbal/telephone orders?,"Verbal/telephone orders must be signed within 48 hours by the prescribing practitioner or by attending or covering physician. The physician to whom the verbal order is attributed should cosign it, authenticating authorship and confirming the accuracy, content, and patient identifiers.","['within', '48', 'hours', 'prescribing', 'practitioner', 'attending', 'covering', 'physician', 'cosign', 'authenticating', 'authorship', 'confirming', 'accuracy', 'content', 'patient', 'identifiers']",Stanford_Healthcare_Regulations.pdf
What are the requirements for medication orders?,"Complete medication orders must include the name of the drug, dosage, frequency of administration, route of administration, date, time, and signature of the prescriber. There should be a documented diagnosis, condition, or indication for each medication ordered.","['name of the drug', 'dosage', 'frequency of administration', 'route of administration', 'date', 'time', 'signature of the prescriber', 'documented diagnosis', 'condition', 'indication']",Stanford_Healthcare_Regulations.pdf
Can medications brought by or with the patient to SHC be administered to the patient?,"Medications brought by or with the patient to SHC may not be administered to the patient unless all of the following conditions are met: the drugs have been specifically ordered by the patient’s physician or APP and the order entered in the patient’s medical record, the drugs have been positively identified and examined for lack of deterioration by the pharmacist or physician, and the drugs are approved agents for in-hospital use as described in the Patient’s Own Medication Policy.","['may', 'not', 'ordered', 'drugs', 'positively', 'identified', 'examined', 'lack', 'deterioration', 'pharmacist', 'physician', 'approved', 'agents', 'in-hospital', 'use', 'policy']",Stanford_Healthcare_Regulations.pdf
What happens to medication orders when a patient is transferred to the Operating Room?,"Upon transfer of the patient to the Operating Room, all medication orders are canceled and must be rewritten. It is not acceptable to write a statement such as ""Resume all medication orders""; complete orders for each medication must be documented.",,Stanford_Healthcare_Regulations.pdf
Who is responsible for reviewing and reaffirming medication orders when a patient is transferred to a different service or physician?,"If there is a change in Service (e.g. Medicine, Surgery) and/or the physician responsible for the patient, all orders for the patient must be reviewed by the new Service and/or physician and reaffirmed or discontinued via order documented in the patient's chart.","['responsible', 'patient', 'orders', 'reviewed', 'reaffirmed', 'discontinued', 'chart']",Stanford_Healthcare_Regulations.pdf
What is the exception to the rule that only drugs listed in the SHC Drug Formulary may be administered to inpatients?,"The exceptions to the rule that only drugs listed in the SHC Drug Formulary may be administered to inpatients are: (1) those obtained by the Non-Formulary Drug Procedure, (2) those employed in research protocols approved by Stanford University Medical Center’s Administrative Panel on Human Subjects in Medical Research, (3) those employed for purposes of direct therapeutic benefit to a particular patient in an emergency, when approved by the Chief of Staff or the Chief’s designee, or (4) those brought by or with the patient to SHC, if all of the conditions in 7.C above have been met.","['those', 'obtained', 'employed', 'approved', 'Chief', 'designee', 'brought']",Stanford_Healthcare_Regulations.pdf
What is the process for handling and administration of investigational drugs at SHC?,Investigational drugs may be used in accordance with applicable State and federal laws and regulations as well as policies adopted by the Pharmacy and Therapeutics Committee. The handling and administration of investigational drugs are governed by the Stanford Health Care Administrative Manual.,"['investigational drugs', 'Stanford Health Care Administrative Manual']",Stanford_Healthcare_Regulations.pdf
What is the responsibility of the Medical Staff in terms of obtaining consultations?,"The Medical Staff, through the Chiefs of Services and Medical Directors, are responsible for ensuring that members obtain consultations when appropriate and when requested by the Chiefs of Services, Medical Directors, or Chief of Staff.","['responsible', 'obtain', 'consultations']",Stanford_Healthcare_Regulations.pdf
What are the two types of consultations that can be obtained?,"The two types of consultations are ""consultation only"" and ""consultation and management.""","['consultation only', 'consultation and management']",Stanford_Healthcare_Regulations.pdf
"What is the difference between ""consultation only"" and ""consultation and management""?","""Consultation only"" involves the consultant reviewing the patient's records and rendering an opinion and treatment recommendations, but the consultant is not directly involved in patient management. ""Consultation and management"" involves the consultant placing orders in the chart and participating directly in patient care management.","['consultation', 'management']",Stanford_Healthcare_Regulations.pdf
What is the procedure for sedation and anesthesia?,"Prior to sedation and anesthesia, a pre-anesthesia evaluation must be completed, including a focused H&P with particular attention to certain factors, and determination of ASA classification.","['Prior', 'sedation', 'anesthesia', 'evaluation', 'H&P', 'ASA']",Stanford_Healthcare_Regulations.pdf
What are the factors that must be considered in the pre-anesthesia evaluation?,"The factors that must be considered in the pre-anesthesia evaluation include any history of adverse or allergic drug reactions with anesthesia or sedation, NPO status, level of consciousness, airway assessment, brief description of the planned procedure(s), planned anesthesia type, including risks, benefits, and alternatives.","['NPO', 'airway assessment', 'planned anesthesia type', 'risks', 'benefits', 'alternatives']",Stanford_Healthcare_Regulations.pdf
Who is responsible for ensuring that the results of medical tests are reviewed?,"The attending physician who orders medical tests on an SHC outpatient is responsible for ensuring that the results of such tests are reviewed no later than 2 business days after they appear in the electronic medical record or are made available via fax, mail, or other means.","['The', 'attending', 'physician', 'who', 'orders', 'medical', 'tests', 'is', 'responsible', 'for', 'ensuring', 'that', 'the', 'results', 'of', 'such', 'tests', 'are', 'reviewed']",Stanford_Healthcare_Regulations.pdf
How often must the attending physician see a hospitalized patient?,"The attending physician or a member of the housestaff, APP, or appropriate covering physician must see a hospitalized patient at least daily or more frequently as required by the patient's condition or circumstances.","['daily', 'circumstances']",Stanford_Healthcare_Regulations.pdf
What must be documented in the patient's medical record?,A progress note must be documented on each patient daily in sufficient detail to allow formulation of a reasonable picture of the patient's clinical status at the time of observation.,"['progress note', 'daily', 'reasonable picture', 'clinical status', 'patient']",Stanford_Healthcare_Regulations.pdf
Can a nurse seek medical consultation in case of an emergency?,"Yes, in case of emergencies, a nurse is authorized to seek appropriate medical consultation if the responsible attending or housestaff physician is not available.",['Yes'],Stanford_Healthcare_Regulations.pdf
What is the role of the Pharmacy and Therapeutics Committee in the handling and administration of investigational drugs?,The Pharmacy and Therapeutics Committee is responsible for developing policies and procedures for the handling and administration of investigational drugs in accordance with applicable State and federal laws and regulations.,"['Pharmacy', 'Therapeutics', 'Committee', 'handling', 'administration', 'investigational', 'drugs', 'policies', 'procedures', 'State', 'federal', 'laws', 'regulations']",Stanford_Healthcare_Regulations.pdf
What is the purpose of the focused H&P?,"The purpose of the focused H&P is to gather information about the patient's medical history, current health status, and planned procedure(s) to ensure safe and effective care during anesthesia and surgery.","['gather', 'information', 'patient', 'medical', 'history', 'current', 'health', 'status', 'planned', 'procedure', 'safe', 'effective', 'care', 'anesthesia', 'surgery']",Stanford_Healthcare_Regulations.pdf
What are the six elements that must be included in the brief operative or procedure note?,The six elements that must be included in the brief operative or procedure note are: (1) name(s) of the practitioner(s) who performed the procedure and their assistant(s); (2) name of the procedure(s) performed; (3) complications/findings of the procedure; (4) estimated blood loss; (5) any specimen(s) removed; and (6) postoperative diagnosis.,"['name(s)', 'procedure(s)', 'complications/findings', 'estimated blood loss', 'specimen(s)', 'postoperative diagnosis']",Stanford_Healthcare_Regulations.pdf
Who can document the operative or procedure report?,The operative or procedure report can be documented by any member of the housestaff or an APP who was present and directly participated during the entire procedure.,"['housestaff', 'APP']",Stanford_Healthcare_Regulations.pdf
What is the difference between a full operative or procedure report and a brief operative or procedure note?,"A full operative or procedure report includes all the elements of the brief operative or procedure note, plus additional information such as pre-op diagnosis, type of anesthesia or sedation, description of the procedure, and date and time of procedure.","['full', 'operative', 'procedure', 'report', 'brief', 'note', 'pre-op', 'diagnosis', 'type', 'anesthesia', 'sedation', 'description', 'procedure', 'date', 'time']",Stanford_Healthcare_Regulations.pdf
What is the responsibility of the attending physician in documenting the operative or procedure report?,"The attending physician must document an attestation statement confirming his/her level of involvement in the procedure, if the housestaff provides the documentation.","['The', 'attending', 'physician', 'must', 'document', 'attestation', 'statement', 'confirming', 'level', 'involvement', 'procedure', 'housestaff', 'provides', 'documentation']",Stanford_Healthcare_Regulations.pdf
When must the post-anesthesia follow-up report be documented?,The post-anesthesia follow-up report must be documented within 48 hours after the procedure that necessitated sedation or anesthesia.,"['within', '48', 'hours']",Stanford_Healthcare_Regulations.pdf
What information must be included in the post-anesthesia follow-up report?,The post-anesthesia follow-up report must include any intra-operative or postoperative anesthesia complications.,['complications'],Stanford_Healthcare_Regulations.pdf
Can the documentation of reports required by this section be delegated to a member of the housestaff or an APP?,"Yes, the documentation of reports required by this section may be delegated to a member of the housestaff or an APP who was present and directly participated during the entire surgery or procedure.",['Yes'],Stanford_Healthcare_Regulations.pdf
What is the role of the responsible physician or allied health practitioner in patient discharge?,The responsible physician or allied health practitioner must order the patient's discharge.,"['The', 'responsible', 'physician', 'or', 'allied', 'health', 'practitioner', 'must', 'order', 'the', ""patient's"", 'discharge']",Stanford_Healthcare_Regulations.pdf
What is the timeframe for documenting the operative or procedure report?,"The operative or procedure report must be documented immediately following surgery or a procedure, or within 24 hours after the procedure.","['immediately', 'within', '24', 'hours']",Stanford_Healthcare_Regulations.pdf
What is the purpose of the ASA classification system?,"The ASA classification system is used to assess a patient's fitness for anesthesia and surgery, and to determine the appropriate level of anesthesia care required.","['ASA', 'classification', 'system', 'anesthesia', 'surgery', 'fitness', 'care', 'required']",Stanford_Healthcare_Regulations.pdf
"What is the responsibility of the attending physician, dentist, or podiatrist regarding discharge planning?","The attending physician, dentist, or podiatrist is responsible for planning discharge in a timely and coordinated fashion, and must communicate appropriate medical information to the referring doctor and any institution or agency to which the patient is referred following discharge.","['responsibility', 'attending', 'physician', 'discharge', 'planning', 'communicate', 'medical', 'information', 'referring', 'institution', 'agency']",Stanford_Healthcare_Regulations.pdf
What is the requirement for documenting discharge summary for patients who have been in the hospital for more than 48 hours?,"For patients who have been in the hospital for more than 48 hours, the patient’s discharge summary should either be documented in the medical record or dictated within 48 hours of discharge.","['discharge summary', 'medical record', 'dictated', '48 hours']",Stanford_Healthcare_Regulations.pdf
What is the requirement for documenting discharge summary for patients who have been in the hospital for less than 48 hours?,"For patients with a stay less than 48 hours, the final progress note may serve as the discharge summary and must contain the outcome of hospitalization, the case disposition, and any provisions for follow-up care.","['less', 'hospitalization', 'case', 'disposition', 'follow-up']",Stanford_Healthcare_Regulations.pdf
What is the timeframe for completing the discharge or death summary?,The discharge or death summary must be completed by the discharging practitioner within fourteen (14) days of discharge.,"['fourteen', 'days']",Stanford_Healthcare_Regulations.pdf
What should be documented in the discharge summary?,"The discharge summary should include the admitting date and reason for hospitalization, discharge date, final diagnoses, succinct summary of significant findings, treatment provided and patient outcome, documentation of all procedures performed during current hospitalization and complications (if any), condition of patient upon discharge and to where the patient is discharged, discharge medication, follow-up plan, and specific instructions given to the patient and/or family.","['admitting date', 'reason for hospitalization', 'discharge date', 'final diagnoses', 'succinct summary', 'significant findings', 'treatment provided', 'patient outcome', 'procedures performed', 'complications', 'condition of patient', 'discharge medication', 'follow-up plan', 'specific instructions']",Stanford_Healthcare_Regulations.pdf
What should be documented in the death summary?,"The death summary should include the admitting date and reason for hospitalization, date of death, final diagnoses, succinct summary of significant findings, treatment provided and patient outcome, goals of Care – if patient was placed on DNR/palliative/comfort/hospice care status, documentation of all procedures performed during current hospitalization and complications (if any).","['admitting', 'date', 'reason', 'hospitalization', 'date', 'death', 'final', 'diagnoses', 'summary', 'findings', 'treatment', 'patient', 'outcome', 'goals', 'Care', 'DNR', 'palliative', 'comfort', 'hospice', 'status', 'documentation', 'procedures', 'performed', 'current', 'hospitalization', 'complications']",Stanford_Healthcare_Regulations.pdf
Who is responsible for pronouncing death and making reports to the County Coroner’s Office?,"The patient must be pronounced dead by a licensed physician or APP, and the physician pronouncing the death is responsible for determining whether the death is reportable to the County Coroner’s Office and must make such reports in accordance with the applicable California laws.","['licensed physician', 'APP', 'County Coroner’s Office', 'California laws']",Stanford_Healthcare_Regulations.pdf
