question,answer,question_type,filename
How does the Company manage the risk of a decline in real estate values affecting the value of security underlying certain loans?,"In the event that the conditions in the real estate market deteriorate materially causing a depreciation in real estate values, this may adversely impact on the value of the security underlying certain of the Company's loans which it may realize in the event that it is required to enforce its security.",simple,Product Disclosure Statement.pdf
What is the ranking of the Debenture Stock in the event of liquidation or winding up of the Company?,"The Debenture Stock ranks first in priority in the event of liquidation or winding up of the Company, ahead of unsecured creditors.",simple,Product Disclosure Statement.pdf
Is there an established market for the sale or transfer of Debenture Stock in Finance Direct Limited?,"No, according to the opinion of the Company, there is no established market for the sale or transfer of Debenture Stock.",simple,Product Disclosure Statement.pdf
How does the Company mitigate the risk of borrower default?,"The Company has a number of procedures in place to mitigate the risk of borrower default, including requiring borrowers to take loan repayment insurance and seeking guarantees from third parties for certain loans.",simple,Product Disclosure Statement.pdf
"What is the aggregate principal amount of Debenture Stock issued by the Company as of September 30, 2022?","$12,927,095",simple,Product Disclosure Statement.pdf
Is the Supervisor responsible for guaranteeing the obligations of the Company under the Debenture Stock?,"No, the Supervisor does not guarantee the Company’s obligations under the Debenture Stock.",simple,Product Disclosure Statement.pdf
Is there a fee charged for early repayment of Debenture Stock?,"Yes, the Company may charge an investment break fee set by the Company from time to time (currently $150).",simple,Product Disclosure Statement.pdf
Who is the non-executive director of the Company who is also the Chairman of the Board of Directors?,Josh de Jong,simple,Product Disclosure Statement.pdf
"What is the amount of preferential liability that ranked ahead of the Debenture Stock as of September 30, 2022?","$45,546",simple,Product Disclosure Statement.pdf
What is the range of interest rates offered by the Company on its peer-to-peer lending platform?,"The interest rates offered by the Company on its peer-to-peer lending platform vary over 9 ""buckets"" of risk grades, ranging from 8.45% to 21.60% for unsecured loans and from 7.95% to 19.90% for secured loans.",simple,Product Disclosure Statement.pdf
How does the Company mitigate the risk associated with interest rate fluctuations?,"The Company has the option to cease lending on the Platform, raise interest rates offered on the Platform, or seek further retail and wholesale funding lines to fund a larger portion of the lower yielding loans originations.",simple,Product Disclosure Statement.pdf
"Considering the Company's practice of paying Fringe Benefit Tax for additional remuneration and the director's fee paid to Stephen Massey, how much will Stephen Massey receive as a director's fee, given that he is a proposed independent director stepping in as director for the Company on 01 April 2023, pending confirmation from all regulators?","$30,000 including GST",conditional,Product Disclosure Statement.pdf
"How does the transfer of ownership of an investment in Finance Direct Limited work, considering the role of related parties and the company's financial requirements?","The process for transferring ownership of an investment in Finance Direct Limited involves completing a Transfer form, which must be registered with the Company.",conditional,Product Disclosure Statement.pdf
"How does the company's peer-to-peer lending platform manage the risk of borrower default, given that it has a potentially greater credit risk compared to other non-bank deposit takers, and how does it mitigate the impact of interest rate fluctuations on its profitability?",The Company's peer-to-peer lending platform is reasonably unique in that it advances funds on equal terms with other retail and wholesale investors in that Platform.,conditional,Product Disclosure Statement.pdf
Under what circumstances can the company use the funds raised from the issue of Debenture Stock for purposes other than supporting its lending operations?,"No, the funds raised from the issue of Debenture Stock will be used to support the Company’s lending operations directly to clients of the Company and clients of its subsidiary company, Lending Crowd Limited.",conditional,Product Disclosure Statement.pdf
"Under what conditions, if any, can the company create prior security interests over its assets for borrowed or raised funds?","Yes, the Trust Deed permits the Company or any other Charging Group Member to create prior security interests over any asset to secure any moneys to be borrowed, raised, or otherwise owing in purchasing or acquiring such asset, subject to certain conditions.",conditional,Product Disclosure Statement.pdf
"What is the maximum amount of related party exposure allowed for the Company regarding soil nutrients and stability, considering the limitations and restrictions outlined in the Trust Deed, specifically Clause 5, and how does it impact the Company's creditworthiness?","According to the Trust Deed, the aggregated related party exposure must not exceed 15% of capital.",conditional,Product Disclosure Statement.pdf
"How does Finance Direct mitigate the risk of borrower default when investing in loans through the Platform, given the potential for real estate market deterioration, non-payment of amounts owing by borrowers, and the Company's reliance on third-party providers for technological infrastructure?",Finance Direct mitigates the risk of borrower default by lending over multiple loans (diversifying its exposure) and does not lend to any related party.,conditional,Product Disclosure Statement.pdf
"Considering the possibility of financial hardship or death, and the fact that the company does not intend to quote the Debenture Stock on a licensed market in New Zealand, how does the company's ability to permit early repayment of Debenture Stock before the maturity date affect the investor's ability to sell their Debenture Stock before the end of its term?","No, the Debenture Stock is not quoted on a licensed market in New Zealand and there is no other established market for trading them.",conditional,Product Disclosure Statement.pdf
"How does the company mitigate the risk of secured property being destroyed or disposed of illegally, considering the reliance on second-ranking security interests and loan rollovers?",The Company takes additional second-ranking security interests in some instances to mitigate the risk of secured property being destroyed or disposed of illegally.,conditional,Product Disclosure Statement.pdf
"Considering the Company's policy, how would the repayment process for Debenture Stock be affected if the Company decides to liquidate its assets before the Maturity Date?",Requests for early repayment of Debenture Stock must be made to the Company in writing.,conditional,Product Disclosure Statement.pdf
"What is the value of the company's total tangible assets as of September 30, 2022, that can be used to secure debenture stock, considering prior security interests and preferential liabilities?","$17,602,000",conditional,Product Disclosure Statement.pdf
"How does the company manage its risk of insolvency and ensure it can meet its financial obligations, given its high loan-to-value ratio and reliance on depreciating assets as security?","The Company ensures that it is able to meet its debts as they fall due by maintaining a capital ratio of not less than 10%, ensuring that the aggregated related party exposure does not exceed 15% of capital, and following stringent policies of monitoring loan performance.",conditional,Product Disclosure Statement.pdf
"Under what conditions can the company modify loan agreements during the loan facility, considering the roles of Lending Crowd Limited, Lending Crowd Trustee Limited, and Wayne Croad?","Yes, the Company's loan documentation allows for loans to be varied during the course of the loan facility agreement, including the ability to extend the repayment date of loans and roll over loans into new agreements.",conditional,Product Disclosure Statement.pdf
"How does the ranking of Debenture Stock work in the event of liquidation, considering the Company's prioritization of repayment to investors, preferential creditors, and the impact of early repayment fees?",The Debenture Stock being offered under this issue will rank equally with all existing and further Debenture Stock which may be issued pursuant to the Trust Deed.,conditional,Product Disclosure Statement.pdf
"Under what conditions can the company prepay its debenture stock before its maturity date, and how will the interest rate be adjusted?","Yes, the company may, at its absolute discretion, permit early repayment in the event of death or financial hardship. Requests for early repayment must be made to the company in writing.",conditional,Product Disclosure Statement.pdf
"What is the minimum capital ratio that the Company must maintain, given that it does not have a credit rating, according to the Trust Deed, while ensuring that the aggregated related party exposure does not exceed 15% of capital, and adhering to other financial limitations and restrictions?","According to the Trust Deed, the Company must maintain a capital ratio of not less than 10%.",conditional,Product Disclosure Statement.pdf
"How does a borrower's default affect the company's liquidity and profitability, considering the company's risk mitigation strategies, such as requiring guarantees, maintaining liquid funds, and managing loan repayment cycles?","If a borrower defaults on a loan, the Company may not be able to realise sufficient value from the sale of the assets pledged by the borrower as security for the loan.",conditional,Product Disclosure Statement.pdf
What is the risk associated with regulatory changes for a financial services company that invests in peer-to-peer lending and relies on a third-party software program?,Changes to law or regulation in the financial services market may affect the way the Platform is able to operate.,conditional,Product Disclosure Statement.pdf
"Considering the risk of borrowers defaulting on loans and the potential impact on the company's liquidity, how does the company balance its reliance on debenture stock with adequate risk mitigation measures?",The Company's reliance on debenture stock to raise funds creates a risk that it may encounter difficulty in raising funds at short notice to meet its lending and repayment commitments.,conditional,Product Disclosure Statement.pdf
"Given the information provided, the rewritten question could be:

What are the main factors that give rise to the risk of investing in debt securities, considering the company's reliance on recovering loans from borrowers, liquidity risks, interest rate risks, and exposure to adverse real estate market conditions?",The main factors that give rise to the risk of investing in debt securities are discussed in Section 6 of the PDS (Risks of Investing).,conditional,Product Disclosure Statement.pdf
"How does the company ensure the recovery of loans in full from borrowers, given the risk of insolvency and inadequate security?","The Company ensures that it is able to recover loans in full from borrowers by taking sufficient security to properly protect its position, monitoring loan performance, and following up with enforcement action if there is a breach of the terms of the loan documentation.",conditional,Product Disclosure Statement.pdf
"What is the risk associated with the Company's reliance on third-party providers for managing technological infrastructure, considering the Company's size and the fact that it does not have internal IT personnel?","The fact that the Company does not have its own internal IT personnel may result in a loss of information or delays in recovering loan payments or meeting obligations to Investors, increasing the risk of default on payment obligations under the Debenture Stock.",conditional,Product Disclosure Statement.pdf
"Considering the Company's lending sectors and risk management strategies, what is the total value of receivables owned by the Company as of September 30, 2022, and how does it break down between consumer and business loans?","The total value of receivables owned by the Company as of September 30, 2022, was $15,721,000.",conditional,Product Disclosure Statement.pdf
"What are the principal risks associated with investing in Debenture Stock, given the company's financial limitations and restrictions, creditworthiness, and loan recovery process?","The principal risks associated with investing in Debenture Stock include the risk that the Company becomes insolvent and is unable to meet its obligations under the Debenture Stock, and the risk that the value of the Company's assets falls and those assets are realized for less than the acquisition cost of those assets.",conditional,Product Disclosure Statement.pdf
"Considering the company pays Fringe Benefit Tax for additional remuneration, what is the name of the company that Kirstin Poole is the founder and sole partner of, given that Kirstin receives a director's fee of $18,000 plus GST in her role as a non-executive director?",kplegal Limited,conditional,Product Disclosure Statement.pdf
"How does the company mitigate operational and regulatory risks while maintaining compliance with various regulations, given its complex structure as a non-bank deposit taker and a subsidiary that operates a licensed peer-to-peer service?","The company has internal control procedures and risk management policies in place to mitigate these risks, and it also makes use of external specialists, including HLB Mann Judd for accounting matters and MinterEllisonRuddWatts for legal matters.",conditional,Product Disclosure Statement.pdf
"Considering the company's regulatory compliance and risk management procedures, what are the implications of the company's ""Approved Issuer"" status on its tax obligations and reputation?","Yes, the company has obtained ""Approved Issuer"" status and has registered the Debenture Stock as ""Registered Securities"" for the purpose of the approved issuer levy provisions in Part 6B of the Stamp and Cheques Duties Act 1971.",conditional,Product Disclosure Statement.pdf
"Considering the context of Finance Direct Limited's Product Disclosure Statement, what is the fee for early repayment of investment, and how does it relate to the interest rate and maturity date?","Yes, the Company may charge an investment break fee set by the Company from time to time (currently $150) for early repayment.",conditional,Product Disclosure Statement.pdf
"What is the minimum capital ratio required for Finance Direct Limited to avoid insolvency, and how does it relate to the company's ability to absorb unexpected losses?","The minimum requirement for the capital ratio for Finance Direct Limited is set out in the Deposit Takers (Credit Ratings, Capital Ratios, and Related Party Exposures) Regulations 2010 (Deposit Takers Regulations).",conditional,Product Disclosure Statement.pdf
"What are the tax consequences of investing in Debenture Stock, considering regulatory risks and compliance requirements?","Investing in Debenture Stock will have taxation consequences, and the effect of taxation will vary according to each investor's personal circumstances. There may be other tax consequences from acquiring or disposing of Debenture Stock that are not covered in the Product Disclosure Statement.",conditional,Product Disclosure Statement.pdf
"Considering the company pays Fringe Benefit Tax for additional remuneration, what is the name of the company that Stephen Massey operates as an independent Mortgage Adviser under, assuming Wayne Croad, a non-executive director, receives a finder's fee of $140,000?",Loan Market,conditional,Product Disclosure Statement.pdf
"What are the two primary risks associated with Finance Direct's lending practices, given that the company primarily lends against depreciating assets, has a higher loan-to-value ratio, and follows a rigorous loan application process?","The Company primarily lends against the security of motor vehicles, boats, and agreements to mortgage over real estate.",conditional,Product Disclosure Statement.pdf
"How does the company manage the risk of insufficient funds for its ongoing obligations, given its reliance on debenture stock and peer-to-peer lending platform, while maintaining profitability in the face of fluctuating interest rates and loan origination?","The Company actively monitors loan repayment cycles to ensure that the average actual term of its loans is shorter than the average term of its debenture borrowings, and it maintains sufficient liquid funds to meet its commitments based on forecast financial information.",conditional,Product Disclosure Statement.pdf
"How do tax rules for non-resident investors differ from those for residents, considering withholding tax rates, exemptions, and the impact of the Company's Approved Issuer status on non-resident investors?","Yes, there may be different tax rules relating to investors who are non-residents of New Zealand for tax purposes.",conditional,Product Disclosure Statement.pdf
How does the treatment of investment in the case of the death of a joint owner impact the company's financial requirements and ratios?,"Joint investment owners will be treated as joint tenants, meaning that on the death of one of them, ownership of the investment will vest automatically with the survivor(s).",conditional,Product Disclosure Statement.pdf
"Considering the Company's reliance on the Platform for funding, what risks are associated with the Company's inability to recover loans in full from borrowers, and how may this impact the Company's ability to meet its payment obligations under the Debenture Stock?","The risk associated with the Company's reliance on the Platform for funding is that the Company may encounter difficulty in raising funds at short notice to meet its lending and repayment commitments, as described in Section 6 of the PDS (Risks of Investing).",conditional,Product Disclosure Statement.pdf
"Considering the Company's financial requirements, what is the nature of the relationship between Finance Direct Limited and Lending Crowd Limited?","There is currently no fee payable in respect of the transfer of an investment to another person, but the Company reserves the right to charge a fee in the future.",conditional,Product Disclosure Statement.pdf
"Considering the Company's lending practices and risk management strategies, what percentage of the total receivables owned by the Company as of September 30, 2022, is exposed to the consumer and business loan sectors?","As of September 30, 2022, the Company's exposure to the lending sectors was 54% consumer loans and 46% business loans.",conditional,Product Disclosure Statement.pdf
"How does the company protect itself against operational, technological, and regulatory risks in its lending and investment activities?","The Company's highly automated nature of the Platform may make it an attractive target and potentially vulnerable to computer viruses, physical or electronic break-ins, and similar disruptions.",conditional,Product Disclosure Statement.pdf
Debenture Stock offer timeline?,"The offer opened on 22 September 2016 and there is no closing date, as it is a continuous offer.",compress,Product Disclosure Statement.pdf
Where does Debenture Stock stand in repayment?,The Debenture Stock ranks for repayment as described in Section 4 of the PDS (Key features of the Debenture Stock).,compress,Product Disclosure Statement.pdf
What's the name of the trust deed that applies to the Debenture Stock?,The Trust Deed,compress,Product Disclosure Statement.pdf
What's the point of the Trust Deed from the Company to the Supervisor?,The Trust Deed secures the obligations of the Company to Investors in respect of the Debenture Stock and provides a security interest in all of the Company’s Personal Property and a charge over the Company’s Other Property.,compress,Product Disclosure Statement.pdf
What's Lending Crowd's role re Finance Direct?,"Pursuant to a Supplemental Trust Deed signed on 11 December 2015, Lending Crowd Limited became a Charging Subsidiary.",compress,Product Disclosure Statement.pdf
Who handles various tasks in the Company?,"Wayne Croad, the Managing Director, is responsible for risk analysis, strategic planning, sales, marketing, and general management in the Company.",compress,Product Disclosure Statement.pdf
What's the ranking of Debenture Stock in liquidation?,"Debenture Stock ranks below liabilities that rank in priority to it, such as creditors preferred by law and any permitted prior ranking security interests, and above liabilities that rank equally with it, such as lesser ranking secured creditors and unsecured creditors.",compress,Product Disclosure Statement.pdf
What should investors keep in mind when evaluating Finance Direct Limited?,"Some of the key ratios that investors should consider when evaluating Finance Direct Limited include the capital ratio, liquidity cover ratio, and related party exposures.",compress,Product Disclosure Statement.pdf
"Interest payments on Debenture Stock, how are they made?",Interest payments on the Debenture Stock are fixed and vary depending on the fixed term selected. The current fixed interest rates can be found at www.financedirect.co.nz or are available upon request from the Company.,compress,Product Disclosure Statement.pdf
What's Lending Crowd Limited's role in Debenture Stock offer?,"Lending Crowd Limited, a subsidiary company of Finance Direct Limited, has granted security over its assets in support of the guarantee for the Debenture Stock.",compress,Product Disclosure Statement.pdf
How does the company mitigate operational risk?,"The Company applies internal control procedures, including separation of duties, external monthly accountant reconciliations, and 6-monthly audits by an approved auditor.",compress,Product Disclosure Statement.pdf
What uni did Josh de Jong attend?,Auckland University,compress,Product Disclosure Statement.pdf
What assets back the Debenture Stock?,"The Debenture Stock is secured against the Company's Personal Property and a charge over the Company's Other Property pursuant to the Trust Deed granted by the Company in favour of the Supervisor, as described in Section 4 of the PDS (Key features of Debenture Stock).",compress,Product Disclosure Statement.pdf
What's the extent of the Supervisor's interest in the debenture stock?,"The secured Debenture Stock is secured by a first-ranking security interest in favor of the Supervisor, who represents the interests of investors.",compress,Product Disclosure Statement.pdf
What's CTSL's role in the debenture stock?,Covenant Trustee Services Limited provides independent oversight of Finance Direct Limited in relation to the Debenture Stock.,compress,Product Disclosure Statement.pdf
How often does Finance Direct update its financial info?,"Finance Direct Limited provides updates on its financial position on a quarterly basis, and these updates are available on the Disclose Register.",compress,Product Disclosure Statement.pdf
"What was the finder's fee paid to a party related to Wayne Croad during the 6-month period ended September 30, 2022?","A finder's fee of $140,000 was paid to a party related to Wayne Croad during the six-month period ended September 30, 2022.",compress,Product Disclosure Statement.pdf
What's the RWT rate for different entities?,"The RWT rates for individuals (including corporate trustees) are 10.5%, 17.5%, 30%, 33%, and 39%. For trustee investors, the 10.5% rate is only available for a trustee of a testamentary trust. The rates for companies are 28%, 33%, and 39%.",compress,Product Disclosure Statement.pdf
What's the risk of investing in loans through the Platform?,The principal risk of loss in investing in loans through the Platform is non-payment of amounts owing by borrowers who enter into loan agreements under the Platform.,compress,Product Disclosure Statement.pdf
What's HLB Mann Judd's role in risk management?,HLB Mann Judd (chartered accountants and business advisers) provides external expert advice to the Company as considered prudent from time to time to help manage risk.,compress,Product Disclosure Statement.pdf
When is the Debenture Stock due?,The issue date of the Debenture Stock is 22 September 2016.,compress,Product Disclosure Statement.pdf
What's the point of loan apps?,The purpose of the loan application and credit approval process is to ensure that the Company takes sufficient security to properly protect its position and to ensure that the Company follows stringent policies of monitoring loan performance.,compress,Product Disclosure Statement.pdf
Can interest in Debenture Stock be transferred?,"Yes, Investors may transfer their interest in the Debenture Stock at any time, not later than 30 days before the Maturity Date, by completion of a Transfer in such form as is normally used to transfer shares in New Zealand.",compress,Product Disclosure Statement.pdf
What's FDL's business strategy?,"Finance Direct Limited is a Non-Bank Deposit Taker that offers competitively priced, flexible products and provides speed of service not always met by other lending institutions. The company attracts its customers through a network of introducers, press, internet, and radio advertising.",compress,Product Disclosure Statement.pdf
"Investor seeking Finance Direct's financial information, where?",Finance Direct’s financial information can be found in Section 5 of the PDS.,compress,Product Disclosure Statement.pdf
"What was the finder's fee paid to Wayne Croad's related party during the six-month period ended September 30, 2022?","$140,000",compress,Product Disclosure Statement.pdf
How often does the Debenture Stock earn interest?,"Interest on the Debenture Stock is paid quarterly during the term of the investment, on 31 March, 30 June, 30 September, and 31 December.",compress,Product Disclosure Statement.pdf
What's the number for Finance Direct's investment team?,The phone number for Finance Direct Limited's investment team is +64 9 529 5399.,compress,Product Disclosure Statement.pdf
How often will investors get interest and tax statements?,Investors will receive statements of interest and withholding tax deductions quarterly.,compress,Product Disclosure Statement.pdf
What's the biggest risk for the Co.?,"The most significant risk faced by the Company is the risk that the Company is unable to recover loans in full from borrowers, as described in Section 6 of the PDS (Risks of Investing).",compress,Product Disclosure Statement.pdf
Who can own Finance Direct Limited investments?,"Yes, more than one person can take ownership of an investment in Finance Direct Limited.",compress,Product Disclosure Statement.pdf
Who is liable for the Debenture Stock repayment?,"The Company is responsible for repaying the Debenture Stock, and the obligation to repay is guaranteed by Lending Crowd Limited, a subsidiary company of Finance Direct Limited.",compress,Product Disclosure Statement.pdf
"What is the likelihood of the Company defaulting on its obligations under the Debenture Stock, given that it primarily lends on depreciating assets, has a higher loan-to-value ratio than larger financial institutions, and has a rigorous loan application and credit approval process in place?","The likelihood of the Company defaulting on its obligations under the Debenture Stock is high, given that it primarily lends on depreciating assets, has a higher loan-to-value ratio than larger financial institutions, and has a rigorous loan application and credit approval process in place. This is because the Company's ability to recover loans in full from borrowers is uncertain, and the value of the assets used as collateral may decrease over time, making it difficult for the Company to recover its investment. Additionally, the Company's high loan-to-value ratio increases the risk that borrowers may default on their loans, which could lead to a significant loss for the Company and impact its ability to meet its obligations under the Debenture Stock.",multi-hop reasoning,Product Disclosure Statement.pdf
"What is the capital ratio of Finance Direct Limited, and how does it compare to the required minimum ratio? What is the significance of this ratio in evaluating the company's financial health?","The capital ratio of Finance Direct Limited can be found on the Disclose Register at https://disclose-register.companiesoffice.govt.nz/. The capital ratio is calculated by dividing the company's total capital by its total risk-weighted assets. According to the Disclose Register, the company's capital ratio is 14.8%, which exceeds the required minimum ratio of 4%. This suggests that the company has a healthy capital position and is well-positioned to absorb potential losses. However, it's important to note that a higher capital ratio does not necessarily mean that the company is safe, as other factors such as the quality of its assets and off-balance-sheet exposures should also be considered when evaluating its financial health.",multi-hop reasoning,Product Disclosure Statement.pdf
"How does Finance Direct Limited's lending approach compare to its competitors, and what measures has the company taken to maintain its reputation as a niche lender?","Finance Direct Limited's lending approach is conservative, and the company has always adopted a non-recourse basis, meaning they have no residual credit risk liability to other financial institutions in the event of a default by the respective borrower. This approach is different from other lenders who may take on more risk by holding onto loans that do not meet their lending criteria. The company has maintained its reputation as a niche lender by focusing on exceptional service and quality rather than growth for growth's sake, and by offering competitively priced and flexible products. Additionally, the company has launched a peer-to-peer lending service, operated by Lending Crowd Limited, which allows for equal terms as other retail and institutional investors, providing another avenue to access quality business. The company's focus on maintaining its reputation and its commitment to exceptional service and quality have contributed to its continued success.",multi-hop reasoning,Product Disclosure Statement.pdf
"How does Finance Direct Limited manage to maintain its reputation as a niche lender while providing quality business and minimizing risk through a non-recourse basis, and how does its peer-to-peer lending service operated by Lending Crowd Limited, contribute to the company's success in navigating challenging economic times?","Finance Direct Limited maintains its reputation as a niche lender by focusing on exceptional service and quality rather than growth for growth's sake, and by adopting a conservative approach to lending, where loans that do not meet the company's lending criteria are brokered to a more appropriate lender on a non-recourse basis, minimizing the risk to the company. The company's peer-to-peer lending service operated by Lending Crowd Limited, launched in 2015, has proven to be another avenue to access quality business for the company, while providing an opportunity to invest in a wholly New Zealand owned company, and has helped the company successfully navigate challenging economic times by switching its activities between lending and brokering.",multi-hop reasoning,Product Disclosure Statement.pdf
"How does the company mitigate the risk of not having sufficient funds to meet its ongoing obligations, given that it principally raises funds from the issue of Debenture Stock, and what are the potential impacts on the company's profitability and ability to make payment obligations under the Debenture Stock if interest rate margins reduce due to larger investments in lower-yielding loans on the peer-to-peer lending platform?","To mitigate the risk of not having sufficient funds to meet its ongoing obligations, the company actively monitors loan repayment cycles to ensure the average actual term of its loans is shorter than the average term of its debenture borrowings, prepares detailed financial forecasts and holds regular management meetings to discuss liquidity management issues, maintains sufficient liquid funds to meet its commitments based on forecast financial information, obtains external expert advice as considered prudent from time to time, and manages its liquidity and reports on that liquidity to the Supervisor as required by the Trust Deed. If interest rate margins reduce due to larger investments in lower-yielding loans on the peer-to-peer lending platform, it may increase the risk of default and impact the company's ability to make payment obligations under the Debenture Stock, potentially affecting its profitability. To mitigate this risk, the company may cease lending on the platform, raise interest rates offered on the platform, or seek further retail and wholesale funding lines to fund a larger portion of the lower-yielding loans originations.",multi-hop reasoning,Product Disclosure Statement.pdf
"What steps can investors take to resolve a dispute regarding their Debenture Stock investment, and where can they find the necessary forms and information for this process?","Investors can resolve disputes regarding their Debenture Stock investment by first contacting Finance Direct Limited's internal disputes resolution scheme, which can be reached through their Freephone 0800 268 362, Telephone +64 9 302 0638, or Email team@covenant.co.nz. If a resolution cannot be reached through this channel, investors can contact Financial Services Complaints Limited, an approved disputes resolution scheme that can be reached through their Freephone 0800 347 257, Email complaints@fscl.org.nz, or Physical Address: Level 4 101 Lambton Quay Wellington. Investors can also contact the Financial Markets Authority through their website www.fma.govt.nz to make a complaint. Investors can find the necessary forms and information for this process on Finance Direct Limited's website at www.financedirect.co.nz, or on the Disclose Register at https://disclose-register.companiesoffice.govt.nz. They can also request a copy of the information on the Disclose Register from the Registrar of Financial Service Providers.",multi-hop reasoning,Product Disclosure Statement.pdf
"What are the possible tax consequences for an investor who is not a tax resident of New Zealand and holds secured deposits through a fixed establishment in New Zealand in which the investor is engaged in business in New Zealand, and how might these consequences be affected by the company's regulatory risk?","The possible tax consequences for an investor who is not a tax resident of New Zealand and holds secured deposits through a fixed establishment in New Zealand in which the investor is engaged in business in New Zealand include non-resident withholding tax (NRWT) deducted by the company at a rate of 10% or 15%, depending on the investor's country of residence and eligibility for relief under a relevant tax treaty. However, the company's regulatory risk may affect these tax consequences, as the company's failure to comply fully with regulatory requirements could result in fines or sanctions that might impact its ability to deduct NRWT correctly or make timely interest payments to investors, potentially disrupting business operations and profitability and increasing the risk of default in payment obligations under the Debenture Stock.",multi-hop reasoning,Product Disclosure Statement.pdf
"What are the possible ways an investor can withdraw their investment before the maturity date, considering the Company's discretion, security interests, financial position, performance, and market conditions, and how can an investor assess the credit risk and interest rate risk associated with the Debenture Stock?","An investor can withdraw their investment before the maturity date by selling their Debenture Stock, but this is subject to the Company's discretion. The Company may permit early repayment in cases of death or financial hardship. However, there is no established market for trading Debenture Stock, and the Company does not intend to quote it on a licensed market in New Zealand, which may limit the investor's ability to sell their stock. The investor can also assess the credit risk and interest rate risk associated with the Debenture Stock by reviewing the Company's financial information, which is available in Section 5 of the PDS. The Company's financial position and performance are essential in assessing its ability to meet its obligations under the Debenture Stock. The investor should also consider the risks associated with investing in debt securities, such as credit risk, liquidity risk, interest rate risk, and real estate and property market risk, which are discussed in Section 6 of the PDS. Additionally, the investor should evaluate the security interests that secure the Debenture Stock, which are described in Section 4 of the PDS.",multi-hop reasoning,Product Disclosure Statement.pdf
