question,answer,tokens_present,document
What should be retained as permanent records in the strong room?,"The records pertaining to articles in safe custody, or G.P. Notes, Shares, etc. must be retained as permanent records in the strong room.","['G.P. Notes', 'Shares', 'safe custody']",Policy_Document.pdf
"How should ledgers, registers, and documents be kept?","All ledgers, registers, and documents should be kept in safe receptacles.",['safe receptacles'],Policy_Document.pdf
What should be kept in fire-proof safe/cabinet?,"All loan documents, securities, papers, ledgers, etc. relating to loans and advances, all account opening forms, balance books, copies of latest half-yearly returns, current loan files of big borrowers, all vouchers for last six months, and if possible, all ledgers of deposit accounts should be kept in fire-proof safe/cabinet and kept in the strong room, where available.","['all', 'loan', 'documents', 'securities', 'papers', 'ledgers', 'account', 'opening', 'forms', 'balance', 'books', 'copies', 'latest', 'half-yearly', 'returns', 'current', 'loan', 'files', 'big', 'borrowers', 'all', 'vouchers', 'last', 'six', 'months', 'ledgers', 'deposit', 'accounts']",Policy_Document.pdf
"What should be done in case of destruction of records due to fire, inundation, flood, earthquake, or any other Act of God?","A list has to be made in respect of the items that are missing and an endorsement has to be made on the register stating that the record Item No. are destroyed by fire, inundation, earthquake, etc.","['fire', 'inundation', 'flood', 'earthquake', 'Act of God']",Policy_Document.pdf
How should files be maintained?,"Files should not be permitted to become over bulky and when 150 pages have been filed, new files should be started. Completed books and files must be properly labeled with the dates of commencement and completion and the latter date entered in the register of current-cum-old records.","['files', 'should', 'not', 'be', 'permitted', 'to', 'become', 'over', 'bulky', 'and', 'when', '150', 'pages', 'have', 'been', 'filed', 'new', 'files', 'should', 'be', 'started', '.', 'Completed', 'books', 'and', 'files', 'must', 'be', 'properly', 'labeled', 'with', 'the', 'dates', 'of', 'commencement', 'and', 'completion', 'and', 'the', 'latter', 'date', 'entered', 'in', 'the', 'register', 'of', 'current-cum-old', 'records']",Policy_Document.pdf
Who is responsible for the custody of old records?,"Old records will remain in the custody of an official, not below the rank of a special assistant, but the handling, thereof, will be entrusted to a daftri, who should work under the supervision of the said official.","['an official', 'a special assistant', 'a daftri']",Policy_Document.pdf
What should be done immediately on receipt of a completed book/file?,"Immediately on receipt of a completed book/file, it will be entered in the relevant columns of current-cum-old register of records in which separate pages will be used for entering files relating to the various sections and different books.","['Immediately', 'completed', 'book', 'file']",Policy_Document.pdf
"What should be done to destroy white ants, mildew, or dry rot in bank records?","Steps should be taken by chemical treatment to destroy any white ant, which may appear in bank's records, immediately, and mildew or dry rot, must be treated at once.","['white ant', 'mildew', 'dry rot', 'chemical treatment', 'immediately']",Policy_Document.pdf
What are the records that incumbents/in-charges are advised not to destroy?,The records that incumbents/in-charges are advised not to destroy are those needed for reconciliation of inter-branch transaction entries for the period up to which Reconciliation Department has not completed reconciliation work.,"['reconciliation', 'inter-branch', 'transaction', 'entries', 'period', 'reconciliation work']",Policy_Document.pdf
What are the vouchers that are sorted into cash payment and other vouchers?,"The vouchers that are sorted into cash payment and other vouchers are cash payment vouchers, clearing vouchers, transfer vouchers, and payment vouchers.","['cash payment vouchers', 'clearing vouchers', 'transfer vouchers', 'payment vouchers']",Policy_Document.pdf
How are cash payment vouchers arranged and sealed?,"Cash payment vouchers are arranged in the order of their entries in the cash book, stitched and sealed at the left-hand top corner. The date and the number of vouchers in each bundle are recorded on its cover, as well as in the voucher register.","['stitched', 'sealed']",Policy_Document.pdf
Who checks the contents of each bundle of cash payment vouchers with the cash book?,"The incumbent in-charge or officer checks the contents of each bundle of cash payment vouchers with the cash book, authenticates the correctness of the date and the number of vouchers given on its cover, and signs in the voucher register for its receipt.","['The', 'incumbent', 'in-charge', 'or', 'officer']",Policy_Document.pdf
"How are vouchers, other than cash payment vouchers, sorted and sealed?","Vouchers, other than cash payment vouchers, are sorted, tallied, stitched and sealed. They are numbered serially and the date and the total number of vouchers in each bundle are recorded on its cover, as well as in the voucher register.","['sorted', 'tally', 'stitched', 'sealed', 'numbered', 'date', 'total', 'bundle', 'cover', 'voucher', 'register']",Policy_Document.pdf
Who is responsible for the custody of cash payment and other vouchers?,The officials responsible for the custody of cash payment and other vouchers are the incumbents/in-charges.,"['incumbents', 'in-charges']",Policy_Document.pdf
How are vouchers taken out of custody for checking?,"Vouchers are taken out of custody on the requisition of a checking official, who will acknowledge their receipt in the registers kept for this purpose.","['Vouchers', 'taken', 'custody', 'requisition', 'checking', 'official', 'receipt', 'registers']",Policy_Document.pdf
What is done when a cheque or voucher is summoned to be produced in court?,"When a cheque or voucher is summoned to be produced in court, a true copy/photo copy thereof, duly attested by the incumbent in-charge, will be substituted for it in the relative bundle, and a remark to the effect that the original has been produced in court, being given on the copy.","['summoned', 'produced', 'court', 'true', 'copy', 'photo', 'attested', 'incumbent', 'in-charge', 'remark', 'effect', 'original', 'produced', 'court']",Policy_Document.pdf
How are banks' records maintained?,Banks' records are maintained duly catalogued and indexed.,"['duly', 'catalogued', 'indexed']",Policy_Document.pdf
What is the purpose of preserving and destroying bank's records?,"The purpose of preserving and destroying bank's records is to assess, monitor and control the risks, explain the nature and purpose of each transaction, observe all statutory and regulatory obligations, and maintain customer confidentiality.","['risks', 'transaction', 'statutory', 'regulatory', 'customer', 'confidentiality']",Policy_Document.pdf
What is the purpose of maintaining records in the banking industry?,"The purpose of maintaining records in the banking industry is to ensure that data is available in a form suitable for the purpose for which it is required and is available to authorized individuals, including RBI inspectors and internal/external auditors, on a timely basis.","['ensure', 'available', 'suitable', 'required', 'authorized', 'individuals', 'timely']",Policy_Document.pdf
What is the requirement for record retention in the banking industry?,"The requirement for record retention in the banking industry is to retain records for a period specified by the Bank, based on the requirement, and to ensure that the records are easily accessible, as and when required.","['retain', 'records', 'period', 'Bank', 'requirement', 'accessible']",Policy_Document.pdf
What is the significance of an audit trail in the banking industry?,"An audit trail is essential in the banking industry as it provides a record of all transactions, including financial statements, and allows for the tracking and verification of data.","['audit trail', 'banking industry', 'record', 'transactions', 'financial statements', 'tracking', 'verification', 'data']",Policy_Document.pdf
What is the purpose of management information in the banking industry?,"Management information in the banking industry is used to provide the management with information at prescribed intervals/periodicity, which discloses financial statements, analysis of significant assets and liabilities, and other relevant information.","['management', 'information', 'banking', 'industry', 'financial', 'statements', 'analysis', 'assets', 'liabilities']",Policy_Document.pdf
What is the purpose of transactional data in the banking industry?,"Transactional data in the banking industry is used to capture data for each transaction, including transaction type, purpose, originator, authorizer, counter-parties, amount/currency, relevant dates, interest/exchange rates, fees/commissions, collateral taken/given, subordination/guarantees, and other transaction specific characteristics.","['transactional', 'data', 'banking', 'industry', 'transaction', 'type', 'purpose', 'originator', 'authorizer', 'counter-parties', 'amount', 'currency', 'relevant', 'dates', 'interest', 'exchange', 'rates', 'fees', 'commissions', 'collateral', 'subordination', 'guarantees']",Policy_Document.pdf
How does the Bank ensure authenticity of electronic documents?,The Bank ensures authenticity of electronic documents by following the instructions contained in the IT Act 2000 and the rules framed thereunder from time to time for authentication of records by digital signatures or any other method of authentication approved by the Bank.,"['The Bank', 'IT Act 2000', 'digital signatures', 'authentication']",Policy_Document.pdf
What is the requirement for record media in the banking industry?,"The requirement for record media in the banking industry is to use a media that allows for the conversion of records from paper to non-paper form, and to ensure that the converted format becomes the prime record.","['non-paper form', 'prime record']",Policy_Document.pdf
What is the purpose of record retention periods in the banking industry?,"The purpose of record retention periods in the banking industry is to ensure compliance with statutory and regulatory requirements, satisfaction of the needs of RBI inspectors to have access to certain records, and satisfaction of the needs of internal and external auditors to have access to certain records.","['compliance', 'statutory', 'regulatory', 'RBI', 'inspectors', 'internal', 'external', 'auditors', 'records']",Policy_Document.pdf
What is the significance of exception reports of limit breaches in the banking industry?,"Exception reports of limit breaches in the banking industry are significant as they provide information on breaches of limits, allowing for corrective action to be taken to prevent further breaches.","['significant', 'breaches', 'limits', 'corrective', 'action']",Policy_Document.pdf
What is the purpose of maturity analysis in the banking industry?,"Maturity analysis in the banking industry is used to analyze the maturity of assets and liabilities, allowing for effective risk management and planning.","['maturity', 'analysis', 'banking', 'industry', 'risk', 'management', 'planning']",Policy_Document.pdf
What are the different formats that can be used for preserving records according to the text?,"The text mentions the following formats for preserving records: microfilm, microfiche, cipher tapes, floppy disks, CDs, and servers.","['microfilm', 'microfiche', 'cipher', 'floppy', 'CDs', 'servers']",Policy_Document.pdf
What is the purpose of determining the media to be used for preserving records?,The purpose of determining the media to be used for preserving records is to ensure that the records are accessible and preserved for the required period of time.,"['ensure', 'preserved', 'required']",Policy_Document.pdf
What are the factors that need to be considered while choosing the medium for preserving records?,"The factors that need to be considered while choosing the medium for preserving records include statutory and regulatory requirements, accessibility, and physical conditions under which the records will be stored.","['statutory', 'regulatory', 'accessibility', 'physical']",Policy_Document.pdf
Where are the records located?,The records are located at the respective branches/offices of the bank. Electronic records may be kept at the respective branches/offices and/or nearby off-site locations.,"['records', 'located', 'branches', 'offices', 'bank', 'electronic', 'records', 'kept', 'off-site']",Policy_Document.pdf
What is the procedure for removing and destroying old records?,"The procedure for removing and destroying old records includes authorization and approval prior to destruction, establishment of procedures for destruction of electronic media, and maintenance of records in registers.","['procedure', 'destruction', 'records']",Policy_Document.pdf
How are old records destroyed?,"Old records are destroyed by burning them in the presence of the incumbent in-charge and the officer. Alternatively, they may be sold to a chemical furnace or paper mill for being burnt or converted into pulp.","['burning', 'sold', 'burnt', 'pulp']",Policy_Document.pdf
What details are recorded in the register of old records?,"The following details are recorded in the register of old records: serial number, description of book/file, date of commencement, date of completion, date of destruction, and mode of destruction.","['serial number', 'description of book/file', 'date of commencement', 'date of completion', 'date of destruction', 'mode of destruction']",Policy_Document.pdf
Who is responsible for seeking approval for destroying old records?,The concerned office is responsible for seeking approval for destroying old records from the Competent Authority.,"['The', 'concerned', 'office', 'is', 'responsible', 'for', 'seeking', 'approval', 'for', 'destroying', 'old', 'records', 'from', 'the', 'Competent', 'Authority']",Policy_Document.pdf
What are the exceptions to the destruction of records?,"Records relating to matters under dispute, matters on which an action by the bank against a customer or by a customer against the bank is likely to be founded, claims notices received by or garnishee orders served on the bank, and correspondence to which important or legal reference may have to be made on a future date should not be destroyed.","['not', 'be', 'destroyed']",Policy_Document.pdf
What is the purpose of maintaining a certificate of destruction of records?,The purpose of maintaining a certificate of destruction of records is to provide evidence that the records have been destroyed as per the rules and to ensure that the destruction has been completed properly.,"['certificate', 'destruction', 'records', 'rules']",Policy_Document.pdf
What is the purpose of the policy for records management in the bank?,"The purpose of the policy is to ensure that records are properly maintained, catalogued, and indexed, and to ensure compliance with regulatory guidelines and internal requirements.","['ensure', 'properly', 'maintained', 'catalogued', 'indexed', 'compliance', 'regulatory', 'guidelines', 'internal', 'requirements']",Policy_Document.pdf
What are the different types of records that the policy covers?,"The policy covers various types of records, including account opening forms, personal ledgers, payment system applications, outward clearing cheques, and electronic records.","['various types of records', 'account opening forms', 'personal ledgers', 'payment system applications', 'outward clearing cheques', 'electronic records']",Policy_Document.pdf
What is the retention period for account opening forms and related documents?,The retention period for account opening forms and related documents is 10 years.,['10 years'],Policy_Document.pdf
"What is the retention period for records related to payment system applications, outward clearing cheques, and electronic clearing system?","The retention period for records related to payment system applications, outward clearing cheques, and electronic clearing system is 10 years.",['10 years'],Policy_Document.pdf
Can certain records be preserved in electronic form?,"Yes, certain records can be preserved in electronic form, and the details of such records and their retention period will be intimated by the HO IT Department separately.",['Yes'],Policy_Document.pdf
What is the role of the Zonal Offices and Head Offices in the records management process?,"The Zonal Offices and Head Offices are responsible for ensuring that the records are properly maintained, catalogued, and indexed, and for rendering assistance to government offices or any agency designated by the bank that seeks information.","['Zonal Offices', 'Head Offices', 'records', 'maintained', 'catalogued', 'indexed', 'assistance', 'government offices', 'agency', 'bank', 'seeks', 'information']",Policy_Document.pdf
How long should items of records that were not included in the list of records to be preserved be maintained?,Items of records that were not included in the list of records to be preserved should continue to be maintained for a period of 10 years.,['10 years'],Policy_Document.pdf
Who is responsible for preparing the procedural aspects regarding maintaining records in electronic form?,The HO IT Department is responsible for preparing the procedural aspects regarding maintaining records in electronic form.,"['The', 'HO', 'IT', 'Department']",Policy_Document.pdf
What should be done with records that are no longer required to be maintained?,Records that are no longer required to be maintained should be destroyed/disposed of after obtaining permission from the Zonal Office/HO GA Department.,"['destroyed', 'disposed of', 'permission', 'Zonal Office', 'HO GA Department']",Policy_Document.pdf
How often should the policy be reviewed?,The policy should be reviewed annually in tune with regulatory guidelines/internal requirements or as and when considered necessary.,"['annually', 'regulatory', 'internal', 'necessary']",Policy_Document.pdf
What is the purpose of maintaining records in electronic form?,The purpose of maintaining records in electronic form is to ensure that the records are properly preserved and can be easily traced as and when required.,"['properly', 'preserved', 'easily', 'traced', 'required']",Policy_Document.pdf
What is the preservation period for items of records that are not included in the list of records to be preserved?,The preservation period for items of records that are not included in the list of records to be preserved is 10 years.,['10 years'],Policy_Document.pdf
What are the difficulties faced due to non-disposal of old records?,"The difficulties faced due to non-disposal of old records include occupation of space meant for destruction, improper segregation of records, wastage of time and money in preserving old records, and non-utilization of space for other productive purposes.","['occupation', 'improper', 'wastage', 'non-utilization']",Policy_Document.pdf
What are the steps to be taken by Incumbents Incharge to make room for proper upkeep of current records?,"The steps to be taken by Incumbents Incharge to make room for proper upkeep of current records include disposing of old records that have lived their preservation period, sending details of surplus stationery items to controlling offices, and ensuring that records are duly catalogued and indexed.","['disposing', 'sending', 'ensuring']",Policy_Document.pdf
What is the deadline for branches to confirm the disposal of old records and segregation of surplus stationery items?,The deadline for branches to confirm the disposal of old records and segregation of surplus stationery items is 15th February every year.,['15th February'],Policy_Document.pdf
"What are the transactions that branches shall maintain records for, as per KYC/AML measures?","Branches shall maintain records of all transactions, whether single or integrally connected, that take place within a month, towards compliance of KYC/AML measures.","['all', 'transactions', 'within', 'month', 'compliance']",Policy_Document.pdf
How long should written off loan accounts for which DICGC claims have already been settled and adjusted to the loan accounts be maintained?,Written off loan accounts for which DICGC claims have already been settled and adjusted to the loan accounts should be maintained for a period of 5 years from the date of closure.,['5 years'],Policy_Document.pdf
How long should written off loan accounts for which claims have been lodged with DICGC but are pending for settlement be maintained?,Written off loan accounts for which claims have been lodged with DICGC but are pending for settlement should be maintained for a period of 5 years from the date of settlement of the claim.,['5 years'],Policy_Document.pdf
How long should non-DICGC loans (General Category) that have been fully written off be maintained?,Non-DICGC loans (General Category) that have been fully written off should be maintained for a period of 5 years from the date of closure.,['5 years'],Policy_Document.pdf
What is the minimum period for which written off loan accounts for which DICGC claims have already been settled and adjusted to the loan accounts should be maintained?,"Written off loan accounts for which DICGC claims have already been settled and adjusted to the loan accounts should be maintained for a period of not less than 5 years from the date of closure of account, of the current calendar year.",['5 years'],Policy_Document.pdf
What is the minimum retention period for written off loan accounts for which claims have been lodged with DICGC but are pending for settlement?,The minimum retention period for written off loan accounts for which claims have been lodged with DICGC but are pending for settlement is 5 years from the date of settlement of the claim.,['5 years'],Policy_Document.pdf
How long should non-DICGC loans (General Category) that have been fully written off be maintained?,Non-DICGC loans (General Category) that have been fully written off should be maintained for a period of not less than 5 years from the date of closure of the account.,['5 years'],Policy_Document.pdf
What is the retention period for records of Government transactions?,"Records of Government transactions should be preserved as per guidelines for each scheme. Scrolls relating to Government transactions should be preserved for a period not less than 5 years immediately preceding the current calendar year, and consolidation sheets should be preserved for a period not less than 3 years preceding the current calendar year.","['5 years', '3 years']",Policy_Document.pdf
Can records be destroyed without permission from the competent authority?,"No, records should not be destroyed without permission from the competent authority.",['No'],Policy_Document.pdf
Who is the competent authority for granting approval for destruction of old records?,"The competent authority for granting approval for destruction of old records is the Zonal Office for branches/offices under Zonal Office, and the HO GA Department for Zonal Offices/HO Departments.","['Zonal Office', 'HO GA Department']",Policy_Document.pdf
What is the retention period for the Register of Members?,The retention period for the Register of Members is permanent.,['permanent'],Policy_Document.pdf
"How long should Provident Fund Registers, Provident Fund Loan Ledgers, and Provident Fund General Ledgers be maintained?","Provident Fund Registers, Provident Fund Loan Ledgers, and Provident Fund General Ledgers should be maintained permanently.",['permanently'],Policy_Document.pdf
What is the retention period for records relating to transactions which are in dispute?,Records relating to transactions which are in dispute should be maintained permanently.,['permanently'],Policy_Document.pdf
How long should Premises and properties files and records be maintained?,Premises and properties files and records should be maintained permanently.,['permanently'],Policy_Document.pdf
What is the retention period for Account opening forms of Current and Savings Bank and other Accounts with copy of proof of identity and address and other documents?,Account opening forms of Current and Savings Bank and other Accounts with copy of proof of identity and address and other documents should be maintained permanently.,['permanently'],Policy_Document.pdf
What is the retention period for records related to permanent premises and properties?,27 years,['27 years'],Policy_Document.pdf
"What is the retention period for records related to loans, cash credits, and overdrafts?",28 years,['28 years'],Policy_Document.pdf
What is the retention period for records related to powers of attorney?,29 years,['29 years'],Policy_Document.pdf
What is the retention period for account opening forms and other account-related documents?,30 years,['30 years'],Policy_Document.pdf
What is the retention period for leave record registers?,31 years,['31 years'],Policy_Document.pdf
What is the retention period for memorandum of letters of lockers and specimen signature cards?,32 years,['32 years'],Policy_Document.pdf
What is the retention period for safe deposit locker registers and agreements?,33 years,['33 years'],Policy_Document.pdf
What is the retention period for key registers?,34 years,['34 years'],Policy_Document.pdf
What is the retention period for general ledgers?,35 years,['35 years'],Policy_Document.pdf
What is the retention period for specimen signature files or books?,36 years,['36 years'],Policy_Document.pdf
What is the retention period for confidential files and files relating to industrial disputes and writ petitions?,37 years,['37 years'],Policy_Document.pdf
What is the retention period for H.O. circulars?,38 years,['38 years'],Policy_Document.pdf
What is the retention period for claims files?,39 years,"['39', 'years']",Policy_Document.pdf
What is the retention period for head office correspondence?,40 years,['40 years'],Policy_Document.pdf
What is the retention period for sundry assets files?,41 years,['41 years'],Policy_Document.pdf
What is the retention period for credit information books?,42 years,['42 years'],Policy_Document.pdf
What is the retention period for office order books?,43 years,['43 years'],Policy_Document.pdf
What is the retention period for furniture files?,44 years,['44 years'],Policy_Document.pdf
What is the retention period for indemnity bonds?,45 years,['45 years'],Policy_Document.pdf
What is the retention period for ATM card/debit card issue registers/applications?,46 years,['46 years'],Policy_Document.pdf
"What is the retention period for default account intimation for funds transfer, utility payment in respect of tele-internet banking registers/applications?",47 years,['47 years'],Policy_Document.pdf
What is the retention period for acknowledgement for receipt of PIN/password/user ID?,48 years,['48 years'],Policy_Document.pdf
What is the retention period for vendor agreements/third-party agreements?,49 years,['49 years'],Policy_Document.pdf
What is the retention period for pre-migration data backup (physical)?,50 years,['50 years'],Policy_Document.pdf
What is the retention period for user identification registers?,51 years,['51 years'],Policy_Document.pdf
What is the retention period for registers indicating records held in electronic form?,52 years,['52 years'],Policy_Document.pdf
What is the retention period for disputed transaction records?,53 years,['53 years'],Policy_Document.pdf
What is the retention period for FEDAI circulars?,54 years,['54 years'],Policy_Document.pdf
What is the retention period for international division circulars?,55 years,['55 years'],Policy_Document.pdf
What is the retention period for specimen signatures of foreign bank officials?,56 years,['56 years'],Policy_Document.pdf
What is the retention period for booklet supplied by RBI to identify the names of the parties blacklisted and necessary amendments?,57 years,['57 years'],Policy_Document.pdf
What is the retention period for claim application on account of deceased non-resident (ordinary)/non-resident (external)/FCNR (B) account holders?,58 years,['58 years'],Policy_Document.pdf
What is the retention period for records pertaining to unpaid export bills along with correspondence and GR Form?,59 years,['59 years'],Policy_Document.pdf
What is the retention period for REPO registers?,60 years,['60 years'],Policy_Document.pdf
What is the retention period for EM registers?,61 years,['61 years'],Policy_Document.pdf
What is the retention period for jewel appraiser’s file?,62 years,['62 years'],Policy_Document.pdf
What is the minimum period for which banks must preserve their records?,"Not less than 10 years for certain records, and not less than 8 years for other records.","['10 years', '8 years']",Policy_Document.pdf
What are the records that must be preserved for not less than 10 years?,"Records related to cash transactions, remittance registers, cable transfer orders, mail transfer orders, cash receipts and payment books, and all records relating to series of cash transactions integrally connected to each other.","['cash', 'transactions', 'remittance', 'cable', 'mail', 'cash receipts', 'payment books', 'records']",Policy_Document.pdf
What are the records that must be preserved for not less than 8 years?,"Day book and supplementary, subsidiary ledgers, overdraft registers, loans, advances and cash credit registers, sundry small balances, general accounts, sundry assets, records of sale and purchase contracts, register of shares received, summary of liabilities by guarantees and indemnity, and ledgers for forward exchange contracts.","['Day book', 'subsidiary ledgers', 'overdraft registers', 'loans', 'advances', 'cash credit registers', 'sundry small balances', 'general accounts', 'sundry assets', 'records of sale and purchase contracts', 'register of shares received', 'summary of liabilities by guarantees and indemnity', 'ledgers for forward exchange contracts']",Policy_Document.pdf
What is the purpose of preserving these records?,"To maintain a record of all financial transactions and activities, and to facilitate auditing and monitoring by regulatory authorities.","['To', 'maintain', 'record', 'financial', 'transactions', 'activities', 'facilitate', 'auditing', 'monitoring', 'regulatory', 'authorities']",Policy_Document.pdf
What are the consequences of not preserving these records?,Banks may face penalties and legal consequences for non-compliance with regulatory requirements.,"['penalties', 'legal', 'consequences']",Policy_Document.pdf
Can banks destroy these records after the prescribed period?,"Yes, banks can destroy these records after the prescribed period, but they must ensure that they have been properly preserved and archived before destruction.",['Yes'],Policy_Document.pdf
How must banks preserve these records?,"Banks must preserve these records in a secure and accessible manner, such as in a fireproof safe or a secure digital storage device.","['secure', 'accessible', 'fireproof', 'digital', 'storage', 'device']",Policy_Document.pdf
Who is responsible for ensuring compliance with record-keeping requirements?,The management of the bank is responsible for ensuring compliance with record-keeping requirements.,"['The', 'management', 'of', 'the', 'bank', 'is', 'responsible', 'for', 'ensuring', 'compliance', 'with', 'record-keeping', 'requirements']",Policy_Document.pdf
Can banks outsource their record-keeping requirements to third-party vendors?,"Yes, banks can outsource their record-keeping requirements to third-party vendors, but they must ensure that the vendors have adequate security measures in place to protect the records.",['Yes'],Policy_Document.pdf
How often must banks review their record-keeping procedures?,Banks must review their record-keeping procedures regularly to ensure that they are in compliance with regulatory requirements and to identify any areas for improvement.,['regularly'],Policy_Document.pdf
What is the minimum retention period for records related to uncleared bills?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
What is the retention period for records related to closed accounts?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
How long should bankers' files be preserved?,Permanent until arrangement is in force.,['Permanent'],Policy_Document.pdf
What is the retention period for inspection/audit reports?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
How long should general files be preserved?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
What is the retention period for records related to letters of credit?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
How long should brokers' contracts file be preserved?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
What is the retention period for records related to safe custody receipts?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
How long should service charges/commission files be preserved?,Not less than 5 years.,"['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
What is the retention period for general letter correspondence?,"Not less than 5 years.

I hope these question-answer pairs are helpful! Let me know if you need any more assistance.","['Not', 'less', 'than', '5', 'years']",Policy_Document.pdf
"What is the minimum retention period for the following documents:

1. Files of rejected loan proposals?
2. Application forms for closed loans?
3. Bill realization letters received from collecting Bankers/Branches?
4. Acknowledgements?
5. V.P. Receipts files?
6. NOSTRO A/c. /Position Register?
7. Confirmations for Telegrams?
8. Purchase/Sale Note?
9. Reconciliation sheets?
10. GR/SBF/EP/PP/SOFTEX Form Register/System generated Hard Copy?
",The purpose of the Mid-year review is to assess the progress of the branch's operations and identify areas that require improvement.,,Policy_Document.pdf
What is the purpose of the Mid-year review?,The minimum retention period for Salary bills of teachers is not less than 3 years.,"['not', 'less', '3', 'years']",Policy_Document.pdf
What is the minimum retention period for Salary bills of teachers?,The purpose of the Concurrent Auditor’s Report is to provide an independent assessment of the branch's operations and identify any risks or weaknesses in internal controls.,[],Policy_Document.pdf
What is the purpose of the Concurrent Auditor’s Report?,The minimum retention period for the Book of Shares lodged for transfer is not less than 3 years.,"['not', 'less', 'than']",Policy_Document.pdf
What is the minimum retention period for the Book of Shares lodged for transfer?,The purpose of the Drawing Power Register is to maintain a record of the branch's drawing power and ensure that it is within the approved limits.,[],Policy_Document.pdf
What is the purpose of the Drawing Power Register?,The minimum retention period for the Sub-Daybook is not less than 3 years.,"['not', 'less', 'than']",Policy_Document.pdf
What is the minimum retention period for the Sub-Daybook?,The purpose of the LFAR - Review Report is to assess the branch's compliance with the Large Exposure Framework and identify any risks or weaknesses in the branch's risk management practices.,[],Policy_Document.pdf
