question,answer,tokens_present,document
What was the educational profile of the labour force in 2022?,"The educational profile of the labour force in 2022 showed an increasing share of degree graduates, with around six in ten residents in the labour force holding a tertiary graduate qualification.","['six', 'ten', 'tertiary', 'graduate', 'qualification']",Singapore_Labour_Force.pdf
What was the employment rate of degree holders aged 25 to 64 in 2022?,The employment rate of degree holders aged 25 to 64 in 2022 was 88.4%.,['88.4%'],Singapore_Labour_Force.pdf
What was the median income of full-time employed degree holders in 2022?,"The median income of full-time employed degree holders in 2022 was $8,190.","['$8,190']",Singapore_Labour_Force.pdf
What was the growth rate of the median income of full-time employed degree holders from 2017 to 2022?,"The median income of full-time employed degree holders grew more slowly in real terms, at 0.6% per annum, from 2017 to 2022.",['0.6%'],Singapore_Labour_Force.pdf
What was the percentage of employed residents in Singapore who were in permanent jobs in 2022?,"According to Chart 14, the percentage of employed residents in Singapore who were in permanent jobs in 2022 was 86%.",['86%'],Singapore_Labour_Force.pdf
What was the median income for full-time employed degree holders in Singapore in 2022?,"According to Chart 11, the median income for full-time employed degree holders in Singapore in 2022 was $4,500.","['$4,500']",Singapore_Labour_Force.pdf
What was the employment rate among resident degree holders aged 25 to 64 in 2022?,"According to Chart 12, the employment rate among resident degree holders aged 25 to 64 in 2022 was 88.9%.",['88.9%'],Singapore_Labour_Force.pdf
What was the percentage of young resident tertiary graduates who were in employment in 2022?,"According to Chart 12, the percentage of young resident tertiary graduates who were in employment in 2022 was 78%.",['78%'],Singapore_Labour_Force.pdf
What was the median income for young resident tertiary graduates who were in employment in 2022?,"According to Chart 13, the median income for young resident tertiary graduates who were in employment in 2022 was $3,500.","['$3,500']",Singapore_Labour_Force.pdf
"What was the percentage of professionals, managers, executives, and technicians (PMETs) among employed residents in 2022?","According to Chart 14, the percentage of PMETs among employed residents in 2022 was 64%.",['64%'],Singapore_Labour_Force.pdf
What was the percentage of workers in production and related positions in 2022?,"According to Chart 14, the percentage of workers in production and related positions in 2022 was 36%.",['36%'],Singapore_Labour_Force.pdf
What was the percentage of resident employees on fixed-term contracts in 2022?,"According to Chart 15, the percentage of resident employees on fixed-term contracts in 2022 was 7.4%.",['7.4%'],Singapore_Labour_Force.pdf
What was the percentage of resident employees in non-permanent employment in 2022?,"According to Chart 15, the percentage of resident employees in non-permanent employment in 2022 was 10.5%.",['10.5%'],Singapore_Labour_Force.pdf
What was the time-related under-employment rate in 2022?,"According to Chart 16, the time-related under-employment rate in 2022 was around pre-COVID levels, at 2.1%.",['2.1%'],Singapore_Labour_Force.pdf
What was the trend in the proportion of fixed-term contract employees in Singapore in 2022?,"The proportion of fixed-term contract employees declined across most age, sex, and education groups in Singapore in 2022.",['declined'],Singapore_Labour_Force.pdf
What was the resident time-related under-employment rate in Singapore in 2022?,"The resident time-related under-employment rate in Singapore declined from 3.5% in 2021 to 3.0% in 2022, which is back to the pre-COVID range.",['3.0%'],Singapore_Labour_Force.pdf
Which groups saw improvements in job search outcomes in Singapore in 2022?,"Those who were more adversely affected by the pandemic, such as those in their 50s and older, those with non-tertiary qualifications, as well as service & sales workers and cleaners, labourers & related workers, saw improvements in job search outcomes in Singapore in 2022.","['those', 'their', '50s', 'non-tertiary', 'service', 'sales', 'workers', 'cleaners', 'labourers', 'related', 'Singapore', '2022']",Singapore_Labour_Force.pdf
Why did the relaxation of pandemic-related restrictions and the re-opening of borders benefit part-time workers in Singapore?,"The relaxation of pandemic-related restrictions and the re-opening of borders allowed more part-time workers in consumer-facing and tourism-related sectors, such as Food & Beverage Services, Retail Trade, Accommodation, and Arts, Entertainment & Recreation, to work the number of hours they desired.","['allowed', 'desired']",Singapore_Labour_Force.pdf
What was the change in the proportion of self-employed workers in Singapore in 2022?,"The proportion of self-employed workers in Singapore declined in 2022, with a decrease in the share of own account workers, whose share of the resident workforce edged down for the second consecutive year following the high in 2020 at the height of the COVID-19 pandemic.","['declined', 'down']",Singapore_Labour_Force.pdf
What was the reason for the decrease in own account workers in Singapore in 2022?,The decrease in own account workers in Singapore in 2022 was largely due to a decline in the number of own account workers aged 60 and over.,"['decline', 'number', 'own account workers', 'aged 60 and over']",Singapore_Labour_Force.pdf
How many residents in Singapore did own account work as a regular form of employment over the one-year period from July 2021 to June 2022?,"There were 257,300 residents who did own account work as a regular form of employment over the one-year period from July 2021 to June 2022.","['257,300']",Singapore_Labour_Force.pdf
What was the reason why most own account workers in Singapore did own account work as a main job?,"Most own account workers in Singapore did own account work as a main job by choice, as they prioritized flexibility and freedom associated with own account work, as well as having control over their career.","['by', 'choice']",Singapore_Labour_Force.pdf
How many job vacancies were there in Singapore in June 2022?,"There were 126,400 job vacancies in Singapore in June 2022, which is a significant increase from 91,700 in June 2021.","['126,400']",Singapore_Labour_Force.pdf
What was the estimate of regular own account workers in Singapore in 2022?,"The estimate of regular own account workers in Singapore in 2022 was 202,700, which is 8.3% of all employed residents in 2022.","['202,700']",Singapore_Labour_Force.pdf
What was the trend in the number of regular own account workers in Singapore in 2022?,"The number of regular own account workers in Singapore rose for the fourth consecutive year in 2022, but the rate of increase was smaller than the previous year.","['rose', 'fourth', 'consecutive', 'year', 'smaller', 'previous']",Singapore_Labour_Force.pdf
What is the estimate of regular primary own account workers based on?,The estimate of regular primary own account workers is based on the number of regular primary own account workers as a proportion of total resident employment (average over 12 months ending in the middle of the year).,"['number', 'proportion', 'total', 'resident', 'employment']",Singapore_Labour_Force.pdf
What was the likelihood of switching out of own account work for those who did own account work by choice in 2022?,The likelihood of switching out of own account work for those who did own account work by choice was higher in 2022 and 2021 when the labor market was comparatively tighter than earlier years.,"['higher', '2022', '2021', 'tighter']",Singapore_Labour_Force.pdf
How many regular own account workers utilized online matching platforms in 2022?,"Three in five (60%) regular own account workers utilized online channels to advertise and obtain business, including more than a third (38%) who took up work via online matching platforms.","['60%', '38%']",Singapore_Labour_Force.pdf
What are the top occupations of primary own account workers in Singapore in 2022?,"Private-hire car drivers, taxi drivers, and delivery workers remained the top occupations of primary own account workers in Singapore in 2022.","['Private-hire', 'taxi', 'delivery']",Singapore_Labour_Force.pdf
What was the age distribution of primary own account workers in 2022?,Majority of regular primary own account workers were residents aged 50 & over in 2022 (53%).,"['50 & over', '53%']",Singapore_Labour_Force.pdf
What was the educational profile of primary own account workers in 2022?,"There was a gradual increase in the share of tertiary educated among primary own account workers, in line with the trend for the general workforce.","['gradual', 'increase', 'tertiary', 'educated']",Singapore_Labour_Force.pdf
What were the challenges faced by regular own account workers in 2022?,Healthcare and job uncertainty topped the list of challenges faced by regular own account workers in 2022.,"['Healthcare', 'job uncertainty']",Singapore_Labour_Force.pdf
How did the number of private-hire car drivers change in 2022 compared to 2020?,"The number of private-hire car drivers increased in 2022 as demand for point-to-point transport services increased when more employees commuted to work. However, it was still below the number in 2020 (34,400) when weaker labor market conditions drew in more own account workers, including private-hire car drivers.","['increased', '2022', '2020']",Singapore_Labour_Force.pdf
How did the number of delivery workers change in 2022 compared to previous years?,The number of delivery workers continued to grow over the years and became the third most common occupation in 2022. Most of them did own account work as their main livelihood by choice.,"['grow', 'third', 'most', 'choice']",Singapore_Labour_Force.pdf
What were the top challenges faced by regular own account workers in Singapore in 2022?,The top challenges faced by regular own account workers in Singapore in 2022 were healthcare-related concerns (18%) and uncertainty of finding sufficient work (16%).,"['healthcare', 'uncertainty', 'sufficient', 'work']",Singapore_Labour_Force.pdf
How did the number of regular platform workers in Singapore change from 2021 to 2022?,"The number of regular platform workers in Singapore increased from 73,200 in 2021 to 88,400 in 2022.","['increased', '73,200', '88,400']",Singapore_Labour_Force.pdf
What were the demographics of regular platform workers in Singapore in 2022?,"Regular platform workers in Singapore in 2022 were more likely to be older or lower-educated, with 62% aged 50 and over and 77% having non-tertiary qualifications.","['62%', '50', '77%', 'non-tertiary']",Singapore_Labour_Force.pdf
How did the median income of full-time platform-related occupations change from 2021 to 2022?,"The median income of full-time platform-related occupations increased from $1,500 in 2021 to $2,000 in 2022.","['increased', '$1,500', '$2,000']",Singapore_Labour_Force.pdf
What were the top challenges faced by regular platform workers in Singapore in 2022?,The top challenges faced by regular platform workers in Singapore in 2022 were lack of healthcare benefits (24%) and retirement security (22%).,"['lack', 'healthcare', 'benefits', 'retirement', 'security']",Singapore_Labour_Force.pdf
How did the proportion of regular platform workers who faced challenges in their work change from 2021 to 2022?,The proportion of regular platform workers who faced challenges in their work declined from 58% in 2021 to 31% in 2022.,"['declined', '58%', '31%']",Singapore_Labour_Force.pdf
What was the reason for the increase in median income earned by private-hire car drivers in 2022?,The increase in median income earned by private-hire car drivers in 2022 could be attributed to the increase in demand for point-to-point transport services as safe-distancing measures in society were gradually relaxed and removed.,"['increase', 'demand', 'point-to-point', 'transport', 'services', 'safe-distancing', 'measures', 'relaxed', 'removed']",Singapore_Labour_Force.pdf
How did the proportion of workers who held multiple jobs in Singapore change from 2021 to 2022?,The proportion of workers who held multiple jobs in Singapore declined from 2021 and remained low at 3%.,"['declined', 'remained', 'low', '3%']",Singapore_Labour_Force.pdf
What was the difference in work arrangements between regular own account workers and regular platform workers in Singapore in 2022?,"Regular platform workers in Singapore in 2022 had work arrangements that resembled those of employees, whereas regular own account workers were self-employed and had more autonomy in their work.","['resembled', 'self-employed', 'autonomy']",Singapore_Labour_Force.pdf
"How did the number of taxi drivers, private-hire car drivers, and delivery workers using online matching platforms in Singapore change from 2021 to 2022?","The number of taxi drivers, private-hire car drivers, and delivery workers using online matching platforms in Singapore increased from 25,400, 38,100, and 25,500 in 2021 to 25,500, 38,400, and 25,600 in 2022, respectively.","['increased', '25,400', '38,100', '25,500', '25,500', '38,400', '25,600']",Singapore_Labour_Force.pdf
What was the proportion of workers who held multiple jobs in Singapore in 2022?,The proportion of workers who held multiple jobs in Singapore in 2022 was 3.1%.,['3.1%'],Singapore_Labour_Force.pdf
What was the reason for the decrease in multiple jobholding among workers in Singapore in 2022?,"The decrease in multiple jobholding among workers in Singapore in 2022 was broad-based, but rose for workers in Food & Beverage Services, Arts, Entertainment & Recreation, and Other Community, Social & Personal Services.","['broad-based', 'Food & Beverage Services', 'Arts', 'Entertainment & Recreation', 'Other Community', 'Social & Personal Services']",Singapore_Labour_Force.pdf
What was the training participation rate of resident labour force in Singapore in 2022?,"The training participation rate of resident labour force in Singapore in 2022 was almost one in two, or 49.5%.",['49.5%'],Singapore_Labour_Force.pdf
How did the pandemic change the way workers train in Singapore?,"The pandemic changed the way workers train in Singapore, with a significant increase in online training.","['pandemic', 'Singapore', 'online training']",Singapore_Labour_Force.pdf
What was the proportion of structured training attendees who participated in online training in Singapore in 2022?,The proportion of structured training attendees who participated in online training in Singapore in 2022 was 58.4%.,['58.4%'],Singapore_Labour_Force.pdf
How many days of training did the average trainee in Singapore receive in 2022?,The average trainee in Singapore received 5.4 days of training in 2022.,['5.4'],Singapore_Labour_Force.pdf
"Why did the training intensity, measured as the average number of training days per adult in the labour force, fall slightly in 2022?","The training intensity fell slightly in 2022 due to more time spent on easing back to the workplace as businesses resumed to pre-COVID normality, leaving less time for training.","['fell', 'slightly', '2022', 'training', 'intensity', 'average', 'number', 'adult', 'labour', 'force']",Singapore_Labour_Force.pdf
What were the top reasons for non-trainees not attending training in Singapore in 2022?,"The top reasons for non-trainees not attending training in Singapore in 2022 were work and family responsibilities, followed by a lack of perceived need for training and/or satisfaction with current skills and knowledge.","['work', 'family', 'lack', 'perceived', 'need', 'satisfaction', 'current', 'skills', 'knowledge']",Singapore_Labour_Force.pdf
How has the training participation rate of unemployed residents in Singapore changed over time?,"The training participation rate of unemployed residents in Singapore has increased over time, from 14% in 2012 to 39% in 2022.","['increased', '14%', '2012', '39%', '2022']",Singapore_Labour_Force.pdf
What is the importance of training for jobseekers in Singapore?,"Training is vital for jobseekers in Singapore, as it enables them to acquire relevant work experience, skills, and networks that boost their employability.","['vital', 'relevant', 'skills', 'employability']",Singapore_Labour_Force.pdf
What was the training participation rate of resident labour force in Singapore in 2022?,The training participation rate of resident labour force in Singapore in 2022 was 39%.,['39%'],Singapore_Labour_Force.pdf
What was the percentage of employed trainees who recognized the importance of attending job-related structured training?,92% of employed trainees recognized the importance of attending job-related structured training.,['92%'],Singapore_Labour_Force.pdf
What were the top reasons for not attending training among non-trainees?,The top reasons for not attending training among non-trainees were family commitments (15%) and work schedule conflicts (18%).,"['family commitments', 'work schedule conflicts']",Singapore_Labour_Force.pdf
How did the training participation rate of unemployed residents change from 2012 to 2022?,The training participation rate of unemployed residents rose from 14% in 2012 to 39% in 2022.,"['14%', '39%', 'rose']",Singapore_Labour_Force.pdf
Which occupation group had the highest training participation rate in 2022?,"The tertiary educated had the highest training participation rate in 2022, forming the bulk of trainees (84%).","['tertiary', 'educated', 'highest', 'participation', 'rate', '2022']",Singapore_Labour_Force.pdf
Which occupation group had the lowest training participation rate in 2022?,"The training participation rate for non-PMETs (plant & machine operators & assemblers, cleaners, labourers & related workers) was lower than PMETs (managers & administrators, professionals, associate professionals & technicians) in 2022.","['non-PMETs', 'PMETs']",Singapore_Labour_Force.pdf
What was the most common tangible outcome of training for employed trainees?,The most common tangible outcome of training for employed trainees was being more productive on the job (51%).,['51%'],Singapore_Labour_Force.pdf
How did training affect the employability of workers?,"Training enhanced the employability of workers, with 12% stating that training has helped them retain their existing job or obtain a new job.",['12%'],Singapore_Labour_Force.pdf
What was the top digital skill taken up by employed trainees?,The top digital skill taken up by employed trainees was data analytics (27%).,"['data analytics', '27%']",Singapore_Labour_Force.pdf
What was the reason for the increase in training participation rate among plant & machine operators & assemblers?,"The training participation rate among plant & machine operators & assemblers increased due to the lifting of COVID-19 restrictions, which enabled them to resume in-person training activities.","['lifting of COVID-19 restrictions', 'resume in-person training activities']",Singapore_Labour_Force.pdf
What was the proportion of employed residents who had changed jobs in the last two years in 2022?,The proportion of employed residents who had changed jobs in the last two years rose to a six-year high of 17% in 2022. (Chart 38),"['17%', '2022']",Singapore_Labour_Force.pdf
Which age group had the highest incidence of job change in 2022?,"Younger workers aged below 30 had the highest incidence of job change, as they are more likely to explore different career options and gain more experience early in their working life. (Chart 39)",['below 30'],Singapore_Labour_Force.pdf
Which sectors saw a larger increase in the proportion of employees who changed their job in the last one year?,"Sectors with a stronger demand for workers, such as Information & Communications, Financial & Insurance Services, Professional Services, and Health & Social Services, as well as tourism-related sectors such as Accommodation and Arts, Entertainment & Recreation, saw a larger increase in the proportion of employees who changed their job in the last one year. (Chart 40)","['Information & Communications', 'Financial & Insurance Services', 'Professional Services', 'Health & Social Services', 'Accommodation', 'Arts, Entertainment & Recreation']",Singapore_Labour_Force.pdf
What was the proportion of employees who took up their current job in the recent year?,"The proportion of employees who took up their current job in the recent year held steady, with fewer workers entering the labour force compared to a year ago. (4.4)","['held', 'steady', 'fewer', 'workers', 'labour', 'force']",Singapore_Labour_Force.pdf
What was the distribution of resident employees by years in current job in 2022?,"About half of all employees have been in their job for at least five years, including a rising proportion with a job tenure of ten years or more. (Chart 41)","['half', 'five', 'ten', 'years']",Singapore_Labour_Force.pdf
Which age group had the highest proportion of employees with a job tenure of at least 10 years?,The proportion of employees with a job tenure of at least 10 years was highest among those in their 30s and over. (Chart 42),"['highest', '30s', 'over']",Singapore_Labour_Force.pdf
What was the average weekly usual hours worked among employed residents in 2022?,"The average weekly usual hours worked among employed residents declined in 2022, continuing the downward trend observed since 2010. (5.1)","['declined', '2022', '5.1']",Singapore_Labour_Force.pdf
Why did the average usual hours worked among full-timers decline in 2022?,The decline in average usual hours worked among full-timers was driven by the falling hours of full-timers who formed a large majority of employed residents. (5.1),"['decline', 'hours', 'full-timers', 'employed', 'residents']",Singapore_Labour_Force.pdf
How did the share of employed residents who had worked from home change in 2022 compared to a year ago?,"The share of employed residents who had worked from home fell (34%) in 2022, compared to a year ago (49%) during the Heightened Alert phases. (5.1)","['fell', '(34)', '(49)', '5.1']",Singapore_Labour_Force.pdf
What was the reason for the increase in the share of longer-tenured employees?,The increase in the share of longer-tenured employees was supported by skills and educational upgrading as well as policies such as the Retirement and Re-employment Act to keep older workers employable. (4.5),"['supported', 'policies']",Singapore_Labour_Force.pdf
What was the percentage increase in the nominal median income of full-time employed residents from 2021 to 2022?,"The nominal median income of full-time employed residents grew by 8.3% from $4,680 in 2021 to $5,070 in 2022.","['8.3%', '$4,680', '$5,070']",Singapore_Labour_Force.pdf
How did the proportion of full-time employed residents who usually worked over 48 hours a week change in 2022 compared to 2010?,The proportion of full-time employed residents who usually worked over 48 hours a week has been on a downward trend since 2010 and this continued in 2022.,['downward'],Singapore_Labour_Force.pdf
Which industry saw a surge in demand as tourism activities resumed in 2022?,"Accommodation and Arts, Entertainment & Recreation industries saw a surge in demand as tourism activities resumed in 2022.","['Accommodation', 'Arts', 'Entertainment', 'Recreation']",Singapore_Labour_Force.pdf
What was the reason for the decrease in the proportion of full-time employed residents who worked from home in 2022 compared to 2021?,The decrease in the proportion of full-time employed residents who worked from home in 2022 compared to 2021 was due to the relaxation of pandemic-related restrictions.,"['relaxation', 'pandemic-related', 'restrictions']",Singapore_Labour_Force.pdf
What was the impact of Workfare Income Supplement (WIS) payouts on the 20th percentile income level in 2022?,The impact of Workfare Income Supplement (WIS) payouts on the 20th percentile income level was smaller in 2022 due to the strong growth in nominal income at the 20th percentile.,"['smaller', '2022', 'strong', 'growth', 'nominal', 'income', '20th']",Singapore_Labour_Force.pdf
Which industry had the highest proportion of workers who usually worked over 48 hours a week in 2022?,Administrative & Support Services had the highest proportion of workers who usually worked over 48 hours a week in 2022.,['Administrative & Support Services'],Singapore_Labour_Force.pdf
What was the percentage increase in real median income growth in 2022 compared to 2021?,"Real median income growth was 2.0% in 2022, an improvement from 0.9% in 2021.","['2.0%', '0.9%']",Singapore_Labour_Force.pdf
How did the P20 to P50 income ratio change in 2022 compared to 2021?,"The P20 to P50 income ratio increased from 0.53 in 2021 to 0.55 in 2022, the highest since 2004.","['increased', '0.53', '0.55', '2021', '2022']",Singapore_Labour_Force.pdf
What was the reason for the narrowing of the gap between the P20 and P50 incomes in 2022?,The gap between the P20 and P50 incomes narrowed in 2022 due to stronger income growth at the 20th percentile.,"['stronger', 'income', 'growth', '20th', 'percentile']",Singapore_Labour_Force.pdf
What was the percentage increase in the Consumer Price Index for all items in 2022?,The Consumer Price Index for all items increased by 6.1% in 2022.,['6.1%'],Singapore_Labour_Force.pdf
What was the percentage increase in the Consumer Price Index for all items in 2022?,The Consumer Price Index for all items increased by 6.1% in 2022.,['6.1%'],Singapore_Labour_Force.pdf
How did the Workfare Income Supplement (WIS) affect the 20th percentile income level in 2022?,The impact of Workfare Income Supplement (WIS) -related payouts on the 20th percentile income level was smaller in 2022 due to the strong growth in nominal income at the 20th percentile.,"['smaller', '2022', 'nominal', 'income', '20th', 'percentile']",Singapore_Labour_Force.pdf
What was the qualifying monthly income cap for WIS in 2022?,"From 1 Jan 2023, there are enhancements to the WIS, including a rise in the qualifying monthly income cap for WIS.","['From', '1', 'Jan', '2023']",Singapore_Labour_Force.pdf
What was the gross monthly income from work (including employer CPF contributions) of full-time employed residents in 2022?,"The gross monthly income from work (including employer CPF contributions) of full-time employed residents in 2022 was $4,446.","['$4,446']",Singapore_Labour_Force.pdf
What was the annualized change in real* gross monthly income from work (including employer CPF contributions) of full-time employed residents in 2022?,The annualized change in real* gross monthly income from work (including employer CPF contributions) of full-time employed residents in 2022 was 6.4%.,['6.4%'],Singapore_Labour_Force.pdf
What were the top industries that lower-wage workers were commonly employed in?,"The top industries that lower-wage workers were commonly employed in were Transportation & Storage (15%), Administrative & Support Services (11%), and Food & Beverage Services (11%).","['Transportation', 'Administrative', 'Food', 'Beverage', 'Services']",Singapore_Labour_Force.pdf
"What was the distribution of full-time employed residents with gross monthly income from work (excluding employer CPF contributions) at or below $2,492 by industry in June 2022?","In June 2022, 19% of full-time employed residents with gross monthly income from work (excluding employer CPF contributions) at or below $2,492 were in the Transportation & Storage industry, 11% were in the Administrative & Support Services industry, and 11% were in the Food & Beverage Services industry.","['19%', '11%', '11%']",Singapore_Labour_Force.pdf
What was the unemployment rate for PMETs in 2022?,The unemployment rate for PMETs in 2022 was 2.6%.,['2.6%'],Singapore_Labour_Force.pdf
What was the unemployment rate for non-PMETs in 2022?,The unemployment rate for non-PMETs in 2022 was 4.4%.,['4.4%'],Singapore_Labour_Force.pdf
What was the long-term unemployment rate for non-PMETs in 2022?,The long-term unemployment rate for non-PMETs in 2022 was 0.7%.,['0.7%'],Singapore_Labour_Force.pdf
What was the unemployment rate for PMETs in the 25-34 age group in 2022?,"According to Chart 49, the unemployment rate for PMETs in the 25-34 age group was 3.4% in 2022.",['3.4%'],Singapore_Labour_Force.pdf
How did the long-term unemployment rate for non-PMETs change between 2020 and 2022?,"According to Chart 50, the long-term unemployment rate for non-PMETs decreased from 1.5% in 2020 to 1.1% in 2022.","['decreased', '1.5%', '2020', '1.1%', '2022']",Singapore_Labour_Force.pdf
What was the reason for the increase in the share of unemployed PMETs aged below 30 who left their last job due to low pay or lack of interest?,"According to the text, the increase was due to an improvement in the share of unemployed PMETs aged below 30 who left their last job due to low pay or lack of interest.","['improvement', 'share', 'unemployed', 'PMETs', 'aged', 'below', '30', 'last', 'job', 'due', 'low', 'pay', 'lack', 'interest']",Singapore_Labour_Force.pdf
"What was the reason for the increase in the share of unemployed non-PMETs aged 30 to 39 who left their last job due to low pay, poor career prospects, or to provide care for their household or families?","According to the text, the increase was due to an increase in the share of unemployed non-PMETs aged 30 to 39 who left their last job due to low pay, poor career prospects, or to provide care for their household or families.","['due to low pay', 'poor career prospects', 'to provide care for their household or families']",Singapore_Labour_Force.pdf
Which industry had the highest unemployment rate among residents in 2022?,"According to Chart 53, the industry with the highest unemployment rate among residents in 2022 was Wholesale Trade, with a rate of 0.6%.","['Wholesale Trade', '0.6%']",Singapore_Labour_Force.pdf
What was the long-term unemployment rate for residents in the Accommodation industry in 2022?,"According to Chart 54, the long-term unemployment rate for residents in the Accommodation industry was 0.4% in 2022.","['0.4%', '2022']",Singapore_Labour_Force.pdf
What was the reason for the decline in involuntary unemployment among residents between 2020 and 2022?,"According to the text, the decline in involuntary unemployment among residents was attributed to a lower share of residents leaving their job due to retrenchment and temporary layoff without pay, which fell significantly over the year to pre-COVID levels.","['lower', 'share', 'residents', 'leaving', 'job', 'retrenchment', 'temporary', 'layoff', 'without', 'pay', 'fell', 'significantly', 'year', 'pre-COVID', 'levels']",Singapore_Labour_Force.pdf
What was the reason for the increase in the share of unemployed residents who left their last job due to low pay?,"According to the text, the increase was due to a tighter labour market, which motivated workers who were dissatisfied with their work to quit and seek new job opportunities.","['tighter labour market', 'dissatisfied', 'quit', 'seek new job opportunities']",Singapore_Labour_Force.pdf
How did the share of unemployed residents who left their last job due to relationship problems with colleagues/boss or disliked previous job/lack of interest change between 2020 and 2022?,"According to the text, there was an increased share of unemployed residents who left their last job due to relationship problems with colleagues/boss or disliked previous job/lack of interest between 2020 and 2022.","['increased', 'share', 'unemployed', 'residents', 'left', 'job', 'relationship', 'problems', 'colleagues', 'boss', 'disliked', 'previous', 'lack', 'interest']",Singapore_Labour_Force.pdf
What was the reason for the increase in the share of non-PMETs who left their last job due to long working hours/demanding work in their previous employment?,"According to the text, the increase was due to manpower shortages in sectors with returning consumer demand, which exacerbated the demand for workers in these sectors.","['manpower shortages', 'returning consumer demand', 'demand for workers']",Singapore_Labour_Force.pdf
