question,answer,tokens_present,document
What are some of the barriers to accessing maternal and child healthcare services in developing countries?,"Women often lack access to relevant information, trained providers, and supplies, emergency transport, and other essential services. Cultural attitudes and practices also impede women's use of services that are available.","['lack', 'access', 'trained', 'providers', 'supplies', 'emergency', 'transport', 'essential', 'services', 'cultural', 'attitudes', 'practices']",Maternal_Child_Healthcare.pdf
What are the long-term consequences of poor maternal and child health?,"Children whose earliest years are faced by hunger or disease or whose minds are not stimulated by appropriate interaction with adults and their environment will experience grave and negative consequences throughout their lives, and so does society as they would be less contributory members.","['grave', 'negative', 'consequences', 'lives', 'society', 'less', 'contributory', 'members']",Maternal_Child_Healthcare.pdf
What is the importance of nutrition in maternal and child health?,"Nutritional problems are severe among pregnant mothers, and 60 to 70 percent of pregnant women in developing countries are estimated to be anaemic. Women with poor nutritional status are more likely to deliver a low-birth-weight infant.","['nutrition', 'pregnant', 'mothers', 'anaemic', 'infant']",Maternal_Child_Healthcare.pdf
What is the role of prenatal care in reducing maternal and infant mortality?,Prenatal care can help identify potential complications early on and prevent them from becoming life-threatening for both the mother and the baby. It also helps to ensure that women receive appropriate nutrition and health education during pregnancy.,"['prenatal care', 'complications', 'mortality', 'nutrition', 'health education', 'pregnancy']",Maternal_Child_Healthcare.pdf
What are the two main objectives of Maternal and Child Health Care programs?,"The two main objectives of Maternal and Child Health Care programs are to reduce maternal, perinatal, infant, and childhood mortality and morbidity, and to promote reproductive health and the physical and psychosocial development of the child and adolescent within the family.","['reduce', 'maternal', 'perinatal', 'infant', 'childhood', 'morbidity', 'promote', 'reproductive', 'health', 'physical', 'psychosocial', 'development', 'child', 'adolescent', 'family']",Maternal_Child_Healthcare.pdf
What are the specific objectives of the MCH program in Ethiopia?,"The specific objectives of the MCH program in Ethiopia are to provide primary health care services, extend integrated MCH services into rural areas, prevent malnutrition and infection among mothers and children through education in health and nutrition, promote the use of safe water, sanitation, and immunization, promote supply and effective FP programmes, and initiate, develop, and coordinate operational and other relevant research in MCH.","['primary health care services', 'integrated MCH services', 'safe water', 'sanitation', 'immunization', 'FP programmes', 'operational research', 'MCH']",Maternal_Child_Healthcare.pdf
What are the strategies of the MCH Programme in Ethiopia?,"The strategies of the MCH Programme in Ethiopia include carrying out integrated services at all levels of healthcare, continually expanding health services, improving the skills and knowledge of health personnel, and ensuring adequate emphasis on MCH in the curricula of health workers.","['integrated services', 'healthcare', 'expanding health services', 'health personnel', 'MCH', 'curricula', 'health workers']",Maternal_Child_Healthcare.pdf
"What is the importance of MCH care in the welfare of the family, community, and country?","MCH care is important in the welfare of the family, community, and country because it helps to reduce maternal, perinatal, infant, and childhood mortality and morbidity, promotes reproductive health and the physical and psychosocial development of the child and adolescent, and increases knowledge of reproductive biology and responsible behavior of adolescents regarding contraception, safe sex, and prevention of sexually transmitted infections.","['MCH', 'care', 'family', 'community', 'country', 'mortality', 'morbidity', 'reproductive', 'health', 'child', 'adolescent', 'contraception', 'safe sex', 'prevention', 'sexually transmitted infections']",Maternal_Child_Healthcare.pdf
What are the objectives of WHO in relation to MCH care?,"The objectives of WHO in relation to MCH care are to reduce maternal morbidity and mortality due to pregnancy and childbirth, reduce morbidity and mortality due to unsafe abortion, reduce perinatal and neonatal morbidity and mortality, promote reproductive health awareness for young children, increase knowledge of reproductive biology and promote responsible behavior of adolescents regarding contraception, safe sex, and prevention of sexually transmitted infections, reduce the levels of unwanted pregnancies in all women of reproductive age, reduce the incidence and prevalence of sexually transmitted infections, reduce the incidence and prevalence of cervical cancer, reduce female genital mutilation, and reduce domestic and sexual violence and ensure proper management of the victims.","['reduce', 'maternal', 'morbidity', 'mortality', 'unsafe', 'abortion', 'perinatal', 'neonatal', 'reproductive', 'health', 'awareness', 'young', 'children', 'knowledge', 'reproductive', 'biology', 'responsible', 'adolescents', 'contraception', 'safe', 'sex', 'prevention', 'sexually', 'transmitted', 'infections', 'unwanted', 'pregnancies', 'incidence', 'cervical', 'cancer', 'female', 'genital', 'mutilation', 'domestic', 'sexual', 'violence', 'victims']",Maternal_Child_Healthcare.pdf
What are the challenges faced by women in accessing MCH services?,"The challenges faced by women in accessing MCH services include cultural attitudes and practices that impede women's use of services, lack of access to healthcare services in rural areas, and lack of knowledge about available services.","['cultural attitudes', 'lack of access', 'lack of knowledge']",Maternal_Child_Healthcare.pdf
How can MCH services be improved in Ethiopia?,"MCH services can be improved in Ethiopia by providing services at a cost commensurate with the financial, material, and manpower resources of the country, initiating, developing, and coordinating operational and other relevant research in MCH, and engaging the participation of agricultural extension workers and the Ethiopian Nutrition Institute in the promotion of the production and utilization of supplementary feeding mixes.","['MCH', 'Ethiopia', 'research', 'agricultural', 'extension', 'workers', 'Ethiopian', 'Nutrition', 'Institute', 'promotion', 'production', 'utilization', 'supplementary', 'feeding', 'mixes']",Maternal_Child_Healthcare.pdf
What is the role of health education in MCH care?,"Health education is crucial in MCH care as it helps to promote the use of safe water, sanitation, and immunization, prevent malnutrition and infection among mothers and children, and promote responsible behavior of adolescents regarding contraception, safe sex, and prevention of sexually transmitted infections.","['health education', 'safe water', 'sanitation', 'immunization', 'malnutrition', 'infection', 'adolescents', 'contraception', 'safe sex', 'sexually transmitted infections']",Maternal_Child_Healthcare.pdf
How can the referral system be revised and improved in MCH care?,"The referral system in MCH care can be revised and improved by ensuring that health workers are trained to recognize and manage obstetric complications, providing transportation and communication systems to facilitate referral, and establishing a functional referral system that ensures that women are referred to the appropriate level of care.","['recognize', 'manage', 'obstetric', 'complications', 'providing', 'transportation', 'communication', 'systems', 'facilitate', 'referral', 'establishing', 'functional', 'system', 'ensures', 'women', 'referred', 'appropriate', 'level', 'care']",Maternal_Child_Healthcare.pdf
What is the importance of MCH care?,"MCH care is important because it helps to improve the health and well-being of mothers and children, which in turn has a positive impact on the health and development of the community and the nation as a whole.","['MCH', 'health', 'well-being', 'mothers', 'children', 'community', 'nation']",Maternal_Child_Healthcare.pdf
What are the objectives of the MCH programs?,"The objectives of the MCH programs include reducing maternal and child mortality, improving the health and nutrition of mothers and children, and promoting community participation and involvement in MCH activities.","['reducing', 'improving', 'promoting']",Maternal_Child_Healthcare.pdf
What are the major health problems of mothers and children in developing countries?,"The major health problems of mothers and children in developing countries include maternal mortality, infant mortality, malnutrition, and preventable diseases such as malaria and diarrhea.","['maternal mortality', 'infant mortality', 'malnutrition', 'malaria', 'diarrhea']",Maternal_Child_Healthcare.pdf
What are the factors that affect the health of mothers and children?,"The factors that affect the health of mothers and children include socio-economic development, access to health services, education, and environmental factors such as sanitation and water.","['socio-economic development', 'access to health services', 'education', 'environmental factors', 'sanitation', 'water']",Maternal_Child_Healthcare.pdf
What is the magnitude of maternal mortality in developing countries?,"More than 500,000 women die each year in developing countries due to pregnancy-related causes, and many more suffer from pregnancy-related complications.","['500,000']",Maternal_Child_Healthcare.pdf
What are the causes of maternal mortality?,"The causes of maternal mortality include pregnancy-related complications, poor access to health services, poor sanitation and hygiene, and poor education.","['pregnancy-related complications', 'poor access', 'poor sanitation', 'poor education']",Maternal_Child_Healthcare.pdf
How can maternal mortality be prevented?,"Maternal mortality can be prevented by improving access to health services, promoting education and awareness, and addressing the underlying social and economic factors that contribute to maternal health problems.","['improving', 'access', 'health', 'services', 'promoting', 'education', 'awareness', 'addressing', 'underlying', 'social', 'economic', 'factors', 'contribute', 'maternal', 'health', 'problems']",Maternal_Child_Healthcare.pdf
What is the role of agricultural extension workers in MCH activities?,"Agricultural extension workers can play a crucial role in promoting the production and utilization of supplementary feeding mixes, which can help to address malnutrition among mothers and children.","['Agricultural', 'extension', 'workers', 'can', 'play', 'a', 'crucial', 'role', 'in', 'promoting', 'the', 'production', 'and', 'utilization', 'of', 'supplementary', 'feeding', 'mixes', 'which', 'can', 'help', 'to', 'address', 'malnutrition', 'among', 'mothers', 'and', 'children']",Maternal_Child_Healthcare.pdf
What is the importance of community participation in MCH activities?,"Community participation is essential in MCH activities because it helps to increase awareness and promote behavior change, and it also helps to ensure that MCH services are tailored to the specific needs of the community.","['community', 'participation', 'MCH', 'awareness', 'behavior', 'change', 'services', 'needs', 'community']",Maternal_Child_Healthcare.pdf
How can MCH services be expanded in developing countries?,"MCH services can be expanded in developing countries by seeking resources from governments and non-governmental organizations, developing in-service training capabilities, and promoting community participation and involvement.","['seeking', 'developing', 'promoting']",Maternal_Child_Healthcare.pdf
What is the percentage of women in Ethiopia and other African and Asian countries who have access to family planning services?,Less than 10% of women in Ethiopia and many countries in Africa and Asia have access to family planning services.,"['Less', '10%']",Maternal_Child_Healthcare.pdf
What is the relationship between education and women's reproductive behavior?,"Education has a significant effect on women's health and reproductive behavior, as it influences age at marriage, contraception, and healthcare use, and awareness of risks and danger signs.","['education', 'women', 'reproductive', 'behavior']",Maternal_Child_Healthcare.pdf
What are some factors that influence women's access to and control of income and resources?,"Women's income, access to household resources, and power to make decisions influence their ability to seek and utilize health services.","['income', 'access', 'power', 'health', 'services']",Maternal_Child_Healthcare.pdf
"What is the status of women in many developing countries, and how does it affect their health and well-being?","Women in many developing countries have a low social status, which leads to a greater burden of conjugal, maternal, domestic, and professional responsibilities, exposing them to physically demanding activities that can negatively impact their health.","['low social status', 'greater burden', 'conjugal', 'maternal', 'domestic', 'professional responsibilities', 'physically demanding activities', 'negative impact', 'health']",Maternal_Child_Healthcare.pdf
What is the maternal mortality rate in Ethiopia?,"The maternal mortality rate in Ethiopia is 500-700 per 100,000.","['500-700', '100,000']",Maternal_Child_Healthcare.pdf
What is the leading cause of death among women of reproductive age in most developing countries?,Maternal mortality is the leading cause of death among women of reproductive age in most developing countries.,"['maternal', 'mortality']",Maternal_Child_Healthcare.pdf
How many women die each year due to pregnancy-related complications worldwide?,"An estimated 500,000 women die each year due to pregnancy-related complications worldwide.","['500,000']",Maternal_Child_Healthcare.pdf
What is the magnitude of maternal deaths in Sub-Saharan Africa and South Asia?,"The magnitude of maternal deaths in Sub-Saharan Africa and South Asia is very high, with material mortality ratios (maternal deaths per 100,000 live births) may be as much as 200 times higher than those in industrial countries.","['very', 'high', '200', 'times', 'industrial', 'countries']",Maternal_Child_Healthcare.pdf
What is the relationship between maternal mortality and maternal morbidity?,"Maternal mortality constitutes a small part of the larger maternal morbidity and suffering, because for every maternal death, there are many women suffering from acute and chronic illnesses during pregnancy, delivery, and six weeks after.","['maternal', 'mortality', 'morbidity', 'suffering', 'pregnancy', 'delivery', 'six weeks']",Maternal_Child_Healthcare.pdf
What is the importance of addressing the factors that influence maternal mortality and morbidity?,"It is important to address the factors that influence maternal mortality and morbidity, as women need to be physically, mentally, and socially healthy to fulfill their reproductive duty safely and efficiently and to be a contributing member of their community.","['It is important', 'address', 'women', 'healthy', 'fulfill', 'safely', 'efficiently', 'contributing', 'member', 'community']",Maternal_Child_Healthcare.pdf
What is the magnitude of maternal deaths in developing countries compared to industrial countries?,"In Sub-Saharan Africa and South Asia, the material mortality ratio is 200 times higher than in industrial countries, with one in every 21 women in Africa dying of complications of pregnancy, delivery, or abortion, compared to one in every 10,000 in Northern Europe.","['200', '21', '10,000', 'Northern Europe']",Maternal_Child_Healthcare.pdf
What are the five major causes of maternal mortality in developing countries?,"The five major causes of maternal mortality in developing countries are haemorrhage, infection, hypertensive disorders of pregnancy, obstructed labour, and abortion.","['haemorrhage', 'infection', 'hypertensive', 'obstructed', 'abortion']",Maternal_Child_Healthcare.pdf
How does poverty affect maternal health?,"Poverty affects maternal health adversely and is reflected by maternal death, as it can limit access to health services and increase the risk of maternal and infant death.","['poverty', 'health', 'death', 'services']",Maternal_Child_Healthcare.pdf
What is the lifetime risk of maternal death for women in Africa?,"The lifetime risk of maternal death for women in Africa is one in 22, compared to one in 1,687 in industrial countries.","['one', 'in', '22', 'one', 'in', '1,687']",Maternal_Child_Healthcare.pdf
What is the relationship between maternal mortality and newborn deaths?,Maternal mortality is related to the health and deaths of seven million newborns who die annually as a result of material health problems.,"['material', 'health', 'problems']",Maternal_Child_Healthcare.pdf
What is the impact of frequent pregnancies on maternal mortality?,Frequent pregnancies carry a higher risk of maternal and infant death.,"['higher risk', 'maternal', 'infant', 'death']",Maternal_Child_Healthcare.pdf
What is the role of gender discrimination in maternal mortality?,Gender discrimination can affect access to health services and increase the risk of maternal mortality.,"['Gender', 'discrimination', 'health', 'services', 'mortality']",Maternal_Child_Healthcare.pdf
How does the mother's previous health and nutritional status affect maternal mortality?,"The mother's previous health and nutritional status can affect maternal mortality, as poor health and nutrition can increase the risk of complications during pregnancy and childbirth.","['poor', 'health', 'nutrition', 'complications', 'pregnancy', 'childbirth']",Maternal_Child_Healthcare.pdf
What is the difference in maternal mortality between developed and developing countries?,"The maternal mortality rate in Western Europe a century ago was less than in most developing countries, including Ethiopia, highlighting the disparity in maternal mortality between developed and developing countries.","['developed', 'developing']",Maternal_Child_Healthcare.pdf
What is the importance of addressing maternal mortality?,"Addressing maternal mortality is important not only for the mother's life but also for the health and socio-economic impact on children, families, and communities.","['important', 'mother', 'life', 'health', 'socio-economic', 'impact', 'children', 'families', 'communities']",Maternal_Child_Healthcare.pdf
What are the predisposing factors for ante partum haemorrhage?,"The predisposing factors for ante partum haemorrhage include placenta praevia, common in multiparity, increases with age, scarred uterus, and multiple pregnancy.","['placenta praevia', 'multiparity', 'increases with age', 'scarred uterus', 'multiple pregnancy']",Maternal_Child_Healthcare.pdf
What are the predisposing factors for abruptio placenta?,"The predisposing factors for abruptio placenta include common in patients with hypertension, trauma, injuries to abdomen, excessively hard work, and emotional trauma.","['hypertension', 'trauma', 'injuries', 'abdomen', 'hard work', 'emotional trauma']",Maternal_Child_Healthcare.pdf
What are the predisposing factors for post partum haemorrhage?,"The predisposing factors for post partum haemorrhage include atonic uterus, history of post prtum haemorrhage, increased chance for recurrence, high parity, multiple pregnancy, anaemia – causing poor contraction, prolonged labour, trauma – this can show quality of care.","['atonic uterus', 'history of post prtum haemorrhage', 'high parity', 'multiple pregnancy', 'anaemia', 'prolonged labour', 'trauma']",Maternal_Child_Healthcare.pdf
What is puerperal sepsis?,Puerperal sepsis is a serious problem that occurs following long and complicated deliveries and is rare in uncomplicated spontaneous delivery. It is also common after unsafe abortion.,"['puerperal sepsis', 'serious', 'problem', 'complicated', 'deliveries', 'rare', 'uncomplicated', 'spontaneous', 'delivery', 'unsafe', 'abortion']",Maternal_Child_Healthcare.pdf
What are the important factors that increase the risk of puerperal sepsis?,"The important factors that increase the risk of puerperal sepsis include majority deliver at home and expose to poor sterile procedure, assistance by untrained person during delivery, vaginal examination with unclean hands during delivery and number of vaginal examination, prolonged labour, duration of ruptured membrane before delivery, use of instruments to assist delivery, trauma, caesarean section specially in ruptured uterus, pre-existing genital and reproductive tract infections.","['majority', 'home', 'poor', 'sterile', 'procedure', 'untrained', 'person', 'delivery', 'vaginal', 'unclean', 'hands', 'number', 'prolonged', 'labour', 'duration', 'ruptured', 'membrane', 'delivery', 'instruments', 'assist', 'trauma', 'caesarean', 'section', 'ruptured', 'uterus', 'pre-existing', 'genital', 'reproductive', 'tract', 'infections']",Maternal_Child_Healthcare.pdf
What are the effective strategies to prevent sepsis?,"The effective strategies to prevent sepsis include improvement in standards of hygiene in routine care, keeping interventions and vaginal examinations to a minimum, provision of “clean delivery” for all women, referring women with pre-term prolonged rupture of membranes to a referral-level facility for assessment, use of prophylactic antibiotics following pre-labour rupture of membranes, transferring women with prolonged labour to a referral-level facility, and evacuating retained placental fragments promptly.","['improvement', 'hygiene', 'routine care', 'minimum', 'provision', 'clean delivery', 'women', 'referring', 'assessment', 'use', 'prophylactic', 'antibiotics', 'pre-labour', 'rupture', 'membranes', 'transferring', 'prolonged', 'labour', 'facility', 'evacuating', 'retained', 'placental', 'fragments', 'promptly']",Maternal_Child_Healthcare.pdf
What is the aim of trained birth attendant training programs throughout the developing world?,The aim of trained birth attendant training programs throughout the developing world is to promote clean delivery in the home through deduction and provision of basic supplies such as sterile razor blades and washable plastic sheets.,"['promote', 'clean', 'delivery', 'home', 'sterile', 'washable']",Maternal_Child_Healthcare.pdf
What is the importance of early detection and timely use of antibiotics for postpartum sepsis?,"Early detection and timely use of antibiotics for postpartum sepsis reduces the risk of mortality or long-term sequelae. Educating trained birth attendants, women, their families, and community health workers to recognize the early signs of sepsis and seek medical care may be lifesaving.","['reduces', 'risk', 'mortality', 'long-term', 'sequelae', 'educating', 'trained', 'birth', 'attendants', 'women', 'families', 'community', 'health', 'workers', 'recognize', 'early', 'signs', 'sepsis', 'seek', 'medical', 'care', 'lifesaving']",Maternal_Child_Healthcare.pdf
What is the role of scheduling timely postpartum visits in preventing sepsis?,Scheduling timely postpartum visits may also be useful in preventing sepsis.,"['scheduling', 'timely', 'postpartum', 'visits', 'preventing', 'sepsis']",Maternal_Child_Healthcare.pdf
What is the significance of improving maternal health care?,"Improving maternal health care is essential in reducing the risk of maternal mortality and morbidity, and ensuring better health outcomes for mothers and their babies.","['improving', 'health', 'care']",Maternal_Child_Healthcare.pdf
What is the importance of evacuating retained placental fragments promptly after childbirth?,Evacuating retained placental fragments promptly after childbirth is important because it reduces the risk of maternal mortality and long-term sequelae.,"['promptly', 'risk', 'mortality', 'long-term']",Maternal_Child_Healthcare.pdf
What is the role of early detection and timely use of antibiotics in preventing postpartum sepsis?,Early detection and timely use of antibiotics in preventing postpartum sepsis can be lifesaving and reduce the risk of mortality or long-term sequelae.,"['lifesaving', 'reduce', 'mortality', 'long-term sequelae']",Maternal_Child_Healthcare.pdf
What is the impact of malaria during pregnancy?,"Malaria during pregnancy can cause severe anemia, spontaneous abortion, preterm labor, stillbirth, and low birth weight.","['severe', 'anemia', 'spontaneous', 'abortion', 'preterm', 'labor', 'stillbirth', 'low', 'birth', 'weight']",Maternal_Child_Healthcare.pdf
What is the risk of anemia during pregnancy?,"The risk of anemia during pregnancy is high, especially in areas where malaria is common, and it can lead to severe anemia, congestive heart failure, and haemorrhage.","['high', 'malaria', 'severe', 'congestive', 'haemorrhage']",Maternal_Child_Healthcare.pdf
What is the relationship between socioeconomic status and the incidence of hepatitis A during pregnancy?,"Women of low socioeconomic status (SES) are more susceptible to hepatitis A during pregnancy due to poor hygienic conditions, and the incidence increases two times during pregnancy.","['low', 'susceptible', 'poor', 'increases', 'two', 'times']",Maternal_Child_Healthcare.pdf
What are the complications of severe hepatitis during pregnancy?,"Premature labor, liver failure, and severe hemorrhage are common complications of severe hepatitis during pregnancy.","['premature', 'labor', 'liver', 'failure', 'severe', 'hemorrhage']",Maternal_Child_Healthcare.pdf
What are the consequences of sexually transmitted diseases and pelvic infections during pregnancy?,"Sexually transmitted diseases and pelvic infections during pregnancy can result in tubal scarring leading to infertility, ectopic pregnancy, spontaneous abortion, and congenital anomalies such as blindness and mental retardation.","['infertility', 'ectopic pregnancy', 'spontaneous abortion', 'congenital anomalies', 'blindness', 'mental retardation']",Maternal_Child_Healthcare.pdf
What is the magnitude of Acquired Immuno Deficiency Syndrome (AIDS) during pregnancy?,"AIDS is becoming a serious threat during pregnancy, especially in sub-Saharan Africa and other developing countries, with 3 million infected women and a 25-40% chance of passing on HIV in the womb or at birth.","['AIDS', 'pregnancy', 'sub-Saharan Africa', 'developing countries', '3 million', 'infected women', '25-40%', 'passing on HIV', 'womb', 'birth']",Maternal_Child_Healthcare.pdf
What are the reasons for the high spread of AIDS during pregnancy?,"The high spread of AIDS during pregnancy is due to poverty, poor health care, poor availability of drugs for protection of immunity and increasing survival immunity, crowding, and malnutrition, which further lowers immunity for common diseases like waterborne infections.","['poverty', 'poor health care', 'poor availability of drugs', 'crowding', 'malnutrition', 'waterborne infections']",Maternal_Child_Healthcare.pdf
"What is the importance of educating trained birth attendants, women, their families, and community health workers to recognize the early signs of sepsis and seek medical care?","Educating trained birth attendants, women, their families, and community health workers to recognize the early signs of sepsis and seek medical care is important because it can be lifesaving and reduce the risk of mortality or long-term sequelae.","['lifesaving', 'reduce', 'mortality', 'long-term sequelae']",Maternal_Child_Healthcare.pdf
What is the expected major cause of maternal mortality in a few years time?,AIDS,['AIDS'],Maternal_Child_Healthcare.pdf
What are some reasons why poverty is related to AIDS and death?,"Poor health care, poor availability of drugs for protection of immunity and increasing survival, crowding, malnutrition, and lack of access to timely operative delivery.","['poor', 'health', 'care', 'poor', 'availability', 'drugs', 'immunity', 'increasing', 'survival', 'crowding', 'malnutrition', 'lack', 'access', 'timely', 'operative', 'delivery']",Maternal_Child_Healthcare.pdf
What is the urgent need to combat AIDS in developing countries?,"Increased understanding of the magnitude of the epidemic and its local and global dimensions, promotion of action and sound policy at a national level, health education, and addressing specific problems such as religious and cultural issues.","['Increased', 'understanding', 'promotion', 'action', 'sound', 'policy', 'health', 'education', 'addressing', 'religious', 'cultural']",Maternal_Child_Healthcare.pdf
What is obstructed labour?,Obstructed labour occurs when there is no advance of the presenting part despite good uterine contraction.,"['no', 'advance', 'presenting', 'part', 'good', 'uterine', 'contraction']",Maternal_Child_Healthcare.pdf
What are the risks associated with prolonged labour?,"Postpartum haemorrhage, infection, and long-term sequelae such as vesico-vaginal fistula.","['Postpartum', 'haemorrhage', 'infection', 'vesico-vaginal', 'fistula']",Maternal_Child_Healthcare.pdf
